Distance,6.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-61
0.001,Bluetooth,-59
0.178,Bluetooth,-60
0.179,Bluetooth,-60
0.218,Bluetooth,-65
0.219,Bluetooth,-65
0.294,Bluetooth,-61
0.296,Bluetooth,-60
0.365,Bluetooth,-60
0.401,Bluetooth,-64
0.402,Bluetooth,-62
0.477,Bluetooth,-60
0.478,Bluetooth,-59
0.578,Bluetooth,-59
0.579,Bluetooth,-59
0.615,Bluetooth,-63
0.651,Bluetooth,-59
0.690,Bluetooth,-63
0.690,Bluetooth,-63
0.729,Bluetooth,-59
0.730,Bluetooth,-59
0.757,Bluetooth,-59
0.759,Bluetooth,-60
0.795,Bluetooth,-63
0.796,Bluetooth,-63
0.861,Bluetooth,-59
0.862,Bluetooth,-59
0.898,Bluetooth,-59
0.899,Bluetooth,-59
0.972,Bluetooth,-64
0.972,Bluetooth,-63
1.035,Bluetooth,-58
1.036,Bluetooth,-60
1.067,Bluetooth,-59
1.068,Bluetooth,-59
1.184,Bluetooth,-59
1.222,Bluetooth,-62
1.223,Bluetooth,-62
1.259,Bluetooth,-60
1.290,Bluetooth,-63
1.291,Bluetooth,-63
1.325,Bluetooth,-59
1.326,Bluetooth,-59
1.357,Bluetooth,-60
1.358,Bluetooth,-60
1.391,Bluetooth,-63
1.392,Bluetooth,-63
1.458,Bluetooth,-60
1.492,Bluetooth,-58
1.493,Bluetooth,-60
1.531,Bluetooth,-63
1.532,Bluetooth,-63
1.670,Bluetooth,-57
1.671,Bluetooth,-59
1.706,Bluetooth,-59
1.707,Bluetooth,-58
1.744,Bluetooth,-63
1.744,Bluetooth,-65
1.924,Bluetooth,-59
1.925,Bluetooth,-59
2.028,Bluetooth,-58
2.029,Bluetooth,-58
2.067,Bluetooth,-59
2.068,Bluetooth,-59
2.102,Bluetooth,-63
2.103,Bluetooth,-63
2.199,Bluetooth,-58
2.200,Bluetooth,-58
2.239,Bluetooth,-60
2.240,Bluetooth,-59
2.270,Bluetooth,-64
2.271,Bluetooth,-64
2.306,Bluetooth,-58
2.308,Bluetooth,-59
2.339,Bluetooth,-59
2.340,Bluetooth,-59
2.375,Bluetooth,-64
2.376,Bluetooth,-64
2.443,Bluetooth,-60
2.475,Bluetooth,-58
2.476,Bluetooth,-59
2.688,Bluetooth,-65
2.690,Bluetooth,-65
2.729,Bluetooth,-59
2.731,Bluetooth,-59
2.760,Bluetooth,-66
2.799,Bluetooth,-59
2.799,Bluetooth,-59
2.830,Bluetooth,-60
2.831,Bluetooth,-60
2.863,Bluetooth,-65
2.864,Bluetooth,-64
2.938,Bluetooth,-58
2.939,Bluetooth,-59
2.975,Bluetooth,-59
2.976,Bluetooth,-60
3.046,Bluetooth,-58
3.083,Bluetooth,-64
3.084,Bluetooth,-64
3.124,Bluetooth,-59
3.125,Bluetooth,-59
3.161,Bluetooth,-60
3.162,Bluetooth,-60
3.233,Bluetooth,-60
3.234,Bluetooth,-59
3.299,Bluetooth,-60
3.300,Bluetooth,-59
3.331,Bluetooth,-65
3.332,Bluetooth,-66
3.412,Bluetooth,-58
3.413,Bluetooth,-59
3.480,Bluetooth,-59
3.481,Bluetooth,-60
3.562,Bluetooth,-60
3.563,Bluetooth,-59
3.594,Bluetooth,-60
3.595,Bluetooth,-61
3.631,Bluetooth,-66
3.632,Bluetooth,-66
3.663,Bluetooth,-65
3.693,Bluetooth,-66
3.694,Bluetooth,-65
3.725,Bluetooth,-60
3.726,Bluetooth,-60
3.764,Bluetooth,-59
3.765,Bluetooth,-60
3.835,Bluetooth,-59
3.836,Bluetooth,-60
3.941,Bluetooth,-61
61.577,Bluetooth,-71
61.578,Bluetooth,-70
61.676,Bluetooth,-64
61.677,Bluetooth,-63
61.712,Bluetooth,-65
61.713,Bluetooth,-66
61.744,Bluetooth,-63
61.745,Bluetooth,-62
61.776,Bluetooth,-61
61.777,Bluetooth,-62
61.841,Bluetooth,-63
61.875,Bluetooth,-65
61.875,Bluetooth,-64
61.976,Bluetooth,-69
61.977,Bluetooth,-69
62.013,Bluetooth,-66
62.013,Bluetooth,-65
62.043,Bluetooth,-61
62.045,Bluetooth,-61
62.076,Bluetooth,-71
62.077,Bluetooth,-72
62.149,Bluetooth,-62
62.184,Bluetooth,-65
62.184,Bluetooth,-66
62.220,Bluetooth,-66
62.221,Bluetooth,-65
62.260,Bluetooth,-73
62.261,Bluetooth,-74
62.297,Bluetooth,-70
62.297,Bluetooth,-71
62.398,Bluetooth,-74
62.399,Bluetooth,-73
62.430,Bluetooth,-75
62.431,Bluetooth,-75
62.466,Bluetooth,-70
62.534,Bluetooth,-65
62.642,Bluetooth,-69
62.642,Bluetooth,-69
62.684,Bluetooth,-69
62.684,Bluetooth,-68
62.753,Bluetooth,-64
62.823,Bluetooth,-70
62.856,Bluetooth,-71
62.857,Bluetooth,-72
62.923,Bluetooth,-66
62.924,Bluetooth,-65
62.957,Bluetooth,-71
62.958,Bluetooth,-69
62.988,Bluetooth,-73
62.989,Bluetooth,-72
63.022,Bluetooth,-65
63.023,Bluetooth,-65
63.064,Bluetooth,-69
63.143,Bluetooth,-69
63.144,Bluetooth,-69
63.173,Bluetooth,-71
63.174,Bluetooth,-71
63.281,Bluetooth,-72
63.282,Bluetooth,-71
63.316,Bluetooth,-79
63.317,Bluetooth,-78
63.349,Bluetooth,-69
63.385,Bluetooth,-70
63.419,Bluetooth,-73
63.420,Bluetooth,-72
63.533,Bluetooth,-72
63.534,Bluetooth,-73
63.641,Bluetooth,-67
63.676,Bluetooth,-62
63.676,Bluetooth,-62
63.858,Bluetooth,-69
63.859,Bluetooth,-68
63.961,Bluetooth,-66
63.991,Bluetooth,-72
63.993,Bluetooth,-71
64.060,Bluetooth,-66
64.061,Bluetooth,-67
64.099,Bluetooth,-74
64.100,Bluetooth,-75
64.131,Bluetooth,-70
64.132,Bluetooth,-70
64.165,Bluetooth,-65
64.166,Bluetooth,-65
64.238,Bluetooth,-72
64.273,Bluetooth,-73
64.274,Bluetooth,-73
64.415,Bluetooth,-79
64.525,Bluetooth,-68
64.526,Bluetooth,-66
64.560,Bluetooth,-67
64.596,Bluetooth,-71
64.597,Bluetooth,-71
64.628,Bluetooth,-67
64.629,Bluetooth,-67
64.661,Bluetooth,-77
64.696,Bluetooth,-70
64.696,Bluetooth,-70
64.834,Bluetooth,-72
64.835,Bluetooth,-71
64.871,Bluetooth,-71
64.872,Bluetooth,-72
64.908,Bluetooth,-69
64.909,Bluetooth,-70
64.938,Bluetooth,-69
64.939,Bluetooth,-69
65.010,Bluetooth,-71
65.011,Bluetooth,-70
65.049,Bluetooth,-68
65.050,Bluetooth,-67
65.086,Bluetooth,-76
65.087,Bluetooth,-76
65.120,Bluetooth,-71
65.121,Bluetooth,-71
65.268,Bluetooth,-77
65.269,Bluetooth,-77
65.306,Bluetooth,-68
65.307,Bluetooth,-67
65.343,Bluetooth,-66
65.344,Bluetooth,-65
65.376,Bluetooth,-74
65.377,Bluetooth,-74
65.415,Bluetooth,-68
65.416,Bluetooth,-68
65.452,Bluetooth,-68
65.485,Bluetooth,-67
65.487,Bluetooth,-68
65.527,Bluetooth,-66
65.527,Bluetooth,-67
147.101,Bluetooth,-78
147.102,Bluetooth,-77
147.135,Bluetooth,-69
147.136,Bluetooth,-68
147.175,Bluetooth,-66
147.277,Bluetooth,-65
147.278,Bluetooth,-65
147.417,Bluetooth,-69
147.418,Bluetooth,-69
147.558,Bluetooth,-72
147.560,Bluetooth,-72
147.594,Bluetooth,-66
147.595,Bluetooth,-66
147.663,Bluetooth,-74
147.700,Bluetooth,-65
147.701,Bluetooth,-64
147.733,Bluetooth,-69
147.734,Bluetooth,-68
147.764,Bluetooth,-69
147.765,Bluetooth,-69
147.792,Bluetooth,-65
147.793,Bluetooth,-66
147.825,Bluetooth,-66
147.826,Bluetooth,-65
147.860,Bluetooth,-64
147.861,Bluetooth,-65
147.892,Bluetooth,-68
147.893,Bluetooth,-68
147.927,Bluetooth,-64
147.928,Bluetooth,-64
147.968,Bluetooth,-66
148.081,Bluetooth,-68
148.082,Bluetooth,-68
148.122,Bluetooth,-65
148.123,Bluetooth,-66
148.154,Bluetooth,-63
148.154,Bluetooth,-62
148.194,Bluetooth,-64
148.195,Bluetooth,-63
148.231,Bluetooth,-64
148.232,Bluetooth,-63
148.270,Bluetooth,-63
148.333,Bluetooth,-70
148.335,Bluetooth,-71
148.367,Bluetooth,-84
148.368,Bluetooth,-85
148.480,Bluetooth,-65
148.481,Bluetooth,-65
148.513,Bluetooth,-70
148.553,Bluetooth,-74
148.586,Bluetooth,-80
