Distance,4.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-51
0.000,Bluetooth,-52
0.078,Bluetooth,-52
0.185,Bluetooth,-49
0.185,Bluetooth,-51
0.218,Bluetooth,-49
0.219,Bluetooth,-48
0.258,Bluetooth,-49
0.259,Bluetooth,-49
0.298,Bluetooth,-51
0.299,Bluetooth,-50
0.433,Bluetooth,-49
0.433,Bluetooth,-49
0.505,Bluetooth,-50
0.506,Bluetooth,-48
0.567,Bluetooth,-47
0.568,Bluetooth,-47
0.605,Bluetooth,-49
0.606,Bluetooth,-49
0.642,Bluetooth,-49
0.643,Bluetooth,-48
0.673,Bluetooth,-47
0.817,Bluetooth,-48
0.819,Bluetooth,-47
0.895,Bluetooth,-48
0.896,Bluetooth,-48
0.932,Bluetooth,-48
0.933,Bluetooth,-47
0.973,Bluetooth,-47
1.009,Bluetooth,-47
1.010,Bluetooth,-48
1.081,Bluetooth,-49
1.081,Bluetooth,-48
1.118,Bluetooth,-48
1.120,Bluetooth,-48
1.225,Bluetooth,-48
1.226,Bluetooth,-47
1.256,Bluetooth,-48
1.257,Bluetooth,-49
1.332,Bluetooth,-49
1.332,Bluetooth,-48
1.404,Bluetooth,-47
1.405,Bluetooth,-48
1.438,Bluetooth,-46
1.438,Bluetooth,-48
1.477,Bluetooth,-48
1.479,Bluetooth,-47
1.517,Bluetooth,-48
1.518,Bluetooth,-48
1.557,Bluetooth,-46
1.558,Bluetooth,-46
1.765,Bluetooth,-48
1.766,Bluetooth,-48
1.801,Bluetooth,-48
1.802,Bluetooth,-48
1.834,Bluetooth,-47
1.835,Bluetooth,-48
1.873,Bluetooth,-46
1.986,Bluetooth,-49
1.988,Bluetooth,-48
2.024,Bluetooth,-48
2.025,Bluetooth,-48
2.055,Bluetooth,-47
2.056,Bluetooth,-49
2.124,Bluetooth,-48
2.124,Bluetooth,-48
2.304,Bluetooth,-48
2.305,Bluetooth,-48
2.338,Bluetooth,-47
2.338,Bluetooth,-48
2.373,Bluetooth,-48
2.374,Bluetooth,-48
2.414,Bluetooth,-48
2.416,Bluetooth,-48
2.451,Bluetooth,-48
2.453,Bluetooth,-47
2.485,Bluetooth,-47
2.559,Bluetooth,-47
2.560,Bluetooth,-49
2.594,Bluetooth,-48
2.595,Bluetooth,-48
2.625,Bluetooth,-48
2.662,Bluetooth,-48
2.663,Bluetooth,-48
2.702,Bluetooth,-48
2.703,Bluetooth,-48
2.741,Bluetooth,-48
2.741,Bluetooth,-48
2.777,Bluetooth,-48
2.808,Bluetooth,-49
2.809,Bluetooth,-49
2.846,Bluetooth,-48
2.847,Bluetooth,-48
2.924,Bluetooth,-48
2.924,Bluetooth,-48
2.953,Bluetooth,-47
2.955,Bluetooth,-48
2.993,Bluetooth,-48
2.994,Bluetooth,-48
3.022,Bluetooth,-48
3.023,Bluetooth,-48
3.053,Bluetooth,-48
3.054,Bluetooth,-47
3.235,Bluetooth,-49
3.236,Bluetooth,-48
3.301,Bluetooth,-48
3.301,Bluetooth,-48
3.331,Bluetooth,-49
3.332,Bluetooth,-48
3.361,Bluetooth,-50
3.537,Bluetooth,-48
3.538,Bluetooth,-47
3.567,Bluetooth,-48
3.567,Bluetooth,-48
3.610,Bluetooth,-49
3.611,Bluetooth,-47
3.746,Bluetooth,-47
3.747,Bluetooth,-49
3.781,Bluetooth,-50
3.782,Bluetooth,-49
3.810,Bluetooth,-48
3.811,Bluetooth,-49
3.947,Bluetooth,-49
3.949,Bluetooth,-48
3.983,Bluetooth,-49
106.679,Bluetooth,-52
106.680,Bluetooth,-51
106.744,Bluetooth,-59
106.745,Bluetooth,-58
106.809,Bluetooth,-51
106.810,Bluetooth,-50
106.838,Bluetooth,-50
106.839,Bluetooth,-51
106.872,Bluetooth,-49
106.945,Bluetooth,-49
106.946,Bluetooth,-49
106.977,Bluetooth,-50
106.977,Bluetooth,-49
107.045,Bluetooth,-48
107.046,Bluetooth,-48
107.120,Bluetooth,-47
107.121,Bluetooth,-49
107.187,Bluetooth,-49
107.222,Bluetooth,-48
107.222,Bluetooth,-47
107.258,Bluetooth,-47
107.259,Bluetooth,-47
107.291,Bluetooth,-48
107.292,Bluetooth,-47
107.327,Bluetooth,-48
107.328,Bluetooth,-47
107.361,Bluetooth,-49
107.362,Bluetooth,-47
107.394,Bluetooth,-48
107.395,Bluetooth,-49
107.464,Bluetooth,-51
107.503,Bluetooth,-50
107.504,Bluetooth,-49
107.563,Bluetooth,-50
107.564,Bluetooth,-50
107.639,Bluetooth,-48
107.639,Bluetooth,-49
107.707,Bluetooth,-49
107.708,Bluetooth,-48
107.739,Bluetooth,-47
107.740,Bluetooth,-47
107.774,Bluetooth,-48
107.914,Bluetooth,-47
107.915,Bluetooth,-47
108.019,Bluetooth,-47
108.021,Bluetooth,-47
108.053,Bluetooth,-48
108.054,Bluetooth,-50
108.086,Bluetooth,-50
108.121,Bluetooth,-49
108.123,Bluetooth,-48
108.153,Bluetooth,-49
108.154,Bluetooth,-48
108.220,Bluetooth,-48
108.220,Bluetooth,-48
108.255,Bluetooth,-50
108.256,Bluetooth,-50
108.287,Bluetooth,-47
108.287,Bluetooth,-48
108.323,Bluetooth,-48
108.324,Bluetooth,-47
108.532,Bluetooth,-50
108.533,Bluetooth,-51
108.572,Bluetooth,-50
108.573,Bluetooth,-51
108.677,Bluetooth,-50
108.705,Bluetooth,-50
108.706,Bluetooth,-49
108.743,Bluetooth,-48
108.744,Bluetooth,-48
108.774,Bluetooth,-51
108.775,Bluetooth,-51
108.844,Bluetooth,-51
108.845,Bluetooth,-51
108.886,Bluetooth,-50
108.887,Bluetooth,-49
108.916,Bluetooth,-54
108.917,Bluetooth,-55
108.953,Bluetooth,-51
108.954,Bluetooth,-52
108.989,Bluetooth,-49
109.019,Bluetooth,-51
109.019,Bluetooth,-51
109.198,Bluetooth,-50
109.199,Bluetooth,-50
109.266,Bluetooth,-49
109.375,Bluetooth,-49
109.376,Bluetooth,-49
109.414,Bluetooth,-49
109.415,Bluetooth,-49
109.449,Bluetooth,-50
109.450,Bluetooth,-49
109.557,Bluetooth,-49
109.558,Bluetooth,-49
109.721,Bluetooth,-49
109.722,Bluetooth,-49
109.757,Bluetooth,-49
109.758,Bluetooth,-49
109.870,Bluetooth,-51
109.903,Bluetooth,-50
109.904,Bluetooth,-51
110.044,Bluetooth,-51
110.045,Bluetooth,-52
110.083,Bluetooth,-50
110.084,Bluetooth,-51
110.123,Bluetooth,-50
110.124,Bluetooth,-51
110.153,Bluetooth,-51
110.153,Bluetooth,-51
110.261,Bluetooth,-51
110.262,Bluetooth,-50
110.294,Bluetooth,-51
110.295,Bluetooth,-52
110.328,Bluetooth,-50
110.329,Bluetooth,-52
110.400,Bluetooth,-51
110.401,Bluetooth,-52
110.431,Bluetooth,-52
110.432,Bluetooth,-51
110.469,Bluetooth,-52
110.574,Bluetooth,-52
110.575,Bluetooth,-53
217.998,Bluetooth,-53
217.999,Bluetooth,-52
218.034,Bluetooth,-58
218.071,Bluetooth,-60
218.072,Bluetooth,-61
218.102,Bluetooth,-53
218.103,Bluetooth,-52
218.169,Bluetooth,-55
218.237,Bluetooth,-65
218.238,Bluetooth,-65
218.309,Bluetooth,-67
218.310,Bluetooth,-67
218.337,Bluetooth,-56
218.338,Bluetooth,-56
218.376,Bluetooth,-59
218.377,Bluetooth,-59
218.409,Bluetooth,-65
218.410,Bluetooth,-65
218.444,Bluetooth,-55
218.445,Bluetooth,-54
218.478,Bluetooth,-56
218.513,Bluetooth,-55
218.514,Bluetooth,-54
218.580,Bluetooth,-63
218.581,Bluetooth,-63
218.723,Bluetooth,-65
218.724,Bluetooth,-64
218.755,Bluetooth,-54
218.756,Bluetooth,-54
218.784,Bluetooth,-66
218.853,Bluetooth,-59
218.854,Bluetooth,-59
218.892,Bluetooth,-69
218.893,Bluetooth,-69
218.963,Bluetooth,-65
218.964,Bluetooth,-65
218.998,Bluetooth,-65
218.998,Bluetooth,-65
219.038,Bluetooth,-59
219.039,Bluetooth,-60
219.074,Bluetooth,-61
219.110,Bluetooth,-62
219.111,Bluetooth,-62
219.148,Bluetooth,-64
219.149,Bluetooth,-62
219.179,Bluetooth,-61
219.180,Bluetooth,-60
219.245,Bluetooth,-62
219.246,Bluetooth,-61
219.275,Bluetooth,-60
219.277,Bluetooth,-58
219.315,Bluetooth,-54
219.317,Bluetooth,-53
219.380,Bluetooth,-55
219.419,Bluetooth,-61
219.420,Bluetooth,-61
219.450,Bluetooth,-54
219.451,Bluetooth,-53
219.514,Bluetooth,-61
219.515,Bluetooth,-60
219.582,Bluetooth,-61
219.583,Bluetooth,-61
219.653,Bluetooth,-55
219.653,Bluetooth,-55
219.717,Bluetooth,-54
219.718,Bluetooth,-54
219.904,Bluetooth,-51
219.905,Bluetooth,-53
219.941,Bluetooth,-54
219.942,Bluetooth,-54
219.978,Bluetooth,-58
220.078,Bluetooth,-54
220.079,Bluetooth,-54
220.271,Bluetooth,-56
220.305,Bluetooth,-55
220.307,Bluetooth,-55
220.381,Bluetooth,-55
220.381,Bluetooth,-55
220.416,Bluetooth,-55
220.417,Bluetooth,-55
220.521,Bluetooth,-56
220.521,Bluetooth,-56
220.598,Bluetooth,-53
220.599,Bluetooth,-54
220.632,Bluetooth,-58
220.633,Bluetooth,-58
220.804,Bluetooth,-57
220.805,Bluetooth,-57
220.883,Bluetooth,-58
220.917,Bluetooth,-56
220.918,Bluetooth,-58
220.980,Bluetooth,-59
220.981,Bluetooth,-58
221.057,Bluetooth,-55
221.058,Bluetooth,-54
221.157,Bluetooth,-55
221.158,Bluetooth,-56
221.192,Bluetooth,-56
221.260,Bluetooth,-54
221.260,Bluetooth,-54
221.293,Bluetooth,-59
221.294,Bluetooth,-59
221.360,Bluetooth,-53
221.361,Bluetooth,-55
221.399,Bluetooth,-58
221.399,Bluetooth,-58
221.459,Bluetooth,-56
221.460,Bluetooth,-54
221.497,Bluetooth,-56
221.498,Bluetooth,-56
221.568,Bluetooth,-54
221.569,Bluetooth,-54
221.605,Bluetooth,-56
221.606,Bluetooth,-57
221.635,Bluetooth,-57
221.636,Bluetooth,-57
221.673,Bluetooth,-53
221.674,Bluetooth,-54
221.708,Bluetooth,-57
221.709,Bluetooth,-55
221.740,Bluetooth,-57
221.741,Bluetooth,-57
221.777,Bluetooth,-56
221.811,Bluetooth,-57
221.811,Bluetooth,-57
221.851,Bluetooth,-52
221.852,Bluetooth,-54
221.880,Bluetooth,-56
221.881,Bluetooth,-55
221.978,Bluetooth,-55
221.979,Bluetooth,-52
