Distance,15.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-53
0.000,Bluetooth,-54
0.099,Bluetooth,-54
0.100,Bluetooth,-53
0.129,Bluetooth,-53
0.130,Bluetooth,-53
0.166,Bluetooth,-50
0.167,Bluetooth,-48
0.204,Bluetooth,-53
0.205,Bluetooth,-53
0.239,Bluetooth,-53
0.308,Bluetooth,-52
0.309,Bluetooth,-53
0.339,Bluetooth,-49
0.340,Bluetooth,-48
0.414,Bluetooth,-52
0.414,Bluetooth,-52
0.532,Bluetooth,-51
0.571,Bluetooth,-51
0.572,Bluetooth,-52
0.603,Bluetooth,-53
0.604,Bluetooth,-52
0.674,Bluetooth,-52
0.675,Bluetooth,-52
0.777,Bluetooth,-48
0.778,Bluetooth,-49
0.813,Bluetooth,-53
0.814,Bluetooth,-53
0.892,Bluetooth,-54
0.893,Bluetooth,-53
1.029,Bluetooth,-53
1.030,Bluetooth,-53
1.061,Bluetooth,-49
1.061,Bluetooth,-49
1.098,Bluetooth,-52
1.099,Bluetooth,-53
1.137,Bluetooth,-53
1.207,Bluetooth,-53
1.208,Bluetooth,-53
1.282,Bluetooth,-54
1.283,Bluetooth,-53
1.312,Bluetooth,-56
1.313,Bluetooth,-55
1.351,Bluetooth,-48
1.352,Bluetooth,-49
1.423,Bluetooth,-56
1.458,Bluetooth,-54
1.459,Bluetooth,-53
1.733,Bluetooth,-50
1.765,Bluetooth,-54
1.766,Bluetooth,-54
1.797,Bluetooth,-54
1.798,Bluetooth,-54
1.943,Bluetooth,-53
1.944,Bluetooth,-54
1.975,Bluetooth,-53
1.975,Bluetooth,-54
2.013,Bluetooth,-48
2.014,Bluetooth,-49
2.046,Bluetooth,-54
2.077,Bluetooth,-49
2.078,Bluetooth,-48
2.120,Bluetooth,-54
2.121,Bluetooth,-54
2.150,Bluetooth,-52
2.151,Bluetooth,-51
2.187,Bluetooth,-50
2.188,Bluetooth,-49
2.253,Bluetooth,-51
2.254,Bluetooth,-51
2.282,Bluetooth,-51
2.285,Bluetooth,-51
2.354,Bluetooth,-50
2.355,Bluetooth,-49
2.502,Bluetooth,-49
2.503,Bluetooth,-50
2.539,Bluetooth,-53
2.540,Bluetooth,-53
2.575,Bluetooth,-51
2.576,Bluetooth,-51
2.615,Bluetooth,-48
2.616,Bluetooth,-49
2.643,Bluetooth,-48
2.674,Bluetooth,-49
2.674,Bluetooth,-49
2.712,Bluetooth,-53
2.713,Bluetooth,-53
2.784,Bluetooth,-49
2.785,Bluetooth,-49
2.858,Bluetooth,-52
2.859,Bluetooth,-51
2.892,Bluetooth,-49
2.893,Bluetooth,-49
2.926,Bluetooth,-52
2.959,Bluetooth,-49
2.959,Bluetooth,-49
2.997,Bluetooth,-53
2.998,Bluetooth,-52
3.034,Bluetooth,-49
3.035,Bluetooth,-50
3.106,Bluetooth,-50
3.107,Bluetooth,-50
3.141,Bluetooth,-49
3.142,Bluetooth,-49
3.182,Bluetooth,-51
3.184,Bluetooth,-52
3.218,Bluetooth,-51
3.256,Bluetooth,-51
3.257,Bluetooth,-51
3.317,Bluetooth,-49
3.317,Bluetooth,-50
3.355,Bluetooth,-52
3.356,Bluetooth,-52
3.393,Bluetooth,-51
3.394,Bluetooth,-52
3.493,Bluetooth,-51
3.494,Bluetooth,-51
3.522,Bluetooth,-49
3.683,Bluetooth,-51
3.684,Bluetooth,-50
3.720,Bluetooth,-49
3.720,Bluetooth,-49
3.751,Bluetooth,-53
3.752,Bluetooth,-54
3.781,Bluetooth,-53
3.782,Bluetooth,-53
3.920,Bluetooth,-48
3.921,Bluetooth,-49
41.536,Bluetooth,-56
41.537,Bluetooth,-56
41.569,Bluetooth,-54
41.570,Bluetooth,-54
41.605,Bluetooth,-60
41.605,Bluetooth,-60
41.635,Bluetooth,-54
41.673,Bluetooth,-60
41.674,Bluetooth,-60
41.710,Bluetooth,-58
41.712,Bluetooth,-56
41.742,Bluetooth,-57
41.743,Bluetooth,-57
41.780,Bluetooth,-59
41.780,Bluetooth,-59
41.854,Bluetooth,-53
41.855,Bluetooth,-54
41.929,Bluetooth,-60
41.999,Bluetooth,-54
42.000,Bluetooth,-54
42.071,Bluetooth,-61
42.072,Bluetooth,-61
42.110,Bluetooth,-54
42.217,Bluetooth,-61
42.320,Bluetooth,-56
42.320,Bluetooth,-56
42.352,Bluetooth,-55
42.353,Bluetooth,-54
42.416,Bluetooth,-56
42.417,Bluetooth,-56
42.446,Bluetooth,-56
42.447,Bluetooth,-56
42.480,Bluetooth,-55
42.481,Bluetooth,-55
42.548,Bluetooth,-55
42.656,Bluetooth,-54
42.693,Bluetooth,-56
42.694,Bluetooth,-55
42.761,Bluetooth,-55
42.762,Bluetooth,-55
42.800,Bluetooth,-57
42.801,Bluetooth,-56
42.834,Bluetooth,-55
42.907,Bluetooth,-55
42.909,Bluetooth,-55
42.979,Bluetooth,-66
42.980,Bluetooth,-66
43.018,Bluetooth,-55
43.019,Bluetooth,-57
43.057,Bluetooth,-60
43.059,Bluetooth,-61
43.129,Bluetooth,-59
43.166,Bluetooth,-65
43.167,Bluetooth,-65
43.200,Bluetooth,-57
43.201,Bluetooth,-57
43.233,Bluetooth,-58
43.234,Bluetooth,-58
43.299,Bluetooth,-59
43.300,Bluetooth,-59
43.337,Bluetooth,-58
43.338,Bluetooth,-59
43.374,Bluetooth,-57
43.375,Bluetooth,-58
43.492,Bluetooth,-64
43.493,Bluetooth,-64
43.521,Bluetooth,-65
43.522,Bluetooth,-65
43.553,Bluetooth,-59
43.554,Bluetooth,-59
43.626,Bluetooth,-66
43.626,Bluetooth,-66
43.658,Bluetooth,-57
43.659,Bluetooth,-58
43.725,Bluetooth,-61
43.755,Bluetooth,-65
43.757,Bluetooth,-65
43.795,Bluetooth,-61
43.796,Bluetooth,-61
43.899,Bluetooth,-65
43.899,Bluetooth,-65
43.930,Bluetooth,-61
43.931,Bluetooth,-61
43.997,Bluetooth,-65
43.998,Bluetooth,-66
44.033,Bluetooth,-56
44.106,Bluetooth,-64
44.107,Bluetooth,-63
44.145,Bluetooth,-62
44.146,Bluetooth,-61
44.174,Bluetooth,-57
44.175,Bluetooth,-57
44.214,Bluetooth,-63
44.215,Bluetooth,-64
44.252,Bluetooth,-62
44.253,Bluetooth,-63
44.284,Bluetooth,-58
44.285,Bluetooth,-58
44.322,Bluetooth,-61
44.600,Bluetooth,-72
44.601,Bluetooth,-73
44.638,Bluetooth,-70
44.672,Bluetooth,-65
44.674,Bluetooth,-66
44.746,Bluetooth,-65
44.747,Bluetooth,-66
44.787,Bluetooth,-60
44.788,Bluetooth,-59
44.853,Bluetooth,-69
44.854,Bluetooth,-70
44.885,Bluetooth,-73
44.886,Bluetooth,-74
44.917,Bluetooth,-59
44.917,Bluetooth,-59
44.954,Bluetooth,-59
44.956,Bluetooth,-59
45.013,Bluetooth,-64
45.014,Bluetooth,-63
45.122,Bluetooth,-65
45.123,Bluetooth,-64
45.196,Bluetooth,-56
45.197,Bluetooth,-58
45.229,Bluetooth,-62
45.342,Bluetooth,-59
45.343,Bluetooth,-61
87.962,Bluetooth,-53
87.963,Bluetooth,-55
88.000,Bluetooth,-53
88.000,Bluetooth,-51
88.037,Bluetooth,-54
88.038,Bluetooth,-54
88.143,Bluetooth,-54
88.178,Bluetooth,-55
88.179,Bluetooth,-54
88.213,Bluetooth,-51
88.213,Bluetooth,-50
88.250,Bluetooth,-52
88.251,Bluetooth,-53
88.283,Bluetooth,-52
88.284,Bluetooth,-50
88.314,Bluetooth,-52
88.315,Bluetooth,-52
88.385,Bluetooth,-54
88.386,Bluetooth,-54
88.416,Bluetooth,-50
88.449,Bluetooth,-51
88.512,Bluetooth,-52
88.513,Bluetooth,-52
88.546,Bluetooth,-52
88.547,Bluetooth,-51
88.724,Bluetooth,-51
88.759,Bluetooth,-53
88.760,Bluetooth,-53
88.799,Bluetooth,-51
88.800,Bluetooth,-51
88.939,Bluetooth,-53
88.940,Bluetooth,-51
88.973,Bluetooth,-51
88.974,Bluetooth,-51
89.011,Bluetooth,-51
89.012,Bluetooth,-51
