Distance,10.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.008,Bluetooth,-66
0.010,Bluetooth,-66
0.079,Bluetooth,-62
0.081,Bluetooth,-62
0.107,Bluetooth,-62
0.109,Bluetooth,-62
0.141,Bluetooth,-62
0.143,Bluetooth,-61
0.179,Bluetooth,-61
0.181,Bluetooth,-62
0.206,Bluetooth,-62
0.249,Bluetooth,-60
0.251,Bluetooth,-60
0.288,Bluetooth,-60
0.324,Bluetooth,-57
0.326,Bluetooth,-57
0.362,Bluetooth,-60
0.363,Bluetooth,-60
0.396,Bluetooth,-66
0.398,Bluetooth,-66
0.436,Bluetooth,-58
0.438,Bluetooth,-57
0.506,Bluetooth,-69
0.582,Bluetooth,-61
0.617,Bluetooth,-56
0.619,Bluetooth,-57
0.719,Bluetooth,-58
0.721,Bluetooth,-58
0.783,Bluetooth,-63
0.785,Bluetooth,-63
0.815,Bluetooth,-64
0.817,Bluetooth,-65
0.851,Bluetooth,-60
0.853,Bluetooth,-59
0.888,Bluetooth,-63
0.955,Bluetooth,-60
0.994,Bluetooth,-62
0.995,Bluetooth,-61
1.093,Bluetooth,-61
1.095,Bluetooth,-62
1.124,Bluetooth,-58
1.126,Bluetooth,-58
1.153,Bluetooth,-61
1.155,Bluetooth,-60
1.192,Bluetooth,-63
1.223,Bluetooth,-62
1.225,Bluetooth,-61
1.259,Bluetooth,-63
1.260,Bluetooth,-64
1.320,Bluetooth,-63
1.322,Bluetooth,-62
1.428,Bluetooth,-57
1.461,Bluetooth,-64
1.464,Bluetooth,-63
1.525,Bluetooth,-64
1.527,Bluetooth,-63
1.597,Bluetooth,-56
1.600,Bluetooth,-55
1.629,Bluetooth,-63
1.631,Bluetooth,-62
1.667,Bluetooth,-61
1.670,Bluetooth,-61
1.773,Bluetooth,-62
1.810,Bluetooth,-61
1.813,Bluetooth,-61
1.844,Bluetooth,-60
1.846,Bluetooth,-60
1.983,Bluetooth,-58
1.985,Bluetooth,-59
2.023,Bluetooth,-56
2.025,Bluetooth,-55
2.055,Bluetooth,-62
2.057,Bluetooth,-61
2.096,Bluetooth,-59
2.284,Bluetooth,-57
2.323,Bluetooth,-55
2.325,Bluetooth,-56
2.356,Bluetooth,-56
2.358,Bluetooth,-57
2.392,Bluetooth,-56
2.431,Bluetooth,-57
2.433,Bluetooth,-56
2.469,Bluetooth,-64
2.471,Bluetooth,-65
2.502,Bluetooth,-61
2.503,Bluetooth,-59
2.568,Bluetooth,-63
2.570,Bluetooth,-64
2.607,Bluetooth,-61
2.609,Bluetooth,-60
2.647,Bluetooth,-59
2.649,Bluetooth,-59
2.683,Bluetooth,-69
2.721,Bluetooth,-58
2.723,Bluetooth,-57
2.756,Bluetooth,-68
2.758,Bluetooth,-67
2.853,Bluetooth,-59
2.855,Bluetooth,-59
2.886,Bluetooth,-70
2.888,Bluetooth,-71
2.918,Bluetooth,-59
2.991,Bluetooth,-60
3.057,Bluetooth,-70
3.060,Bluetooth,-70
3.091,Bluetooth,-61
3.093,Bluetooth,-60
3.124,Bluetooth,-57
3.127,Bluetooth,-59
3.162,Bluetooth,-67
3.164,Bluetooth,-66
3.268,Bluetooth,-57
3.305,Bluetooth,-57
3.308,Bluetooth,-57
3.342,Bluetooth,-64
3.344,Bluetooth,-65
3.381,Bluetooth,-60
3.383,Bluetooth,-60
3.420,Bluetooth,-57
3.422,Bluetooth,-56
