Distance,10.0
TXDevice,iPhone11_Pro
TXPower,7
RXDevice,iPhoneXR
0.023,Bluetooth,-57
0.025,Bluetooth,-58
0.095,Bluetooth,-65
0.097,Bluetooth,-66
0.203,Bluetooth,-58
0.204,Bluetooth,-57
0.240,Bluetooth,-51
0.242,Bluetooth,-50
0.274,Bluetooth,-62
0.276,Bluetooth,-63
0.306,Bluetooth,-61
0.307,Bluetooth,-61
0.377,Bluetooth,-51
0.379,Bluetooth,-52
0.416,Bluetooth,-63
0.417,Bluetooth,-62
0.453,Bluetooth,-59
0.454,Bluetooth,-60
0.491,Bluetooth,-55
0.492,Bluetooth,-56
0.529,Bluetooth,-63
0.531,Bluetooth,-66
0.562,Bluetooth,-64
0.562,Bluetooth,-65
0.608,Bluetooth,-60
0.610,Bluetooth,-60
0.640,Bluetooth,-56
0.641,Bluetooth,-57
0.713,Bluetooth,-66
0.715,Bluetooth,-69
0.780,Bluetooth,-53
0.782,Bluetooth,-53
0.811,Bluetooth,-53
0.813,Bluetooth,-54
0.853,Bluetooth,-58
0.855,Bluetooth,-57
0.885,Bluetooth,-51
0.887,Bluetooth,-52
0.918,Bluetooth,-53
0.920,Bluetooth,-53
0.958,Bluetooth,-66
0.959,Bluetooth,-65
1.100,Bluetooth,-75
1.102,Bluetooth,-74
1.137,Bluetooth,-49
1.138,Bluetooth,-49
1.168,Bluetooth,-51
1.170,Bluetooth,-52
1.207,Bluetooth,-71
1.209,Bluetooth,-70
1.238,Bluetooth,-49
1.240,Bluetooth,-48
1.277,Bluetooth,-51
1.278,Bluetooth,-51
1.380,Bluetooth,-48
1.444,Bluetooth,-59
1.445,Bluetooth,-61
1.472,Bluetooth,-46
1.473,Bluetooth,-46
1.508,Bluetooth,-47
1.509,Bluetooth,-48
1.580,Bluetooth,-60
1.582,Bluetooth,-61
1.612,Bluetooth,-48
1.614,Bluetooth,-49
1.647,Bluetooth,-49
1.649,Bluetooth,-49
1.695,Bluetooth,-66
1.696,Bluetooth,-66
1.760,Bluetooth,-50
1.762,Bluetooth,-50
1.793,Bluetooth,-68
1.795,Bluetooth,-75
1.864,Bluetooth,-49
1.866,Bluetooth,-48
1.902,Bluetooth,-48
1.903,Bluetooth,-48
1.972,Bluetooth,-48
1.973,Bluetooth,-48
2.005,Bluetooth,-48
2.007,Bluetooth,-49
2.074,Bluetooth,-46
2.076,Bluetooth,-48
2.115,Bluetooth,-49
2.117,Bluetooth,-47
2.208,Bluetooth,-47
2.210,Bluetooth,-48
2.247,Bluetooth,-50
