Distance,4.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-49
0.001,Bluetooth,-47
0.041,Bluetooth,-49
0.042,Bluetooth,-50
0.074,Bluetooth,-51
0.076,Bluetooth,-49
0.144,Bluetooth,-49
0.145,Bluetooth,-49
0.181,Bluetooth,-49
0.182,Bluetooth,-50
0.211,Bluetooth,-48
0.212,Bluetooth,-49
0.246,Bluetooth,-49
0.284,Bluetooth,-48
0.285,Bluetooth,-48
0.321,Bluetooth,-49
0.322,Bluetooth,-49
0.391,Bluetooth,-48
0.392,Bluetooth,-48
0.432,Bluetooth,-49
0.433,Bluetooth,-48
0.544,Bluetooth,-50
0.789,Bluetooth,-50
0.790,Bluetooth,-49
0.818,Bluetooth,-50
0.819,Bluetooth,-50
0.894,Bluetooth,-51
0.895,Bluetooth,-50
0.974,Bluetooth,-50
0.975,Bluetooth,-49
1.046,Bluetooth,-51
1.047,Bluetooth,-50
1.079,Bluetooth,-50
1.079,Bluetooth,-51
1.157,Bluetooth,-51
1.264,Bluetooth,-50
1.264,Bluetooth,-51
1.297,Bluetooth,-49
1.298,Bluetooth,-49
1.337,Bluetooth,-49
1.338,Bluetooth,-48
1.377,Bluetooth,-50
1.378,Bluetooth,-51
1.512,Bluetooth,-49
1.512,Bluetooth,-49
1.584,Bluetooth,-49
1.585,Bluetooth,-49
1.646,Bluetooth,-48
1.647,Bluetooth,-49
1.684,Bluetooth,-50
1.685,Bluetooth,-48
1.721,Bluetooth,-49
1.722,Bluetooth,-48
1.752,Bluetooth,-49
1.896,Bluetooth,-49
1.898,Bluetooth,-48
1.974,Bluetooth,-48
1.975,Bluetooth,-47
2.011,Bluetooth,-48
2.012,Bluetooth,-49
2.052,Bluetooth,-49
2.088,Bluetooth,-49
2.089,Bluetooth,-48
2.160,Bluetooth,-48
2.160,Bluetooth,-48
2.197,Bluetooth,-48
2.199,Bluetooth,-48
2.304,Bluetooth,-47
2.305,Bluetooth,-48
2.335,Bluetooth,-48
2.336,Bluetooth,-48
2.411,Bluetooth,-49
2.411,Bluetooth,-48
2.483,Bluetooth,-48
2.484,Bluetooth,-48
2.517,Bluetooth,-47
2.517,Bluetooth,-49
2.556,Bluetooth,-48
2.558,Bluetooth,-48
2.596,Bluetooth,-48
2.597,Bluetooth,-49
2.636,Bluetooth,-47
2.637,Bluetooth,-47
2.844,Bluetooth,-48
2.845,Bluetooth,-48
2.880,Bluetooth,-47
