Distance,6.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.039,Bluetooth,-66
0.074,Bluetooth,-74
0.183,Bluetooth,-62
0.185,Bluetooth,-60
0.222,Bluetooth,-70
0.223,Bluetooth,-71
0.257,Bluetooth,-63
0.259,Bluetooth,-65
0.361,Bluetooth,-74
0.364,Bluetooth,-74
0.393,Bluetooth,-64
0.422,Bluetooth,-67
0.424,Bluetooth,-66
0.453,Bluetooth,-64
0.455,Bluetooth,-65
0.484,Bluetooth,-65
0.487,Bluetooth,-66
0.519,Bluetooth,-67
0.521,Bluetooth,-66
0.550,Bluetooth,-68
0.552,Bluetooth,-69
0.656,Bluetooth,-71
0.658,Bluetooth,-69
0.805,Bluetooth,-63
0.808,Bluetooth,-63
0.842,Bluetooth,-68
0.845,Bluetooth,-68
0.880,Bluetooth,-64
0.882,Bluetooth,-64
0.910,Bluetooth,-64
0.912,Bluetooth,-64
0.950,Bluetooth,-67
0.951,Bluetooth,-66
1.020,Bluetooth,-63
1.022,Bluetooth,-63
1.051,Bluetooth,-58
1.053,Bluetooth,-58
1.090,Bluetooth,-72
1.092,Bluetooth,-73
1.125,Bluetooth,-70
1.127,Bluetooth,-71
1.231,Bluetooth,-66
1.233,Bluetooth,-66
1.273,Bluetooth,-65
1.309,Bluetooth,-64
1.311,Bluetooth,-64
1.472,Bluetooth,-64
1.474,Bluetooth,-66
1.573,Bluetooth,-66
1.610,Bluetooth,-68
1.612,Bluetooth,-69
1.686,Bluetooth,-66
1.688,Bluetooth,-66
1.763,Bluetooth,-65
1.765,Bluetooth,-64
1.827,Bluetooth,-68
1.829,Bluetooth,-68
1.858,Bluetooth,-66
1.860,Bluetooth,-66
1.973,Bluetooth,-56
1.974,Bluetooth,-56
2.000,Bluetooth,-61
2.002,Bluetooth,-61
2.067,Bluetooth,-62
2.069,Bluetooth,-61
2.141,Bluetooth,-62
2.144,Bluetooth,-61
2.180,Bluetooth,-57
2.215,Bluetooth,-62
2.217,Bluetooth,-62
2.251,Bluetooth,-62
2.254,Bluetooth,-61
2.291,Bluetooth,-60
2.292,Bluetooth,-59
2.323,Bluetooth,-62
2.325,Bluetooth,-62
2.473,Bluetooth,-59
2.513,Bluetooth,-62
2.515,Bluetooth,-62
2.586,Bluetooth,-61
2.588,Bluetooth,-59
2.620,Bluetooth,-61
2.622,Bluetooth,-63
2.685,Bluetooth,-60
2.721,Bluetooth,-59
2.722,Bluetooth,-59
2.752,Bluetooth,-60
2.784,Bluetooth,-61
2.892,Bluetooth,-59
2.894,Bluetooth,-59
2.930,Bluetooth,-60
2.932,Bluetooth,-60
2.961,Bluetooth,-60
2.963,Bluetooth,-59
3.101,Bluetooth,-61
3.103,Bluetooth,-60
3.166,Bluetooth,-59
3.168,Bluetooth,-61
3.200,Bluetooth,-59
3.201,Bluetooth,-59
3.272,Bluetooth,-59
3.274,Bluetooth,-60
3.309,Bluetooth,-59
3.311,Bluetooth,-59
3.345,Bluetooth,-59
3.347,Bluetooth,-59
3.381,Bluetooth,-59
3.414,Bluetooth,-59
3.417,Bluetooth,-59
3.446,Bluetooth,-59
3.448,Bluetooth,-60
3.486,Bluetooth,-59
3.488,Bluetooth,-59
3.547,Bluetooth,-60
3.549,Bluetooth,-58
3.585,Bluetooth,-59
3.587,Bluetooth,-59
3.617,Bluetooth,-59
3.619,Bluetooth,-59
3.686,Bluetooth,-59
3.723,Bluetooth,-59
3.724,Bluetooth,-59
3.748,Bluetooth,-60
3.750,Bluetooth,-59
3.782,Bluetooth,-59
3.785,Bluetooth,-60
3.821,Bluetooth,-59
3.823,Bluetooth,-59
3.851,Bluetooth,-59
3.853,Bluetooth,-59
3.893,Bluetooth,-59
3.895,Bluetooth,-59
3.971,Bluetooth,-59
40.040,Bluetooth,-68
40.042,Bluetooth,-69
40.111,Bluetooth,-57
40.114,Bluetooth,-58
