Distance,4.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-55
0.001,Bluetooth,-56
0.081,Bluetooth,-59
0.082,Bluetooth,-60
0.114,Bluetooth,-55
0.115,Bluetooth,-55
0.153,Bluetooth,-69
0.154,Bluetooth,-70
0.188,Bluetooth,-60
0.190,Bluetooth,-59
0.291,Bluetooth,-71
0.360,Bluetooth,-54
0.362,Bluetooth,-55
0.400,Bluetooth,-71
0.401,Bluetooth,-71
0.429,Bluetooth,-59
0.430,Bluetooth,-59
0.495,Bluetooth,-54
0.496,Bluetooth,-55
0.526,Bluetooth,-70
0.527,Bluetooth,-71
0.560,Bluetooth,-59
0.562,Bluetooth,-60
0.599,Bluetooth,-56
0.600,Bluetooth,-55
0.638,Bluetooth,-70
0.639,Bluetooth,-69
0.674,Bluetooth,-61
0.676,Bluetooth,-61
0.708,Bluetooth,-56
0.709,Bluetooth,-55
0.743,Bluetooth,-69
0.744,Bluetooth,-68
0.780,Bluetooth,-70
0.781,Bluetooth,-70
0.810,Bluetooth,-60
0.811,Bluetooth,-61
0.949,Bluetooth,-57
0.951,Bluetooth,-56
0.983,Bluetooth,-72
0.985,Bluetooth,-73
1.020,Bluetooth,-72
1.021,Bluetooth,-74
1.058,Bluetooth,-60
1.059,Bluetooth,-60
1.094,Bluetooth,-56
1.095,Bluetooth,-56
1.165,Bluetooth,-59
1.166,Bluetooth,-60
1.237,Bluetooth,-76
1.239,Bluetooth,-76
1.271,Bluetooth,-59
1.272,Bluetooth,-59
1.307,Bluetooth,-55
1.308,Bluetooth,-55
1.372,Bluetooth,-76
1.406,Bluetooth,-59
1.440,Bluetooth,-54
1.442,Bluetooth,-55
1.475,Bluetooth,-73
1.476,Bluetooth,-73
1.545,Bluetooth,-55
1.547,Bluetooth,-56
1.615,Bluetooth,-70
1.616,Bluetooth,-71
1.647,Bluetooth,-59
1.648,Bluetooth,-60
1.675,Bluetooth,-55
1.676,Bluetooth,-54
1.708,Bluetooth,-55
1.709,Bluetooth,-56
1.743,Bluetooth,-59
1.744,Bluetooth,-59
1.806,Bluetooth,-54
1.807,Bluetooth,-56
1.842,Bluetooth,-65
1.843,Bluetooth,-66
1.876,Bluetooth,-60
1.877,Bluetooth,-60
1.913,Bluetooth,-57
1.914,Bluetooth,-56
1.954,Bluetooth,-65
1.955,Bluetooth,-66
1.984,Bluetooth,-60
2.091,Bluetooth,-67
2.092,Bluetooth,-66
2.122,Bluetooth,-58
2.123,Bluetooth,-59
2.159,Bluetooth,-55
2.160,Bluetooth,-55
2.191,Bluetooth,-67
2.193,Bluetooth,-67
2.259,Bluetooth,-59
2.260,Bluetooth,-59
2.295,Bluetooth,-54
2.296,Bluetooth,-56
2.333,Bluetooth,-70
2.399,Bluetooth,-54
2.400,Bluetooth,-55
2.437,Bluetooth,-67
2.439,Bluetooth,-67
2.474,Bluetooth,-59
2.475,Bluetooth,-58
2.537,Bluetooth,-54
2.538,Bluetooth,-55
2.576,Bluetooth,-70
2.577,Bluetooth,-69
2.611,Bluetooth,-59
2.612,Bluetooth,-58
2.716,Bluetooth,-57
2.718,Bluetooth,-59
2.751,Bluetooth,-54
2.752,Bluetooth,-56
2.792,Bluetooth,-71
2.793,Bluetooth,-72
2.829,Bluetooth,-59
2.830,Bluetooth,-59
2.861,Bluetooth,-58
2.862,Bluetooth,-58
2.895,Bluetooth,-56
2.896,Bluetooth,-56
2.961,Bluetooth,-59
2.962,Bluetooth,-59
3.019,Bluetooth,-55
3.020,Bluetooth,-55
3.060,Bluetooth,-71
3.061,Bluetooth,-72
3.173,Bluetooth,-73
3.174,Bluetooth,-73
3.204,Bluetooth,-59
3.206,Bluetooth,-60
3.235,Bluetooth,-54
3.236,Bluetooth,-54
3.267,Bluetooth,-73
3.268,Bluetooth,-72
3.297,Bluetooth,-73
3.333,Bluetooth,-59
3.334,Bluetooth,-59
3.363,Bluetooth,-55
3.364,Bluetooth,-56
3.399,Bluetooth,-72
3.432,Bluetooth,-58
3.434,Bluetooth,-59
3.475,Bluetooth,-54
3.476,Bluetooth,-56
3.508,Bluetooth,-71
3.615,Bluetooth,-55
3.616,Bluetooth,-56
3.690,Bluetooth,-60
3.691,Bluetooth,-61
3.725,Bluetooth,-56
3.726,Bluetooth,-56
3.788,Bluetooth,-61
3.789,Bluetooth,-62
3.825,Bluetooth,-55
3.863,Bluetooth,-70
3.939,Bluetooth,-59
3.940,Bluetooth,-59
3.974,Bluetooth,-55
3.975,Bluetooth,-55
17.912,Bluetooth,-59
17.913,Bluetooth,-58
17.942,Bluetooth,-65
17.943,Bluetooth,-66
18.049,Bluetooth,-59
18.089,Bluetooth,-66
18.090,Bluetooth,-65
18.124,Bluetooth,-64
18.125,Bluetooth,-63
18.156,Bluetooth,-58
18.157,Bluetooth,-58
18.192,Bluetooth,-66
18.193,Bluetooth,-65
18.227,Bluetooth,-64
18.228,Bluetooth,-64
18.299,Bluetooth,-59
18.300,Bluetooth,-60
18.375,Bluetooth,-65
18.376,Bluetooth,-64
18.414,Bluetooth,-59
18.415,Bluetooth,-59
18.451,Bluetooth,-66
18.452,Bluetooth,-66
18.491,Bluetooth,-63
18.492,Bluetooth,-63
18.564,Bluetooth,-66
18.565,Bluetooth,-66
18.604,Bluetooth,-62
18.605,Bluetooth,-64
18.638,Bluetooth,-59
18.639,Bluetooth,-58
18.677,Bluetooth,-67
18.679,Bluetooth,-66
18.712,Bluetooth,-65
18.713,Bluetooth,-64
18.746,Bluetooth,-58
18.748,Bluetooth,-61
18.787,Bluetooth,-67
18.788,Bluetooth,-66
18.817,Bluetooth,-66
18.818,Bluetooth,-66
18.851,Bluetooth,-65
18.852,Bluetooth,-65
18.883,Bluetooth,-59
18.884,Bluetooth,-59
18.921,Bluetooth,-67
18.922,Bluetooth,-66
18.954,Bluetooth,-64
18.955,Bluetooth,-62
18.987,Bluetooth,-59
18.988,Bluetooth,-59
19.018,Bluetooth,-59
19.019,Bluetooth,-59
19.092,Bluetooth,-63
19.197,Bluetooth,-63
19.198,Bluetooth,-64
19.233,Bluetooth,-60
19.234,Bluetooth,-58
19.308,Bluetooth,-65
19.310,Bluetooth,-64
19.339,Bluetooth,-64
19.341,Bluetooth,-64
19.376,Bluetooth,-60
19.377,Bluetooth,-59
19.407,Bluetooth,-66
19.408,Bluetooth,-66
19.474,Bluetooth,-60
19.543,Bluetooth,-64
19.544,Bluetooth,-63
19.579,Bluetooth,-64
19.581,Bluetooth,-64
19.609,Bluetooth,-59
19.814,Bluetooth,-65
19.816,Bluetooth,-64
19.853,Bluetooth,-58
19.854,Bluetooth,-60
19.888,Bluetooth,-66
19.889,Bluetooth,-65
19.961,Bluetooth,-59
19.962,Bluetooth,-59
19.993,Bluetooth,-65
19.994,Bluetooth,-66
20.027,Bluetooth,-64
20.028,Bluetooth,-65
20.059,Bluetooth,-65
20.061,Bluetooth,-65
20.130,Bluetooth,-68
20.131,Bluetooth,-69
20.192,Bluetooth,-59
20.194,Bluetooth,-60
20.299,Bluetooth,-66
20.300,Bluetooth,-65
20.328,Bluetooth,-58
20.329,Bluetooth,-60
20.362,Bluetooth,-67
20.363,Bluetooth,-67
20.403,Bluetooth,-65
20.404,Bluetooth,-66
20.437,Bluetooth,-61
20.468,Bluetooth,-68
20.469,Bluetooth,-68
20.508,Bluetooth,-66
20.509,Bluetooth,-67
20.540,Bluetooth,-66
20.541,Bluetooth,-66
20.578,Bluetooth,-59
20.579,Bluetooth,-60
20.643,Bluetooth,-68
20.644,Bluetooth,-66
20.676,Bluetooth,-60
20.678,Bluetooth,-59
20.717,Bluetooth,-69
20.718,Bluetooth,-69
20.832,Bluetooth,-69
20.833,Bluetooth,-68
20.865,Bluetooth,-65
20.867,Bluetooth,-65
20.896,Bluetooth,-66
20.898,Bluetooth,-66
20.934,Bluetooth,-59
20.935,Bluetooth,-61
20.966,Bluetooth,-68
21.034,Bluetooth,-59
21.111,Bluetooth,-67
21.112,Bluetooth,-66
21.175,Bluetooth,-60
21.176,Bluetooth,-59
21.212,Bluetooth,-68
21.214,Bluetooth,-70
21.248,Bluetooth,-65
21.250,Bluetooth,-66
21.287,Bluetooth,-59
21.288,Bluetooth,-60
21.319,Bluetooth,-69
21.320,Bluetooth,-69
21.352,Bluetooth,-66
21.353,Bluetooth,-66
21.492,Bluetooth,-66
21.493,Bluetooth,-65
21.523,Bluetooth,-61
21.524,Bluetooth,-60
21.556,Bluetooth,-70
21.558,Bluetooth,-69
21.626,Bluetooth,-59
21.697,Bluetooth,-70
21.698,Bluetooth,-69
21.737,Bluetooth,-65
21.738,Bluetooth,-64
21.766,Bluetooth,-60
21.767,Bluetooth,-59
21.799,Bluetooth,-69
21.800,Bluetooth,-68
