Distance,6.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-53
0.001,Bluetooth,-54
0.149,Bluetooth,-65
0.150,Bluetooth,-66
0.215,Bluetooth,-64
0.216,Bluetooth,-64
0.247,Bluetooth,-53
0.249,Bluetooth,-54
0.283,Bluetooth,-58
0.284,Bluetooth,-59
0.314,Bluetooth,-53
0.315,Bluetooth,-53
0.377,Bluetooth,-54
0.378,Bluetooth,-56
0.415,Bluetooth,-58
0.416,Bluetooth,-57
0.452,Bluetooth,-56
0.522,Bluetooth,-58
0.523,Bluetooth,-58
0.553,Bluetooth,-56
0.588,Bluetooth,-56
0.629,Bluetooth,-58
0.692,Bluetooth,-56
0.772,Bluetooth,-60
0.773,Bluetooth,-59
0.801,Bluetooth,-54
0.802,Bluetooth,-53
0.838,Bluetooth,-57
0.839,Bluetooth,-54
0.869,Bluetooth,-58
0.870,Bluetooth,-58
0.905,Bluetooth,-55
0.906,Bluetooth,-54
0.935,Bluetooth,-54
0.936,Bluetooth,-55
0.968,Bluetooth,-54
0.969,Bluetooth,-63
1.003,Bluetooth,-55
1.004,Bluetooth,-55
1.035,Bluetooth,-58
1.036,Bluetooth,-59
1.275,Bluetooth,-63
1.276,Bluetooth,-64
1.311,Bluetooth,-65
1.312,Bluetooth,-66
1.346,Bluetooth,-65
1.347,Bluetooth,-65
1.386,Bluetooth,-64
1.387,Bluetooth,-64
1.423,Bluetooth,-65
1.424,Bluetooth,-65
1.490,Bluetooth,-62
1.491,Bluetooth,-62
1.564,Bluetooth,-53
1.565,Bluetooth,-54
1.592,Bluetooth,-53
1.629,Bluetooth,-56
1.630,Bluetooth,-56
1.698,Bluetooth,-53
1.699,Bluetooth,-53
1.735,Bluetooth,-51
1.736,Bluetooth,-52
1.768,Bluetooth,-52
1.769,Bluetooth,-52
1.804,Bluetooth,-57
1.806,Bluetooth,-56
1.840,Bluetooth,-53
1.841,Bluetooth,-54
1.875,Bluetooth,-52
1.876,Bluetooth,-53
1.910,Bluetooth,-55
1.911,Bluetooth,-55
2.136,Bluetooth,-59
2.137,Bluetooth,-50
2.170,Bluetooth,-77
2.171,Bluetooth,-76
2.209,Bluetooth,-58
2.210,Bluetooth,-60
2.239,Bluetooth,-50
2.240,Bluetooth,-50
2.269,Bluetooth,-67
2.271,Bluetooth,-67
2.313,Bluetooth,-65
2.314,Bluetooth,-64
2.419,Bluetooth,-65
2.420,Bluetooth,-65
2.450,Bluetooth,-56
2.451,Bluetooth,-57
2.484,Bluetooth,-51
2.486,Bluetooth,-52
2.513,Bluetooth,-59
2.515,Bluetooth,-62
2.550,Bluetooth,-57
2.551,Bluetooth,-57
2.647,Bluetooth,-60
2.648,Bluetooth,-60
2.712,Bluetooth,-53
2.714,Bluetooth,-53
2.744,Bluetooth,-61
2.745,Bluetooth,-62
2.784,Bluetooth,-56
2.785,Bluetooth,-56
2.815,Bluetooth,-56
2.816,Bluetooth,-56
2.847,Bluetooth,-53
2.848,Bluetooth,-54
2.876,Bluetooth,-60
2.916,Bluetooth,-54
2.918,Bluetooth,-56
2.992,Bluetooth,-55
2.993,Bluetooth,-55
3.029,Bluetooth,-52
3.031,Bluetooth,-53
3.096,Bluetooth,-66
3.097,Bluetooth,-66
3.124,Bluetooth,-54
3.126,Bluetooth,-55
3.164,Bluetooth,-55
3.165,Bluetooth,-54
3.199,Bluetooth,-60
3.200,Bluetooth,-60
3.237,Bluetooth,-56
3.238,Bluetooth,-55
3.275,Bluetooth,-57
3.277,Bluetooth,-58
3.377,Bluetooth,-58
3.378,Bluetooth,-58
3.407,Bluetooth,-57
3.408,Bluetooth,-58
3.443,Bluetooth,-61
3.444,Bluetooth,-61
3.479,Bluetooth,-56
3.480,Bluetooth,-56
3.518,Bluetooth,-57
3.519,Bluetooth,-57
3.552,Bluetooth,-61
3.553,Bluetooth,-62
3.587,Bluetooth,-55
3.588,Bluetooth,-56
3.619,Bluetooth,-56
3.621,Bluetooth,-56
3.660,Bluetooth,-56
3.662,Bluetooth,-56
3.691,Bluetooth,-59
3.693,Bluetooth,-61
3.726,Bluetooth,-55
3.727,Bluetooth,-56
3.767,Bluetooth,-56
3.768,Bluetooth,-57
3.798,Bluetooth,-60
3.800,Bluetooth,-61
3.828,Bluetooth,-55
3.829,Bluetooth,-54
3.909,Bluetooth,-60
3.910,Bluetooth,-60
3.946,Bluetooth,-55
3.947,Bluetooth,-55
59.859,Bluetooth,-69
59.860,Bluetooth,-70
59.889,Bluetooth,-68
59.890,Bluetooth,-69
59.920,Bluetooth,-76
59.921,Bluetooth,-74
59.950,Bluetooth,-62
59.951,Bluetooth,-64
60.095,Bluetooth,-61
60.096,Bluetooth,-62
60.164,Bluetooth,-76
60.164,Bluetooth,-76
60.201,Bluetooth,-62
60.202,Bluetooth,-62
