Distance,6.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.025,Bluetooth,-67
0.026,Bluetooth,-67
0.086,Bluetooth,-62
0.087,Bluetooth,-63
0.120,Bluetooth,-68
0.121,Bluetooth,-68
0.151,Bluetooth,-57
0.153,Bluetooth,-58
0.184,Bluetooth,-62
0.185,Bluetooth,-63
0.248,Bluetooth,-70
0.249,Bluetooth,-69
0.315,Bluetooth,-69
0.316,Bluetooth,-70
0.406,Bluetooth,-61
0.407,Bluetooth,-61
0.439,Bluetooth,-68
0.441,Bluetooth,-67
0.499,Bluetooth,-61
0.504,Bluetooth,-61
0.535,Bluetooth,-68
0.536,Bluetooth,-68
0.598,Bluetooth,-61
0.599,Bluetooth,-62
0.693,Bluetooth,-61
0.722,Bluetooth,-68
0.783,Bluetooth,-61
0.784,Bluetooth,-61
0.851,Bluetooth,-69
0.852,Bluetooth,-70
0.880,Bluetooth,-62
0.881,Bluetooth,-61
0.910,Bluetooth,-69
0.911,Bluetooth,-70
0.977,Bluetooth,-62
0.978,Bluetooth,-62
1.040,Bluetooth,-71
1.042,Bluetooth,-71
1.072,Bluetooth,-62
1.073,Bluetooth,-62
1.105,Bluetooth,-61
1.106,Bluetooth,-61
1.134,Bluetooth,-73
1.137,Bluetooth,-73
1.203,Bluetooth,-63
1.204,Bluetooth,-62
1.235,Bluetooth,-74
1.236,Bluetooth,-73
1.300,Bluetooth,-62
1.301,Bluetooth,-62
1.394,Bluetooth,-62
1.395,Bluetooth,-62
1.427,Bluetooth,-74
1.428,Bluetooth,-73
1.529,Bluetooth,-74
1.530,Bluetooth,-74
1.593,Bluetooth,-62
1.594,Bluetooth,-63
1.660,Bluetooth,-58
1.661,Bluetooth,-58
1.749,Bluetooth,-74
1.754,Bluetooth,-74
1.781,Bluetooth,-63
1.782,Bluetooth,-62
1.844,Bluetooth,-75
1.845,Bluetooth,-75
1.875,Bluetooth,-62
1.876,Bluetooth,-62
1.937,Bluetooth,-74
1.940,Bluetooth,-75
2.006,Bluetooth,-63
2.006,Bluetooth,-62
2.039,Bluetooth,-76
2.040,Bluetooth,-76
2.099,Bluetooth,-63
2.100,Bluetooth,-63
2.133,Bluetooth,-77
2.134,Bluetooth,-77
2.196,Bluetooth,-62
2.197,Bluetooth,-62
2.294,Bluetooth,-62
2.294,Bluetooth,-63
2.324,Bluetooth,-78
2.325,Bluetooth,-79
2.364,Bluetooth,-57
2.390,Bluetooth,-63
2.391,Bluetooth,-62
2.421,Bluetooth,-78
2.486,Bluetooth,-64
2.488,Bluetooth,-65
2.516,Bluetooth,-66
2.517,Bluetooth,-68
2.678,Bluetooth,-62
2.679,Bluetooth,-62
2.806,Bluetooth,-61
2.807,Bluetooth,-62
2.900,Bluetooth,-62
2.901,Bluetooth,-62
2.933,Bluetooth,-79
2.935,Bluetooth,-80
2.997,Bluetooth,-63
2.999,Bluetooth,-62
3.125,Bluetooth,-78
3.126,Bluetooth,-80
3.191,Bluetooth,-62
3.192,Bluetooth,-61
3.289,Bluetooth,-62
3.290,Bluetooth,-61
3.318,Bluetooth,-80
3.319,Bluetooth,-80
3.382,Bluetooth,-62
3.383,Bluetooth,-62
3.444,Bluetooth,-80
3.445,Bluetooth,-80
3.504,Bluetooth,-61
3.535,Bluetooth,-80
3.536,Bluetooth,-81
3.599,Bluetooth,-63
3.600,Bluetooth,-61
3.633,Bluetooth,-80
3.634,Bluetooth,-80
3.699,Bluetooth,-62
3.700,Bluetooth,-62
3.727,Bluetooth,-79
3.728,Bluetooth,-80
3.797,Bluetooth,-64
3.799,Bluetooth,-65
3.925,Bluetooth,-80
3.927,Bluetooth,-80
3.965,Bluetooth,-58
3.966,Bluetooth,-58
3.989,Bluetooth,-62
3.990,Bluetooth,-62
59.679,Bluetooth,-79
59.680,Bluetooth,-81
59.711,Bluetooth,-79
59.712,Bluetooth,-79
59.808,Bluetooth,-80
59.809,Bluetooth,-81
59.842,Bluetooth,-79
59.843,Bluetooth,-80
59.873,Bluetooth,-80
59.874,Bluetooth,-81
59.904,Bluetooth,-81
59.905,Bluetooth,-81
59.934,Bluetooth,-80
59.935,Bluetooth,-79
60.004,Bluetooth,-80
60.005,Bluetooth,-81
60.035,Bluetooth,-78
60.037,Bluetooth,-79
60.101,Bluetooth,-81
60.103,Bluetooth,-82
60.133,Bluetooth,-78
60.134,Bluetooth,-79
60.194,Bluetooth,-81
60.195,Bluetooth,-81
60.223,Bluetooth,-79
60.225,Bluetooth,-80
60.285,Bluetooth,-81
60.318,Bluetooth,-78
60.319,Bluetooth,-78
60.378,Bluetooth,-82
60.379,Bluetooth,-81
60.409,Bluetooth,-81
60.410,Bluetooth,-80
60.442,Bluetooth,-80
60.444,Bluetooth,-79
60.538,Bluetooth,-79
60.598,Bluetooth,-81
60.599,Bluetooth,-81
60.630,Bluetooth,-81
60.632,Bluetooth,-81
60.696,Bluetooth,-81
60.697,Bluetooth,-81
60.824,Bluetooth,-79
60.825,Bluetooth,-78
60.860,Bluetooth,-73
60.861,Bluetooth,-73
60.919,Bluetooth,-80
60.920,Bluetooth,-78
60.982,Bluetooth,-81
60.983,Bluetooth,-82
61.041,Bluetooth,-79
61.042,Bluetooth,-80
61.074,Bluetooth,-81
61.074,Bluetooth,-81
61.139,Bluetooth,-79
61.140,Bluetooth,-79
61.204,Bluetooth,-82
61.205,Bluetooth,-81
61.235,Bluetooth,-79
61.236,Bluetooth,-78
61.297,Bluetooth,-81
61.298,Bluetooth,-81
61.330,Bluetooth,-79
61.331,Bluetooth,-79
61.394,Bluetooth,-80
61.395,Bluetooth,-81
61.428,Bluetooth,-79
61.429,Bluetooth,-80
