Distance,10.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-56
0.001,Bluetooth,-56
0.032,Bluetooth,-53
0.033,Bluetooth,-54
0.061,Bluetooth,-60
0.101,Bluetooth,-54
0.103,Bluetooth,-56
0.177,Bluetooth,-55
0.178,Bluetooth,-55
0.214,Bluetooth,-53
0.216,Bluetooth,-53
0.281,Bluetooth,-66
0.282,Bluetooth,-66
0.309,Bluetooth,-54
0.311,Bluetooth,-54
0.349,Bluetooth,-55
0.350,Bluetooth,-55
0.384,Bluetooth,-60
0.385,Bluetooth,-60
0.422,Bluetooth,-54
0.423,Bluetooth,-55
0.460,Bluetooth,-57
0.462,Bluetooth,-58
0.562,Bluetooth,-57
0.563,Bluetooth,-56
0.592,Bluetooth,-56
0.593,Bluetooth,-58
0.628,Bluetooth,-59
0.629,Bluetooth,-59
0.664,Bluetooth,-56
0.665,Bluetooth,-56
0.703,Bluetooth,-57
0.704,Bluetooth,-57
0.737,Bluetooth,-62
0.738,Bluetooth,-62
0.772,Bluetooth,-56
0.773,Bluetooth,-56
0.804,Bluetooth,-56
0.806,Bluetooth,-56
0.845,Bluetooth,-56
0.847,Bluetooth,-55
0.876,Bluetooth,-60
0.878,Bluetooth,-62
0.911,Bluetooth,-55
0.912,Bluetooth,-56
0.952,Bluetooth,-56
0.953,Bluetooth,-57
0.983,Bluetooth,-60
0.985,Bluetooth,-60
1.013,Bluetooth,-55
1.014,Bluetooth,-55
1.094,Bluetooth,-61
1.095,Bluetooth,-60
1.131,Bluetooth,-54
1.132,Bluetooth,-55
1.198,Bluetooth,-56
1.200,Bluetooth,-57
1.235,Bluetooth,-60
1.237,Bluetooth,-62
1.267,Bluetooth,-56
1.415,Bluetooth,-55
1.417,Bluetooth,-56
1.455,Bluetooth,-63
1.456,Bluetooth,-62
1.488,Bluetooth,-55
1.489,Bluetooth,-55
1.522,Bluetooth,-56
1.523,Bluetooth,-56
1.556,Bluetooth,-54
1.557,Bluetooth,-55
1.594,Bluetooth,-63
1.595,Bluetooth,-63
1.623,Bluetooth,-56
1.624,Bluetooth,-55
1.699,Bluetooth,-63
1.701,Bluetooth,-64
1.764,Bluetooth,-56
1.765,Bluetooth,-56
1.795,Bluetooth,-55
1.797,Bluetooth,-56
1.828,Bluetooth,-64
1.829,Bluetooth,-64
1.858,Bluetooth,-56
1.860,Bluetooth,-56
1.896,Bluetooth,-55
1.898,Bluetooth,-56
1.927,Bluetooth,-64
1.961,Bluetooth,-64
1.962,Bluetooth,-64
2.035,Bluetooth,-54
2.036,Bluetooth,-55
2.067,Bluetooth,-63
2.068,Bluetooth,-64
2.177,Bluetooth,-65
2.177,Bluetooth,-65
2.209,Bluetooth,-54
2.251,Bluetooth,-56
2.252,Bluetooth,-56
2.284,Bluetooth,-55
2.285,Bluetooth,-56
2.317,Bluetooth,-64
2.352,Bluetooth,-54
2.382,Bluetooth,-56
2.416,Bluetooth,-65
2.417,Bluetooth,-65
2.478,Bluetooth,-54
2.518,Bluetooth,-55
2.519,Bluetooth,-55
2.554,Bluetooth,-63
2.555,Bluetooth,-64
2.620,Bluetooth,-55
2.621,Bluetooth,-55
2.652,Bluetooth,-64
2.654,Bluetooth,-63
2.718,Bluetooth,-56
2.720,Bluetooth,-56
2.749,Bluetooth,-55
2.750,Bluetooth,-55
2.825,Bluetooth,-57
2.826,Bluetooth,-56
2.861,Bluetooth,-57
2.862,Bluetooth,-56
2.898,Bluetooth,-66
2.899,Bluetooth,-65
2.967,Bluetooth,-56
2.969,Bluetooth,-56
3.001,Bluetooth,-54
3.001,Bluetooth,-54
3.072,Bluetooth,-56
3.073,Bluetooth,-56
3.112,Bluetooth,-56
3.112,Bluetooth,-54
3.144,Bluetooth,-67
3.145,Bluetooth,-67
3.177,Bluetooth,-57
3.178,Bluetooth,-56
3.277,Bluetooth,-65
3.315,Bluetooth,-54
3.316,Bluetooth,-56
3.352,Bluetooth,-55
3.353,Bluetooth,-55
3.392,Bluetooth,-66
3.393,Bluetooth,-66
3.420,Bluetooth,-56
3.421,Bluetooth,-56
3.496,Bluetooth,-67
3.522,Bluetooth,-66
3.552,Bluetooth,-56
3.621,Bluetooth,-65
3.622,Bluetooth,-66
3.685,Bluetooth,-55
3.686,Bluetooth,-57
3.757,Bluetooth,-67
3.758,Bluetooth,-66
3.785,Bluetooth,-56
3.786,Bluetooth,-56
3.827,Bluetooth,-55
3.828,Bluetooth,-54
3.866,Bluetooth,-66
3.935,Bluetooth,-55
3.936,Bluetooth,-56
3.971,Bluetooth,-65
3.972,Bluetooth,-64
107.210,Bluetooth,-63
107.211,Bluetooth,-62
107.251,Bluetooth,-58
107.253,Bluetooth,-58
107.315,Bluetooth,-62
107.316,Bluetooth,-62
107.351,Bluetooth,-62
107.352,Bluetooth,-62
107.387,Bluetooth,-58
107.388,Bluetooth,-58
107.415,Bluetooth,-62
107.416,Bluetooth,-62
107.485,Bluetooth,-62
107.486,Bluetooth,-62
107.521,Bluetooth,-59
107.522,Bluetooth,-58
107.554,Bluetooth,-62
107.556,Bluetooth,-62
107.662,Bluetooth,-62
107.663,Bluetooth,-62
107.696,Bluetooth,-63
107.697,Bluetooth,-62
107.734,Bluetooth,-56
107.735,Bluetooth,-58
107.837,Bluetooth,-62
107.838,Bluetooth,-62
107.913,Bluetooth,-61
107.914,Bluetooth,-62
107.946,Bluetooth,-61
107.947,Bluetooth,-62
108.010,Bluetooth,-61
108.011,Bluetooth,-62
108.075,Bluetooth,-62
108.076,Bluetooth,-62
108.108,Bluetooth,-65
108.109,Bluetooth,-67
108.146,Bluetooth,-59
108.147,Bluetooth,-57
108.180,Bluetooth,-63
108.181,Bluetooth,-63
108.260,Bluetooth,-58
108.261,Bluetooth,-58
108.316,Bluetooth,-62
108.317,Bluetooth,-61
108.384,Bluetooth,-58
108.385,Bluetooth,-59
108.419,Bluetooth,-61
108.420,Bluetooth,-61
108.450,Bluetooth,-62
108.451,Bluetooth,-62
108.518,Bluetooth,-58
108.552,Bluetooth,-62
108.553,Bluetooth,-62
108.592,Bluetooth,-63
108.594,Bluetooth,-63
108.624,Bluetooth,-59
108.625,Bluetooth,-59
108.702,Bluetooth,-62
108.704,Bluetooth,-62
108.733,Bluetooth,-59
108.735,Bluetooth,-59
108.766,Bluetooth,-62
108.767,Bluetooth,-63
108.801,Bluetooth,-63
108.802,Bluetooth,-62
108.835,Bluetooth,-63
108.835,Bluetooth,-63
108.869,Bluetooth,-60
108.871,Bluetooth,-59
108.901,Bluetooth,-62
108.902,Bluetooth,-62
108.934,Bluetooth,-63
108.935,Bluetooth,-62
109.046,Bluetooth,-63
109.047,Bluetooth,-64
109.077,Bluetooth,-63
109.078,Bluetooth,-63
109.113,Bluetooth,-58
109.114,Bluetooth,-60
109.191,Bluetooth,-64
109.192,Bluetooth,-63
109.289,Bluetooth,-63
109.290,Bluetooth,-63
109.324,Bluetooth,-62
109.325,Bluetooth,-62
109.395,Bluetooth,-63
109.396,Bluetooth,-62
109.430,Bluetooth,-64
109.431,Bluetooth,-61
109.462,Bluetooth,-59
109.464,Bluetooth,-59
109.493,Bluetooth,-63
109.494,Bluetooth,-62
109.523,Bluetooth,-63
109.524,Bluetooth,-63
109.557,Bluetooth,-63
109.558,Bluetooth,-63
109.588,Bluetooth,-59
109.589,Bluetooth,-59
109.662,Bluetooth,-63
109.663,Bluetooth,-63
109.698,Bluetooth,-60
109.699,Bluetooth,-59
109.769,Bluetooth,-61
109.770,Bluetooth,-62
109.804,Bluetooth,-63
109.805,Bluetooth,-62
109.837,Bluetooth,-58
109.837,Bluetooth,-58
109.872,Bluetooth,-63
109.873,Bluetooth,-62
109.906,Bluetooth,-62
109.907,Bluetooth,-61
109.941,Bluetooth,-58
109.943,Bluetooth,-58
109.979,Bluetooth,-63
109.980,Bluetooth,-64
110.015,Bluetooth,-62
110.015,Bluetooth,-61
110.091,Bluetooth,-63
110.092,Bluetooth,-63
110.124,Bluetooth,-63
110.125,Bluetooth,-63
110.156,Bluetooth,-62
110.157,Bluetooth,-62
110.272,Bluetooth,-62
110.274,Bluetooth,-62
110.305,Bluetooth,-59
110.306,Bluetooth,-59
110.343,Bluetooth,-62
110.344,Bluetooth,-62
110.383,Bluetooth,-62
110.384,Bluetooth,-63
110.416,Bluetooth,-58
110.417,Bluetooth,-59
110.477,Bluetooth,-62
110.478,Bluetooth,-62
110.513,Bluetooth,-61
