Distance,4.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-46
0.002,Bluetooth,-46
0.034,Bluetooth,-44
0.035,Bluetooth,-43
0.076,Bluetooth,-46
0.077,Bluetooth,-46
0.108,Bluetooth,-46
0.109,Bluetooth,-46
0.143,Bluetooth,-45
0.144,Bluetooth,-44
0.173,Bluetooth,-44
0.174,Bluetooth,-45
0.205,Bluetooth,-46
0.206,Bluetooth,-46
0.278,Bluetooth,-45
0.279,Bluetooth,-46
0.348,Bluetooth,-46
0.350,Bluetooth,-45
0.386,Bluetooth,-44
0.387,Bluetooth,-46
0.416,Bluetooth,-45
0.417,Bluetooth,-45
0.455,Bluetooth,-45
0.456,Bluetooth,-45
0.524,Bluetooth,-43
0.525,Bluetooth,-43
0.559,Bluetooth,-44
0.561,Bluetooth,-44
0.627,Bluetooth,-44
0.629,Bluetooth,-44
0.700,Bluetooth,-46
0.701,Bluetooth,-46
0.772,Bluetooth,-44
0.773,Bluetooth,-45
0.803,Bluetooth,-45
0.804,Bluetooth,-46
0.839,Bluetooth,-46
0.840,Bluetooth,-46
0.870,Bluetooth,-44
0.871,Bluetooth,-44
0.905,Bluetooth,-46
0.906,Bluetooth,-46
0.940,Bluetooth,-47
0.941,Bluetooth,-47
1.015,Bluetooth,-44
1.016,Bluetooth,-44
1.048,Bluetooth,-44
1.049,Bluetooth,-45
1.080,Bluetooth,-44
1.081,Bluetooth,-44
1.118,Bluetooth,-43
1.119,Bluetooth,-45
1.191,Bluetooth,-44
1.192,Bluetooth,-44
1.220,Bluetooth,-43
1.221,Bluetooth,-44
1.258,Bluetooth,-43
1.259,Bluetooth,-42
1.297,Bluetooth,-44
1.298,Bluetooth,-44
1.365,Bluetooth,-45
1.403,Bluetooth,-45
1.405,Bluetooth,-45
1.443,Bluetooth,-45
1.444,Bluetooth,-45
1.479,Bluetooth,-46
1.480,Bluetooth,-45
1.516,Bluetooth,-46
1.517,Bluetooth,-45
1.547,Bluetooth,-44
1.547,Bluetooth,-45
1.576,Bluetooth,-46
1.578,Bluetooth,-47
1.614,Bluetooth,-44
1.615,Bluetooth,-44
1.649,Bluetooth,-45
1.651,Bluetooth,-46
1.690,Bluetooth,-43
1.692,Bluetooth,-43
1.720,Bluetooth,-44
1.722,Bluetooth,-44
1.761,Bluetooth,-46
1.762,Bluetooth,-45
1.795,Bluetooth,-43
1.796,Bluetooth,-43
1.830,Bluetooth,-43
1.831,Bluetooth,-43
1.869,Bluetooth,-44
1.871,Bluetooth,-45
1.901,Bluetooth,-43
1.902,Bluetooth,-42
1.964,Bluetooth,-43
1.965,Bluetooth,-43
2.073,Bluetooth,-43
2.074,Bluetooth,-42
2.111,Bluetooth,-42
2.112,Bluetooth,-43
2.146,Bluetooth,-44
2.147,Bluetooth,-45
2.176,Bluetooth,-45
2.177,Bluetooth,-45
2.204,Bluetooth,-46
2.206,Bluetooth,-46
2.242,Bluetooth,-45
2.243,Bluetooth,-47
2.362,Bluetooth,-46
2.363,Bluetooth,-47
2.401,Bluetooth,-46
2.402,Bluetooth,-46
2.439,Bluetooth,-46
2.440,Bluetooth,-46
2.512,Bluetooth,-45
2.513,Bluetooth,-45
2.543,Bluetooth,-45
2.544,Bluetooth,-46
2.576,Bluetooth,-46
2.577,Bluetooth,-46
2.613,Bluetooth,-46
2.615,Bluetooth,-46
2.651,Bluetooth,-45
2.652,Bluetooth,-46
2.684,Bluetooth,-46
2.685,Bluetooth,-46
2.715,Bluetooth,-46
2.716,Bluetooth,-46
2.750,Bluetooth,-41
2.751,Bluetooth,-44
2.822,Bluetooth,-43
2.823,Bluetooth,-43
2.861,Bluetooth,-40
2.862,Bluetooth,-40
2.926,Bluetooth,-39
2.927,Bluetooth,-39
2.964,Bluetooth,-41
2.966,Bluetooth,-40
3.027,Bluetooth,-39
3.029,Bluetooth,-38
3.068,Bluetooth,-36
3.070,Bluetooth,-35
3.101,Bluetooth,-36
3.103,Bluetooth,-35
3.170,Bluetooth,-33
3.172,Bluetooth,-35
3.202,Bluetooth,-34
3.204,Bluetooth,-34
3.312,Bluetooth,-41
3.353,Bluetooth,-44
3.354,Bluetooth,-45
3.423,Bluetooth,-43
3.425,Bluetooth,-43
3.500,Bluetooth,-44
3.501,Bluetooth,-45
3.535,Bluetooth,-41
3.537,Bluetooth,-40
3.576,Bluetooth,-64
3.577,Bluetooth,-62
3.642,Bluetooth,-45
3.644,Bluetooth,-45
3.676,Bluetooth,-44
3.677,Bluetooth,-45
3.716,Bluetooth,-42
3.717,Bluetooth,-43
3.744,Bluetooth,-48
3.745,Bluetooth,-47
3.777,Bluetooth,-49
3.778,Bluetooth,-50
3.810,Bluetooth,-51
3.810,Bluetooth,-52
3.843,Bluetooth,-65
3.844,Bluetooth,-66
3.874,Bluetooth,-55
3.875,Bluetooth,-55
59.964,Bluetooth,-65
60.028,Bluetooth,-68
60.029,Bluetooth,-68
60.068,Bluetooth,-66
60.069,Bluetooth,-67
60.102,Bluetooth,-64
60.143,Bluetooth,-69
60.178,Bluetooth,-66
60.179,Bluetooth,-66
60.211,Bluetooth,-66
60.213,Bluetooth,-66
60.282,Bluetooth,-68
60.283,Bluetooth,-68
60.323,Bluetooth,-66
60.324,Bluetooth,-66
60.360,Bluetooth,-63
60.361,Bluetooth,-63
60.395,Bluetooth,-69
60.396,Bluetooth,-69
60.432,Bluetooth,-66
60.433,Bluetooth,-66
60.468,Bluetooth,-74
60.469,Bluetooth,-74
60.500,Bluetooth,-70
60.502,Bluetooth,-70
60.565,Bluetooth,-68
60.595,Bluetooth,-62
60.596,Bluetooth,-64
60.636,Bluetooth,-70
60.637,Bluetooth,-70
60.668,Bluetooth,-69
60.669,Bluetooth,-68
60.699,Bluetooth,-63
60.700,Bluetooth,-63
60.733,Bluetooth,-63
60.766,Bluetooth,-70
60.767,Bluetooth,-71
60.803,Bluetooth,-68
60.804,Bluetooth,-68
60.834,Bluetooth,-64
60.835,Bluetooth,-64
60.949,Bluetooth,-64
60.950,Bluetooth,-65
60.981,Bluetooth,-71
60.983,Bluetooth,-72
61.012,Bluetooth,-72
61.014,Bluetooth,-73
61.083,Bluetooth,-65
61.084,Bluetooth,-63
61.113,Bluetooth,-72
61.115,Bluetooth,-74
61.148,Bluetooth,-68
61.149,Bluetooth,-68
61.255,Bluetooth,-73
61.256,Bluetooth,-73
61.286,Bluetooth,-69
61.288,Bluetooth,-69
61.324,Bluetooth,-65
61.325,Bluetooth,-65
61.397,Bluetooth,-69
61.398,Bluetooth,-68
61.430,Bluetooth,-65
61.431,Bluetooth,-64
61.464,Bluetooth,-76
61.498,Bluetooth,-69
61.500,Bluetooth,-68
61.532,Bluetooth,-69
61.533,Bluetooth,-68
61.564,Bluetooth,-64
61.565,Bluetooth,-64
61.606,Bluetooth,-77
61.643,Bluetooth,-68
61.644,Bluetooth,-69
61.674,Bluetooth,-64
61.675,Bluetooth,-65
61.741,Bluetooth,-71
61.848,Bluetooth,-78
61.886,Bluetooth,-69
61.888,Bluetooth,-69
61.914,Bluetooth,-62
61.915,Bluetooth,-63
61.986,Bluetooth,-69
61.988,Bluetooth,-69
62.025,Bluetooth,-63
62.063,Bluetooth,-79
62.166,Bluetooth,-62
62.167,Bluetooth,-63
62.197,Bluetooth,-77
62.198,Bluetooth,-78
62.228,Bluetooth,-69
62.230,Bluetooth,-69
62.265,Bluetooth,-64
62.266,Bluetooth,-63
62.305,Bluetooth,-78
62.306,Bluetooth,-78
62.335,Bluetooth,-78
62.336,Bluetooth,-78
62.368,Bluetooth,-68
62.369,Bluetooth,-69
62.477,Bluetooth,-69
62.479,Bluetooth,-69
62.508,Bluetooth,-63
62.510,Bluetooth,-63
62.546,Bluetooth,-82
62.547,Bluetooth,-82
62.587,Bluetooth,-68
62.588,Bluetooth,-69
62.655,Bluetooth,-64
62.656,Bluetooth,-63
62.726,Bluetooth,-69
62.727,Bluetooth,-69
62.759,Bluetooth,-65
62.760,Bluetooth,-65
62.797,Bluetooth,-77
62.798,Bluetooth,-77
62.830,Bluetooth,-68
62.831,Bluetooth,-70
62.867,Bluetooth,-64
62.868,Bluetooth,-64
63.076,Bluetooth,-69
63.106,Bluetooth,-64
63.107,Bluetooth,-62
63.142,Bluetooth,-75
63.143,Bluetooth,-76
63.181,Bluetooth,-75
63.182,Bluetooth,-75
63.219,Bluetooth,-64
63.220,Bluetooth,-64
63.258,Bluetooth,-64
63.292,Bluetooth,-76
63.293,Bluetooth,-74
63.325,Bluetooth,-69
63.327,Bluetooth,-70
63.359,Bluetooth,-63
63.360,Bluetooth,-63
63.397,Bluetooth,-75
63.398,Bluetooth,-74
63.469,Bluetooth,-65
63.539,Bluetooth,-69
63.540,Bluetooth,-70
63.641,Bluetooth,-73
63.642,Bluetooth,-72
63.679,Bluetooth,-69
63.680,Bluetooth,-69
63.710,Bluetooth,-66
63.712,Bluetooth,-65
63.741,Bluetooth,-72
63.778,Bluetooth,-69
63.779,Bluetooth,-69
63.814,Bluetooth,-69
63.815,Bluetooth,-69
63.852,Bluetooth,-65
63.929,Bluetooth,-70
63.930,Bluetooth,-69
63.962,Bluetooth,-65
139.923,Bluetooth,-67
139.924,Bluetooth,-66
140.057,Bluetooth,-66
140.058,Bluetooth,-66
140.092,Bluetooth,-66
140.093,Bluetooth,-67
140.129,Bluetooth,-58
140.131,Bluetooth,-58
140.165,Bluetooth,-59
140.166,Bluetooth,-60
140.203,Bluetooth,-65
140.269,Bluetooth,-58
140.270,Bluetooth,-58
140.301,Bluetooth,-71
140.302,Bluetooth,-72
140.338,Bluetooth,-68
140.339,Bluetooth,-70
140.375,Bluetooth,-68
140.376,Bluetooth,-68
140.406,Bluetooth,-60
140.407,Bluetooth,-62
140.479,Bluetooth,-58
140.480,Bluetooth,-60
140.721,Bluetooth,-62
140.722,Bluetooth,-61
140.753,Bluetooth,-60
140.754,Bluetooth,-61
140.828,Bluetooth,-64
140.829,Bluetooth,-65
140.866,Bluetooth,-61
140.867,Bluetooth,-61
140.944,Bluetooth,-55
140.946,Bluetooth,-55
140.971,Bluetooth,-58
140.972,Bluetooth,-58
141.035,Bluetooth,-58
141.036,Bluetooth,-59
141.068,Bluetooth,-56
141.069,Bluetooth,-56
141.099,Bluetooth,-52
141.100,Bluetooth,-52
141.133,Bluetooth,-52
141.202,Bluetooth,-59
141.203,Bluetooth,-59
141.231,Bluetooth,-57
141.232,Bluetooth,-59
141.270,Bluetooth,-56
141.271,Bluetooth,-54
141.339,Bluetooth,-74
141.415,Bluetooth,-65
141.416,Bluetooth,-63
141.451,Bluetooth,-67
141.452,Bluetooth,-67
141.482,Bluetooth,-77
141.483,Bluetooth,-77
141.521,Bluetooth,-66
141.521,Bluetooth,-66
141.587,Bluetooth,-71
141.588,Bluetooth,-70
141.660,Bluetooth,-67
141.661,Bluetooth,-67
141.804,Bluetooth,-78
141.805,Bluetooth,-78
141.832,Bluetooth,-70
141.833,Bluetooth,-71
141.867,Bluetooth,-66
141.868,Bluetooth,-66
141.901,Bluetooth,-66
141.902,Bluetooth,-66
142.017,Bluetooth,-66
142.018,Bluetooth,-66
142.052,Bluetooth,-64
142.053,Bluetooth,-64
142.085,Bluetooth,-61
142.086,Bluetooth,-60
142.116,Bluetooth,-64
142.117,Bluetooth,-65
142.151,Bluetooth,-74
142.181,Bluetooth,-63
142.183,Bluetooth,-63
142.221,Bluetooth,-64
142.222,Bluetooth,-63
142.252,Bluetooth,-62
142.253,Bluetooth,-62
142.292,Bluetooth,-65
142.293,Bluetooth,-68
142.324,Bluetooth,-81
142.325,Bluetooth,-81
142.356,Bluetooth,-66
142.357,Bluetooth,-65
142.391,Bluetooth,-58
142.392,Bluetooth,-58
142.423,Bluetooth,-63
142.464,Bluetooth,-60
142.465,Bluetooth,-59
142.602,Bluetooth,-62
142.603,Bluetooth,-62
142.637,Bluetooth,-60
142.638,Bluetooth,-61
142.676,Bluetooth,-61
142.677,Bluetooth,-62
142.716,Bluetooth,-59
142.717,Bluetooth,-60
142.749,Bluetooth,-62
142.750,Bluetooth,-63
142.787,Bluetooth,-59
142.788,Bluetooth,-59
142.821,Bluetooth,-62
142.822,Bluetooth,-62
142.854,Bluetooth,-63
142.855,Bluetooth,-63
142.885,Bluetooth,-65
142.886,Bluetooth,-64
142.916,Bluetooth,-62
142.917,Bluetooth,-63
142.951,Bluetooth,-62
142.952,Bluetooth,-62
142.992,Bluetooth,-64
142.993,Bluetooth,-64
143.026,Bluetooth,-62
143.026,Bluetooth,-61
143.121,Bluetooth,-63
143.122,Bluetooth,-63
143.151,Bluetooth,-64
143.152,Bluetooth,-66
143.194,Bluetooth,-67
143.195,Bluetooth,-66
143.225,Bluetooth,-61
143.226,Bluetooth,-61
143.263,Bluetooth,-63
143.337,Bluetooth,-61
143.338,Bluetooth,-61
143.372,Bluetooth,-61
143.373,Bluetooth,-62
143.411,Bluetooth,-64
143.413,Bluetooth,-63
143.511,Bluetooth,-64
143.512,Bluetooth,-64
143.645,Bluetooth,-63
143.683,Bluetooth,-66
143.684,Bluetooth,-67
143.718,Bluetooth,-61
143.719,Bluetooth,-62
143.753,Bluetooth,-65
143.754,Bluetooth,-66
143.792,Bluetooth,-67
143.793,Bluetooth,-66
143.823,Bluetooth,-62
143.824,Bluetooth,-63
143.855,Bluetooth,-64
143.856,Bluetooth,-63
205.658,Bluetooth,-66
205.659,Bluetooth,-66
205.692,Bluetooth,-66
205.694,Bluetooth,-66
205.761,Bluetooth,-68
205.762,Bluetooth,-67
205.795,Bluetooth,-67
205.834,Bluetooth,-71
205.835,Bluetooth,-71
205.868,Bluetooth,-67
205.869,Bluetooth,-67
205.902,Bluetooth,-66
205.903,Bluetooth,-66
205.970,Bluetooth,-72
205.971,Bluetooth,-73
206.038,Bluetooth,-66
206.040,Bluetooth,-66
206.073,Bluetooth,-72
206.074,Bluetooth,-71
206.106,Bluetooth,-66
206.107,Bluetooth,-67
206.249,Bluetooth,-68
206.250,Bluetooth,-69
206.283,Bluetooth,-66
206.284,Bluetooth,-66
206.316,Bluetooth,-72
206.318,Bluetooth,-71
206.351,Bluetooth,-68
206.351,Bluetooth,-70
206.420,Bluetooth,-71
206.422,Bluetooth,-71
206.451,Bluetooth,-75
206.452,Bluetooth,-73
206.562,Bluetooth,-72
206.563,Bluetooth,-72
206.632,Bluetooth,-66
206.633,Bluetooth,-66
206.667,Bluetooth,-71
206.668,Bluetooth,-71
206.731,Bluetooth,-71
206.732,Bluetooth,-70
206.796,Bluetooth,-71
206.797,Bluetooth,-72
206.862,Bluetooth,-68
206.863,Bluetooth,-65
206.893,Bluetooth,-67
206.894,Bluetooth,-66
206.930,Bluetooth,-71
206.931,Bluetooth,-71
206.961,Bluetooth,-70
206.962,Bluetooth,-70
207.028,Bluetooth,-71
207.029,Bluetooth,-72
207.063,Bluetooth,-70
207.064,Bluetooth,-70
207.093,Bluetooth,-69
207.095,Bluetooth,-69
207.196,Bluetooth,-71
207.229,Bluetooth,-67
207.230,Bluetooth,-67
207.302,Bluetooth,-73
207.341,Bluetooth,-66
207.342,Bluetooth,-68
207.372,Bluetooth,-68
207.373,Bluetooth,-67
207.409,Bluetooth,-71
207.410,Bluetooth,-72
207.441,Bluetooth,-73
207.442,Bluetooth,-73
207.473,Bluetooth,-67
207.474,Bluetooth,-66
207.573,Bluetooth,-73
207.574,Bluetooth,-73
207.607,Bluetooth,-68
207.608,Bluetooth,-66
207.676,Bluetooth,-74
207.677,Bluetooth,-73
207.742,Bluetooth,-71
207.743,Bluetooth,-71
207.780,Bluetooth,-73
207.781,Bluetooth,-73
207.821,Bluetooth,-67
207.822,Bluetooth,-66
207.857,Bluetooth,-71
207.858,Bluetooth,-71
207.888,Bluetooth,-71
207.889,Bluetooth,-71
207.922,Bluetooth,-72
207.923,Bluetooth,-73
207.954,Bluetooth,-67
207.955,Bluetooth,-67
207.994,Bluetooth,-71
207.995,Bluetooth,-70
208.061,Bluetooth,-67
208.062,Bluetooth,-66
208.091,Bluetooth,-66
208.092,Bluetooth,-66
208.124,Bluetooth,-69
208.161,Bluetooth,-72
208.162,Bluetooth,-72
208.233,Bluetooth,-70
208.333,Bluetooth,-66
208.335,Bluetooth,-66
208.406,Bluetooth,-71
208.444,Bluetooth,-67
208.444,Bluetooth,-66
208.484,Bluetooth,-70
208.517,Bluetooth,-72
208.518,Bluetooth,-71
208.590,Bluetooth,-69
208.592,Bluetooth,-68
208.623,Bluetooth,-72
208.625,Bluetooth,-72
208.729,Bluetooth,-69
208.731,Bluetooth,-69
208.798,Bluetooth,-67
208.800,Bluetooth,-66
208.831,Bluetooth,-69
208.833,Bluetooth,-69
208.865,Bluetooth,-72
208.899,Bluetooth,-66
208.938,Bluetooth,-74
208.939,Bluetooth,-73
209.006,Bluetooth,-70
209.039,Bluetooth,-66
209.040,Bluetooth,-66
209.072,Bluetooth,-69
209.110,Bluetooth,-72
209.111,Bluetooth,-71
209.183,Bluetooth,-71
209.184,Bluetooth,-70
209.217,Bluetooth,-71
209.218,Bluetooth,-71
209.255,Bluetooth,-70
209.256,Bluetooth,-73
209.286,Bluetooth,-66
209.287,Bluetooth,-66
209.357,Bluetooth,-71
209.358,Bluetooth,-70
209.389,Bluetooth,-67
209.390,Bluetooth,-67
209.420,Bluetooth,-71
209.421,Bluetooth,-72
209.456,Bluetooth,-66
209.457,Bluetooth,-66
209.495,Bluetooth,-65
209.496,Bluetooth,-64
209.537,Bluetooth,-74
209.538,Bluetooth,-74
209.574,Bluetooth,-77
209.576,Bluetooth,-77
209.606,Bluetooth,-62
209.608,Bluetooth,-64
209.637,Bluetooth,-67
209.639,Bluetooth,-68
