Distance,4.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-63
0.001,Bluetooth,-62
0.075,Bluetooth,-61
0.076,Bluetooth,-61
0.141,Bluetooth,-62
0.205,Bluetooth,-61
0.206,Bluetooth,-60
0.372,Bluetooth,-58
0.373,Bluetooth,-58
0.471,Bluetooth,-57
0.472,Bluetooth,-57
0.509,Bluetooth,-58
0.510,Bluetooth,-60
0.545,Bluetooth,-61
0.546,Bluetooth,-61
0.578,Bluetooth,-58
0.579,Bluetooth,-59
0.620,Bluetooth,-62
0.621,Bluetooth,-63
0.759,Bluetooth,-60
0.760,Bluetooth,-60
0.803,Bluetooth,-58
0.804,Bluetooth,-59
0.833,Bluetooth,-67
0.834,Bluetooth,-67
0.898,Bluetooth,-64
0.898,Bluetooth,-64
0.934,Bluetooth,-58
0.935,Bluetooth,-57
0.974,Bluetooth,-60
0.975,Bluetooth,-61
1.009,Bluetooth,-63
1.010,Bluetooth,-63
1.043,Bluetooth,-60
1.120,Bluetooth,-60
1.122,Bluetooth,-60
1.154,Bluetooth,-61
1.155,Bluetooth,-62
1.182,Bluetooth,-61
1.183,Bluetooth,-60
1.223,Bluetooth,-58
1.224,Bluetooth,-57
1.292,Bluetooth,-61
1.293,Bluetooth,-61
1.334,Bluetooth,-60
1.371,Bluetooth,-62
1.372,Bluetooth,-61
1.440,Bluetooth,-54
1.441,Bluetooth,-54
1.480,Bluetooth,-60
1.480,Bluetooth,-59
1.510,Bluetooth,-58
1.511,Bluetooth,-58
1.541,Bluetooth,-53
1.542,Bluetooth,-53
1.647,Bluetooth,-59
1.681,Bluetooth,-58
1.682,Bluetooth,-62
1.722,Bluetooth,-57
1.723,Bluetooth,-58
1.786,Bluetooth,-61
1.787,Bluetooth,-62
1.894,Bluetooth,-60
1.895,Bluetooth,-60
1.925,Bluetooth,-57
2.002,Bluetooth,-57
2.003,Bluetooth,-56
2.040,Bluetooth,-58
2.041,Bluetooth,-58
2.078,Bluetooth,-62
2.079,Bluetooth,-62
2.224,Bluetooth,-57
2.256,Bluetooth,-60
2.257,Bluetooth,-61
2.321,Bluetooth,-55
2.322,Bluetooth,-55
2.384,Bluetooth,-60
2.385,Bluetooth,-60
2.414,Bluetooth,-55
2.415,Bluetooth,-56
2.518,Bluetooth,-61
2.554,Bluetooth,-60
2.555,Bluetooth,-60
