Distance,10.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-58
0.001,Bluetooth,-58
0.040,Bluetooth,-61
0.041,Bluetooth,-61
0.075,Bluetooth,-62
0.076,Bluetooth,-63
0.109,Bluetooth,-61
0.186,Bluetooth,-60
0.188,Bluetooth,-59
0.220,Bluetooth,-60
0.221,Bluetooth,-61
0.248,Bluetooth,-61
0.249,Bluetooth,-61
0.289,Bluetooth,-58
0.290,Bluetooth,-58
0.358,Bluetooth,-61
0.359,Bluetooth,-60
0.400,Bluetooth,-60
0.437,Bluetooth,-61
0.438,Bluetooth,-61
0.506,Bluetooth,-55
0.507,Bluetooth,-55
0.546,Bluetooth,-60
0.546,Bluetooth,-60
0.576,Bluetooth,-58
0.577,Bluetooth,-57
0.607,Bluetooth,-53
0.608,Bluetooth,-53
0.713,Bluetooth,-59
0.747,Bluetooth,-58
0.748,Bluetooth,-60
0.788,Bluetooth,-56
0.789,Bluetooth,-58
0.852,Bluetooth,-60
0.853,Bluetooth,-61
0.960,Bluetooth,-61
0.961,Bluetooth,-60
0.991,Bluetooth,-57
1.068,Bluetooth,-56
1.069,Bluetooth,-57
1.106,Bluetooth,-58
1.107,Bluetooth,-59
1.144,Bluetooth,-62
1.145,Bluetooth,-62
1.290,Bluetooth,-57
1.322,Bluetooth,-59
1.323,Bluetooth,-60
1.387,Bluetooth,-54
1.388,Bluetooth,-55
1.450,Bluetooth,-61
1.451,Bluetooth,-59
1.480,Bluetooth,-55
1.481,Bluetooth,-55
1.584,Bluetooth,-61
1.620,Bluetooth,-61
1.621,Bluetooth,-62
1.659,Bluetooth,-55
1.660,Bluetooth,-55
1.732,Bluetooth,-56
1.733,Bluetooth,-55
1.903,Bluetooth,-55
1.940,Bluetooth,-61
1.940,Bluetooth,-61
1.977,Bluetooth,-56
1.978,Bluetooth,-55
2.016,Bluetooth,-56
2.017,Bluetooth,-57
2.050,Bluetooth,-60
2.051,Bluetooth,-61
2.085,Bluetooth,-55
2.086,Bluetooth,-54
2.189,Bluetooth,-57
2.223,Bluetooth,-61
2.302,Bluetooth,-58
2.304,Bluetooth,-57
2.435,Bluetooth,-58
2.436,Bluetooth,-58
2.473,Bluetooth,-61
2.474,Bluetooth,-61
2.502,Bluetooth,-59
2.534,Bluetooth,-60
2.535,Bluetooth,-61
2.610,Bluetooth,-58
2.611,Bluetooth,-58
2.639,Bluetooth,-61
2.640,Bluetooth,-61
2.812,Bluetooth,-55
2.882,Bluetooth,-56
2.882,Bluetooth,-55
2.912,Bluetooth,-57
2.912,Bluetooth,-58
2.985,Bluetooth,-55
2.986,Bluetooth,-56
3.050,Bluetooth,-57
3.051,Bluetooth,-58
3.111,Bluetooth,-58
3.145,Bluetooth,-63
3.146,Bluetooth,-64
3.213,Bluetooth,-63
3.214,Bluetooth,-63
3.247,Bluetooth,-63
3.248,Bluetooth,-64
3.288,Bluetooth,-55
3.289,Bluetooth,-55
3.396,Bluetooth,-63
3.434,Bluetooth,-55
3.435,Bluetooth,-55
3.503,Bluetooth,-64
3.504,Bluetooth,-64
3.543,Bluetooth,-55
3.544,Bluetooth,-55
3.608,Bluetooth,-57
3.609,Bluetooth,-58
3.637,Bluetooth,-65
3.638,Bluetooth,-64
3.671,Bluetooth,-55
3.672,Bluetooth,-56
3.707,Bluetooth,-58
3.737,Bluetooth,-56
3.737,Bluetooth,-55
3.772,Bluetooth,-58
3.773,Bluetooth,-59
3.811,Bluetooth,-66
3.812,Bluetooth,-66
3.878,Bluetooth,-58
3.879,Bluetooth,-58
3.948,Bluetooth,-65
3.949,Bluetooth,-66
25.666,Bluetooth,-67
25.670,Bluetooth,-68
25.697,Bluetooth,-75
25.698,Bluetooth,-74
25.800,Bluetooth,-68
25.801,Bluetooth,-67
25.829,Bluetooth,-67
25.830,Bluetooth,-67
25.893,Bluetooth,-72
25.928,Bluetooth,-65
25.929,Bluetooth,-65
26.098,Bluetooth,-69
26.136,Bluetooth,-77
26.137,Bluetooth,-77
26.209,Bluetooth,-69
26.240,Bluetooth,-68
26.241,Bluetooth,-68
26.274,Bluetooth,-61
26.307,Bluetooth,-63
26.308,Bluetooth,-63
26.347,Bluetooth,-66
26.348,Bluetooth,-65
26.423,Bluetooth,-63
26.424,Bluetooth,-64
26.566,Bluetooth,-61
26.567,Bluetooth,-61
26.603,Bluetooth,-65
26.604,Bluetooth,-66
26.741,Bluetooth,-67
26.742,Bluetooth,-66
26.779,Bluetooth,-65
26.780,Bluetooth,-65
26.809,Bluetooth,-65
26.839,Bluetooth,-64
26.840,Bluetooth,-66
26.915,Bluetooth,-63
26.916,Bluetooth,-64
26.989,Bluetooth,-63
26.990,Bluetooth,-64
27.022,Bluetooth,-62
27.023,Bluetooth,-61
27.089,Bluetooth,-69
27.120,Bluetooth,-71
27.121,Bluetooth,-70
27.184,Bluetooth,-84
27.185,Bluetooth,-83
27.221,Bluetooth,-62
27.221,Bluetooth,-62
27.261,Bluetooth,-70
27.262,Bluetooth,-69
27.294,Bluetooth,-75
27.295,Bluetooth,-75
27.333,Bluetooth,-65
27.334,Bluetooth,-64
27.368,Bluetooth,-65
27.369,Bluetooth,-65
27.447,Bluetooth,-67
27.448,Bluetooth,-68
27.515,Bluetooth,-67
27.516,Bluetooth,-66
27.545,Bluetooth,-66
27.546,Bluetooth,-65
27.584,Bluetooth,-63
27.585,Bluetooth,-62
27.621,Bluetooth,-66
27.622,Bluetooth,-65
27.696,Bluetooth,-58
27.763,Bluetooth,-63
27.764,Bluetooth,-64
27.932,Bluetooth,-66
27.932,Bluetooth,-66
27.965,Bluetooth,-67
27.966,Bluetooth,-67
27.997,Bluetooth,-59
28.031,Bluetooth,-68
28.032,Bluetooth,-69
28.063,Bluetooth,-60
28.064,Bluetooth,-59
28.163,Bluetooth,-74
28.164,Bluetooth,-74
28.192,Bluetooth,-61
28.193,Bluetooth,-61
28.230,Bluetooth,-68
28.230,Bluetooth,-68
28.269,Bluetooth,-74
28.269,Bluetooth,-74
28.309,Bluetooth,-66
28.341,Bluetooth,-74
28.342,Bluetooth,-73
28.405,Bluetooth,-66
28.406,Bluetooth,-67
28.500,Bluetooth,-63
28.501,Bluetooth,-63
28.536,Bluetooth,-66
28.537,Bluetooth,-65
28.573,Bluetooth,-65
28.574,Bluetooth,-66
28.609,Bluetooth,-66
28.678,Bluetooth,-70
28.679,Bluetooth,-71
28.717,Bluetooth,-62
28.718,Bluetooth,-62
28.749,Bluetooth,-62
28.750,Bluetooth,-61
28.785,Bluetooth,-61
28.786,Bluetooth,-61
28.821,Bluetooth,-82
28.821,Bluetooth,-82
28.863,Bluetooth,-63
28.864,Bluetooth,-63
28.899,Bluetooth,-77
28.939,Bluetooth,-82
28.940,Bluetooth,-82
28.970,Bluetooth,-63
28.971,Bluetooth,-63
29.003,Bluetooth,-65
29.004,Bluetooth,-67
29.042,Bluetooth,-82
29.043,Bluetooth,-82
29.082,Bluetooth,-62
29.082,Bluetooth,-63
29.192,Bluetooth,-64
29.230,Bluetooth,-69
29.231,Bluetooth,-69
29.269,Bluetooth,-65
29.270,Bluetooth,-64
29.382,Bluetooth,-65
29.383,Bluetooth,-64
29.492,Bluetooth,-72
29.528,Bluetooth,-61
29.529,Bluetooth,-62
29.566,Bluetooth,-62
29.567,Bluetooth,-62
29.602,Bluetooth,-68
29.603,Bluetooth,-69
56.687,Bluetooth,-65
56.688,Bluetooth,-65
56.758,Bluetooth,-60
56.759,Bluetooth,-60
56.790,Bluetooth,-59
56.862,Bluetooth,-60
56.863,Bluetooth,-61
56.931,Bluetooth,-65
56.932,Bluetooth,-65
56.962,Bluetooth,-68
56.963,Bluetooth,-66
57.104,Bluetooth,-74
57.173,Bluetooth,-68
57.174,Bluetooth,-69
57.202,Bluetooth,-69
57.203,Bluetooth,-69
57.401,Bluetooth,-68
57.440,Bluetooth,-61
57.441,Bluetooth,-62
57.482,Bluetooth,-61
57.483,Bluetooth,-62
57.558,Bluetooth,-61
57.559,Bluetooth,-61
57.664,Bluetooth,-60
57.665,Bluetooth,-60
57.699,Bluetooth,-59
57.765,Bluetooth,-69
57.766,Bluetooth,-70
57.936,Bluetooth,-68
57.937,Bluetooth,-69
57.967,Bluetooth,-60
57.968,Bluetooth,-59
58.001,Bluetooth,-71
58.032,Bluetooth,-60
58.033,Bluetooth,-61
58.103,Bluetooth,-71
58.134,Bluetooth,-70
58.135,Bluetooth,-70
58.169,Bluetooth,-60
58.170,Bluetooth,-61
58.242,Bluetooth,-62
58.243,Bluetooth,-62
58.280,Bluetooth,-59
58.281,Bluetooth,-59
58.319,Bluetooth,-60
58.320,Bluetooth,-61
58.359,Bluetooth,-63
58.360,Bluetooth,-64
58.425,Bluetooth,-60
58.426,Bluetooth,-61
58.456,Bluetooth,-67
58.457,Bluetooth,-69
58.492,Bluetooth,-65
58.493,Bluetooth,-64
58.526,Bluetooth,-63
58.564,Bluetooth,-72
58.565,Bluetooth,-71
58.594,Bluetooth,-72
58.626,Bluetooth,-74
58.627,Bluetooth,-74
58.659,Bluetooth,-63
58.660,Bluetooth,-63
58.729,Bluetooth,-65
58.730,Bluetooth,-65
58.804,Bluetooth,-64
58.805,Bluetooth,-62
58.870,Bluetooth,-75
58.871,Bluetooth,-74
58.907,Bluetooth,-63
58.937,Bluetooth,-70
58.938,Bluetooth,-70
58.976,Bluetooth,-65
58.977,Bluetooth,-66
59.009,Bluetooth,-64
59.048,Bluetooth,-67
59.049,Bluetooth,-67
59.088,Bluetooth,-68
59.089,Bluetooth,-68
59.127,Bluetooth,-61
59.128,Bluetooth,-62
59.167,Bluetooth,-66
59.168,Bluetooth,-65
59.205,Bluetooth,-62
59.236,Bluetooth,-65
59.237,Bluetooth,-67
59.317,Bluetooth,-61
59.318,Bluetooth,-62
59.387,Bluetooth,-64
59.388,Bluetooth,-64
59.426,Bluetooth,-73
59.428,Bluetooth,-73
59.495,Bluetooth,-63
59.526,Bluetooth,-62
59.527,Bluetooth,-62
59.628,Bluetooth,-60
59.629,Bluetooth,-58
59.666,Bluetooth,-65
59.666,Bluetooth,-67
59.706,Bluetooth,-66
59.707,Bluetooth,-67
59.734,Bluetooth,-59
59.735,Bluetooth,-60
59.769,Bluetooth,-66
59.770,Bluetooth,-66
59.808,Bluetooth,-69
59.915,Bluetooth,-62
59.916,Bluetooth,-60
59.945,Bluetooth,-61
59.946,Bluetooth,-60
59.980,Bluetooth,-63
59.981,Bluetooth,-62
60.118,Bluetooth,-64
60.119,Bluetooth,-65
60.185,Bluetooth,-58
60.186,Bluetooth,-58
60.215,Bluetooth,-56
60.216,Bluetooth,-57
60.248,Bluetooth,-70
60.249,Bluetooth,-70
60.284,Bluetooth,-57
60.285,Bluetooth,-57
60.347,Bluetooth,-56
60.348,Bluetooth,-57
60.449,Bluetooth,-64
60.483,Bluetooth,-61
60.483,Bluetooth,-61
60.518,Bluetooth,-63
60.518,Bluetooth,-63
60.603,Bluetooth,-64
60.604,Bluetooth,-65
92.828,Bluetooth,-58
92.830,Bluetooth,-57
93.046,Bluetooth,-65
93.047,Bluetooth,-65
93.078,Bluetooth,-55
93.079,Bluetooth,-55
93.110,Bluetooth,-55
93.111,Bluetooth,-56
93.166,Bluetooth,-58
93.167,Bluetooth,-58
93.223,Bluetooth,-56
93.224,Bluetooth,-55
93.260,Bluetooth,-54
93.261,Bluetooth,-55
93.298,Bluetooth,-54
93.299,Bluetooth,-55
93.330,Bluetooth,-57
93.331,Bluetooth,-57
93.364,Bluetooth,-60
93.365,Bluetooth,-60
93.399,Bluetooth,-60
93.464,Bluetooth,-61
93.465,Bluetooth,-61
93.504,Bluetooth,-51
93.505,Bluetooth,-52
93.543,Bluetooth,-57
93.544,Bluetooth,-57
93.644,Bluetooth,-51
93.645,Bluetooth,-51
93.685,Bluetooth,-50
93.719,Bluetooth,-54
93.720,Bluetooth,-55
93.757,Bluetooth,-55
93.758,Bluetooth,-55
93.867,Bluetooth,-53
93.868,Bluetooth,-53
93.940,Bluetooth,-57
93.941,Bluetooth,-56
94.015,Bluetooth,-53
94.051,Bluetooth,-51
94.052,Bluetooth,-52
94.130,Bluetooth,-56
94.131,Bluetooth,-58
94.199,Bluetooth,-53
94.200,Bluetooth,-53
94.229,Bluetooth,-55
94.231,Bluetooth,-56
94.265,Bluetooth,-50
94.266,Bluetooth,-51
94.306,Bluetooth,-58
94.336,Bluetooth,-51
94.337,Bluetooth,-52
94.372,Bluetooth,-52
94.373,Bluetooth,-52
94.402,Bluetooth,-60
94.402,Bluetooth,-59
94.534,Bluetooth,-60
94.535,Bluetooth,-60
94.603,Bluetooth,-52
94.663,Bluetooth,-52
94.664,Bluetooth,-52
94.769,Bluetooth,-52
94.770,Bluetooth,-51
94.807,Bluetooth,-51
94.808,Bluetooth,-52
94.905,Bluetooth,-52
94.945,Bluetooth,-50
94.946,Bluetooth,-48
95.011,Bluetooth,-56
95.012,Bluetooth,-57
95.049,Bluetooth,-49
95.049,Bluetooth,-50
95.086,Bluetooth,-51
95.087,Bluetooth,-51
95.191,Bluetooth,-58
95.258,Bluetooth,-49
95.259,Bluetooth,-49
95.298,Bluetooth,-52
95.299,Bluetooth,-52
95.331,Bluetooth,-59
95.332,Bluetooth,-59
95.549,Bluetooth,-52
95.550,Bluetooth,-51
95.577,Bluetooth,-57
95.578,Bluetooth,-57
95.609,Bluetooth,-52
95.610,Bluetooth,-51
95.646,Bluetooth,-52
95.646,Bluetooth,-52
95.707,Bluetooth,-56
95.708,Bluetooth,-56
95.811,Bluetooth,-51
95.880,Bluetooth,-50
95.881,Bluetooth,-50
95.918,Bluetooth,-52
95.919,Bluetooth,-53
95.949,Bluetooth,-59
95.949,Bluetooth,-61
96.026,Bluetooth,-53
96.027,Bluetooth,-52
96.063,Bluetooth,-60
96.064,Bluetooth,-61
96.171,Bluetooth,-50
96.172,Bluetooth,-51
96.201,Bluetooth,-52
96.202,Bluetooth,-53
96.238,Bluetooth,-59
96.239,Bluetooth,-60
96.278,Bluetooth,-50
96.278,Bluetooth,-51
96.349,Bluetooth,-52
96.350,Bluetooth,-51
96.388,Bluetooth,-50
96.548,Bluetooth,-54
96.549,Bluetooth,-55
96.581,Bluetooth,-63
96.582,Bluetooth,-64
96.655,Bluetooth,-57
96.656,Bluetooth,-57
96.690,Bluetooth,-57
96.729,Bluetooth,-57
