Distance,15.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.026,Bluetooth,-60
0.027,Bluetooth,-60
0.055,Bluetooth,-59
0.056,Bluetooth,-59
0.120,Bluetooth,-68
0.121,Bluetooth,-68
0.151,Bluetooth,-58
0.153,Bluetooth,-57
0.183,Bluetooth,-60
0.184,Bluetooth,-61
0.217,Bluetooth,-60
0.218,Bluetooth,-60
0.274,Bluetooth,-57
0.277,Bluetooth,-58
0.311,Bluetooth,-60
0.312,Bluetooth,-60
0.342,Bluetooth,-59
0.343,Bluetooth,-59
0.372,Bluetooth,-55
0.373,Bluetooth,-54
0.467,Bluetooth,-60
0.469,Bluetooth,-61
0.500,Bluetooth,-60
0.502,Bluetooth,-61
0.556,Bluetooth,-60
0.557,Bluetooth,-62
0.586,Bluetooth,-60
0.588,Bluetooth,-60
0.620,Bluetooth,-57
0.621,Bluetooth,-57
0.678,Bluetooth,-62
0.679,Bluetooth,-61
0.712,Bluetooth,-61
0.713,Bluetooth,-63
0.743,Bluetooth,-60
0.744,Bluetooth,-61
0.774,Bluetooth,-67
0.775,Bluetooth,-68
0.841,Bluetooth,-58
0.842,Bluetooth,-59
0.900,Bluetooth,-65
0.901,Bluetooth,-64
0.933,Bluetooth,-56
0.933,Bluetooth,-56
1.025,Bluetooth,-62
1.026,Bluetooth,-61
1.058,Bluetooth,-55
1.059,Bluetooth,-55
1.089,Bluetooth,-62
1.090,Bluetooth,-62
1.122,Bluetooth,-60
1.123,Bluetooth,-60
1.151,Bluetooth,-57
1.152,Bluetooth,-57
1.182,Bluetooth,-55
1.183,Bluetooth,-55
1.215,Bluetooth,-59
1.216,Bluetooth,-59
1.276,Bluetooth,-58
1.277,Bluetooth,-57
1.309,Bluetooth,-55
1.311,Bluetooth,-54
1.346,Bluetooth,-57
1.347,Bluetooth,-56
1.439,Bluetooth,-55
1.440,Bluetooth,-55
1.473,Bluetooth,-57
1.474,Bluetooth,-58
1.504,Bluetooth,-58
1.505,Bluetooth,-58
1.540,Bluetooth,-55
1.541,Bluetooth,-55
1.572,Bluetooth,-58
1.573,Bluetooth,-58
1.670,Bluetooth,-55
1.670,Bluetooth,-55
1.703,Bluetooth,-58
1.704,Bluetooth,-58
1.734,Bluetooth,-58
1.735,Bluetooth,-58
1.800,Bluetooth,-56
1.801,Bluetooth,-56
1.862,Bluetooth,-60
1.923,Bluetooth,-56
1.925,Bluetooth,-56
1.963,Bluetooth,-58
1.964,Bluetooth,-59
2.025,Bluetooth,-59
2.026,Bluetooth,-60
2.060,Bluetooth,-55
2.063,Bluetooth,-55
2.092,Bluetooth,-58
2.092,Bluetooth,-58
2.122,Bluetooth,-60
2.124,Bluetooth,-60
2.190,Bluetooth,-60
2.191,Bluetooth,-60
2.222,Bluetooth,-55
2.223,Bluetooth,-55
2.254,Bluetooth,-57
2.255,Bluetooth,-59
2.321,Bluetooth,-60
2.322,Bluetooth,-60
2.350,Bluetooth,-54
2.351,Bluetooth,-55
2.383,Bluetooth,-58
2.384,Bluetooth,-58
2.415,Bluetooth,-60
2.416,Bluetooth,-60
2.476,Bluetooth,-54
2.477,Bluetooth,-56
2.509,Bluetooth,-58
2.511,Bluetooth,-58
2.543,Bluetooth,-59
2.544,Bluetooth,-60
2.575,Bluetooth,-55
2.576,Bluetooth,-56
2.638,Bluetooth,-58
2.639,Bluetooth,-58
2.699,Bluetooth,-55
2.701,Bluetooth,-55
2.735,Bluetooth,-58
2.735,Bluetooth,-58
2.793,Bluetooth,-59
2.794,Bluetooth,-59
2.828,Bluetooth,-54
2.828,Bluetooth,-55
2.859,Bluetooth,-58
2.861,Bluetooth,-58
2.891,Bluetooth,-61
2.891,Bluetooth,-60
2.954,Bluetooth,-55
2.955,Bluetooth,-55
2.987,Bluetooth,-57
2.989,Bluetooth,-59
3.018,Bluetooth,-61
3.018,Bluetooth,-61
3.049,Bluetooth,-55
3.050,Bluetooth,-55
3.111,Bluetooth,-59
3.112,Bluetooth,-59
3.144,Bluetooth,-62
3.177,Bluetooth,-56
3.178,Bluetooth,-55
3.212,Bluetooth,-58
3.213,Bluetooth,-58
3.270,Bluetooth,-61
3.272,Bluetooth,-62
3.302,Bluetooth,-56
3.303,Bluetooth,-56
3.337,Bluetooth,-58
3.338,Bluetooth,-58
3.458,Bluetooth,-56
3.459,Bluetooth,-55
3.518,Bluetooth,-59
3.520,Bluetooth,-59
3.549,Bluetooth,-60
3.550,Bluetooth,-60
3.614,Bluetooth,-58
3.681,Bluetooth,-60
3.681,Bluetooth,-61
3.712,Bluetooth,-57
3.713,Bluetooth,-56
3.744,Bluetooth,-57
3.745,Bluetooth,-57
3.777,Bluetooth,-60
3.779,Bluetooth,-60
3.815,Bluetooth,-57
3.816,Bluetooth,-56
3.911,Bluetooth,-61
3.913,Bluetooth,-60
3.943,Bluetooth,-56
3.944,Bluetooth,-56
33.662,Bluetooth,-55
33.663,Bluetooth,-55
33.692,Bluetooth,-52
33.693,Bluetooth,-54
33.758,Bluetooth,-53
33.759,Bluetooth,-53
33.789,Bluetooth,-55
33.791,Bluetooth,-55
33.819,Bluetooth,-53
33.820,Bluetooth,-53
33.851,Bluetooth,-53
33.852,Bluetooth,-54
33.913,Bluetooth,-57
33.914,Bluetooth,-56
33.942,Bluetooth,-53
33.943,Bluetooth,-53
33.977,Bluetooth,-53
33.978,Bluetooth,-53
34.010,Bluetooth,-56
34.011,Bluetooth,-56
34.074,Bluetooth,-54
34.143,Bluetooth,-56
34.144,Bluetooth,-55
34.176,Bluetooth,-56
34.177,Bluetooth,-56
34.237,Bluetooth,-53
34.238,Bluetooth,-52
34.271,Bluetooth,-53
34.272,Bluetooth,-53
34.303,Bluetooth,-56
34.304,Bluetooth,-56
34.335,Bluetooth,-53
34.336,Bluetooth,-52
34.367,Bluetooth,-53
34.368,Bluetooth,-53
34.431,Bluetooth,-55
34.460,Bluetooth,-53
34.461,Bluetooth,-53
34.492,Bluetooth,-54
34.493,Bluetooth,-53
34.553,Bluetooth,-56
34.554,Bluetooth,-56
34.582,Bluetooth,-52
34.583,Bluetooth,-54
34.675,Bluetooth,-55
34.677,Bluetooth,-56
34.734,Bluetooth,-53
34.736,Bluetooth,-53
34.770,Bluetooth,-56
34.771,Bluetooth,-56
34.832,Bluetooth,-53
34.834,Bluetooth,-53
34.866,Bluetooth,-52
34.867,Bluetooth,-53
34.897,Bluetooth,-56
34.899,Bluetooth,-56
34.929,Bluetooth,-53
34.930,Bluetooth,-54
35.000,Bluetooth,-53
35.000,Bluetooth,-53
35.031,Bluetooth,-57
35.031,Bluetooth,-56
35.060,Bluetooth,-53
35.062,Bluetooth,-53
35.094,Bluetooth,-53
35.096,Bluetooth,-53
35.196,Bluetooth,-53
35.197,Bluetooth,-53
35.231,Bluetooth,-53
35.232,Bluetooth,-53
35.261,Bluetooth,-56
35.262,Bluetooth,-56
35.295,Bluetooth,-54
35.296,Bluetooth,-53
35.356,Bluetooth,-53
35.357,Bluetooth,-54
35.387,Bluetooth,-56
35.388,Bluetooth,-57
35.417,Bluetooth,-53
35.418,Bluetooth,-53
35.451,Bluetooth,-52
35.452,Bluetooth,-53
35.516,Bluetooth,-52
35.517,Bluetooth,-54
35.547,Bluetooth,-55
35.548,Bluetooth,-55
35.578,Bluetooth,-52
35.579,Bluetooth,-53
35.609,Bluetooth,-53
35.611,Bluetooth,-53
35.642,Bluetooth,-54
35.643,Bluetooth,-53
35.677,Bluetooth,-55
35.678,Bluetooth,-55
35.705,Bluetooth,-52
35.706,Bluetooth,-52
35.741,Bluetooth,-52
35.742,Bluetooth,-52
35.773,Bluetooth,-55
35.774,Bluetooth,-54
35.837,Bluetooth,-53
35.838,Bluetooth,-52
35.869,Bluetooth,-53
35.870,Bluetooth,-52
35.900,Bluetooth,-56
35.901,Bluetooth,-55
35.932,Bluetooth,-52
35.933,Bluetooth,-53
35.997,Bluetooth,-53
35.998,Bluetooth,-53
36.029,Bluetooth,-54
36.030,Bluetooth,-54
36.119,Bluetooth,-54
36.121,Bluetooth,-53
36.152,Bluetooth,-55
36.153,Bluetooth,-55
36.180,Bluetooth,-54
36.181,Bluetooth,-53
36.215,Bluetooth,-52
36.216,Bluetooth,-53
36.276,Bluetooth,-55
36.278,Bluetooth,-54
36.308,Bluetooth,-53
36.308,Bluetooth,-53
36.343,Bluetooth,-52
36.344,Bluetooth,-53
36.374,Bluetooth,-55
36.375,Bluetooth,-55
36.436,Bluetooth,-54
36.437,Bluetooth,-53
36.468,Bluetooth,-53
36.469,Bluetooth,-53
36.500,Bluetooth,-56
36.502,Bluetooth,-55
36.594,Bluetooth,-53
36.596,Bluetooth,-53
36.627,Bluetooth,-55
36.627,Bluetooth,-55
36.657,Bluetooth,-52
36.658,Bluetooth,-54
36.692,Bluetooth,-54
36.693,Bluetooth,-53
36.754,Bluetooth,-54
36.756,Bluetooth,-53
36.790,Bluetooth,-55
36.791,Bluetooth,-56
36.820,Bluetooth,-53
36.821,Bluetooth,-51
36.852,Bluetooth,-53
36.853,Bluetooth,-53
36.917,Bluetooth,-55
36.918,Bluetooth,-56
36.982,Bluetooth,-53
36.983,Bluetooth,-53
37.014,Bluetooth,-55
37.014,Bluetooth,-56
37.078,Bluetooth,-53
37.079,Bluetooth,-53
37.112,Bluetooth,-53
37.113,Bluetooth,-53
37.144,Bluetooth,-55
37.145,Bluetooth,-56
37.175,Bluetooth,-54
37.177,Bluetooth,-54
37.209,Bluetooth,-54
37.211,Bluetooth,-53
37.243,Bluetooth,-53
37.243,Bluetooth,-52
37.275,Bluetooth,-57
37.277,Bluetooth,-56
37.305,Bluetooth,-52
37.306,Bluetooth,-53
37.374,Bluetooth,-56
37.375,Bluetooth,-56
37.470,Bluetooth,-54
37.471,Bluetooth,-53
37.501,Bluetooth,-56
37.502,Bluetooth,-56
37.564,Bluetooth,-52
37.565,Bluetooth,-53
37.594,Bluetooth,-53
37.595,Bluetooth,-53
37.624,Bluetooth,-57
37.625,Bluetooth,-56
62.910,Bluetooth,-71
62.941,Bluetooth,-68
62.941,Bluetooth,-68
62.971,Bluetooth,-76
62.971,Bluetooth,-75
63.035,Bluetooth,-73
63.035,Bluetooth,-73
63.066,Bluetooth,-68
63.067,Bluetooth,-69
63.100,Bluetooth,-73
63.102,Bluetooth,-74
63.133,Bluetooth,-72
63.135,Bluetooth,-72
63.229,Bluetooth,-74
63.230,Bluetooth,-74
63.260,Bluetooth,-72
63.261,Bluetooth,-70
63.296,Bluetooth,-68
63.298,Bluetooth,-70
63.357,Bluetooth,-72
63.358,Bluetooth,-73
63.388,Bluetooth,-71
63.389,Bluetooth,-71
63.424,Bluetooth,-69
63.425,Bluetooth,-70
63.517,Bluetooth,-72
63.518,Bluetooth,-72
63.549,Bluetooth,-70
63.550,Bluetooth,-69
63.579,Bluetooth,-73
63.580,Bluetooth,-72
63.673,Bluetooth,-73
63.674,Bluetooth,-73
63.708,Bluetooth,-70
63.709,Bluetooth,-70
63.737,Bluetooth,-72
63.738,Bluetooth,-72
63.804,Bluetooth,-73
63.805,Bluetooth,-72
63.834,Bluetooth,-70
63.835,Bluetooth,-70
63.867,Bluetooth,-72
63.868,Bluetooth,-72
63.898,Bluetooth,-73
63.900,Bluetooth,-73
63.932,Bluetooth,-69
63.933,Bluetooth,-69
63.992,Bluetooth,-72
64.026,Bluetooth,-73
64.027,Bluetooth,-73
64.057,Bluetooth,-69
64.059,Bluetooth,-68
64.122,Bluetooth,-73
64.123,Bluetooth,-73
64.151,Bluetooth,-72
64.152,Bluetooth,-73
64.187,Bluetooth,-68
64.187,Bluetooth,-68
64.219,Bluetooth,-72
64.220,Bluetooth,-73
64.252,Bluetooth,-73
64.252,Bluetooth,-73
64.313,Bluetooth,-67
64.314,Bluetooth,-66
64.343,Bluetooth,-76
64.344,Bluetooth,-77
64.376,Bluetooth,-74
64.377,Bluetooth,-74
64.439,Bluetooth,-67
64.440,Bluetooth,-67
64.469,Bluetooth,-77
64.470,Bluetooth,-76
64.504,Bluetooth,-76
64.504,Bluetooth,-78
64.534,Bluetooth,-67
64.535,Bluetooth,-67
64.600,Bluetooth,-74
64.633,Bluetooth,-77
64.633,Bluetooth,-77
64.696,Bluetooth,-71
64.760,Bluetooth,-71
64.761,Bluetooth,-72
64.792,Bluetooth,-66
64.793,Bluetooth,-67
64.822,Bluetooth,-71
64.823,Bluetooth,-68
64.856,Bluetooth,-71
64.857,Bluetooth,-72
64.891,Bluetooth,-73
64.892,Bluetooth,-73
64.958,Bluetooth,-69
64.959,Bluetooth,-68
64.989,Bluetooth,-69
64.990,Bluetooth,-69
65.020,Bluetooth,-71
65.021,Bluetooth,-71
65.052,Bluetooth,-67
65.053,Bluetooth,-67
65.146,Bluetooth,-71
65.147,Bluetooth,-71
65.208,Bluetooth,-68
65.209,Bluetooth,-67
65.274,Bluetooth,-70
65.275,Bluetooth,-72
65.308,Bluetooth,-67
65.309,Bluetooth,-67
65.340,Bluetooth,-67
65.341,Bluetooth,-69
65.371,Bluetooth,-72
65.373,Bluetooth,-71
65.432,Bluetooth,-67
65.465,Bluetooth,-71
65.466,Bluetooth,-71
65.498,Bluetooth,-71
65.499,Bluetooth,-69
65.591,Bluetooth,-72
65.592,Bluetooth,-72
65.624,Bluetooth,-71
65.625,Bluetooth,-71
65.658,Bluetooth,-68
65.659,Bluetooth,-67
65.755,Bluetooth,-71
65.756,Bluetooth,-70
65.791,Bluetooth,-68
65.792,Bluetooth,-68
65.820,Bluetooth,-71
65.821,Bluetooth,-70
65.853,Bluetooth,-71
65.888,Bluetooth,-68
65.889,Bluetooth,-68
65.920,Bluetooth,-68
65.922,Bluetooth,-67
65.950,Bluetooth,-72
65.951,Bluetooth,-71
65.986,Bluetooth,-72
65.987,Bluetooth,-73
66.018,Bluetooth,-68
66.019,Bluetooth,-67
66.079,Bluetooth,-70
66.080,Bluetooth,-72
66.181,Bluetooth,-67
66.183,Bluetooth,-68
66.214,Bluetooth,-71
66.215,Bluetooth,-71
66.282,Bluetooth,-71
66.283,Bluetooth,-70
66.312,Bluetooth,-67
66.313,Bluetooth,-68
66.342,Bluetooth,-71
66.343,Bluetooth,-69
66.373,Bluetooth,-71
66.374,Bluetooth,-71
66.403,Bluetooth,-71
66.404,Bluetooth,-71
66.434,Bluetooth,-69
66.435,Bluetooth,-69
66.466,Bluetooth,-69
66.467,Bluetooth,-71
66.501,Bluetooth,-69
66.502,Bluetooth,-69
66.534,Bluetooth,-68
66.535,Bluetooth,-68
66.595,Bluetooth,-68
66.596,Bluetooth,-70
66.660,Bluetooth,-70
66.662,Bluetooth,-69
66.693,Bluetooth,-70
66.694,Bluetooth,-70
66.723,Bluetooth,-69
66.724,Bluetooth,-69
66.755,Bluetooth,-69
66.756,Bluetooth,-70
66.788,Bluetooth,-69
66.789,Bluetooth,-69
66.817,Bluetooth,-69
66.818,Bluetooth,-69
92.056,Bluetooth,-70
92.057,Bluetooth,-69
92.088,Bluetooth,-72
92.089,Bluetooth,-73
92.119,Bluetooth,-65
92.120,Bluetooth,-65
92.149,Bluetooth,-70
92.150,Bluetooth,-69
92.216,Bluetooth,-72
92.217,Bluetooth,-72
92.247,Bluetooth,-64
92.248,Bluetooth,-65
92.278,Bluetooth,-69
92.279,Bluetooth,-69
92.369,Bluetooth,-65
92.370,Bluetooth,-66
92.405,Bluetooth,-70
92.406,Bluetooth,-68
92.436,Bluetooth,-71
92.437,Bluetooth,-71
92.497,Bluetooth,-68
92.498,Bluetooth,-66
92.530,Bluetooth,-71
92.531,Bluetooth,-70
92.561,Bluetooth,-71
92.563,Bluetooth,-70
92.593,Bluetooth,-66
92.594,Bluetooth,-65
92.651,Bluetooth,-69
92.652,Bluetooth,-69
92.774,Bluetooth,-69
92.776,Bluetooth,-69
92.808,Bluetooth,-70
92.809,Bluetooth,-70
92.841,Bluetooth,-66
92.843,Bluetooth,-66
92.872,Bluetooth,-67
92.872,Bluetooth,-67
92.933,Bluetooth,-70
92.934,Bluetooth,-71
92.967,Bluetooth,-66
92.968,Bluetooth,-66
92.998,Bluetooth,-68
92.999,Bluetooth,-69
93.065,Bluetooth,-70
93.066,Bluetooth,-71
93.096,Bluetooth,-66
93.097,Bluetooth,-65
93.199,Bluetooth,-70
93.200,Bluetooth,-70
93.230,Bluetooth,-66
93.231,Bluetooth,-66
93.260,Bluetooth,-68
93.261,Bluetooth,-68
93.324,Bluetooth,-70
93.325,Bluetooth,-70
93.355,Bluetooth,-67
93.357,Bluetooth,-67
93.389,Bluetooth,-68
93.390,Bluetooth,-68
93.423,Bluetooth,-70
93.424,Bluetooth,-70
93.454,Bluetooth,-66
93.455,Bluetooth,-65
93.516,Bluetooth,-68
93.517,Bluetooth,-68
93.547,Bluetooth,-70
93.548,Bluetooth,-71
93.577,Bluetooth,-66
93.578,Bluetooth,-66
93.638,Bluetooth,-68
93.640,Bluetooth,-68
93.701,Bluetooth,-66
93.703,Bluetooth,-67
93.734,Bluetooth,-68
93.736,Bluetooth,-68
93.801,Bluetooth,-70
93.802,Bluetooth,-70
93.897,Bluetooth,-70
93.898,Bluetooth,-70
93.957,Bluetooth,-66
93.959,Bluetooth,-66
93.992,Bluetooth,-68
93.993,Bluetooth,-69
94.023,Bluetooth,-70
94.024,Bluetooth,-71
94.053,Bluetooth,-66
94.054,Bluetooth,-66
94.085,Bluetooth,-67
94.086,Bluetooth,-65
94.119,Bluetooth,-69
94.120,Bluetooth,-69
94.152,Bluetooth,-70
94.154,Bluetooth,-70
94.216,Bluetooth,-69
94.217,Bluetooth,-69
94.280,Bluetooth,-71
94.281,Bluetooth,-69
94.341,Bluetooth,-69
94.342,Bluetooth,-69
94.373,Bluetooth,-70
94.374,Bluetooth,-70
94.435,Bluetooth,-67
94.436,Bluetooth,-68
94.503,Bluetooth,-72
94.504,Bluetooth,-70
94.562,Bluetooth,-67
94.563,Bluetooth,-68
94.596,Bluetooth,-69
94.597,Bluetooth,-70
94.627,Bluetooth,-71
94.628,Bluetooth,-72
94.657,Bluetooth,-67
94.658,Bluetooth,-67
94.722,Bluetooth,-69
94.723,Bluetooth,-68
94.753,Bluetooth,-72
94.754,Bluetooth,-72
94.782,Bluetooth,-67
94.784,Bluetooth,-68
94.815,Bluetooth,-69
94.816,Bluetooth,-69
94.879,Bluetooth,-72
94.880,Bluetooth,-72
94.908,Bluetooth,-67
94.909,Bluetooth,-68
94.944,Bluetooth,-70
94.945,Bluetooth,-71
94.975,Bluetooth,-73
94.975,Bluetooth,-72
95.074,Bluetooth,-69
95.075,Bluetooth,-70
95.108,Bluetooth,-71
95.110,Bluetooth,-70
95.175,Bluetooth,-70
95.176,Bluetooth,-69
95.240,Bluetooth,-71
95.241,Bluetooth,-71
95.271,Bluetooth,-68
95.272,Bluetooth,-68
95.303,Bluetooth,-69
95.304,Bluetooth,-69
95.338,Bluetooth,-71
95.339,Bluetooth,-71
95.396,Bluetooth,-68
95.398,Bluetooth,-68
95.429,Bluetooth,-69
95.430,Bluetooth,-69
95.463,Bluetooth,-71
95.464,Bluetooth,-71
95.493,Bluetooth,-68
95.494,Bluetooth,-68
95.620,Bluetooth,-67
95.621,Bluetooth,-67
95.654,Bluetooth,-70
95.655,Bluetooth,-69
95.748,Bluetooth,-69
95.749,Bluetooth,-69
95.779,Bluetooth,-69
95.780,Bluetooth,-69
95.841,Bluetooth,-70
95.841,Bluetooth,-70
95.870,Bluetooth,-67
95.871,Bluetooth,-68
95.900,Bluetooth,-70
95.902,Bluetooth,-70
95.933,Bluetooth,-70
95.934,Bluetooth,-70
95.964,Bluetooth,-70
95.965,Bluetooth,-70
95.996,Bluetooth,-68
95.997,Bluetooth,-68
96.028,Bluetooth,-69
96.029,Bluetooth,-68
171.019,Bluetooth,-64
171.021,Bluetooth,-62
171.051,Bluetooth,-61
171.052,Bluetooth,-60
171.084,Bluetooth,-67
171.085,Bluetooth,-66
171.146,Bluetooth,-67
171.238,Bluetooth,-68
171.239,Bluetooth,-69
171.267,Bluetooth,-61
171.268,Bluetooth,-61
171.299,Bluetooth,-62
171.300,Bluetooth,-63
171.364,Bluetooth,-66
171.365,Bluetooth,-67
171.399,Bluetooth,-64
171.400,Bluetooth,-64
171.432,Bluetooth,-67
171.433,Bluetooth,-68
171.460,Bluetooth,-64
171.461,Bluetooth,-64
171.521,Bluetooth,-61
171.522,Bluetooth,-61
171.583,Bluetooth,-67
171.585,Bluetooth,-67
171.621,Bluetooth,-67
171.622,Bluetooth,-66
171.654,Bluetooth,-65
171.655,Bluetooth,-66
171.686,Bluetooth,-64
171.686,Bluetooth,-65
171.715,Bluetooth,-60
171.716,Bluetooth,-60
171.748,Bluetooth,-70
171.750,Bluetooth,-69
171.785,Bluetooth,-61
171.786,Bluetooth,-61
171.847,Bluetooth,-65
171.848,Bluetooth,-63
171.879,Bluetooth,-59
171.880,Bluetooth,-58
171.913,Bluetooth,-62
171.914,Bluetooth,-63
171.977,Bluetooth,-58
171.978,Bluetooth,-58
