Distance,4.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-58
0.001,Bluetooth,-59
0.036,Bluetooth,-63
0.037,Bluetooth,-65
0.074,Bluetooth,-59
0.108,Bluetooth,-64
0.109,Bluetooth,-64
0.142,Bluetooth,-60
0.287,Bluetooth,-61
0.287,Bluetooth,-59
0.318,Bluetooth,-58
0.319,Bluetooth,-59
0.360,Bluetooth,-63
0.495,Bluetooth,-60
0.496,Bluetooth,-59
0.565,Bluetooth,-60
0.565,Bluetooth,-59
0.638,Bluetooth,-61
0.639,Bluetooth,-61
0.680,Bluetooth,-61
0.712,Bluetooth,-61
0.713,Bluetooth,-61
0.785,Bluetooth,-61
0.786,Bluetooth,-60
0.825,Bluetooth,-62
0.826,Bluetooth,-62
0.857,Bluetooth,-60
0.858,Bluetooth,-60
0.895,Bluetooth,-60
0.896,Bluetooth,-59
0.925,Bluetooth,-63
0.926,Bluetooth,-64
0.964,Bluetooth,-59
1.003,Bluetooth,-63
1.004,Bluetooth,-64
1.042,Bluetooth,-59
1.043,Bluetooth,-58
1.077,Bluetooth,-59
1.078,Bluetooth,-59
1.147,Bluetooth,-59
1.148,Bluetooth,-59
1.214,Bluetooth,-60
1.215,Bluetooth,-59
1.392,Bluetooth,-61
1.393,Bluetooth,-59
1.432,Bluetooth,-65
1.433,Bluetooth,-65
1.508,Bluetooth,-60
1.510,Bluetooth,-60
1.579,Bluetooth,-59
1.615,Bluetooth,-63
1.616,Bluetooth,-64
1.691,Bluetooth,-60
1.692,Bluetooth,-59
1.792,Bluetooth,-60
1.793,Bluetooth,-59
1.829,Bluetooth,-62
1.865,Bluetooth,-59
1.904,Bluetooth,-64
1.904,Bluetooth,-62
1.943,Bluetooth,-59
1.944,Bluetooth,-59
1.971,Bluetooth,-59
1.973,Bluetooth,-59
2.009,Bluetooth,-62
2.010,Bluetooth,-63
2.075,Bluetooth,-60
2.076,Bluetooth,-60
2.112,Bluetooth,-59
2.113,Bluetooth,-59
2.186,Bluetooth,-63
2.186,Bluetooth,-63
2.249,Bluetooth,-59
2.250,Bluetooth,-61
2.281,Bluetooth,-58
2.282,Bluetooth,-59
2.398,Bluetooth,-59
2.436,Bluetooth,-64
2.437,Bluetooth,-62
2.473,Bluetooth,-59
2.504,Bluetooth,-63
2.505,Bluetooth,-63
2.539,Bluetooth,-59
2.540,Bluetooth,-59
2.571,Bluetooth,-60
2.572,Bluetooth,-60
2.605,Bluetooth,-63
2.606,Bluetooth,-64
2.672,Bluetooth,-60
2.706,Bluetooth,-59
2.707,Bluetooth,-60
2.745,Bluetooth,-63
2.746,Bluetooth,-63
2.884,Bluetooth,-58
2.885,Bluetooth,-60
2.920,Bluetooth,-59
2.921,Bluetooth,-59
2.958,Bluetooth,-62
2.958,Bluetooth,-64
3.138,Bluetooth,-59
3.139,Bluetooth,-59
3.242,Bluetooth,-59
3.243,Bluetooth,-59
3.281,Bluetooth,-59
3.282,Bluetooth,-59
3.316,Bluetooth,-63
3.317,Bluetooth,-64
3.413,Bluetooth,-59
3.414,Bluetooth,-57
3.453,Bluetooth,-60
3.454,Bluetooth,-60
3.484,Bluetooth,-63
3.485,Bluetooth,-63
3.520,Bluetooth,-58
3.522,Bluetooth,-58
3.553,Bluetooth,-58
3.554,Bluetooth,-59
3.589,Bluetooth,-63
3.590,Bluetooth,-64
3.657,Bluetooth,-59
3.689,Bluetooth,-58
3.690,Bluetooth,-58
3.902,Bluetooth,-64
3.904,Bluetooth,-65
3.943,Bluetooth,-59
3.945,Bluetooth,-60
3.974,Bluetooth,-64
61.553,Bluetooth,-65
61.595,Bluetooth,-64
61.596,Bluetooth,-64
61.631,Bluetooth,-71
61.632,Bluetooth,-72
61.733,Bluetooth,-65
61.735,Bluetooth,-64
61.774,Bluetooth,-62
61.775,Bluetooth,-63
61.805,Bluetooth,-69
61.806,Bluetooth,-69
61.873,Bluetooth,-64
61.904,Bluetooth,-65
61.905,Bluetooth,-64
61.943,Bluetooth,-62
61.944,Bluetooth,-61
61.979,Bluetooth,-67
61.980,Bluetooth,-68
62.015,Bluetooth,-64
62.054,Bluetooth,-62
62.055,Bluetooth,-62
62.087,Bluetooth,-66
62.087,Bluetooth,-66
62.158,Bluetooth,-66
62.193,Bluetooth,-63
62.194,Bluetooth,-63
62.298,Bluetooth,-67
62.298,Bluetooth,-66
62.338,Bluetooth,-62
62.339,Bluetooth,-62
62.376,Bluetooth,-61
62.377,Bluetooth,-61
62.403,Bluetooth,-66
62.404,Bluetooth,-65
62.442,Bluetooth,-61
62.472,Bluetooth,-60
62.545,Bluetooth,-62
62.545,Bluetooth,-62
62.581,Bluetooth,-66
62.582,Bluetooth,-65
62.615,Bluetooth,-65
62.636,Bluetooth,-65
62.715,Bluetooth,-72
62.716,Bluetooth,-72
62.755,Bluetooth,-63
62.791,Bluetooth,-70
62.792,Bluetooth,-70
62.890,Bluetooth,-64
62.891,Bluetooth,-65
62.926,Bluetooth,-65
62.927,Bluetooth,-65
62.958,Bluetooth,-61
62.959,Bluetooth,-62
62.990,Bluetooth,-62
62.991,Bluetooth,-62
63.055,Bluetooth,-63
63.089,Bluetooth,-64
63.089,Bluetooth,-64
63.190,Bluetooth,-69
63.191,Bluetooth,-69
63.227,Bluetooth,-67
63.227,Bluetooth,-66
63.257,Bluetooth,-61
63.259,Bluetooth,-60
63.290,Bluetooth,-72
63.291,Bluetooth,-72
63.363,Bluetooth,-61
63.398,Bluetooth,-66
63.398,Bluetooth,-65
63.434,Bluetooth,-64
63.435,Bluetooth,-65
63.474,Bluetooth,-74
63.475,Bluetooth,-74
63.511,Bluetooth,-71
63.511,Bluetooth,-71
63.612,Bluetooth,-73
63.613,Bluetooth,-73
63.644,Bluetooth,-75
63.645,Bluetooth,-75
63.680,Bluetooth,-70
63.748,Bluetooth,-65
63.856,Bluetooth,-69
63.856,Bluetooth,-69
63.898,Bluetooth,-68
63.898,Bluetooth,-68
63.967,Bluetooth,-64
64.037,Bluetooth,-70
64.070,Bluetooth,-71
64.071,Bluetooth,-72
64.137,Bluetooth,-65
64.138,Bluetooth,-65
64.171,Bluetooth,-69
64.172,Bluetooth,-70
64.202,Bluetooth,-71
64.203,Bluetooth,-72
64.236,Bluetooth,-65
64.237,Bluetooth,-65
64.278,Bluetooth,-68
64.357,Bluetooth,-69
64.358,Bluetooth,-70
64.387,Bluetooth,-71
64.388,Bluetooth,-72
64.495,Bluetooth,-71
64.496,Bluetooth,-71
64.530,Bluetooth,-79
64.531,Bluetooth,-77
64.563,Bluetooth,-69
64.599,Bluetooth,-71
64.633,Bluetooth,-73
64.634,Bluetooth,-74
64.747,Bluetooth,-73
64.748,Bluetooth,-73
64.855,Bluetooth,-68
64.890,Bluetooth,-62
64.890,Bluetooth,-61
65.072,Bluetooth,-68
65.073,Bluetooth,-67
65.175,Bluetooth,-67
65.205,Bluetooth,-71
65.207,Bluetooth,-71
65.274,Bluetooth,-66
65.275,Bluetooth,-67
65.313,Bluetooth,-75
65.314,Bluetooth,-76
65.345,Bluetooth,-69
65.346,Bluetooth,-70
65.379,Bluetooth,-64
65.380,Bluetooth,-66
65.452,Bluetooth,-71
65.487,Bluetooth,-73
65.488,Bluetooth,-73
147.370,Bluetooth,-62
147.443,Bluetooth,-63
147.444,Bluetooth,-63
147.474,Bluetooth,-63
147.475,Bluetooth,-62
