Distance,6.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-56
0.001,Bluetooth,-56
0.034,Bluetooth,-51
0.036,Bluetooth,-51
0.063,Bluetooth,-59
0.065,Bluetooth,-61
0.100,Bluetooth,-57
0.101,Bluetooth,-57
0.197,Bluetooth,-61
0.198,Bluetooth,-61
0.262,Bluetooth,-52
0.264,Bluetooth,-53
0.294,Bluetooth,-62
0.295,Bluetooth,-63
0.334,Bluetooth,-56
0.335,Bluetooth,-57
0.365,Bluetooth,-56
0.366,Bluetooth,-56
0.397,Bluetooth,-55
0.398,Bluetooth,-53
0.426,Bluetooth,-59
0.466,Bluetooth,-54
0.468,Bluetooth,-55
0.542,Bluetooth,-55
0.543,Bluetooth,-56
0.579,Bluetooth,-53
0.581,Bluetooth,-54
0.646,Bluetooth,-67
0.647,Bluetooth,-66
0.674,Bluetooth,-54
0.676,Bluetooth,-55
0.714,Bluetooth,-55
0.715,Bluetooth,-55
0.749,Bluetooth,-60
0.750,Bluetooth,-60
0.787,Bluetooth,-54
0.788,Bluetooth,-56
0.825,Bluetooth,-57
0.827,Bluetooth,-58
0.927,Bluetooth,-58
0.928,Bluetooth,-57
0.957,Bluetooth,-56
0.958,Bluetooth,-58
0.993,Bluetooth,-60
0.994,Bluetooth,-60
1.029,Bluetooth,-56
1.030,Bluetooth,-56
1.068,Bluetooth,-58
1.069,Bluetooth,-57
1.102,Bluetooth,-61
1.103,Bluetooth,-62
1.137,Bluetooth,-56
1.138,Bluetooth,-56
1.169,Bluetooth,-56
1.171,Bluetooth,-56
1.210,Bluetooth,-56
1.212,Bluetooth,-57
1.241,Bluetooth,-60
1.243,Bluetooth,-61
1.276,Bluetooth,-56
1.277,Bluetooth,-56
1.317,Bluetooth,-55
1.318,Bluetooth,-57
1.348,Bluetooth,-59
1.350,Bluetooth,-60
1.378,Bluetooth,-56
1.379,Bluetooth,-55
1.459,Bluetooth,-60
1.460,Bluetooth,-60
1.496,Bluetooth,-55
1.497,Bluetooth,-55
1.563,Bluetooth,-55
1.565,Bluetooth,-55
1.600,Bluetooth,-61
1.602,Bluetooth,-61
1.632,Bluetooth,-55
1.780,Bluetooth,-55
1.782,Bluetooth,-57
1.820,Bluetooth,-62
1.821,Bluetooth,-61
1.853,Bluetooth,-56
1.854,Bluetooth,-56
1.887,Bluetooth,-56
1.888,Bluetooth,-56
1.921,Bluetooth,-55
1.922,Bluetooth,-55
1.959,Bluetooth,-62
1.960,Bluetooth,-62
1.988,Bluetooth,-56
1.989,Bluetooth,-57
2.064,Bluetooth,-64
2.066,Bluetooth,-64
2.129,Bluetooth,-56
2.130,Bluetooth,-56
2.160,Bluetooth,-55
2.162,Bluetooth,-56
2.193,Bluetooth,-64
2.194,Bluetooth,-64
2.223,Bluetooth,-57
2.225,Bluetooth,-56
2.261,Bluetooth,-55
2.263,Bluetooth,-56
2.292,Bluetooth,-65
2.326,Bluetooth,-63
2.327,Bluetooth,-65
2.400,Bluetooth,-55
2.401,Bluetooth,-55
2.432,Bluetooth,-64
2.433,Bluetooth,-64
2.542,Bluetooth,-66
2.542,Bluetooth,-65
2.574,Bluetooth,-54
2.616,Bluetooth,-56
2.617,Bluetooth,-56
2.649,Bluetooth,-55
2.650,Bluetooth,-58
2.682,Bluetooth,-64
2.717,Bluetooth,-54
2.747,Bluetooth,-56
2.781,Bluetooth,-66
2.782,Bluetooth,-65
2.843,Bluetooth,-54
2.883,Bluetooth,-55
2.884,Bluetooth,-55
2.919,Bluetooth,-63
2.920,Bluetooth,-65
2.985,Bluetooth,-55
2.986,Bluetooth,-54
3.017,Bluetooth,-63
3.019,Bluetooth,-63
3.083,Bluetooth,-55
3.085,Bluetooth,-56
3.114,Bluetooth,-55
3.115,Bluetooth,-56
3.190,Bluetooth,-56
3.191,Bluetooth,-57
3.226,Bluetooth,-55
3.227,Bluetooth,-56
3.263,Bluetooth,-65
3.264,Bluetooth,-65
3.332,Bluetooth,-55
3.334,Bluetooth,-56
3.366,Bluetooth,-55
3.366,Bluetooth,-55
3.437,Bluetooth,-56
3.438,Bluetooth,-56
3.477,Bluetooth,-56
3.477,Bluetooth,-55
3.509,Bluetooth,-66
3.510,Bluetooth,-67
3.542,Bluetooth,-56
3.543,Bluetooth,-56
3.642,Bluetooth,-65
3.680,Bluetooth,-54
3.681,Bluetooth,-57
3.717,Bluetooth,-54
3.718,Bluetooth,-55
3.757,Bluetooth,-66
3.758,Bluetooth,-66
3.785,Bluetooth,-55
3.786,Bluetooth,-56
3.861,Bluetooth,-66
3.887,Bluetooth,-65
3.917,Bluetooth,-56
59.988,Bluetooth,-65
59.989,Bluetooth,-65
60.022,Bluetooth,-71
60.023,Bluetooth,-71
60.055,Bluetooth,-63
60.056,Bluetooth,-63
60.121,Bluetooth,-70
60.122,Bluetooth,-69
60.187,Bluetooth,-63
60.188,Bluetooth,-64
60.258,Bluetooth,-67
60.259,Bluetooth,-69
60.293,Bluetooth,-61
60.294,Bluetooth,-61
60.325,Bluetooth,-61
60.325,Bluetooth,-61
60.359,Bluetooth,-64
60.360,Bluetooth,-63
60.390,Bluetooth,-71
60.392,Bluetooth,-70
60.427,Bluetooth,-61
60.428,Bluetooth,-62
60.462,Bluetooth,-64
60.463,Bluetooth,-64
60.492,Bluetooth,-76
60.562,Bluetooth,-62
60.563,Bluetooth,-62
60.681,Bluetooth,-62
60.682,Bluetooth,-62
60.721,Bluetooth,-65
60.722,Bluetooth,-65
60.758,Bluetooth,-71
60.759,Bluetooth,-71
60.795,Bluetooth,-62
60.796,Bluetooth,-61
60.829,Bluetooth,-66
60.830,Bluetooth,-66
60.926,Bluetooth,-62
60.927,Bluetooth,-62
60.959,Bluetooth,-63
60.960,Bluetooth,-63
60.995,Bluetooth,-69
60.996,Bluetooth,-70
61.024,Bluetooth,-62
61.026,Bluetooth,-62
61.066,Bluetooth,-65
61.067,Bluetooth,-64
61.105,Bluetooth,-69
61.106,Bluetooth,-69
61.139,Bluetooth,-63
61.140,Bluetooth,-62
61.205,Bluetooth,-65
61.206,Bluetooth,-67
61.280,Bluetooth,-63
61.281,Bluetooth,-63
61.315,Bluetooth,-66
61.316,Bluetooth,-66
61.351,Bluetooth,-72
61.352,Bluetooth,-73
61.390,Bluetooth,-61
61.391,Bluetooth,-62
61.503,Bluetooth,-62
61.504,Bluetooth,-62
61.537,Bluetooth,-64
61.538,Bluetooth,-63
61.577,Bluetooth,-70
61.578,Bluetooth,-71
61.613,Bluetooth,-63
61.614,Bluetooth,-62
61.722,Bluetooth,-67
61.723,Bluetooth,-67
61.760,Bluetooth,-61
61.761,Bluetooth,-63
61.795,Bluetooth,-64
61.796,Bluetooth,-65
61.829,Bluetooth,-70
61.830,Bluetooth,-68
61.865,Bluetooth,-62
61.866,Bluetooth,-62
61.900,Bluetooth,-64
61.902,Bluetooth,-64
62.081,Bluetooth,-68
62.082,Bluetooth,-69
62.112,Bluetooth,-62
62.151,Bluetooth,-65
62.153,Bluetooth,-65
62.257,Bluetooth,-65
62.258,Bluetooth,-64
62.366,Bluetooth,-62
62.367,Bluetooth,-63
62.406,Bluetooth,-66
62.438,Bluetooth,-76
62.439,Bluetooth,-79
62.469,Bluetooth,-63
62.470,Bluetooth,-64
62.500,Bluetooth,-65
62.502,Bluetooth,-65
62.542,Bluetooth,-67
62.543,Bluetooth,-67
62.634,Bluetooth,-65
62.636,Bluetooth,-65
62.675,Bluetooth,-66
62.676,Bluetooth,-65
62.712,Bluetooth,-63
62.751,Bluetooth,-64
62.752,Bluetooth,-66
62.781,Bluetooth,-65
62.782,Bluetooth,-66
62.843,Bluetooth,-62
62.844,Bluetooth,-62
62.921,Bluetooth,-66
62.922,Bluetooth,-67
62.943,Bluetooth,-62
62.944,Bluetooth,-62
62.980,Bluetooth,-66
63.048,Bluetooth,-68
63.049,Bluetooth,-66
63.080,Bluetooth,-61
63.081,Bluetooth,-62
63.119,Bluetooth,-67
63.120,Bluetooth,-66
63.151,Bluetooth,-66
63.152,Bluetooth,-66
63.180,Bluetooth,-62
63.181,Bluetooth,-63
63.218,Bluetooth,-66
63.219,Bluetooth,-65
63.256,Bluetooth,-67
63.257,Bluetooth,-67
63.289,Bluetooth,-67
63.290,Bluetooth,-67
63.325,Bluetooth,-61
63.326,Bluetooth,-61
63.435,Bluetooth,-62
63.436,Bluetooth,-62
63.474,Bluetooth,-64
63.475,Bluetooth,-64
