Distance,15.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-61
0.001,Bluetooth,-59
0.044,Bluetooth,-58
0.045,Bluetooth,-58
0.074,Bluetooth,-67
0.075,Bluetooth,-67
0.139,Bluetooth,-64
0.139,Bluetooth,-64
0.175,Bluetooth,-58
0.176,Bluetooth,-58
0.215,Bluetooth,-61
0.216,Bluetooth,-61
0.250,Bluetooth,-62
0.251,Bluetooth,-62
0.284,Bluetooth,-60
0.361,Bluetooth,-60
0.363,Bluetooth,-61
0.395,Bluetooth,-62
0.396,Bluetooth,-60
0.423,Bluetooth,-62
0.424,Bluetooth,-61
0.464,Bluetooth,-58
0.465,Bluetooth,-57
0.533,Bluetooth,-61
0.534,Bluetooth,-61
0.575,Bluetooth,-60
0.612,Bluetooth,-60
0.613,Bluetooth,-61
0.681,Bluetooth,-53
0.682,Bluetooth,-54
0.721,Bluetooth,-60
0.721,Bluetooth,-60
0.751,Bluetooth,-58
0.752,Bluetooth,-58
0.782,Bluetooth,-54
0.783,Bluetooth,-53
0.888,Bluetooth,-60
0.922,Bluetooth,-59
0.923,Bluetooth,-60
0.963,Bluetooth,-57
0.964,Bluetooth,-58
1.027,Bluetooth,-60
1.028,Bluetooth,-62
1.135,Bluetooth,-60
1.136,Bluetooth,-59
1.166,Bluetooth,-57
1.243,Bluetooth,-57
1.244,Bluetooth,-57
1.281,Bluetooth,-58
1.282,Bluetooth,-59
1.319,Bluetooth,-62
1.320,Bluetooth,-63
1.465,Bluetooth,-58
1.497,Bluetooth,-60
1.498,Bluetooth,-60
1.562,Bluetooth,-54
1.563,Bluetooth,-54
1.625,Bluetooth,-61
1.626,Bluetooth,-61
1.655,Bluetooth,-55
1.656,Bluetooth,-55
1.759,Bluetooth,-61
1.795,Bluetooth,-61
1.796,Bluetooth,-61
1.834,Bluetooth,-56
1.835,Bluetooth,-54
1.907,Bluetooth,-56
1.908,Bluetooth,-56
2.078,Bluetooth,-55
2.115,Bluetooth,-62
2.115,Bluetooth,-62
2.152,Bluetooth,-55
2.153,Bluetooth,-55
2.191,Bluetooth,-57
2.192,Bluetooth,-57
2.225,Bluetooth,-61
2.226,Bluetooth,-61
2.260,Bluetooth,-56
2.261,Bluetooth,-54
2.364,Bluetooth,-58
2.398,Bluetooth,-62
2.477,Bluetooth,-58
2.479,Bluetooth,-57
2.610,Bluetooth,-58
2.611,Bluetooth,-58
2.648,Bluetooth,-62
2.649,Bluetooth,-60
2.677,Bluetooth,-60
2.709,Bluetooth,-61
2.710,Bluetooth,-60
2.785,Bluetooth,-59
2.786,Bluetooth,-59
2.814,Bluetooth,-61
2.815,Bluetooth,-62
2.987,Bluetooth,-55
3.057,Bluetooth,-55
3.057,Bluetooth,-56
3.087,Bluetooth,-58
3.087,Bluetooth,-58
3.160,Bluetooth,-55
3.161,Bluetooth,-56
3.225,Bluetooth,-57
3.226,Bluetooth,-57
3.286,Bluetooth,-57
3.320,Bluetooth,-64
3.321,Bluetooth,-63
3.388,Bluetooth,-63
3.389,Bluetooth,-62
3.422,Bluetooth,-64
3.423,Bluetooth,-62
3.463,Bluetooth,-55
3.464,Bluetooth,-55
3.571,Bluetooth,-63
3.609,Bluetooth,-55
3.610,Bluetooth,-55
3.678,Bluetooth,-64
3.679,Bluetooth,-64
3.718,Bluetooth,-55
3.719,Bluetooth,-55
3.783,Bluetooth,-58
3.784,Bluetooth,-57
3.812,Bluetooth,-64
3.813,Bluetooth,-65
3.846,Bluetooth,-56
3.847,Bluetooth,-56
3.882,Bluetooth,-59
3.912,Bluetooth,-56
3.912,Bluetooth,-55
3.947,Bluetooth,-58
3.948,Bluetooth,-58
3.986,Bluetooth,-66
3.987,Bluetooth,-67
29.983,Bluetooth,-65
30.021,Bluetooth,-64
30.022,Bluetooth,-64
30.157,Bluetooth,-65
30.158,Bluetooth,-65
30.269,Bluetooth,-61
30.340,Bluetooth,-60
30.340,Bluetooth,-61
30.399,Bluetooth,-71
30.399,Bluetooth,-71
30.439,Bluetooth,-66
30.479,Bluetooth,-60
30.480,Bluetooth,-60
30.546,Bluetooth,-65
30.547,Bluetooth,-65
30.582,Bluetooth,-73
30.612,Bluetooth,-64
30.614,Bluetooth,-63
30.645,Bluetooth,-62
30.646,Bluetooth,-61
30.677,Bluetooth,-78
30.678,Bluetooth,-78
30.744,Bluetooth,-61
30.745,Bluetooth,-61
30.783,Bluetooth,-61
30.784,Bluetooth,-61
30.813,Bluetooth,-73
30.814,Bluetooth,-73
30.848,Bluetooth,-61
30.849,Bluetooth,-60
30.882,Bluetooth,-60
30.963,Bluetooth,-62
30.964,Bluetooth,-62
31.000,Bluetooth,-68
31.001,Bluetooth,-68
31.072,Bluetooth,-66
31.073,Bluetooth,-66
31.111,Bluetooth,-73
31.112,Bluetooth,-73
31.151,Bluetooth,-58
31.153,Bluetooth,-58
31.187,Bluetooth,-75
31.220,Bluetooth,-58
31.221,Bluetooth,-58
31.260,Bluetooth,-66
31.261,Bluetooth,-66
31.296,Bluetooth,-68
31.297,Bluetooth,-68
31.328,Bluetooth,-61
31.329,Bluetooth,-62
31.396,Bluetooth,-59
31.397,Bluetooth,-59
31.434,Bluetooth,-72
31.435,Bluetooth,-71
31.465,Bluetooth,-72
31.496,Bluetooth,-60
31.497,Bluetooth,-59
31.645,Bluetooth,-63
31.646,Bluetooth,-62
31.683,Bluetooth,-70
31.684,Bluetooth,-70
31.749,Bluetooth,-66
31.750,Bluetooth,-65
31.779,Bluetooth,-69
31.814,Bluetooth,-64
31.815,Bluetooth,-65
31.846,Bluetooth,-67
31.847,Bluetooth,-67
31.878,Bluetooth,-59
31.879,Bluetooth,-58
32.007,Bluetooth,-64
32.008,Bluetooth,-63
32.049,Bluetooth,-61
32.050,Bluetooth,-61
32.088,Bluetooth,-63
32.191,Bluetooth,-71
32.193,Bluetooth,-69
32.230,Bluetooth,-71
32.231,Bluetooth,-71
32.260,Bluetooth,-67
32.261,Bluetooth,-67
32.292,Bluetooth,-65
32.293,Bluetooth,-64
32.322,Bluetooth,-65
32.323,Bluetooth,-64
32.398,Bluetooth,-62
32.399,Bluetooth,-62
32.497,Bluetooth,-69
32.498,Bluetooth,-67
32.600,Bluetooth,-67
32.601,Bluetooth,-65
32.663,Bluetooth,-62
32.694,Bluetooth,-79
32.695,Bluetooth,-79
32.762,Bluetooth,-59
32.763,Bluetooth,-59
32.866,Bluetooth,-58
32.867,Bluetooth,-58
32.907,Bluetooth,-60
32.908,Bluetooth,-62
32.976,Bluetooth,-62
33.010,Bluetooth,-67
33.011,Bluetooth,-67
33.044,Bluetooth,-59
33.083,Bluetooth,-69
33.083,Bluetooth,-70
33.120,Bluetooth,-68
33.121,Bluetooth,-69
33.158,Bluetooth,-62
33.159,Bluetooth,-61
33.261,Bluetooth,-61
33.299,Bluetooth,-70
33.300,Bluetooth,-70
33.510,Bluetooth,-78
33.511,Bluetooth,-79
33.545,Bluetooth,-75
33.546,Bluetooth,-76
33.586,Bluetooth,-63
33.587,Bluetooth,-63
33.658,Bluetooth,-74
33.691,Bluetooth,-62
33.692,Bluetooth,-63
33.729,Bluetooth,-77
33.730,Bluetooth,-76
33.765,Bluetooth,-77
33.766,Bluetooth,-77
33.828,Bluetooth,-66
33.828,Bluetooth,-65
33.863,Bluetooth,-73
33.903,Bluetooth,-74
33.904,Bluetooth,-75
62.434,Bluetooth,-59
62.434,Bluetooth,-59
62.497,Bluetooth,-60
62.498,Bluetooth,-61
62.534,Bluetooth,-59
62.535,Bluetooth,-59
62.605,Bluetooth,-61
62.606,Bluetooth,-60
62.708,Bluetooth,-60
62.709,Bluetooth,-59
62.742,Bluetooth,-60
62.743,Bluetooth,-60
62.780,Bluetooth,-60
62.781,Bluetooth,-60
62.844,Bluetooth,-59
62.845,Bluetooth,-59
62.880,Bluetooth,-60
62.881,Bluetooth,-61
62.916,Bluetooth,-60
62.917,Bluetooth,-60
62.953,Bluetooth,-59
62.954,Bluetooth,-59
62.989,Bluetooth,-58
63.097,Bluetooth,-60
63.097,Bluetooth,-59
63.236,Bluetooth,-58
63.237,Bluetooth,-58
63.273,Bluetooth,-65
63.447,Bluetooth,-64
63.448,Bluetooth,-64
63.481,Bluetooth,-60
63.481,Bluetooth,-60
63.558,Bluetooth,-65
63.559,Bluetooth,-66
63.659,Bluetooth,-60
63.660,Bluetooth,-60
63.689,Bluetooth,-58
63.690,Bluetooth,-58
63.800,Bluetooth,-57
63.801,Bluetooth,-59
63.877,Bluetooth,-59
63.946,Bluetooth,-61
63.947,Bluetooth,-59
63.983,Bluetooth,-59
63.984,Bluetooth,-58
