Distance,15.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-48
0.001,Bluetooth,-49
0.041,Bluetooth,-49
0.042,Bluetooth,-50
0.153,Bluetooth,-50
0.398,Bluetooth,-49
0.399,Bluetooth,-49
0.427,Bluetooth,-50
0.428,Bluetooth,-50
0.503,Bluetooth,-50
0.504,Bluetooth,-50
0.583,Bluetooth,-50
0.584,Bluetooth,-49
0.655,Bluetooth,-51
0.656,Bluetooth,-50
0.688,Bluetooth,-51
0.688,Bluetooth,-51
0.766,Bluetooth,-52
0.873,Bluetooth,-50
0.873,Bluetooth,-49
0.906,Bluetooth,-50
0.907,Bluetooth,-50
0.946,Bluetooth,-49
0.947,Bluetooth,-48
0.986,Bluetooth,-50
0.987,Bluetooth,-50
1.121,Bluetooth,-49
1.121,Bluetooth,-49
1.193,Bluetooth,-49
1.194,Bluetooth,-49
1.255,Bluetooth,-48
1.256,Bluetooth,-48
1.293,Bluetooth,-48
1.294,Bluetooth,-49
1.330,Bluetooth,-48
1.331,Bluetooth,-48
1.361,Bluetooth,-48
1.505,Bluetooth,-48
1.507,Bluetooth,-48
1.583,Bluetooth,-48
1.584,Bluetooth,-48
1.620,Bluetooth,-48
1.621,Bluetooth,-48
1.661,Bluetooth,-47
1.697,Bluetooth,-48
1.698,Bluetooth,-48
1.769,Bluetooth,-49
1.769,Bluetooth,-48
1.806,Bluetooth,-48
1.808,Bluetooth,-48
1.913,Bluetooth,-49
1.914,Bluetooth,-48
1.944,Bluetooth,-48
1.945,Bluetooth,-49
2.020,Bluetooth,-48
2.020,Bluetooth,-47
2.092,Bluetooth,-48
2.093,Bluetooth,-48
2.126,Bluetooth,-47
2.126,Bluetooth,-48
2.165,Bluetooth,-48
2.167,Bluetooth,-47
2.205,Bluetooth,-48
2.206,Bluetooth,-48
2.245,Bluetooth,-47
2.246,Bluetooth,-47
2.453,Bluetooth,-47
2.454,Bluetooth,-48
2.489,Bluetooth,-48
2.490,Bluetooth,-48
2.522,Bluetooth,-47
2.523,Bluetooth,-48
2.561,Bluetooth,-47
2.674,Bluetooth,-48
2.676,Bluetooth,-47
2.712,Bluetooth,-48
2.713,Bluetooth,-48
2.743,Bluetooth,-48
2.744,Bluetooth,-47
2.812,Bluetooth,-48
2.812,Bluetooth,-47
2.992,Bluetooth,-48
2.993,Bluetooth,-48
3.026,Bluetooth,-47
3.026,Bluetooth,-47
3.061,Bluetooth,-48
3.062,Bluetooth,-48
3.102,Bluetooth,-49
3.104,Bluetooth,-49
3.139,Bluetooth,-48
3.141,Bluetooth,-48
3.173,Bluetooth,-48
3.247,Bluetooth,-49
3.248,Bluetooth,-48
3.282,Bluetooth,-48
3.283,Bluetooth,-48
3.313,Bluetooth,-48
3.350,Bluetooth,-48
3.351,Bluetooth,-48
3.390,Bluetooth,-48
3.391,Bluetooth,-48
3.429,Bluetooth,-49
3.429,Bluetooth,-48
3.465,Bluetooth,-48
3.496,Bluetooth,-48
3.497,Bluetooth,-49
3.534,Bluetooth,-48
3.535,Bluetooth,-48
3.612,Bluetooth,-48
3.612,Bluetooth,-48
3.641,Bluetooth,-48
3.643,Bluetooth,-48
3.681,Bluetooth,-48
3.682,Bluetooth,-48
3.710,Bluetooth,-47
3.711,Bluetooth,-48
3.741,Bluetooth,-48
3.742,Bluetooth,-48
3.923,Bluetooth,-48
3.924,Bluetooth,-48
49.266,Bluetooth,-51
49.267,Bluetooth,-52
49.303,Bluetooth,-57
49.304,Bluetooth,-57
49.340,Bluetooth,-54
49.341,Bluetooth,-54
49.524,Bluetooth,-49
49.525,Bluetooth,-48
49.560,Bluetooth,-48
49.561,Bluetooth,-49
49.597,Bluetooth,-52
49.598,Bluetooth,-52
49.662,Bluetooth,-53
49.734,Bluetooth,-48
49.735,Bluetooth,-48
49.769,Bluetooth,-51
49.770,Bluetooth,-53
49.833,Bluetooth,-49
49.834,Bluetooth,-49
49.865,Bluetooth,-48
49.866,Bluetooth,-48
49.903,Bluetooth,-52
49.903,Bluetooth,-52
49.971,Bluetooth,-50
50.073,Bluetooth,-49
50.074,Bluetooth,-49
50.113,Bluetooth,-47
50.114,Bluetooth,-49
50.153,Bluetooth,-54
50.154,Bluetooth,-53
50.183,Bluetooth,-52
50.184,Bluetooth,-54
50.221,Bluetooth,-49
50.222,Bluetooth,-50
50.257,Bluetooth,-49
50.295,Bluetooth,-49
50.295,Bluetooth,-48
50.362,Bluetooth,-51
50.363,Bluetooth,-50
50.471,Bluetooth,-54
50.472,Bluetooth,-53
50.507,Bluetooth,-50
50.508,Bluetooth,-50
50.575,Bluetooth,-53
50.604,Bluetooth,-49
50.605,Bluetooth,-49
50.677,Bluetooth,-51
50.678,Bluetooth,-50
50.789,Bluetooth,-50
50.790,Bluetooth,-50
50.825,Bluetooth,-49
50.827,Bluetooth,-49
50.862,Bluetooth,-50
51.029,Bluetooth,-49
51.030,Bluetooth,-50
51.064,Bluetooth,-53
51.065,Bluetooth,-53
51.099,Bluetooth,-53
51.100,Bluetooth,-53
51.172,Bluetooth,-55
51.209,Bluetooth,-60
51.210,Bluetooth,-59
51.242,Bluetooth,-54
51.243,Bluetooth,-55
51.342,Bluetooth,-58
51.343,Bluetooth,-57
51.376,Bluetooth,-55
51.377,Bluetooth,-55
51.412,Bluetooth,-56
51.413,Bluetooth,-57
51.488,Bluetooth,-57
51.489,Bluetooth,-56
51.560,Bluetooth,-52
51.562,Bluetooth,-51
51.708,Bluetooth,-55
51.709,Bluetooth,-55
51.810,Bluetooth,-53
51.811,Bluetooth,-52
