Distance,4.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.000,Bluetooth,-61
0.001,Bluetooth,-62
0.062,Bluetooth,-65
0.063,Bluetooth,-64
0.096,Bluetooth,-62
0.097,Bluetooth,-62
0.228,Bluetooth,-63
0.229,Bluetooth,-62
0.259,Bluetooth,-66
0.261,Bluetooth,-65
0.295,Bluetooth,-62
0.295,Bluetooth,-63
0.324,Bluetooth,-62
0.325,Bluetooth,-62
0.358,Bluetooth,-65
0.359,Bluetooth,-65
0.427,Bluetooth,-61
0.427,Bluetooth,-61
0.454,Bluetooth,-65
0.455,Bluetooth,-64
0.513,Bluetooth,-61
0.514,Bluetooth,-62
0.549,Bluetooth,-65
0.550,Bluetooth,-65
0.612,Bluetooth,-62
0.613,Bluetooth,-61
0.642,Bluetooth,-66
0.643,Bluetooth,-64
0.733,Bluetooth,-62
0.734,Bluetooth,-63
0.766,Bluetooth,-65
0.768,Bluetooth,-65
0.801,Bluetooth,-62
0.802,Bluetooth,-63
0.897,Bluetooth,-61
0.958,Bluetooth,-65
0.960,Bluetooth,-65
1.023,Bluetooth,-62
1.024,Bluetooth,-62
1.053,Bluetooth,-64
1.054,Bluetooth,-65
1.120,Bluetooth,-62
1.121,Bluetooth,-61
1.151,Bluetooth,-65
1.152,Bluetooth,-66
1.214,Bluetooth,-63
1.215,Bluetooth,-62
1.244,Bluetooth,-65
1.245,Bluetooth,-64
1.311,Bluetooth,-62
1.312,Bluetooth,-62
1.341,Bluetooth,-65
1.342,Bluetooth,-66
1.385,Bluetooth,-71
1.407,Bluetooth,-61
1.408,Bluetooth,-62
1.439,Bluetooth,-65
1.440,Bluetooth,-64
1.469,Bluetooth,-65
1.471,Bluetooth,-65
1.501,Bluetooth,-62
1.502,Bluetooth,-62
1.560,Bluetooth,-65
1.561,Bluetooth,-65
1.656,Bluetooth,-65
1.657,Bluetooth,-66
1.720,Bluetooth,-62
1.721,Bluetooth,-61
1.750,Bluetooth,-67
1.751,Bluetooth,-65
1.814,Bluetooth,-63
1.815,Bluetooth,-63
1.845,Bluetooth,-65
1.846,Bluetooth,-66
1.906,Bluetooth,-61
1.907,Bluetooth,-62
1.936,Bluetooth,-66
1.937,Bluetooth,-66
2.029,Bluetooth,-62
2.030,Bluetooth,-62
2.066,Bluetooth,-66
2.067,Bluetooth,-66
2.098,Bluetooth,-62
2.099,Bluetooth,-63
2.163,Bluetooth,-67
2.164,Bluetooth,-65
2.227,Bluetooth,-62
2.229,Bluetooth,-62
2.257,Bluetooth,-65
2.259,Bluetooth,-67
2.320,Bluetooth,-63
2.321,Bluetooth,-62
2.353,Bluetooth,-66
2.355,Bluetooth,-67
2.418,Bluetooth,-61
2.419,Bluetooth,-62
2.449,Bluetooth,-66
2.450,Bluetooth,-66
2.511,Bluetooth,-62
2.512,Bluetooth,-62
2.544,Bluetooth,-66
2.545,Bluetooth,-66
2.603,Bluetooth,-62
2.604,Bluetooth,-62
2.662,Bluetooth,-66
2.664,Bluetooth,-65
2.755,Bluetooth,-65
2.756,Bluetooth,-66
2.818,Bluetooth,-62
2.819,Bluetooth,-62
2.851,Bluetooth,-66
2.853,Bluetooth,-66
2.907,Bluetooth,-62
2.908,Bluetooth,-62
2.936,Bluetooth,-66
2.937,Bluetooth,-65
2.967,Bluetooth,-67
2.967,Bluetooth,-65
3.026,Bluetooth,-62
3.027,Bluetooth,-62
3.059,Bluetooth,-66
3.060,Bluetooth,-65
3.113,Bluetooth,-62
3.114,Bluetooth,-61
3.145,Bluetooth,-65
3.146,Bluetooth,-67
3.207,Bluetooth,-61
3.208,Bluetooth,-62
3.240,Bluetooth,-66
3.241,Bluetooth,-66
3.307,Bluetooth,-62
3.308,Bluetooth,-63
3.339,Bluetooth,-66
3.340,Bluetooth,-66
3.398,Bluetooth,-62
3.399,Bluetooth,-61
3.462,Bluetooth,-66
3.463,Bluetooth,-66
3.495,Bluetooth,-62
3.496,Bluetooth,-62
3.526,Bluetooth,-62
3.527,Bluetooth,-62
3.557,Bluetooth,-66
3.558,Bluetooth,-66
3.616,Bluetooth,-62
3.618,Bluetooth,-61
3.647,Bluetooth,-66
3.649,Bluetooth,-66
3.681,Bluetooth,-70
3.682,Bluetooth,-70
3.711,Bluetooth,-62
3.712,Bluetooth,-61
3.742,Bluetooth,-66
3.743,Bluetooth,-65
3.837,Bluetooth,-65
3.838,Bluetooth,-65
3.900,Bluetooth,-63
3.901,Bluetooth,-62
3.934,Bluetooth,-66
3.935,Bluetooth,-67
59.667,Bluetooth,-75
59.669,Bluetooth,-75
59.699,Bluetooth,-83
59.700,Bluetooth,-82
59.761,Bluetooth,-75
59.762,Bluetooth,-74
59.854,Bluetooth,-75
59.855,Bluetooth,-75
59.912,Bluetooth,-82
59.913,Bluetooth,-83
59.986,Bluetooth,-74
59.987,Bluetooth,-73
60.006,Bluetooth,-83
60.007,Bluetooth,-83
60.099,Bluetooth,-83
60.100,Bluetooth,-83
60.158,Bluetooth,-75
60.160,Bluetooth,-75
60.224,Bluetooth,-83
60.225,Bluetooth,-83
60.255,Bluetooth,-75
60.256,Bluetooth,-75
60.317,Bluetooth,-83
60.318,Bluetooth,-83
60.351,Bluetooth,-75
60.353,Bluetooth,-75
60.413,Bluetooth,-82
60.414,Bluetooth,-84
60.479,Bluetooth,-74
60.480,Bluetooth,-73
60.544,Bluetooth,-76
60.545,Bluetooth,-74
60.608,Bluetooth,-83
60.609,Bluetooth,-84
60.668,Bluetooth,-75
60.670,Bluetooth,-74
60.702,Bluetooth,-83
60.703,Bluetooth,-83
60.737,Bluetooth,-75
60.738,Bluetooth,-76
60.896,Bluetooth,-83
60.897,Bluetooth,-83
60.963,Bluetooth,-75
60.964,Bluetooth,-74
61.025,Bluetooth,-83
61.026,Bluetooth,-83
61.060,Bluetooth,-74
61.061,Bluetooth,-75
61.120,Bluetooth,-83
61.121,Bluetooth,-83
61.152,Bluetooth,-75
61.153,Bluetooth,-75
61.214,Bluetooth,-84
61.216,Bluetooth,-83
61.244,Bluetooth,-75
61.313,Bluetooth,-83
61.314,Bluetooth,-83
61.350,Bluetooth,-75
61.351,Bluetooth,-76
61.418,Bluetooth,-86
61.419,Bluetooth,-87
61.451,Bluetooth,-75
61.453,Bluetooth,-75
61.514,Bluetooth,-82
61.515,Bluetooth,-82
61.544,Bluetooth,-75
61.545,Bluetooth,-75
61.585,Bluetooth,-73
61.610,Bluetooth,-82
61.610,Bluetooth,-82
61.641,Bluetooth,-76
61.642,Bluetooth,-76
61.703,Bluetooth,-82
61.704,Bluetooth,-83
61.796,Bluetooth,-82
61.797,Bluetooth,-82
61.831,Bluetooth,-83
61.832,Bluetooth,-83
61.864,Bluetooth,-75
61.865,Bluetooth,-75
61.960,Bluetooth,-75
61.961,Bluetooth,-75
62.029,Bluetooth,-83
62.031,Bluetooth,-83
62.058,Bluetooth,-75
62.059,Bluetooth,-75
62.119,Bluetooth,-83
62.120,Bluetooth,-83
62.215,Bluetooth,-83
62.216,Bluetooth,-83
62.249,Bluetooth,-75
62.250,Bluetooth,-76
62.313,Bluetooth,-83
62.314,Bluetooth,-83
62.344,Bluetooth,-75
62.345,Bluetooth,-74
62.384,Bluetooth,-73
62.385,Bluetooth,-73
62.408,Bluetooth,-82
62.409,Bluetooth,-83
62.441,Bluetooth,-75
62.442,Bluetooth,-75
62.469,Bluetooth,-76
62.470,Bluetooth,-75
62.600,Bluetooth,-82
62.756,Bluetooth,-75
62.757,Bluetooth,-74
62.820,Bluetooth,-83
62.821,Bluetooth,-83
62.853,Bluetooth,-76
62.853,Bluetooth,-75
62.915,Bluetooth,-83
62.915,Bluetooth,-83
62.947,Bluetooth,-75
62.948,Bluetooth,-75
62.984,Bluetooth,-74
62.985,Bluetooth,-74
63.046,Bluetooth,-76
63.047,Bluetooth,-75
63.108,Bluetooth,-83
63.109,Bluetooth,-83
63.142,Bluetooth,-74
63.143,Bluetooth,-74
63.303,Bluetooth,-83
63.335,Bluetooth,-75
63.336,Bluetooth,-75
63.396,Bluetooth,-83
63.397,Bluetooth,-82
63.464,Bluetooth,-83
63.464,Bluetooth,-83
63.495,Bluetooth,-82
63.496,Bluetooth,-83
138.411,Bluetooth,-73
138.412,Bluetooth,-72
138.443,Bluetooth,-71
138.444,Bluetooth,-71
138.505,Bluetooth,-67
138.506,Bluetooth,-67
138.568,Bluetooth,-70
138.569,Bluetooth,-69
138.597,Bluetooth,-68
138.598,Bluetooth,-69
138.631,Bluetooth,-69
138.632,Bluetooth,-69
138.662,Bluetooth,-70
138.663,Bluetooth,-70
138.726,Bluetooth,-71
138.727,Bluetooth,-71
138.761,Bluetooth,-72
