Distance,4.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-51
0.001,Bluetooth,-51
0.040,Bluetooth,-53
0.042,Bluetooth,-53
0.074,Bluetooth,-50
0.075,Bluetooth,-52
0.146,Bluetooth,-52
0.147,Bluetooth,-52
0.216,Bluetooth,-53
0.217,Bluetooth,-53
0.251,Bluetooth,-50
0.252,Bluetooth,-52
0.288,Bluetooth,-50
0.289,Bluetooth,-51
0.324,Bluetooth,-52
0.325,Bluetooth,-54
0.355,Bluetooth,-51
0.356,Bluetooth,-52
0.419,Bluetooth,-52
0.420,Bluetooth,-50
0.495,Bluetooth,-52
0.496,Bluetooth,-52
0.600,Bluetooth,-52
0.601,Bluetooth,-51
0.636,Bluetooth,-53
0.637,Bluetooth,-53
0.669,Bluetooth,-52
0.670,Bluetooth,-52
0.707,Bluetooth,-52
0.708,Bluetooth,-52
0.746,Bluetooth,-53
0.747,Bluetooth,-53
0.809,Bluetooth,-53
0.810,Bluetooth,-53
0.843,Bluetooth,-52
0.844,Bluetooth,-51
0.877,Bluetooth,-51
0.878,Bluetooth,-51
0.911,Bluetooth,-52
0.912,Bluetooth,-52
0.975,Bluetooth,-50
0.976,Bluetooth,-50
1.006,Bluetooth,-50
1.007,Bluetooth,-50
1.043,Bluetooth,-51
1.044,Bluetooth,-50
1.079,Bluetooth,-49
1.111,Bluetooth,-51
1.112,Bluetooth,-52
1.152,Bluetooth,-49
1.153,Bluetooth,-49
1.181,Bluetooth,-48
1.181,Bluetooth,-49
1.290,Bluetooth,-50
1.290,Bluetooth,-49
1.325,Bluetooth,-49
1.326,Bluetooth,-49
1.366,Bluetooth,-53
1.405,Bluetooth,-52
1.405,Bluetooth,-52
1.444,Bluetooth,-52
1.446,Bluetooth,-51
1.480,Bluetooth,-51
1.481,Bluetooth,-50
1.516,Bluetooth,-52
1.517,Bluetooth,-53
1.553,Bluetooth,-52
1.553,Bluetooth,-52
1.591,Bluetooth,-51
1.592,Bluetooth,-51
1.665,Bluetooth,-53
1.698,Bluetooth,-52
1.699,Bluetooth,-52
1.732,Bluetooth,-53
1.733,Bluetooth,-54
1.833,Bluetooth,-52
1.833,Bluetooth,-53
1.869,Bluetooth,-54
1.870,Bluetooth,-53
1.938,Bluetooth,-53
1.939,Bluetooth,-53
2.038,Bluetooth,-54
2.038,Bluetooth,-55
2.137,Bluetooth,-53
2.138,Bluetooth,-53
2.167,Bluetooth,-53
2.168,Bluetooth,-52
2.204,Bluetooth,-48
2.205,Bluetooth,-48
2.242,Bluetooth,-53
2.243,Bluetooth,-52
2.277,Bluetooth,-53
2.346,Bluetooth,-52
2.347,Bluetooth,-53
2.377,Bluetooth,-49
2.378,Bluetooth,-49
2.452,Bluetooth,-53
2.452,Bluetooth,-51
2.570,Bluetooth,-52
2.609,Bluetooth,-52
2.610,Bluetooth,-53
2.641,Bluetooth,-51
2.642,Bluetooth,-52
2.712,Bluetooth,-51
2.713,Bluetooth,-53
2.815,Bluetooth,-48
2.816,Bluetooth,-49
2.851,Bluetooth,-53
2.852,Bluetooth,-54
2.930,Bluetooth,-53
2.931,Bluetooth,-52
3.067,Bluetooth,-54
3.068,Bluetooth,-54
3.099,Bluetooth,-49
3.099,Bluetooth,-48
3.136,Bluetooth,-52
3.137,Bluetooth,-52
3.175,Bluetooth,-54
3.245,Bluetooth,-53
3.246,Bluetooth,-54
3.320,Bluetooth,-54
3.321,Bluetooth,-53
3.350,Bluetooth,-55
3.351,Bluetooth,-55
3.389,Bluetooth,-49
3.390,Bluetooth,-48
3.461,Bluetooth,-55
3.496,Bluetooth,-53
3.497,Bluetooth,-54
3.771,Bluetooth,-49
3.803,Bluetooth,-54
3.804,Bluetooth,-54
3.835,Bluetooth,-54
3.836,Bluetooth,-54
3.981,Bluetooth,-53
3.982,Bluetooth,-54
30.778,Bluetooth,-60
30.886,Bluetooth,-62
30.887,Bluetooth,-62
30.924,Bluetooth,-60
30.925,Bluetooth,-60
30.957,Bluetooth,-59
30.958,Bluetooth,-60
31.062,Bluetooth,-61
31.102,Bluetooth,-60
31.103,Bluetooth,-61
31.136,Bluetooth,-61
31.137,Bluetooth,-59
31.170,Bluetooth,-64
31.171,Bluetooth,-65
31.250,Bluetooth,-59
31.251,Bluetooth,-59
31.280,Bluetooth,-59
31.280,Bluetooth,-59
31.320,Bluetooth,-65
31.321,Bluetooth,-65
31.352,Bluetooth,-62
31.353,Bluetooth,-64
