Distance,10.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.016,Bluetooth,-62
0.017,Bluetooth,-62
0.048,Bluetooth,-64
0.050,Bluetooth,-65
0.109,Bluetooth,-62
0.110,Bluetooth,-63
0.144,Bluetooth,-66
0.145,Bluetooth,-65
0.243,Bluetooth,-65
0.243,Bluetooth,-65
0.282,Bluetooth,-57
0.283,Bluetooth,-57
0.309,Bluetooth,-62
0.310,Bluetooth,-63
0.362,Bluetooth,-63
0.458,Bluetooth,-69
0.459,Bluetooth,-68
0.522,Bluetooth,-62
0.523,Bluetooth,-62
0.554,Bluetooth,-65
0.555,Bluetooth,-65
0.615,Bluetooth,-62
0.616,Bluetooth,-62
0.709,Bluetooth,-62
0.710,Bluetooth,-62
0.742,Bluetooth,-67
0.743,Bluetooth,-66
0.803,Bluetooth,-62
0.804,Bluetooth,-62
0.837,Bluetooth,-68
0.838,Bluetooth,-68
0.868,Bluetooth,-58
0.870,Bluetooth,-58
0.901,Bluetooth,-62
0.902,Bluetooth,-62
0.965,Bluetooth,-70
0.966,Bluetooth,-68
1.032,Bluetooth,-69
1.033,Bluetooth,-68
1.123,Bluetooth,-62
1.124,Bluetooth,-62
1.156,Bluetooth,-67
1.158,Bluetooth,-68
1.216,Bluetooth,-61
1.221,Bluetooth,-61
1.252,Bluetooth,-68
1.253,Bluetooth,-68
1.315,Bluetooth,-61
1.316,Bluetooth,-62
1.410,Bluetooth,-62
1.439,Bluetooth,-69
1.500,Bluetooth,-61
1.501,Bluetooth,-61
1.568,Bluetooth,-69
1.569,Bluetooth,-70
1.597,Bluetooth,-62
1.598,Bluetooth,-63
1.627,Bluetooth,-70
1.628,Bluetooth,-70
1.694,Bluetooth,-63
1.695,Bluetooth,-62
1.757,Bluetooth,-72
1.759,Bluetooth,-71
1.789,Bluetooth,-62
1.790,Bluetooth,-62
1.822,Bluetooth,-61
1.823,Bluetooth,-61
1.851,Bluetooth,-73
1.854,Bluetooth,-72
1.920,Bluetooth,-63
1.921,Bluetooth,-61
1.952,Bluetooth,-73
1.953,Bluetooth,-73
2.017,Bluetooth,-63
2.018,Bluetooth,-62
2.111,Bluetooth,-62
2.112,Bluetooth,-62
2.144,Bluetooth,-74
2.145,Bluetooth,-74
2.246,Bluetooth,-74
2.247,Bluetooth,-75
2.310,Bluetooth,-61
2.311,Bluetooth,-62
2.377,Bluetooth,-58
2.378,Bluetooth,-58
2.466,Bluetooth,-75
2.471,Bluetooth,-73
2.498,Bluetooth,-63
2.499,Bluetooth,-62
2.561,Bluetooth,-76
2.562,Bluetooth,-75
2.592,Bluetooth,-62
2.593,Bluetooth,-61
2.654,Bluetooth,-75
2.657,Bluetooth,-74
2.723,Bluetooth,-63
2.723,Bluetooth,-62
2.756,Bluetooth,-76
2.757,Bluetooth,-76
2.816,Bluetooth,-61
2.817,Bluetooth,-63
2.850,Bluetooth,-77
2.851,Bluetooth,-77
2.913,Bluetooth,-62
2.914,Bluetooth,-61
3.011,Bluetooth,-62
3.011,Bluetooth,-61
3.041,Bluetooth,-78
3.042,Bluetooth,-78
3.081,Bluetooth,-57
3.107,Bluetooth,-63
3.108,Bluetooth,-61
3.138,Bluetooth,-80
3.203,Bluetooth,-66
3.205,Bluetooth,-65
3.233,Bluetooth,-67
3.234,Bluetooth,-68
3.395,Bluetooth,-62
3.396,Bluetooth,-62
3.523,Bluetooth,-62
3.524,Bluetooth,-62
3.617,Bluetooth,-61
3.618,Bluetooth,-62
3.650,Bluetooth,-81
3.652,Bluetooth,-80
3.714,Bluetooth,-63
3.716,Bluetooth,-62
3.842,Bluetooth,-78
3.843,Bluetooth,-79
3.908,Bluetooth,-62
3.909,Bluetooth,-62
108.139,Bluetooth,-76
108.141,Bluetooth,-75
108.182,Bluetooth,-60
108.183,Bluetooth,-60
108.203,Bluetooth,-79
108.204,Bluetooth,-81
108.267,Bluetooth,-72
108.268,Bluetooth,-72
108.298,Bluetooth,-77
108.299,Bluetooth,-78
108.423,Bluetooth,-75
108.424,Bluetooth,-75
108.458,Bluetooth,-76
108.459,Bluetooth,-77
108.488,Bluetooth,-75
108.489,Bluetooth,-75
108.559,Bluetooth,-76
108.560,Bluetooth,-75
108.649,Bluetooth,-76
108.651,Bluetooth,-76
108.715,Bluetooth,-76
108.716,Bluetooth,-74
108.746,Bluetooth,-75
108.747,Bluetooth,-76
108.908,Bluetooth,-73
108.909,Bluetooth,-75
108.944,Bluetooth,-75
108.945,Bluetooth,-75
109.008,Bluetooth,-73
109.009,Bluetooth,-74
109.039,Bluetooth,-75
109.040,Bluetooth,-75
109.099,Bluetooth,-74
109.100,Bluetooth,-74
109.129,Bluetooth,-75
109.130,Bluetooth,-75
109.225,Bluetooth,-74
109.226,Bluetooth,-73
109.258,Bluetooth,-75
109.259,Bluetooth,-76
109.323,Bluetooth,-74
109.324,Bluetooth,-75
109.356,Bluetooth,-76
109.357,Bluetooth,-74
109.419,Bluetooth,-74
109.420,Bluetooth,-74
109.451,Bluetooth,-75
109.452,Bluetooth,-74
109.548,Bluetooth,-75
109.549,Bluetooth,-75
109.611,Bluetooth,-73
109.612,Bluetooth,-74
109.641,Bluetooth,-76
109.642,Bluetooth,-76
109.700,Bluetooth,-75
109.701,Bluetooth,-74
109.732,Bluetooth,-74
109.733,Bluetooth,-74
109.823,Bluetooth,-75
109.824,Bluetooth,-74
109.857,Bluetooth,-75
109.858,Bluetooth,-76
109.889,Bluetooth,-75
109.890,Bluetooth,-75
109.920,Bluetooth,-75
109.921,Bluetooth,-76
109.952,Bluetooth,-77
109.953,Bluetooth,-76
110.050,Bluetooth,-76
110.051,Bluetooth,-76
110.114,Bluetooth,-75
110.115,Bluetooth,-75
110.147,Bluetooth,-77
110.148,Bluetooth,-77
110.215,Bluetooth,-74
110.216,Bluetooth,-75
110.246,Bluetooth,-77
110.247,Bluetooth,-77
110.331,Bluetooth,-75
110.332,Bluetooth,-75
110.441,Bluetooth,-77
110.442,Bluetooth,-78
110.508,Bluetooth,-75
110.509,Bluetooth,-76
110.544,Bluetooth,-77
110.545,Bluetooth,-76
110.582,Bluetooth,-58
110.584,Bluetooth,-58
110.601,Bluetooth,-75
110.603,Bluetooth,-76
110.665,Bluetooth,-77
110.666,Bluetooth,-77
110.696,Bluetooth,-75
110.697,Bluetooth,-75
110.819,Bluetooth,-74
110.820,Bluetooth,-75
110.850,Bluetooth,-76
110.852,Bluetooth,-76
110.918,Bluetooth,-75
110.919,Bluetooth,-76
110.951,Bluetooth,-77
110.952,Bluetooth,-76
111.011,Bluetooth,-75
111.013,Bluetooth,-75
111.048,Bluetooth,-76
111.049,Bluetooth,-75
111.109,Bluetooth,-75
111.110,Bluetooth,-75
111.140,Bluetooth,-76
111.141,Bluetooth,-77
111.171,Bluetooth,-59
111.171,Bluetooth,-58
111.200,Bluetooth,-75
111.201,Bluetooth,-75
111.269,Bluetooth,-76
111.271,Bluetooth,-76
111.304,Bluetooth,-76
111.305,Bluetooth,-75
111.337,Bluetooth,-76
111.339,Bluetooth,-76
111.401,Bluetooth,-76
111.402,Bluetooth,-75
111.464,Bluetooth,-76
111.466,Bluetooth,-76
111.495,Bluetooth,-75
111.496,Bluetooth,-76
111.532,Bluetooth,-76
111.533,Bluetooth,-76
111.560,Bluetooth,-75
111.561,Bluetooth,-76
111.751,Bluetooth,-76
111.752,Bluetooth,-75
111.816,Bluetooth,-73
111.816,Bluetooth,-76
111.845,Bluetooth,-74
111.847,Bluetooth,-73
111.878,Bluetooth,-59
111.911,Bluetooth,-75
111.912,Bluetooth,-75
111.943,Bluetooth,-75
111.944,Bluetooth,-75
112.100,Bluetooth,-74
112.101,Bluetooth,-74
205.646,Bluetooth,-83
205.647,Bluetooth,-84
205.711,Bluetooth,-85
205.712,Bluetooth,-86
205.742,Bluetooth,-85
205.744,Bluetooth,-85
205.782,Bluetooth,-73
205.783,Bluetooth,-73
205.806,Bluetooth,-86
205.807,Bluetooth,-86
205.839,Bluetooth,-85
205.906,Bluetooth,-85
205.907,Bluetooth,-85
206.003,Bluetooth,-85
206.004,Bluetooth,-86
206.032,Bluetooth,-85
206.033,Bluetooth,-85
206.061,Bluetooth,-84
206.062,Bluetooth,-85
206.093,Bluetooth,-85
206.094,Bluetooth,-86
206.128,Bluetooth,-86
206.129,Bluetooth,-84
206.217,Bluetooth,-86
206.218,Bluetooth,-86
206.248,Bluetooth,-85
206.249,Bluetooth,-85
206.309,Bluetooth,-85
206.310,Bluetooth,-86
206.340,Bluetooth,-85
206.341,Bluetooth,-85
206.381,Bluetooth,-74
206.382,Bluetooth,-73
206.404,Bluetooth,-86
206.405,Bluetooth,-86
206.437,Bluetooth,-85
206.438,Bluetooth,-85
206.500,Bluetooth,-85
206.501,Bluetooth,-86
206.595,Bluetooth,-85
206.596,Bluetooth,-86
206.626,Bluetooth,-86
206.658,Bluetooth,-85
206.659,Bluetooth,-86
206.687,Bluetooth,-86
206.688,Bluetooth,-87
206.756,Bluetooth,-85
206.757,Bluetooth,-86
206.820,Bluetooth,-86
206.821,Bluetooth,-88
206.852,Bluetooth,-86
206.853,Bluetooth,-85
206.945,Bluetooth,-85
207.014,Bluetooth,-87
207.015,Bluetooth,-87
207.043,Bluetooth,-86
207.045,Bluetooth,-86
207.082,Bluetooth,-73
207.083,Bluetooth,-73
207.110,Bluetooth,-87
207.111,Bluetooth,-87
207.143,Bluetooth,-85
207.144,Bluetooth,-86
207.270,Bluetooth,-85
207.272,Bluetooth,-85
207.301,Bluetooth,-87
207.302,Bluetooth,-88
207.364,Bluetooth,-85
207.365,Bluetooth,-86
207.395,Bluetooth,-87
207.396,Bluetooth,-86
207.453,Bluetooth,-86
207.456,Bluetooth,-84
207.521,Bluetooth,-87
207.522,Bluetooth,-88
207.554,Bluetooth,-86
207.555,Bluetooth,-85
207.614,Bluetooth,-87
207.615,Bluetooth,-86
207.651,Bluetooth,-86
207.652,Bluetooth,-84
207.711,Bluetooth,-86
207.712,Bluetooth,-86
207.743,Bluetooth,-85
207.744,Bluetooth,-85
207.778,Bluetooth,-73
207.779,Bluetooth,-72
207.805,Bluetooth,-87
207.806,Bluetooth,-86
