Distance,6.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-59
0.001,Bluetooth,-59
0.070,Bluetooth,-59
0.070,Bluetooth,-59
0.108,Bluetooth,-70
0.109,Bluetooth,-69
0.175,Bluetooth,-59
0.176,Bluetooth,-59
0.276,Bluetooth,-71
0.277,Bluetooth,-71
0.311,Bluetooth,-60
0.373,Bluetooth,-72
0.374,Bluetooth,-72
0.452,Bluetooth,-60
0.453,Bluetooth,-60
0.484,Bluetooth,-61
0.522,Bluetooth,-61
0.523,Bluetooth,-60
0.555,Bluetooth,-71
0.556,Bluetooth,-72
0.662,Bluetooth,-61
0.663,Bluetooth,-61
0.703,Bluetooth,-80
0.704,Bluetooth,-79
0.734,Bluetooth,-64
0.771,Bluetooth,-63
0.772,Bluetooth,-63
0.806,Bluetooth,-63
0.923,Bluetooth,-63
0.924,Bluetooth,-62
0.992,Bluetooth,-72
0.992,Bluetooth,-72
1.027,Bluetooth,-61
1.028,Bluetooth,-62
1.068,Bluetooth,-64
1.068,Bluetooth,-65
1.135,Bluetooth,-65
1.136,Bluetooth,-64
1.209,Bluetooth,-63
1.210,Bluetooth,-63
1.239,Bluetooth,-64
1.240,Bluetooth,-66
1.348,Bluetooth,-64
1.349,Bluetooth,-65
1.388,Bluetooth,-64
1.428,Bluetooth,-64
1.429,Bluetooth,-63
1.459,Bluetooth,-70
1.460,Bluetooth,-70
1.496,Bluetooth,-62
1.497,Bluetooth,-64
1.567,Bluetooth,-70
1.567,Bluetooth,-71
1.601,Bluetooth,-70
1.602,Bluetooth,-70
1.704,Bluetooth,-64
1.782,Bluetooth,-69
1.783,Bluetooth,-68
1.818,Bluetooth,-64
1.818,Bluetooth,-65
1.918,Bluetooth,-63
1.952,Bluetooth,-63
1.992,Bluetooth,-71
2.026,Bluetooth,-63
2.027,Bluetooth,-63
2.066,Bluetooth,-70
2.066,Bluetooth,-72
2.101,Bluetooth,-63
2.102,Bluetooth,-64
2.138,Bluetooth,-63
2.138,Bluetooth,-63
2.279,Bluetooth,-64
2.381,Bluetooth,-63
2.382,Bluetooth,-62
2.451,Bluetooth,-70
2.452,Bluetooth,-70
2.562,Bluetooth,-72
2.563,Bluetooth,-72
2.588,Bluetooth,-72
2.696,Bluetooth,-59
2.697,Bluetooth,-60
2.732,Bluetooth,-86
2.733,Bluetooth,-87
2.771,Bluetooth,-73
2.773,Bluetooth,-75
2.839,Bluetooth,-80
2.840,Bluetooth,-80
2.880,Bluetooth,-60
2.942,Bluetooth,-58
2.943,Bluetooth,-58
2.971,Bluetooth,-78
2.972,Bluetooth,-78
3.004,Bluetooth,-75
3.005,Bluetooth,-75
3.036,Bluetooth,-58
3.037,Bluetooth,-58
3.076,Bluetooth,-77
3.076,Bluetooth,-77
3.181,Bluetooth,-76
3.261,Bluetooth,-73
3.262,Bluetooth,-73
3.397,Bluetooth,-75
3.398,Bluetooth,-75
3.429,Bluetooth,-83
3.430,Bluetooth,-84
3.465,Bluetooth,-59
3.466,Bluetooth,-60
3.497,Bluetooth,-88
3.527,Bluetooth,-60
3.528,Bluetooth,-59
3.555,Bluetooth,-80
3.556,Bluetooth,-79
3.663,Bluetooth,-59
3.665,Bluetooth,-59
3.700,Bluetooth,-88
3.729,Bluetooth,-85
3.731,Bluetooth,-84
3.808,Bluetooth,-60
3.920,Bluetooth,-77
3.922,Bluetooth,-79
3.954,Bluetooth,-72
3.955,Bluetooth,-70
