Distance,4.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-55
0.001,Bluetooth,-55
0.037,Bluetooth,-53
0.039,Bluetooth,-53
0.104,Bluetooth,-66
0.105,Bluetooth,-66
0.132,Bluetooth,-53
0.134,Bluetooth,-54
0.172,Bluetooth,-55
0.173,Bluetooth,-54
0.207,Bluetooth,-60
0.208,Bluetooth,-59
0.245,Bluetooth,-55
0.246,Bluetooth,-55
0.283,Bluetooth,-57
0.285,Bluetooth,-58
0.385,Bluetooth,-57
0.386,Bluetooth,-58
0.415,Bluetooth,-57
0.416,Bluetooth,-59
0.451,Bluetooth,-60
0.452,Bluetooth,-60
0.487,Bluetooth,-57
0.488,Bluetooth,-56
0.526,Bluetooth,-57
0.527,Bluetooth,-56
0.560,Bluetooth,-61
0.561,Bluetooth,-63
0.595,Bluetooth,-57
0.596,Bluetooth,-56
0.627,Bluetooth,-56
0.629,Bluetooth,-56
0.668,Bluetooth,-55
0.670,Bluetooth,-55
0.699,Bluetooth,-60
0.701,Bluetooth,-61
0.734,Bluetooth,-55
0.735,Bluetooth,-56
0.775,Bluetooth,-56
0.776,Bluetooth,-56
0.806,Bluetooth,-60
0.808,Bluetooth,-59
0.836,Bluetooth,-55
0.837,Bluetooth,-54
0.917,Bluetooth,-60
0.918,Bluetooth,-60
0.954,Bluetooth,-55
0.955,Bluetooth,-55
1.021,Bluetooth,-56
1.023,Bluetooth,-56
1.058,Bluetooth,-61
1.060,Bluetooth,-62
1.090,Bluetooth,-55
1.238,Bluetooth,-55
1.240,Bluetooth,-56
1.278,Bluetooth,-62
1.279,Bluetooth,-62
1.311,Bluetooth,-55
1.312,Bluetooth,-55
1.345,Bluetooth,-56
1.346,Bluetooth,-56
1.379,Bluetooth,-55
1.380,Bluetooth,-56
1.417,Bluetooth,-62
1.418,Bluetooth,-63
1.446,Bluetooth,-56
1.447,Bluetooth,-55
1.522,Bluetooth,-65
1.524,Bluetooth,-65
1.587,Bluetooth,-56
1.588,Bluetooth,-55
1.618,Bluetooth,-55
1.620,Bluetooth,-56
1.651,Bluetooth,-63
1.652,Bluetooth,-63
1.681,Bluetooth,-56
1.683,Bluetooth,-56
1.719,Bluetooth,-54
1.721,Bluetooth,-56
1.750,Bluetooth,-64
1.784,Bluetooth,-64
1.785,Bluetooth,-64
1.858,Bluetooth,-54
1.859,Bluetooth,-55
1.890,Bluetooth,-63
1.891,Bluetooth,-63
2.000,Bluetooth,-65
2.000,Bluetooth,-65
2.032,Bluetooth,-53
2.074,Bluetooth,-56
2.075,Bluetooth,-56
2.107,Bluetooth,-54
2.108,Bluetooth,-58
2.140,Bluetooth,-64
2.175,Bluetooth,-54
2.205,Bluetooth,-55
2.239,Bluetooth,-64
2.240,Bluetooth,-64
2.301,Bluetooth,-54
2.341,Bluetooth,-56
2.342,Bluetooth,-55
2.377,Bluetooth,-62
2.378,Bluetooth,-64
2.443,Bluetooth,-56
2.444,Bluetooth,-55
2.475,Bluetooth,-63
2.477,Bluetooth,-63
2.541,Bluetooth,-56
2.543,Bluetooth,-55
2.572,Bluetooth,-56
2.573,Bluetooth,-55
2.648,Bluetooth,-56
2.649,Bluetooth,-56
2.684,Bluetooth,-56
2.685,Bluetooth,-56
2.721,Bluetooth,-65
2.722,Bluetooth,-66
2.790,Bluetooth,-56
2.792,Bluetooth,-56
2.824,Bluetooth,-55
2.824,Bluetooth,-55
2.895,Bluetooth,-56
2.896,Bluetooth,-55
2.935,Bluetooth,-55
2.935,Bluetooth,-55
2.967,Bluetooth,-66
2.968,Bluetooth,-67
3.000,Bluetooth,-56
3.001,Bluetooth,-56
3.100,Bluetooth,-65
3.138,Bluetooth,-55
3.139,Bluetooth,-56
3.175,Bluetooth,-55
3.176,Bluetooth,-55
3.215,Bluetooth,-67
3.216,Bluetooth,-66
3.243,Bluetooth,-57
3.244,Bluetooth,-56
3.319,Bluetooth,-66
3.345,Bluetooth,-66
3.375,Bluetooth,-57
3.444,Bluetooth,-66
3.445,Bluetooth,-66
3.508,Bluetooth,-56
3.509,Bluetooth,-56
3.580,Bluetooth,-66
3.581,Bluetooth,-65
3.608,Bluetooth,-57
3.609,Bluetooth,-56
3.650,Bluetooth,-56
3.651,Bluetooth,-56
3.689,Bluetooth,-66
3.758,Bluetooth,-54
3.759,Bluetooth,-56
3.794,Bluetooth,-65
3.795,Bluetooth,-66
3.860,Bluetooth,-56
3.862,Bluetooth,-56
3.899,Bluetooth,-54
3.901,Bluetooth,-55
3.940,Bluetooth,-66
3.973,Bluetooth,-55
3.974,Bluetooth,-57
28.713,Bluetooth,-66
28.714,Bluetooth,-65
28.779,Bluetooth,-63
28.814,Bluetooth,-64
28.815,Bluetooth,-64
28.879,Bluetooth,-63
28.880,Bluetooth,-63
28.916,Bluetooth,-64
28.918,Bluetooth,-64
28.957,Bluetooth,-62
28.959,Bluetooth,-62
29.034,Bluetooth,-64
29.036,Bluetooth,-64
29.071,Bluetooth,-61
29.178,Bluetooth,-64
29.179,Bluetooth,-63
29.213,Bluetooth,-63
29.214,Bluetooth,-62
29.250,Bluetooth,-65
29.251,Bluetooth,-65
29.284,Bluetooth,-63
29.285,Bluetooth,-64
29.314,Bluetooth,-63
29.315,Bluetooth,-62
29.379,Bluetooth,-63
29.381,Bluetooth,-65
29.416,Bluetooth,-64
29.418,Bluetooth,-63
29.450,Bluetooth,-62
29.451,Bluetooth,-62
29.487,Bluetooth,-62
29.488,Bluetooth,-62
29.620,Bluetooth,-63
29.657,Bluetooth,-64
29.658,Bluetooth,-64
29.689,Bluetooth,-62
29.691,Bluetooth,-62
29.728,Bluetooth,-64
29.729,Bluetooth,-64
29.759,Bluetooth,-63
29.761,Bluetooth,-64
29.798,Bluetooth,-62
29.799,Bluetooth,-62
29.838,Bluetooth,-63
29.839,Bluetooth,-64
29.871,Bluetooth,-64
29.872,Bluetooth,-62
29.902,Bluetooth,-66
29.903,Bluetooth,-66
29.936,Bluetooth,-61
29.937,Bluetooth,-61
29.972,Bluetooth,-63
29.973,Bluetooth,-64
30.008,Bluetooth,-64
30.010,Bluetooth,-64
30.039,Bluetooth,-62
30.040,Bluetooth,-62
30.068,Bluetooth,-62
30.069,Bluetooth,-61
30.144,Bluetooth,-64
30.145,Bluetooth,-64
30.184,Bluetooth,-62
30.185,Bluetooth,-63
30.253,Bluetooth,-64
30.254,Bluetooth,-65
