Distance,4.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-56
0.001,Bluetooth,-56
0.069,Bluetooth,-53
0.070,Bluetooth,-53
0.106,Bluetooth,-52
0.107,Bluetooth,-52
0.139,Bluetooth,-52
0.140,Bluetooth,-52
0.175,Bluetooth,-56
0.177,Bluetooth,-56
0.211,Bluetooth,-53
0.212,Bluetooth,-54
0.246,Bluetooth,-53
0.247,Bluetooth,-53
0.281,Bluetooth,-55
0.282,Bluetooth,-55
0.507,Bluetooth,-58
0.508,Bluetooth,-50
0.541,Bluetooth,-77
0.542,Bluetooth,-77
0.580,Bluetooth,-60
0.581,Bluetooth,-60
0.610,Bluetooth,-49
0.611,Bluetooth,-50
0.640,Bluetooth,-66
0.642,Bluetooth,-66
0.684,Bluetooth,-64
0.685,Bluetooth,-64
0.790,Bluetooth,-64
0.791,Bluetooth,-65
0.821,Bluetooth,-57
0.822,Bluetooth,-57
0.855,Bluetooth,-51
0.857,Bluetooth,-50
0.884,Bluetooth,-61
0.886,Bluetooth,-61
0.921,Bluetooth,-57
0.922,Bluetooth,-57
1.018,Bluetooth,-61
1.019,Bluetooth,-61
1.083,Bluetooth,-53
1.085,Bluetooth,-53
1.115,Bluetooth,-62
1.116,Bluetooth,-62
1.155,Bluetooth,-56
1.156,Bluetooth,-56
1.186,Bluetooth,-57
1.187,Bluetooth,-55
1.218,Bluetooth,-54
1.219,Bluetooth,-54
1.247,Bluetooth,-60
1.287,Bluetooth,-54
1.289,Bluetooth,-55
1.363,Bluetooth,-55
1.364,Bluetooth,-55
1.400,Bluetooth,-53
1.402,Bluetooth,-53
1.467,Bluetooth,-66
1.468,Bluetooth,-67
1.495,Bluetooth,-54
1.497,Bluetooth,-55
1.535,Bluetooth,-55
1.536,Bluetooth,-55
1.570,Bluetooth,-60
1.571,Bluetooth,-59
1.608,Bluetooth,-54
1.609,Bluetooth,-55
1.646,Bluetooth,-57
1.648,Bluetooth,-58
1.748,Bluetooth,-57
1.749,Bluetooth,-56
1.778,Bluetooth,-56
1.779,Bluetooth,-58
1.814,Bluetooth,-60
1.815,Bluetooth,-60
1.850,Bluetooth,-55
1.851,Bluetooth,-55
1.889,Bluetooth,-57
1.890,Bluetooth,-57
1.923,Bluetooth,-60
1.924,Bluetooth,-61
1.958,Bluetooth,-56
1.959,Bluetooth,-56
1.990,Bluetooth,-55
1.992,Bluetooth,-55
2.031,Bluetooth,-55
2.033,Bluetooth,-56
2.062,Bluetooth,-60
2.064,Bluetooth,-61
2.097,Bluetooth,-55
2.098,Bluetooth,-56
2.138,Bluetooth,-56
2.139,Bluetooth,-57
2.169,Bluetooth,-60
2.171,Bluetooth,-60
2.199,Bluetooth,-55
2.200,Bluetooth,-55
2.280,Bluetooth,-60
2.281,Bluetooth,-60
2.317,Bluetooth,-55
2.318,Bluetooth,-55
2.384,Bluetooth,-56
2.386,Bluetooth,-56
2.421,Bluetooth,-61
2.423,Bluetooth,-61
2.453,Bluetooth,-55
2.601,Bluetooth,-55
2.603,Bluetooth,-57
2.641,Bluetooth,-63
2.642,Bluetooth,-61
2.674,Bluetooth,-54
2.675,Bluetooth,-55
2.708,Bluetooth,-57
2.709,Bluetooth,-56
2.742,Bluetooth,-55
2.743,Bluetooth,-55
2.780,Bluetooth,-62
2.781,Bluetooth,-63
2.809,Bluetooth,-55
2.810,Bluetooth,-56
2.885,Bluetooth,-64
2.887,Bluetooth,-64
2.950,Bluetooth,-56
2.951,Bluetooth,-55
2.981,Bluetooth,-55
2.983,Bluetooth,-56
3.014,Bluetooth,-65
3.015,Bluetooth,-63
3.044,Bluetooth,-55
3.046,Bluetooth,-56
3.082,Bluetooth,-55
3.084,Bluetooth,-56
3.113,Bluetooth,-64
3.147,Bluetooth,-64
3.148,Bluetooth,-64
3.221,Bluetooth,-54
3.222,Bluetooth,-55
3.253,Bluetooth,-64
3.254,Bluetooth,-64
3.363,Bluetooth,-65
3.363,Bluetooth,-66
3.395,Bluetooth,-55
3.437,Bluetooth,-55
3.438,Bluetooth,-56
3.470,Bluetooth,-56
3.471,Bluetooth,-57
3.503,Bluetooth,-64
3.538,Bluetooth,-54
3.568,Bluetooth,-56
3.602,Bluetooth,-64
3.603,Bluetooth,-65
3.664,Bluetooth,-54
3.704,Bluetooth,-55
3.705,Bluetooth,-55
3.740,Bluetooth,-64
3.741,Bluetooth,-64
3.806,Bluetooth,-55
3.807,Bluetooth,-54
3.838,Bluetooth,-63
3.840,Bluetooth,-63
3.904,Bluetooth,-56
3.906,Bluetooth,-56
3.935,Bluetooth,-56
3.936,Bluetooth,-57
153.470,Bluetooth,-84
153.472,Bluetooth,-85
153.546,Bluetooth,-89
153.547,Bluetooth,-89
153.584,Bluetooth,-86
153.585,Bluetooth,-85
153.617,Bluetooth,-76
153.654,Bluetooth,-85
153.727,Bluetooth,-77
153.728,Bluetooth,-76
153.799,Bluetooth,-82
153.800,Bluetooth,-82
153.870,Bluetooth,-76
153.901,Bluetooth,-80
153.902,Bluetooth,-80
153.972,Bluetooth,-76
153.973,Bluetooth,-76
154.078,Bluetooth,-76
154.079,Bluetooth,-76
154.116,Bluetooth,-81
154.117,Bluetooth,-82
154.184,Bluetooth,-82
154.249,Bluetooth,-80
154.250,Bluetooth,-79
154.284,Bluetooth,-80
154.325,Bluetooth,-74
154.326,Bluetooth,-74
154.361,Bluetooth,-77
154.362,Bluetooth,-76
154.427,Bluetooth,-79
154.428,Bluetooth,-79
154.463,Bluetooth,-74
154.464,Bluetooth,-73
154.494,Bluetooth,-77
154.530,Bluetooth,-81
154.532,Bluetooth,-80
154.570,Bluetooth,-74
154.571,Bluetooth,-74
154.708,Bluetooth,-77
154.710,Bluetooth,-77
154.748,Bluetooth,-84
154.749,Bluetooth,-84
154.777,Bluetooth,-87
154.778,Bluetooth,-87
154.808,Bluetooth,-76
154.810,Bluetooth,-78
154.843,Bluetooth,-86
154.844,Bluetooth,-85
154.912,Bluetooth,-76
155.022,Bluetooth,-84
155.023,Bluetooth,-84
155.057,Bluetooth,-75
155.131,Bluetooth,-84
155.132,Bluetooth,-83
155.170,Bluetooth,-75
155.171,Bluetooth,-76
155.245,Bluetooth,-87
155.246,Bluetooth,-86
155.313,Bluetooth,-80
155.346,Bluetooth,-81
155.414,Bluetooth,-73
155.415,Bluetooth,-72
155.455,Bluetooth,-79
155.526,Bluetooth,-72
155.567,Bluetooth,-79
155.568,Bluetooth,-78
155.595,Bluetooth,-86
155.596,Bluetooth,-86
155.667,Bluetooth,-73
155.668,Bluetooth,-73
155.704,Bluetooth,-79
155.743,Bluetooth,-86
155.744,Bluetooth,-85
155.814,Bluetooth,-79
155.853,Bluetooth,-86
155.854,Bluetooth,-85
155.927,Bluetooth,-79
155.928,Bluetooth,-78
155.957,Bluetooth,-85
155.958,Bluetooth,-86
155.992,Bluetooth,-85
155.993,Bluetooth,-84
156.023,Bluetooth,-73
156.025,Bluetooth,-73
156.097,Bluetooth,-84
156.097,Bluetooth,-84
156.127,Bluetooth,-72
156.129,Bluetooth,-72
156.161,Bluetooth,-79
156.162,Bluetooth,-78
156.267,Bluetooth,-73
156.268,Bluetooth,-73
156.341,Bluetooth,-82
156.343,Bluetooth,-82
156.373,Bluetooth,-72
156.374,Bluetooth,-72
156.407,Bluetooth,-82
156.408,Bluetooth,-81
156.435,Bluetooth,-81
156.436,Bluetooth,-82
156.468,Bluetooth,-79
156.469,Bluetooth,-80
156.508,Bluetooth,-72
156.510,Bluetooth,-72
156.545,Bluetooth,-81
156.620,Bluetooth,-72
156.622,Bluetooth,-72
156.660,Bluetooth,-79
156.662,Bluetooth,-79
156.689,Bluetooth,-81
156.731,Bluetooth,-72
156.733,Bluetooth,-73
156.767,Bluetooth,-79
156.768,Bluetooth,-78
156.837,Bluetooth,-72
156.838,Bluetooth,-72
156.874,Bluetooth,-76
156.875,Bluetooth,-76
156.903,Bluetooth,-76
156.905,Bluetooth,-75
156.941,Bluetooth,-83
156.980,Bluetooth,-72
156.981,Bluetooth,-72
157.010,Bluetooth,-75
157.011,Bluetooth,-76
157.040,Bluetooth,-84
157.041,Bluetooth,-85
157.072,Bluetooth,-72
157.073,Bluetooth,-72
157.102,Bluetooth,-72
157.103,Bluetooth,-72
157.134,Bluetooth,-73
157.135,Bluetooth,-72
157.168,Bluetooth,-82
157.169,Bluetooth,-82
157.209,Bluetooth,-71
157.211,Bluetooth,-70
