Distance,4.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-65
0.001,Bluetooth,-65
0.032,Bluetooth,-65
0.033,Bluetooth,-66
0.062,Bluetooth,-71
0.063,Bluetooth,-71
0.094,Bluetooth,-65
0.095,Bluetooth,-65
0.124,Bluetooth,-65
0.126,Bluetooth,-65
0.157,Bluetooth,-68
0.158,Bluetooth,-70
0.187,Bluetooth,-75
0.189,Bluetooth,-77
0.263,Bluetooth,-68
0.265,Bluetooth,-67
0.294,Bluetooth,-84
0.295,Bluetooth,-82
0.435,Bluetooth,-91
0.471,Bluetooth,-68
0.472,Bluetooth,-68
0.497,Bluetooth,-65
0.498,Bluetooth,-66
0.530,Bluetooth,-64
0.531,Bluetooth,-65
0.599,Bluetooth,-69
0.600,Bluetooth,-68
0.638,Bluetooth,-65
0.639,Bluetooth,-65
0.668,Bluetooth,-76
0.669,Bluetooth,-76
0.703,Bluetooth,-69
0.705,Bluetooth,-70
0.736,Bluetooth,-67
0.738,Bluetooth,-67
0.774,Bluetooth,-77
0.775,Bluetooth,-77
0.805,Bluetooth,-76
0.806,Bluetooth,-77
0.845,Bluetooth,-70
0.846,Bluetooth,-70
0.960,Bluetooth,-70
0.962,Bluetooth,-72
0.994,Bluetooth,-66
0.995,Bluetooth,-66
1.022,Bluetooth,-76
1.023,Bluetooth,-75
1.092,Bluetooth,-66
1.094,Bluetooth,-66
1.161,Bluetooth,-75
1.202,Bluetooth,-73
1.243,Bluetooth,-68
1.243,Bluetooth,-68
1.278,Bluetooth,-74
1.352,Bluetooth,-68
1.353,Bluetooth,-67
1.384,Bluetooth,-75
1.385,Bluetooth,-75
1.470,Bluetooth,-68
1.471,Bluetooth,-67
1.500,Bluetooth,-74
1.574,Bluetooth,-66
1.575,Bluetooth,-68
1.612,Bluetooth,-73
1.613,Bluetooth,-75
1.643,Bluetooth,-72
1.645,Bluetooth,-72
1.682,Bluetooth,-74
1.720,Bluetooth,-67
1.721,Bluetooth,-67
1.824,Bluetooth,-67
1.825,Bluetooth,-66
1.923,Bluetooth,-76
1.925,Bluetooth,-75
1.958,Bluetooth,-66
1.959,Bluetooth,-68
1.991,Bluetooth,-72
1.992,Bluetooth,-74
2.099,Bluetooth,-74
2.129,Bluetooth,-73
2.130,Bluetooth,-73
2.161,Bluetooth,-76
2.191,Bluetooth,-66
2.192,Bluetooth,-68
2.222,Bluetooth,-72
2.288,Bluetooth,-75
2.289,Bluetooth,-74
2.328,Bluetooth,-66
2.329,Bluetooth,-65
2.362,Bluetooth,-73
2.401,Bluetooth,-73
2.432,Bluetooth,-67
2.433,Bluetooth,-66
2.535,Bluetooth,-65
2.537,Bluetooth,-66
2.567,Bluetooth,-66
2.680,Bluetooth,-66
2.681,Bluetooth,-66
2.718,Bluetooth,-76
2.784,Bluetooth,-66
2.785,Bluetooth,-66
2.822,Bluetooth,-77
2.861,Bluetooth,-72
2.862,Bluetooth,-72
2.970,Bluetooth,-76
3.004,Bluetooth,-75
3.043,Bluetooth,-72
3.044,Bluetooth,-72
3.079,Bluetooth,-66
3.081,Bluetooth,-66
3.146,Bluetooth,-70
3.177,Bluetooth,-68
3.311,Bluetooth,-67
3.312,Bluetooth,-67
3.343,Bluetooth,-79
3.345,Bluetooth,-79
3.378,Bluetooth,-73
3.379,Bluetooth,-73
3.409,Bluetooth,-71
3.410,Bluetooth,-72
3.476,Bluetooth,-76
3.548,Bluetooth,-67
3.550,Bluetooth,-68
3.577,Bluetooth,-77
3.647,Bluetooth,-70
3.648,Bluetooth,-70
3.678,Bluetooth,-66
3.680,Bluetooth,-66
3.711,Bluetooth,-77
3.817,Bluetooth,-74
3.818,Bluetooth,-73
3.850,Bluetooth,-73
3.852,Bluetooth,-73
