Distance,10.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.001,Bluetooth,-45
0.002,Bluetooth,-45
0.033,Bluetooth,-43
0.034,Bluetooth,-43
0.070,Bluetooth,-41
0.110,Bluetooth,-48
0.112,Bluetooth,-47
0.187,Bluetooth,-47
0.188,Bluetooth,-46
0.258,Bluetooth,-50
0.260,Bluetooth,-49
0.287,Bluetooth,-45
0.289,Bluetooth,-45
0.316,Bluetooth,-51
0.317,Bluetooth,-51
0.347,Bluetooth,-52
0.348,Bluetooth,-52
0.382,Bluetooth,-50
0.384,Bluetooth,-51
0.411,Bluetooth,-46
0.412,Bluetooth,-47
0.449,Bluetooth,-50
0.450,Bluetooth,-48
0.522,Bluetooth,-44
0.523,Bluetooth,-45
0.551,Bluetooth,-44
0.552,Bluetooth,-44
0.582,Bluetooth,-45
0.584,Bluetooth,-45
0.619,Bluetooth,-45
0.620,Bluetooth,-45
0.657,Bluetooth,-43
0.659,Bluetooth,-44
0.695,Bluetooth,-46
0.696,Bluetooth,-47
0.762,Bluetooth,-46
0.763,Bluetooth,-46
0.799,Bluetooth,-45
0.871,Bluetooth,-46
0.873,Bluetooth,-45
0.905,Bluetooth,-44
0.906,Bluetooth,-45
0.947,Bluetooth,-46
0.948,Bluetooth,-46
0.979,Bluetooth,-45
0.980,Bluetooth,-45
1.014,Bluetooth,-45
1.015,Bluetooth,-43
1.044,Bluetooth,-44
1.045,Bluetooth,-45
1.076,Bluetooth,-45
1.077,Bluetooth,-46
1.149,Bluetooth,-46
1.150,Bluetooth,-46
1.219,Bluetooth,-46
1.221,Bluetooth,-46
1.257,Bluetooth,-44
1.258,Bluetooth,-45
1.287,Bluetooth,-45
1.288,Bluetooth,-45
1.326,Bluetooth,-47
1.327,Bluetooth,-45
1.395,Bluetooth,-44
1.396,Bluetooth,-43
1.430,Bluetooth,-44
1.432,Bluetooth,-45
1.498,Bluetooth,-44
1.500,Bluetooth,-44
1.571,Bluetooth,-45
1.572,Bluetooth,-46
1.643,Bluetooth,-45
1.644,Bluetooth,-45
1.674,Bluetooth,-45
1.675,Bluetooth,-45
1.710,Bluetooth,-46
1.711,Bluetooth,-46
1.741,Bluetooth,-43
1.742,Bluetooth,-44
1.776,Bluetooth,-45
1.777,Bluetooth,-46
1.811,Bluetooth,-48
1.812,Bluetooth,-47
1.886,Bluetooth,-44
1.887,Bluetooth,-44
1.919,Bluetooth,-43
1.920,Bluetooth,-44
1.951,Bluetooth,-44
1.952,Bluetooth,-44
1.989,Bluetooth,-43
1.990,Bluetooth,-45
2.062,Bluetooth,-44
2.063,Bluetooth,-44
2.091,Bluetooth,-43
2.092,Bluetooth,-44
2.129,Bluetooth,-43
2.130,Bluetooth,-43
2.168,Bluetooth,-44
2.169,Bluetooth,-45
2.236,Bluetooth,-46
2.274,Bluetooth,-45
2.276,Bluetooth,-45
2.314,Bluetooth,-45
2.315,Bluetooth,-46
2.350,Bluetooth,-46
2.351,Bluetooth,-46
2.387,Bluetooth,-45
2.388,Bluetooth,-44
2.418,Bluetooth,-44
2.418,Bluetooth,-44
2.447,Bluetooth,-47
2.449,Bluetooth,-47
2.485,Bluetooth,-44
2.486,Bluetooth,-46
2.520,Bluetooth,-44
2.522,Bluetooth,-44
2.561,Bluetooth,-43
2.563,Bluetooth,-43
2.591,Bluetooth,-44
2.593,Bluetooth,-45
2.632,Bluetooth,-46
2.633,Bluetooth,-45
2.666,Bluetooth,-43
2.667,Bluetooth,-44
2.701,Bluetooth,-43
2.702,Bluetooth,-43
2.740,Bluetooth,-45
2.742,Bluetooth,-45
2.772,Bluetooth,-43
2.773,Bluetooth,-43
2.835,Bluetooth,-43
2.836,Bluetooth,-44
2.944,Bluetooth,-42
2.945,Bluetooth,-42
2.982,Bluetooth,-42
2.983,Bluetooth,-43
3.017,Bluetooth,-44
3.018,Bluetooth,-44
3.047,Bluetooth,-44
3.048,Bluetooth,-44
3.075,Bluetooth,-47
3.077,Bluetooth,-45
