Distance,6.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-58
0.002,Bluetooth,-59
0.034,Bluetooth,-59
0.035,Bluetooth,-59
0.068,Bluetooth,-60
0.070,Bluetooth,-60
0.135,Bluetooth,-59
0.137,Bluetooth,-58
0.172,Bluetooth,-60
0.174,Bluetooth,-60
0.211,Bluetooth,-54
0.212,Bluetooth,-54
0.451,Bluetooth,-54
0.452,Bluetooth,-54
0.481,Bluetooth,-59
0.482,Bluetooth,-58
0.511,Bluetooth,-59
0.512,Bluetooth,-61
0.550,Bluetooth,-61
0.551,Bluetooth,-60
0.618,Bluetooth,-60
0.620,Bluetooth,-60
0.655,Bluetooth,-61
0.685,Bluetooth,-54
0.686,Bluetooth,-54
0.757,Bluetooth,-59
0.758,Bluetooth,-60
0.832,Bluetooth,-55
0.833,Bluetooth,-54
0.861,Bluetooth,-60
0.862,Bluetooth,-60
0.898,Bluetooth,-61
0.899,Bluetooth,-61
0.933,Bluetooth,-54
0.934,Bluetooth,-54
0.965,Bluetooth,-60
0.966,Bluetooth,-58
1.000,Bluetooth,-61
1.001,Bluetooth,-62
1.077,Bluetooth,-54
1.078,Bluetooth,-54
1.144,Bluetooth,-62
1.145,Bluetooth,-62
1.215,Bluetooth,-58
1.216,Bluetooth,-59
1.248,Bluetooth,-62
1.249,Bluetooth,-61
1.280,Bluetooth,-54
1.281,Bluetooth,-54
1.352,Bluetooth,-59
1.354,Bluetooth,-59
1.384,Bluetooth,-61
1.385,Bluetooth,-62
1.421,Bluetooth,-54
1.422,Bluetooth,-54
1.452,Bluetooth,-59
1.453,Bluetooth,-59
1.517,Bluetooth,-61
1.518,Bluetooth,-61
1.557,Bluetooth,-54
1.558,Bluetooth,-53
1.595,Bluetooth,-59
1.596,Bluetooth,-58
1.632,Bluetooth,-61
1.674,Bluetooth,-53
1.675,Bluetooth,-54
1.706,Bluetooth,-58
1.707,Bluetooth,-58
1.747,Bluetooth,-61
1.748,Bluetooth,-62
1.816,Bluetooth,-58
1.857,Bluetooth,-61
1.858,Bluetooth,-61
1.891,Bluetooth,-54
1.891,Bluetooth,-54
1.929,Bluetooth,-58
1.930,Bluetooth,-59
1.968,Bluetooth,-61
1.970,Bluetooth,-62
2.075,Bluetooth,-57
2.175,Bluetooth,-59
2.206,Bluetooth,-62
2.207,Bluetooth,-63
2.311,Bluetooth,-58
2.312,Bluetooth,-60
2.380,Bluetooth,-54
2.381,Bluetooth,-54
2.416,Bluetooth,-60
2.418,Bluetooth,-60
2.453,Bluetooth,-63
2.454,Bluetooth,-63
2.522,Bluetooth,-59
2.523,Bluetooth,-60
2.556,Bluetooth,-60
2.557,Bluetooth,-60
2.597,Bluetooth,-63
2.598,Bluetooth,-63
2.674,Bluetooth,-60
2.675,Bluetooth,-60
2.716,Bluetooth,-62
2.717,Bluetooth,-63
2.784,Bluetooth,-59
2.785,Bluetooth,-60
2.858,Bluetooth,-54
2.964,Bluetooth,-54
2.965,Bluetooth,-54
3.000,Bluetooth,-59
3.001,Bluetooth,-59
3.032,Bluetooth,-59
3.032,Bluetooth,-58
3.062,Bluetooth,-63
3.063,Bluetooth,-62
3.097,Bluetooth,-54
3.098,Bluetooth,-54
3.127,Bluetooth,-58
3.128,Bluetooth,-59
3.166,Bluetooth,-62
3.168,Bluetooth,-61
3.206,Bluetooth,-54
3.207,Bluetooth,-54
3.238,Bluetooth,-54
3.239,Bluetooth,-54
3.307,Bluetooth,-60
3.309,Bluetooth,-61
3.339,Bluetooth,-55
3.340,Bluetooth,-55
3.410,Bluetooth,-60
3.411,Bluetooth,-61
3.443,Bluetooth,-55
3.445,Bluetooth,-54
3.475,Bluetooth,-54
3.476,Bluetooth,-54
3.603,Bluetooth,-58
3.604,Bluetooth,-58
3.635,Bluetooth,-58
3.636,Bluetooth,-58
3.671,Bluetooth,-61
3.672,Bluetooth,-62
3.737,Bluetooth,-58
3.738,Bluetooth,-58
3.850,Bluetooth,-57
3.851,Bluetooth,-58
3.891,Bluetooth,-63
3.892,Bluetooth,-61
3.928,Bluetooth,-55
3.929,Bluetooth,-54
3.957,Bluetooth,-54
3.958,Bluetooth,-53
89.269,Bluetooth,-52
89.345,Bluetooth,-59
89.346,Bluetooth,-59
89.511,Bluetooth,-53
89.512,Bluetooth,-53
89.546,Bluetooth,-58
89.548,Bluetooth,-58
89.584,Bluetooth,-59
89.585,Bluetooth,-58
89.612,Bluetooth,-52
89.613,Bluetooth,-53
89.649,Bluetooth,-58
89.650,Bluetooth,-57
89.717,Bluetooth,-53
89.718,Bluetooth,-53
89.755,Bluetooth,-58
89.756,Bluetooth,-58
89.827,Bluetooth,-59
89.828,Bluetooth,-60
89.861,Bluetooth,-52
89.862,Bluetooth,-54
89.903,Bluetooth,-58
89.904,Bluetooth,-58
89.944,Bluetooth,-59
89.945,Bluetooth,-59
90.095,Bluetooth,-52
90.096,Bluetooth,-53
90.125,Bluetooth,-58
90.127,Bluetooth,-57
90.167,Bluetooth,-61
90.168,Bluetooth,-61
90.274,Bluetooth,-58
90.276,Bluetooth,-58
90.305,Bluetooth,-59
90.307,Bluetooth,-60
90.333,Bluetooth,-52
90.334,Bluetooth,-53
90.372,Bluetooth,-58
90.373,Bluetooth,-57
90.435,Bluetooth,-53
90.436,Bluetooth,-53
90.476,Bluetooth,-56
90.477,Bluetooth,-58
90.509,Bluetooth,-58
90.510,Bluetooth,-58
90.539,Bluetooth,-59
90.541,Bluetooth,-61
90.579,Bluetooth,-51
90.579,Bluetooth,-53
90.608,Bluetooth,-58
90.609,Bluetooth,-59
90.679,Bluetooth,-53
90.680,Bluetooth,-53
90.718,Bluetooth,-58
90.719,Bluetooth,-58
90.826,Bluetooth,-52
90.859,Bluetooth,-59
90.860,Bluetooth,-58
90.896,Bluetooth,-59
90.897,Bluetooth,-59
90.972,Bluetooth,-58
91.014,Bluetooth,-59
91.015,Bluetooth,-59
91.046,Bluetooth,-51
91.047,Bluetooth,-53
91.081,Bluetooth,-58
91.082,Bluetooth,-59
91.122,Bluetooth,-59
91.123,Bluetooth,-60
91.155,Bluetooth,-52
91.156,Bluetooth,-53
91.188,Bluetooth,-52
91.189,Bluetooth,-53
91.219,Bluetooth,-58
91.220,Bluetooth,-58
91.257,Bluetooth,-59
91.258,Bluetooth,-59
91.289,Bluetooth,-52
91.291,Bluetooth,-52
91.327,Bluetooth,-58
