Distance,6.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.012,Bluetooth,-67
0.014,Bluetooth,-66
0.046,Bluetooth,-68
0.048,Bluetooth,-69
0.107,Bluetooth,-67
0.109,Bluetooth,-66
0.212,Bluetooth,-70
0.286,Bluetooth,-69
0.325,Bluetooth,-84
0.327,Bluetooth,-86
0.501,Bluetooth,-72
0.532,Bluetooth,-72
0.534,Bluetooth,-72
0.561,Bluetooth,-64
0.600,Bluetooth,-72
0.602,Bluetooth,-72
0.700,Bluetooth,-63
0.770,Bluetooth,-62
0.772,Bluetooth,-63
0.808,Bluetooth,-62
0.876,Bluetooth,-61
0.878,Bluetooth,-60
0.916,Bluetooth,-61
0.918,Bluetooth,-61
0.952,Bluetooth,-72
0.955,Bluetooth,-72
1.018,Bluetooth,-61
1.020,Bluetooth,-61
1.048,Bluetooth,-61
1.050,Bluetooth,-61
1.128,Bluetooth,-65
1.130,Bluetooth,-66
1.199,Bluetooth,-62
1.201,Bluetooth,-62
1.227,Bluetooth,-62
1.229,Bluetooth,-63
1.261,Bluetooth,-63
1.263,Bluetooth,-61
1.299,Bluetooth,-61
1.301,Bluetooth,-62
1.326,Bluetooth,-62
1.369,Bluetooth,-60
1.371,Bluetooth,-61
1.408,Bluetooth,-60
1.444,Bluetooth,-58
1.446,Bluetooth,-58
1.482,Bluetooth,-59
1.483,Bluetooth,-61
1.516,Bluetooth,-65
1.518,Bluetooth,-65
1.556,Bluetooth,-57
1.558,Bluetooth,-57
1.626,Bluetooth,-68
1.702,Bluetooth,-61
1.737,Bluetooth,-57
1.739,Bluetooth,-56
1.839,Bluetooth,-58
1.841,Bluetooth,-59
1.903,Bluetooth,-63
1.905,Bluetooth,-62
1.935,Bluetooth,-64
1.937,Bluetooth,-63
1.971,Bluetooth,-60
1.973,Bluetooth,-60
2.008,Bluetooth,-63
2.075,Bluetooth,-59
2.114,Bluetooth,-61
2.115,Bluetooth,-63
2.213,Bluetooth,-61
2.215,Bluetooth,-62
2.244,Bluetooth,-57
2.246,Bluetooth,-58
2.273,Bluetooth,-61
2.275,Bluetooth,-62
2.312,Bluetooth,-63
2.343,Bluetooth,-62
2.345,Bluetooth,-62
2.379,Bluetooth,-63
2.380,Bluetooth,-62
2.440,Bluetooth,-63
2.442,Bluetooth,-61
2.548,Bluetooth,-56
2.581,Bluetooth,-65
2.584,Bluetooth,-64
