Distance,10.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhoneXR
0.063,Bluetooth,-68
0.064,Bluetooth,-68
0.086,Bluetooth,-67
0.088,Bluetooth,-69
0.153,Bluetooth,-69
0.155,Bluetooth,-69
0.279,Bluetooth,-69
0.281,Bluetooth,-69
0.385,Bluetooth,-69
0.387,Bluetooth,-69
0.410,Bluetooth,-69
0.412,Bluetooth,-69
0.429,Bluetooth,-68
0.525,Bluetooth,-69
0.526,Bluetooth,-70
0.545,Bluetooth,-67
0.546,Bluetooth,-68
0.764,Bluetooth,-67
0.766,Bluetooth,-67
0.785,Bluetooth,-66
0.787,Bluetooth,-65
0.879,Bluetooth,-68
0.881,Bluetooth,-68
0.901,Bluetooth,-67
0.903,Bluetooth,-67
0.922,Bluetooth,-66
0.924,Bluetooth,-66
1.076,Bluetooth,-65
1.078,Bluetooth,-65
1.101,Bluetooth,-67
1.102,Bluetooth,-68
1.148,Bluetooth,-64
1.149,Bluetooth,-66
1.242,Bluetooth,-68
1.244,Bluetooth,-68
1.420,Bluetooth,-66
1.421,Bluetooth,-66
1.598,Bluetooth,-67
1.600,Bluetooth,-67
1.620,Bluetooth,-64
1.622,Bluetooth,-63
1.767,Bluetooth,-65
1.768,Bluetooth,-65
1.791,Bluetooth,-64
1.794,Bluetooth,-65
1.878,Bluetooth,-64
1.879,Bluetooth,-65
1.902,Bluetooth,-66
1.904,Bluetooth,-65
1.922,Bluetooth,-64
1.924,Bluetooth,-67
2.115,Bluetooth,-66
2.117,Bluetooth,-65
2.241,Bluetooth,-65
2.243,Bluetooth,-65
2.265,Bluetooth,-65
2.266,Bluetooth,-65
2.431,Bluetooth,-69
2.432,Bluetooth,-70
2.520,Bluetooth,-65
2.521,Bluetooth,-64
2.719,Bluetooth,-65
2.720,Bluetooth,-65
2.879,Bluetooth,-64
2.880,Bluetooth,-65
2.903,Bluetooth,-71
2.904,Bluetooth,-72
3.076,Bluetooth,-64
3.100,Bluetooth,-67
3.101,Bluetooth,-66
3.266,Bluetooth,-70
3.267,Bluetooth,-71
3.406,Bluetooth,-71
3.407,Bluetooth,-71
3.424,Bluetooth,-65
3.526,Bluetooth,-71
3.527,Bluetooth,-71
3.548,Bluetooth,-65
3.549,Bluetooth,-66
3.881,Bluetooth,-69
3.882,Bluetooth,-69
3.904,Bluetooth,-64
3.906,Bluetooth,-64
3.924,Bluetooth,-63
3.926,Bluetooth,-63
92.975,Bluetooth,-77
92.976,Bluetooth,-79
92.995,Bluetooth,-68
92.997,Bluetooth,-68
93.076,Bluetooth,-74
93.077,Bluetooth,-75
93.099,Bluetooth,-73
93.101,Bluetooth,-74
