Distance,10.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-52
0.034,Bluetooth,-52
0.035,Bluetooth,-53
0.106,Bluetooth,-61
0.106,Bluetooth,-61
0.145,Bluetooth,-54
0.146,Bluetooth,-52
0.179,Bluetooth,-60
0.179,Bluetooth,-60
0.257,Bluetooth,-54
0.257,Bluetooth,-55
0.297,Bluetooth,-61
0.334,Bluetooth,-54
0.335,Bluetooth,-54
0.440,Bluetooth,-54
0.470,Bluetooth,-61
0.471,Bluetooth,-61
0.536,Bluetooth,-63
0.537,Bluetooth,-63
0.647,Bluetooth,-61
0.648,Bluetooth,-61
0.684,Bluetooth,-63
0.685,Bluetooth,-62
0.750,Bluetooth,-54
0.751,Bluetooth,-54
0.782,Bluetooth,-61
0.783,Bluetooth,-61
0.850,Bluetooth,-55
0.851,Bluetooth,-54
0.887,Bluetooth,-53
0.922,Bluetooth,-53
0.923,Bluetooth,-54
0.952,Bluetooth,-59
0.953,Bluetooth,-61
0.986,Bluetooth,-62
0.987,Bluetooth,-62
1.047,Bluetooth,-61
1.048,Bluetooth,-60
1.082,Bluetooth,-54
1.083,Bluetooth,-53
1.116,Bluetooth,-59
1.117,Bluetooth,-59
1.192,Bluetooth,-58
1.229,Bluetooth,-60
1.229,Bluetooth,-60
1.269,Bluetooth,-53
1.270,Bluetooth,-54
1.303,Bluetooth,-58
1.304,Bluetooth,-57
1.334,Bluetooth,-60
1.334,Bluetooth,-60
1.367,Bluetooth,-53
1.368,Bluetooth,-53
1.472,Bluetooth,-60
1.509,Bluetooth,-59
1.510,Bluetooth,-60
1.548,Bluetooth,-53
1.549,Bluetooth,-53
1.868,Bluetooth,-54
1.868,Bluetooth,-54
1.904,Bluetooth,-58
1.905,Bluetooth,-58
1.938,Bluetooth,-60
1.938,Bluetooth,-58
1.976,Bluetooth,-55
1.977,Bluetooth,-54
2.016,Bluetooth,-57
2.017,Bluetooth,-56
2.053,Bluetooth,-59
2.054,Bluetooth,-59
2.088,Bluetooth,-56
2.158,Bluetooth,-55
2.159,Bluetooth,-55
2.193,Bluetooth,-57
2.194,Bluetooth,-57
2.224,Bluetooth,-59
2.225,Bluetooth,-59
2.330,Bluetooth,-55
2.331,Bluetooth,-56
2.367,Bluetooth,-57
2.368,Bluetooth,-57
2.398,Bluetooth,-58
2.471,Bluetooth,-60
2.472,Bluetooth,-59
2.507,Bluetooth,-54
2.508,Bluetooth,-54
2.538,Bluetooth,-57
2.539,Bluetooth,-57
2.574,Bluetooth,-60
2.575,Bluetooth,-59
2.606,Bluetooth,-56
2.607,Bluetooth,-54
2.679,Bluetooth,-55
2.714,Bluetooth,-56
2.714,Bluetooth,-57
2.750,Bluetooth,-60
2.751,Bluetooth,-60
2.876,Bluetooth,-58
2.877,Bluetooth,-59
2.909,Bluetooth,-54
2.910,Bluetooth,-54
2.948,Bluetooth,-57
2.949,Bluetooth,-56
2.982,Bluetooth,-57
3.017,Bluetooth,-58
3.018,Bluetooth,-57
3.056,Bluetooth,-59
3.057,Bluetooth,-59
3.086,Bluetooth,-58
3.087,Bluetooth,-57
3.152,Bluetooth,-61
3.153,Bluetooth,-59
3.191,Bluetooth,-59
3.192,Bluetooth,-60
3.228,Bluetooth,-62
3.229,Bluetooth,-62
3.264,Bluetooth,-58
3.265,Bluetooth,-58
3.300,Bluetooth,-61
3.413,Bluetooth,-57
3.413,Bluetooth,-57
3.453,Bluetooth,-63
3.454,Bluetooth,-63
3.528,Bluetooth,-61
3.529,Bluetooth,-61
3.594,Bluetooth,-63
3.658,Bluetooth,-60
3.659,Bluetooth,-60
3.825,Bluetooth,-58
3.826,Bluetooth,-58
3.924,Bluetooth,-56
3.925,Bluetooth,-58
3.962,Bluetooth,-59
3.963,Bluetooth,-61
14.950,Bluetooth,-62
14.951,Bluetooth,-62
14.989,Bluetooth,-62
15.027,Bluetooth,-62
15.028,Bluetooth,-63
15.061,Bluetooth,-61
15.062,Bluetooth,-60
15.127,Bluetooth,-65
15.128,Bluetooth,-64
15.156,Bluetooth,-62
15.157,Bluetooth,-63
15.186,Bluetooth,-63
15.187,Bluetooth,-62
15.267,Bluetooth,-63
15.268,Bluetooth,-63
15.296,Bluetooth,-62
15.330,Bluetooth,-62
15.331,Bluetooth,-62
15.449,Bluetooth,-63
15.449,Bluetooth,-63
15.483,Bluetooth,-63
15.484,Bluetooth,-64
15.516,Bluetooth,-63
15.517,Bluetooth,-63
15.589,Bluetooth,-62
15.660,Bluetooth,-63
15.661,Bluetooth,-63
15.692,Bluetooth,-63
15.693,Bluetooth,-63
15.767,Bluetooth,-64
15.768,Bluetooth,-64
15.903,Bluetooth,-62
15.904,Bluetooth,-61
15.971,Bluetooth,-64
15.972,Bluetooth,-63
16.045,Bluetooth,-63
16.046,Bluetooth,-63
16.188,Bluetooth,-62
16.218,Bluetooth,-62
16.219,Bluetooth,-62
16.251,Bluetooth,-63
16.252,Bluetooth,-63
16.395,Bluetooth,-63
16.498,Bluetooth,-63
16.566,Bluetooth,-63
16.567,Bluetooth,-62
16.597,Bluetooth,-58
16.598,Bluetooth,-58
16.628,Bluetooth,-60
16.629,Bluetooth,-60
16.657,Bluetooth,-60
16.657,Bluetooth,-61
16.693,Bluetooth,-62
16.694,Bluetooth,-64
16.720,Bluetooth,-56
16.721,Bluetooth,-56
16.755,Bluetooth,-60
16.756,Bluetooth,-60
16.789,Bluetooth,-56
16.863,Bluetooth,-64
16.864,Bluetooth,-65
16.894,Bluetooth,-56
16.895,Bluetooth,-56
16.927,Bluetooth,-60
