Distance,10.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-63
0.064,Bluetooth,-59
0.065,Bluetooth,-60
0.231,Bluetooth,-58
0.232,Bluetooth,-58
0.330,Bluetooth,-58
0.331,Bluetooth,-57
0.368,Bluetooth,-59
0.369,Bluetooth,-61
0.404,Bluetooth,-61
0.405,Bluetooth,-62
0.437,Bluetooth,-57
0.438,Bluetooth,-57
0.479,Bluetooth,-63
0.480,Bluetooth,-63
0.618,Bluetooth,-59
0.619,Bluetooth,-61
0.662,Bluetooth,-58
0.663,Bluetooth,-58
0.692,Bluetooth,-68
0.693,Bluetooth,-67
0.757,Bluetooth,-64
0.757,Bluetooth,-64
0.793,Bluetooth,-58
0.794,Bluetooth,-58
0.833,Bluetooth,-61
0.834,Bluetooth,-62
0.868,Bluetooth,-63
0.869,Bluetooth,-63
0.902,Bluetooth,-61
0.979,Bluetooth,-60
0.981,Bluetooth,-60
1.013,Bluetooth,-61
1.014,Bluetooth,-60
1.041,Bluetooth,-60
1.042,Bluetooth,-61
1.082,Bluetooth,-58
1.083,Bluetooth,-58
1.151,Bluetooth,-61
1.152,Bluetooth,-61
1.193,Bluetooth,-61
1.230,Bluetooth,-62
1.231,Bluetooth,-60
1.299,Bluetooth,-54
1.300,Bluetooth,-55
1.339,Bluetooth,-59
1.339,Bluetooth,-60
1.369,Bluetooth,-58
1.370,Bluetooth,-58
1.400,Bluetooth,-53
1.401,Bluetooth,-53
1.506,Bluetooth,-59
1.540,Bluetooth,-58
1.541,Bluetooth,-62
1.581,Bluetooth,-57
1.582,Bluetooth,-58
1.645,Bluetooth,-60
1.646,Bluetooth,-61
1.753,Bluetooth,-60
1.754,Bluetooth,-61
1.784,Bluetooth,-58
1.861,Bluetooth,-56
1.862,Bluetooth,-57
1.899,Bluetooth,-57
1.900,Bluetooth,-58
1.937,Bluetooth,-61
1.938,Bluetooth,-62
2.083,Bluetooth,-58
2.115,Bluetooth,-59
2.116,Bluetooth,-60
2.180,Bluetooth,-56
2.181,Bluetooth,-54
2.243,Bluetooth,-62
2.244,Bluetooth,-60
2.273,Bluetooth,-56
2.274,Bluetooth,-55
2.377,Bluetooth,-60
2.413,Bluetooth,-60
2.414,Bluetooth,-60
2.452,Bluetooth,-55
2.453,Bluetooth,-55
2.525,Bluetooth,-56
2.526,Bluetooth,-56
2.696,Bluetooth,-56
2.733,Bluetooth,-61
2.733,Bluetooth,-62
2.770,Bluetooth,-54
2.771,Bluetooth,-55
2.809,Bluetooth,-57
2.810,Bluetooth,-56
2.843,Bluetooth,-61
2.844,Bluetooth,-61
2.878,Bluetooth,-55
2.879,Bluetooth,-54
2.982,Bluetooth,-57
3.016,Bluetooth,-61
3.095,Bluetooth,-58
3.097,Bluetooth,-57
3.228,Bluetooth,-57
3.229,Bluetooth,-58
3.266,Bluetooth,-61
3.267,Bluetooth,-61
3.295,Bluetooth,-60
3.327,Bluetooth,-61
3.328,Bluetooth,-62
3.403,Bluetooth,-58
3.404,Bluetooth,-58
3.432,Bluetooth,-61
3.433,Bluetooth,-62
3.605,Bluetooth,-55
3.675,Bluetooth,-56
3.675,Bluetooth,-56
3.705,Bluetooth,-58
3.705,Bluetooth,-57
3.778,Bluetooth,-55
3.779,Bluetooth,-55
3.843,Bluetooth,-57
3.844,Bluetooth,-57
3.904,Bluetooth,-57
3.938,Bluetooth,-63
3.939,Bluetooth,-64
74.964,Bluetooth,-54
74.965,Bluetooth,-54
75.004,Bluetooth,-55
75.036,Bluetooth,-55
75.037,Bluetooth,-54
75.103,Bluetooth,-54
75.103,Bluetooth,-55
75.136,Bluetooth,-56
75.137,Bluetooth,-55
75.172,Bluetooth,-55
75.173,Bluetooth,-54
75.202,Bluetooth,-54
75.203,Bluetooth,-54
75.234,Bluetooth,-55
75.234,Bluetooth,-55
75.268,Bluetooth,-55
75.269,Bluetooth,-56
75.299,Bluetooth,-56
75.338,Bluetooth,-57
75.339,Bluetooth,-55
75.380,Bluetooth,-54
75.381,Bluetooth,-53
75.411,Bluetooth,-55
75.412,Bluetooth,-54
75.514,Bluetooth,-56
75.515,Bluetooth,-55
75.583,Bluetooth,-55
75.615,Bluetooth,-57
75.616,Bluetooth,-57
75.723,Bluetooth,-62
75.724,Bluetooth,-63
75.761,Bluetooth,-61
75.762,Bluetooth,-61
75.836,Bluetooth,-59
75.837,Bluetooth,-59
75.917,Bluetooth,-55
75.918,Bluetooth,-55
75.957,Bluetooth,-60
75.958,Bluetooth,-60
75.997,Bluetooth,-51
75.997,Bluetooth,-50
76.060,Bluetooth,-58
76.061,Bluetooth,-59
76.089,Bluetooth,-51
76.090,Bluetooth,-51
76.156,Bluetooth,-59
76.157,Bluetooth,-59
76.192,Bluetooth,-51
76.225,Bluetooth,-56
76.226,Bluetooth,-56
76.292,Bluetooth,-53
76.293,Bluetooth,-53
76.331,Bluetooth,-54
76.332,Bluetooth,-54
76.390,Bluetooth,-54
76.391,Bluetooth,-53
76.426,Bluetooth,-53
76.427,Bluetooth,-53
76.497,Bluetooth,-52
76.532,Bluetooth,-53
76.533,Bluetooth,-53
76.670,Bluetooth,-53
76.670,Bluetooth,-54
76.700,Bluetooth,-55
76.701,Bluetooth,-54
76.779,Bluetooth,-54
76.847,Bluetooth,-54
76.848,Bluetooth,-52
76.880,Bluetooth,-56
76.881,Bluetooth,-55
76.953,Bluetooth,-54
76.954,Bluetooth,-54
77.060,Bluetooth,-52
77.061,Bluetooth,-52
77.092,Bluetooth,-55
77.130,Bluetooth,-55
77.131,Bluetooth,-55
77.166,Bluetooth,-51
77.167,Bluetooth,-51
77.301,Bluetooth,-51
77.302,Bluetooth,-51
77.405,Bluetooth,-52
77.593,Bluetooth,-51
77.594,Bluetooth,-51
77.661,Bluetooth,-57
77.661,Bluetooth,-56
77.732,Bluetooth,-55
77.733,Bluetooth,-56
77.763,Bluetooth,-51
77.764,Bluetooth,-51
77.878,Bluetooth,-52
77.879,Bluetooth,-50
77.917,Bluetooth,-55
77.918,Bluetooth,-55
77.986,Bluetooth,-56
78.025,Bluetooth,-55
78.026,Bluetooth,-55
78.142,Bluetooth,-55
78.143,Bluetooth,-54
78.209,Bluetooth,-51
78.210,Bluetooth,-51
78.244,Bluetooth,-54
78.245,Bluetooth,-54
78.280,Bluetooth,-52
78.319,Bluetooth,-52
78.320,Bluetooth,-50
78.353,Bluetooth,-54
78.354,Bluetooth,-54
78.421,Bluetooth,-55
78.422,Bluetooth,-54
78.488,Bluetooth,-54
78.489,Bluetooth,-54
78.515,Bluetooth,-54
78.516,Bluetooth,-54
78.592,Bluetooth,-54
78.631,Bluetooth,-51
78.631,Bluetooth,-51
78.662,Bluetooth,-54
78.692,Bluetooth,-54
78.693,Bluetooth,-54
78.826,Bluetooth,-54
78.827,Bluetooth,-54
78.858,Bluetooth,-51
78.859,Bluetooth,-52
78.896,Bluetooth,-54
78.928,Bluetooth,-51
140.058,Bluetooth,-60
140.059,Bluetooth,-60
140.095,Bluetooth,-68
140.129,Bluetooth,-61
140.130,Bluetooth,-61
140.161,Bluetooth,-70
140.162,Bluetooth,-70
140.195,Bluetooth,-59
140.196,Bluetooth,-58
140.307,Bluetooth,-87
140.308,Bluetooth,-88
140.340,Bluetooth,-62
140.342,Bluetooth,-61
140.371,Bluetooth,-61
140.404,Bluetooth,-66
140.479,Bluetooth,-66
140.479,Bluetooth,-66
140.554,Bluetooth,-60
140.555,Bluetooth,-60
140.626,Bluetooth,-67
140.627,Bluetooth,-66
140.702,Bluetooth,-61
140.739,Bluetooth,-61
140.740,Bluetooth,-61
140.767,Bluetooth,-75
140.768,Bluetooth,-75
140.804,Bluetooth,-75
140.805,Bluetooth,-75
140.907,Bluetooth,-61
140.908,Bluetooth,-62
140.980,Bluetooth,-66
141.042,Bluetooth,-64
141.043,Bluetooth,-63
141.258,Bluetooth,-62
141.259,Bluetooth,-62
141.296,Bluetooth,-64
141.327,Bluetooth,-69
141.328,Bluetooth,-69
141.368,Bluetooth,-58
141.369,Bluetooth,-58
141.396,Bluetooth,-62
141.397,Bluetooth,-64
141.434,Bluetooth,-64
141.435,Bluetooth,-64
141.541,Bluetooth,-61
141.541,Bluetooth,-61
141.584,Bluetooth,-65
141.622,Bluetooth,-60
141.623,Bluetooth,-62
141.692,Bluetooth,-68
