Distance,15.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-71
0.002,Bluetooth,-72
0.040,Bluetooth,-64
0.073,Bluetooth,-64
0.074,Bluetooth,-64
0.110,Bluetooth,-67
0.111,Bluetooth,-66
0.183,Bluetooth,-70
0.184,Bluetooth,-70
0.213,Bluetooth,-63
0.214,Bluetooth,-63
0.249,Bluetooth,-77
0.250,Bluetooth,-78
0.285,Bluetooth,-65
0.287,Bluetooth,-65
0.323,Bluetooth,-62
0.324,Bluetooth,-62
0.363,Bluetooth,-70
0.364,Bluetooth,-69
0.394,Bluetooth,-77
0.461,Bluetooth,-63
0.462,Bluetooth,-63
0.498,Bluetooth,-80
0.499,Bluetooth,-78
0.533,Bluetooth,-62
0.535,Bluetooth,-62
0.597,Bluetooth,-72
0.598,Bluetooth,-71
0.704,Bluetooth,-69
0.705,Bluetooth,-70
0.737,Bluetooth,-67
0.738,Bluetooth,-67
0.776,Bluetooth,-61
0.777,Bluetooth,-61
0.809,Bluetooth,-70
0.811,Bluetooth,-68
0.918,Bluetooth,-66
0.920,Bluetooth,-66
0.948,Bluetooth,-65
0.949,Bluetooth,-66
0.979,Bluetooth,-68
0.980,Bluetooth,-69
1.018,Bluetooth,-61
1.020,Bluetooth,-61
1.054,Bluetooth,-65
1.091,Bluetooth,-67
1.092,Bluetooth,-66
1.122,Bluetooth,-60
1.123,Bluetooth,-60
1.259,Bluetooth,-59
1.260,Bluetooth,-60
1.360,Bluetooth,-59
1.361,Bluetooth,-60
1.392,Bluetooth,-61
1.393,Bluetooth,-60
1.424,Bluetooth,-67
1.425,Bluetooth,-67
1.499,Bluetooth,-58
1.500,Bluetooth,-60
1.538,Bluetooth,-65
1.539,Bluetooth,-66
1.571,Bluetooth,-66
1.604,Bluetooth,-61
1.678,Bluetooth,-66
1.679,Bluetooth,-65
1.752,Bluetooth,-61
1.754,Bluetooth,-62
1.782,Bluetooth,-66
1.783,Bluetooth,-66
1.814,Bluetooth,-65
1.815,Bluetooth,-65
1.853,Bluetooth,-60
1.855,Bluetooth,-61
1.891,Bluetooth,-65
1.892,Bluetooth,-65
1.921,Bluetooth,-66
1.923,Bluetooth,-66
1.953,Bluetooth,-66
1.955,Bluetooth,-66
1.984,Bluetooth,-62
1.985,Bluetooth,-60
2.056,Bluetooth,-65
2.057,Bluetooth,-65
2.086,Bluetooth,-62
2.087,Bluetooth,-62
2.116,Bluetooth,-63
2.117,Bluetooth,-63
2.151,Bluetooth,-65
2.152,Bluetooth,-66
2.256,Bluetooth,-65
2.257,Bluetooth,-66
2.297,Bluetooth,-66
2.298,Bluetooth,-64
2.333,Bluetooth,-65
2.334,Bluetooth,-65
2.370,Bluetooth,-66
2.371,Bluetooth,-66
2.439,Bluetooth,-66
2.440,Bluetooth,-64
2.475,Bluetooth,-66
2.476,Bluetooth,-65
2.654,Bluetooth,-67
2.655,Bluetooth,-67
2.685,Bluetooth,-64
2.686,Bluetooth,-63
2.719,Bluetooth,-67
2.720,Bluetooth,-66
2.759,Bluetooth,-66
2.760,Bluetooth,-67
2.799,Bluetooth,-62
2.800,Bluetooth,-62
2.830,Bluetooth,-60
2.831,Bluetooth,-62
2.861,Bluetooth,-65
2.862,Bluetooth,-65
2.965,Bluetooth,-65
2.966,Bluetooth,-65
3.027,Bluetooth,-66
3.029,Bluetooth,-66
3.099,Bluetooth,-66
3.100,Bluetooth,-66
3.133,Bluetooth,-67
3.135,Bluetooth,-67
3.172,Bluetooth,-60
3.173,Bluetooth,-60
3.241,Bluetooth,-67
3.242,Bluetooth,-69
3.318,Bluetooth,-66
3.319,Bluetooth,-67
3.355,Bluetooth,-67
3.356,Bluetooth,-67
3.393,Bluetooth,-68
3.394,Bluetooth,-68
3.454,Bluetooth,-68
3.528,Bluetooth,-62
3.529,Bluetooth,-62
3.558,Bluetooth,-69
3.559,Bluetooth,-70
3.632,Bluetooth,-70
3.633,Bluetooth,-69
3.670,Bluetooth,-65
3.671,Bluetooth,-66
3.706,Bluetooth,-69
3.707,Bluetooth,-69
3.746,Bluetooth,-72
3.747,Bluetooth,-71
3.817,Bluetooth,-67
3.819,Bluetooth,-67
3.852,Bluetooth,-67
3.853,Bluetooth,-67
3.890,Bluetooth,-67
3.892,Bluetooth,-68
3.958,Bluetooth,-64
3.960,Bluetooth,-66
124.590,Bluetooth,-65
124.591,Bluetooth,-65
124.624,Bluetooth,-68
124.625,Bluetooth,-67
124.694,Bluetooth,-69
124.695,Bluetooth,-69
124.734,Bluetooth,-64
124.735,Bluetooth,-63
124.796,Bluetooth,-68
124.833,Bluetooth,-66
124.834,Bluetooth,-67
124.872,Bluetooth,-64
124.873,Bluetooth,-65
124.910,Bluetooth,-73
124.911,Bluetooth,-73
124.985,Bluetooth,-65
124.986,Bluetooth,-65
125.025,Bluetooth,-71
125.026,Bluetooth,-72
125.058,Bluetooth,-73
125.059,Bluetooth,-72
125.092,Bluetooth,-68
125.093,Bluetooth,-69
125.163,Bluetooth,-65
125.164,Bluetooth,-66
125.198,Bluetooth,-71
125.199,Bluetooth,-70
125.233,Bluetooth,-70
125.235,Bluetooth,-70
125.269,Bluetooth,-67
125.270,Bluetooth,-67
125.304,Bluetooth,-66
125.305,Bluetooth,-66
125.339,Bluetooth,-77
125.340,Bluetooth,-77
125.546,Bluetooth,-58
125.547,Bluetooth,-57
125.650,Bluetooth,-60
125.651,Bluetooth,-59
125.720,Bluetooth,-67
125.721,Bluetooth,-66
125.792,Bluetooth,-56
125.794,Bluetooth,-56
125.870,Bluetooth,-66
125.871,Bluetooth,-66
125.907,Bluetooth,-59
125.909,Bluetooth,-59
125.941,Bluetooth,-75
125.982,Bluetooth,-62
125.983,Bluetooth,-62
126.015,Bluetooth,-61
126.016,Bluetooth,-60
126.047,Bluetooth,-61
126.087,Bluetooth,-70
126.088,Bluetooth,-69
126.161,Bluetooth,-63
126.162,Bluetooth,-63
126.198,Bluetooth,-71
126.199,Bluetooth,-72
126.234,Bluetooth,-72
126.235,Bluetooth,-72
126.266,Bluetooth,-63
126.267,Bluetooth,-62
126.304,Bluetooth,-62
126.305,Bluetooth,-63
126.339,Bluetooth,-69
126.340,Bluetooth,-68
126.375,Bluetooth,-64
126.376,Bluetooth,-64
126.408,Bluetooth,-64
126.409,Bluetooth,-64
126.549,Bluetooth,-63
126.550,Bluetooth,-66
126.612,Bluetooth,-63
126.613,Bluetooth,-64
126.646,Bluetooth,-65
126.647,Bluetooth,-65
126.687,Bluetooth,-66
126.688,Bluetooth,-66
126.758,Bluetooth,-62
126.759,Bluetooth,-64
126.820,Bluetooth,-67
126.821,Bluetooth,-66
126.856,Bluetooth,-62
126.857,Bluetooth,-63
126.923,Bluetooth,-64
126.924,Bluetooth,-64
126.958,Bluetooth,-62
126.959,Bluetooth,-62
126.993,Bluetooth,-63
126.995,Bluetooth,-62
127.060,Bluetooth,-64
127.061,Bluetooth,-65
127.096,Bluetooth,-61
127.097,Bluetooth,-61
127.135,Bluetooth,-69
127.136,Bluetooth,-68
127.167,Bluetooth,-64
127.168,Bluetooth,-63
127.245,Bluetooth,-68
127.352,Bluetooth,-61
127.353,Bluetooth,-60
127.391,Bluetooth,-69
127.392,Bluetooth,-69
127.459,Bluetooth,-61
127.460,Bluetooth,-61
127.533,Bluetooth,-63
127.534,Bluetooth,-62
127.569,Bluetooth,-62
127.570,Bluetooth,-61
127.609,Bluetooth,-70
127.610,Bluetooth,-68
127.680,Bluetooth,-62
127.681,Bluetooth,-61
127.746,Bluetooth,-70
127.747,Bluetooth,-70
127.782,Bluetooth,-63
127.782,Bluetooth,-63
127.854,Bluetooth,-70
127.855,Bluetooth,-69
127.894,Bluetooth,-63
127.895,Bluetooth,-64
128.000,Bluetooth,-62
128.001,Bluetooth,-63
128.038,Bluetooth,-62
128.039,Bluetooth,-62
128.079,Bluetooth,-69
128.080,Bluetooth,-69
128.110,Bluetooth,-70
128.111,Bluetooth,-70
128.146,Bluetooth,-63
128.147,Bluetooth,-64
128.174,Bluetooth,-61
128.175,Bluetooth,-61
128.207,Bluetooth,-69
128.209,Bluetooth,-70
128.238,Bluetooth,-63
128.240,Bluetooth,-63
128.348,Bluetooth,-71
128.349,Bluetooth,-69
128.383,Bluetooth,-63
128.384,Bluetooth,-62
128.418,Bluetooth,-63
128.419,Bluetooth,-64
128.449,Bluetooth,-72
128.487,Bluetooth,-62
128.488,Bluetooth,-63
