Distance,6.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.000,Bluetooth,-65
0.001,Bluetooth,-65
0.099,Bluetooth,-64
0.099,Bluetooth,-65
0.138,Bluetooth,-57
0.139,Bluetooth,-57
0.165,Bluetooth,-62
0.166,Bluetooth,-63
0.218,Bluetooth,-61
0.314,Bluetooth,-69
0.315,Bluetooth,-68
0.378,Bluetooth,-62
0.379,Bluetooth,-63
0.410,Bluetooth,-65
0.411,Bluetooth,-65
0.471,Bluetooth,-61
0.472,Bluetooth,-62
0.565,Bluetooth,-62
0.566,Bluetooth,-62
0.598,Bluetooth,-67
0.599,Bluetooth,-67
0.659,Bluetooth,-63
0.660,Bluetooth,-62
0.693,Bluetooth,-67
0.694,Bluetooth,-69
0.724,Bluetooth,-57
0.726,Bluetooth,-58
0.757,Bluetooth,-62
0.758,Bluetooth,-62
0.821,Bluetooth,-71
0.822,Bluetooth,-69
0.888,Bluetooth,-70
0.889,Bluetooth,-69
0.979,Bluetooth,-61
0.980,Bluetooth,-62
1.012,Bluetooth,-68
1.014,Bluetooth,-68
1.072,Bluetooth,-61
1.077,Bluetooth,-61
1.108,Bluetooth,-68
1.109,Bluetooth,-68
1.171,Bluetooth,-60
1.172,Bluetooth,-61
1.266,Bluetooth,-61
1.295,Bluetooth,-69
1.356,Bluetooth,-60
1.357,Bluetooth,-60
1.424,Bluetooth,-69
1.425,Bluetooth,-70
1.453,Bluetooth,-61
1.454,Bluetooth,-61
1.483,Bluetooth,-70
1.484,Bluetooth,-70
1.550,Bluetooth,-63
1.551,Bluetooth,-62
1.613,Bluetooth,-70
1.615,Bluetooth,-71
1.645,Bluetooth,-61
1.646,Bluetooth,-63
1.678,Bluetooth,-61
1.679,Bluetooth,-62
1.707,Bluetooth,-74
1.710,Bluetooth,-73
1.776,Bluetooth,-64
1.777,Bluetooth,-62
1.808,Bluetooth,-73
1.809,Bluetooth,-74
1.873,Bluetooth,-62
1.874,Bluetooth,-62
1.967,Bluetooth,-62
1.968,Bluetooth,-62
2.000,Bluetooth,-74
2.001,Bluetooth,-74
2.102,Bluetooth,-75
2.103,Bluetooth,-74
2.166,Bluetooth,-62
2.167,Bluetooth,-61
2.233,Bluetooth,-59
2.234,Bluetooth,-58
2.322,Bluetooth,-73
2.327,Bluetooth,-74
2.354,Bluetooth,-63
2.355,Bluetooth,-62
2.417,Bluetooth,-75
2.418,Bluetooth,-76
2.448,Bluetooth,-63
2.449,Bluetooth,-61
2.510,Bluetooth,-75
2.513,Bluetooth,-75
2.579,Bluetooth,-62
2.579,Bluetooth,-62
2.612,Bluetooth,-75
2.613,Bluetooth,-76
2.672,Bluetooth,-62
2.673,Bluetooth,-61
2.706,Bluetooth,-76
2.707,Bluetooth,-77
2.769,Bluetooth,-62
2.770,Bluetooth,-63
2.867,Bluetooth,-62
2.867,Bluetooth,-62
2.897,Bluetooth,-78
2.898,Bluetooth,-78
2.937,Bluetooth,-57
2.963,Bluetooth,-61
2.964,Bluetooth,-61
2.994,Bluetooth,-79
3.059,Bluetooth,-65
3.061,Bluetooth,-66
3.089,Bluetooth,-67
3.090,Bluetooth,-68
3.251,Bluetooth,-62
3.252,Bluetooth,-62
3.379,Bluetooth,-61
3.380,Bluetooth,-62
3.473,Bluetooth,-63
3.474,Bluetooth,-63
3.506,Bluetooth,-80
3.508,Bluetooth,-80
3.570,Bluetooth,-62
3.572,Bluetooth,-62
3.698,Bluetooth,-79
3.699,Bluetooth,-79
3.764,Bluetooth,-62
3.765,Bluetooth,-61
3.862,Bluetooth,-62
3.863,Bluetooth,-62
3.891,Bluetooth,-81
3.892,Bluetooth,-80
3.955,Bluetooth,-63
3.956,Bluetooth,-62
15.179,Bluetooth,-75
15.180,Bluetooth,-75
