Distance,6.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhoneXR
0.000,Bluetooth,-66
0.002,Bluetooth,-66
0.032,Bluetooth,-65
0.033,Bluetooth,-67
0.063,Bluetooth,-67
0.065,Bluetooth,-67
0.095,Bluetooth,-73
0.097,Bluetooth,-74
0.135,Bluetooth,-67
0.192,Bluetooth,-67
0.193,Bluetooth,-67
0.225,Bluetooth,-74
0.227,Bluetooth,-74
0.261,Bluetooth,-66
0.263,Bluetooth,-66
0.292,Bluetooth,-66
0.294,Bluetooth,-66
0.323,Bluetooth,-73
0.325,Bluetooth,-74
0.355,Bluetooth,-74
0.356,Bluetooth,-74
0.385,Bluetooth,-65
0.387,Bluetooth,-66
0.416,Bluetooth,-68
0.417,Bluetooth,-67
0.447,Bluetooth,-73
0.449,Bluetooth,-74
0.549,Bluetooth,-66
0.550,Bluetooth,-67
0.579,Bluetooth,-72
0.580,Bluetooth,-73
0.613,Bluetooth,-66
0.646,Bluetooth,-66
0.648,Bluetooth,-66
0.710,Bluetooth,-71
0.712,Bluetooth,-72
0.743,Bluetooth,-66
0.745,Bluetooth,-64
0.777,Bluetooth,-66
0.779,Bluetooth,-66
0.805,Bluetooth,-73
0.806,Bluetooth,-73
0.835,Bluetooth,-73
0.836,Bluetooth,-73
0.866,Bluetooth,-66
0.868,Bluetooth,-67
0.897,Bluetooth,-64
0.899,Bluetooth,-65
0.926,Bluetooth,-72
0.928,Bluetooth,-73
1.055,Bluetooth,-72
1.056,Bluetooth,-72
1.090,Bluetooth,-65
1.092,Bluetooth,-65
1.121,Bluetooth,-66
1.151,Bluetooth,-65
1.152,Bluetooth,-65
1.182,Bluetooth,-73
1.184,Bluetooth,-72
1.213,Bluetooth,-65
1.215,Bluetooth,-65
1.247,Bluetooth,-65
1.249,Bluetooth,-66
1.311,Bluetooth,-72
1.313,Bluetooth,-73
1.342,Bluetooth,-65
1.343,Bluetooth,-65
1.375,Bluetooth,-66
1.377,Bluetooth,-65
1.407,Bluetooth,-72
1.409,Bluetooth,-72
1.442,Bluetooth,-66
1.443,Bluetooth,-65
1.476,Bluetooth,-66
1.478,Bluetooth,-66
1.507,Bluetooth,-65
1.509,Bluetooth,-65
1.536,Bluetooth,-71
1.538,Bluetooth,-70
1.569,Bluetooth,-65
1.570,Bluetooth,-65
1.602,Bluetooth,-65
1.604,Bluetooth,-65
1.665,Bluetooth,-72
1.666,Bluetooth,-72
1.699,Bluetooth,-65
1.700,Bluetooth,-66
1.730,Bluetooth,-66
1.731,Bluetooth,-66
1.761,Bluetooth,-72
1.762,Bluetooth,-73
1.794,Bluetooth,-72
1.795,Bluetooth,-72
1.826,Bluetooth,-65
1.828,Bluetooth,-65
1.856,Bluetooth,-66
1.857,Bluetooth,-66
1.916,Bluetooth,-72
1.918,Bluetooth,-73
1.948,Bluetooth,-65
1.949,Bluetooth,-66
1.982,Bluetooth,-66
1.984,Bluetooth,-66
2.011,Bluetooth,-73
2.013,Bluetooth,-74
2.042,Bluetooth,-64
2.072,Bluetooth,-65
2.073,Bluetooth,-66
2.104,Bluetooth,-66
2.105,Bluetooth,-65
2.137,Bluetooth,-75
2.139,Bluetooth,-76
2.173,Bluetooth,-65
2.174,Bluetooth,-66
2.204,Bluetooth,-65
2.205,Bluetooth,-65
2.233,Bluetooth,-65
2.235,Bluetooth,-66
2.296,Bluetooth,-67
2.297,Bluetooth,-66
2.330,Bluetooth,-66
2.332,Bluetooth,-65
2.390,Bluetooth,-77
2.391,Bluetooth,-76
2.420,Bluetooth,-65
2.422,Bluetooth,-65
2.452,Bluetooth,-66
2.511,Bluetooth,-75
2.513,Bluetooth,-76
2.546,Bluetooth,-65
2.607,Bluetooth,-74
2.609,Bluetooth,-74
2.642,Bluetooth,-65
2.644,Bluetooth,-67
2.676,Bluetooth,-65
2.706,Bluetooth,-64
2.707,Bluetooth,-63
2.735,Bluetooth,-74
2.736,Bluetooth,-75
2.765,Bluetooth,-66
2.767,Bluetooth,-66
2.796,Bluetooth,-66
2.797,Bluetooth,-66
2.827,Bluetooth,-65
2.829,Bluetooth,-62
2.893,Bluetooth,-66
2.895,Bluetooth,-66
2.927,Bluetooth,-62
2.929,Bluetooth,-64
3.024,Bluetooth,-67
3.026,Bluetooth,-66
3.059,Bluetooth,-63
3.061,Bluetooth,-63
3.089,Bluetooth,-74
3.091,Bluetooth,-75
3.123,Bluetooth,-67
3.124,Bluetooth,-66
3.191,Bluetooth,-64
3.193,Bluetooth,-64
3.223,Bluetooth,-75
3.225,Bluetooth,-75
3.256,Bluetooth,-64
3.287,Bluetooth,-64
