Distance,15.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-69
0.001,Bluetooth,-69
0.037,Bluetooth,-69
0.038,Bluetooth,-69
0.074,Bluetooth,-71
0.075,Bluetooth,-72
0.104,Bluetooth,-70
0.106,Bluetooth,-71
0.211,Bluetooth,-67
0.213,Bluetooth,-67
0.250,Bluetooth,-62
0.251,Bluetooth,-62
0.315,Bluetooth,-56
0.316,Bluetooth,-56
0.346,Bluetooth,-71
0.347,Bluetooth,-72
0.384,Bluetooth,-56
0.385,Bluetooth,-56
0.421,Bluetooth,-56
0.423,Bluetooth,-56
0.453,Bluetooth,-67
0.454,Bluetooth,-67
0.493,Bluetooth,-58
0.495,Bluetooth,-58
0.530,Bluetooth,-57
0.564,Bluetooth,-54
0.565,Bluetooth,-55
0.600,Bluetooth,-66
0.602,Bluetooth,-65
0.637,Bluetooth,-53
0.638,Bluetooth,-53
0.701,Bluetooth,-71
0.702,Bluetooth,-71
0.737,Bluetooth,-58
0.738,Bluetooth,-58
0.815,Bluetooth,-58
0.817,Bluetooth,-57
0.846,Bluetooth,-55
0.847,Bluetooth,-55
0.924,Bluetooth,-62
0.925,Bluetooth,-63
1.029,Bluetooth,-58
1.030,Bluetooth,-57
1.062,Bluetooth,-54
1.063,Bluetooth,-55
1.134,Bluetooth,-60
1.135,Bluetooth,-59
1.167,Bluetooth,-60
1.168,Bluetooth,-60
1.195,Bluetooth,-56
1.196,Bluetooth,-53
1.265,Bluetooth,-61
1.267,Bluetooth,-62
1.304,Bluetooth,-54
1.305,Bluetooth,-54
1.343,Bluetooth,-70
1.345,Bluetooth,-70
1.381,Bluetooth,-60
1.382,Bluetooth,-60
1.417,Bluetooth,-53
1.418,Bluetooth,-53
1.452,Bluetooth,-70
1.453,Bluetooth,-68
1.599,Bluetooth,-68
1.600,Bluetooth,-68
1.631,Bluetooth,-61
1.632,Bluetooth,-61
1.703,Bluetooth,-67
1.704,Bluetooth,-67
1.741,Bluetooth,-62
