Distance,6.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-44
0.001,Bluetooth,-45
0.070,Bluetooth,-43
0.072,Bluetooth,-43
0.147,Bluetooth,-44
0.148,Bluetooth,-45
0.182,Bluetooth,-42
0.184,Bluetooth,-41
0.223,Bluetooth,-64
0.224,Bluetooth,-62
0.289,Bluetooth,-45
0.291,Bluetooth,-44
0.323,Bluetooth,-45
0.324,Bluetooth,-45
0.363,Bluetooth,-42
0.364,Bluetooth,-42
0.391,Bluetooth,-48
0.392,Bluetooth,-48
0.424,Bluetooth,-49
0.425,Bluetooth,-49
0.457,Bluetooth,-52
0.457,Bluetooth,-53
0.490,Bluetooth,-66
0.491,Bluetooth,-66
0.521,Bluetooth,-55
0.522,Bluetooth,-55
0.661,Bluetooth,-47
0.662,Bluetooth,-48
0.737,Bluetooth,-44
0.738,Bluetooth,-45
0.775,Bluetooth,-45
0.776,Bluetooth,-45
0.809,Bluetooth,-47
0.810,Bluetooth,-48
0.840,Bluetooth,-46
0.841,Bluetooth,-45
0.879,Bluetooth,-43
0.881,Bluetooth,-43
0.993,Bluetooth,-52
0.994,Bluetooth,-51
1.021,Bluetooth,-43
1.022,Bluetooth,-44
1.058,Bluetooth,-44
1.059,Bluetooth,-45
1.090,Bluetooth,-53
1.091,Bluetooth,-55
1.124,Bluetooth,-50
1.125,Bluetooth,-51
1.156,Bluetooth,-51
1.157,Bluetooth,-51
1.223,Bluetooth,-58
1.253,Bluetooth,-61
1.255,Bluetooth,-61
1.291,Bluetooth,-58
1.292,Bluetooth,-55
1.328,Bluetooth,-78
1.329,Bluetooth,-77
1.364,Bluetooth,-55
1.403,Bluetooth,-51
1.404,Bluetooth,-51
1.444,Bluetooth,-60
1.445,Bluetooth,-59
1.474,Bluetooth,-58
1.475,Bluetooth,-59
1.514,Bluetooth,-53
1.516,Bluetooth,-53
1.576,Bluetooth,-63
1.577,Bluetooth,-64
1.613,Bluetooth,-58
1.615,Bluetooth,-59
1.721,Bluetooth,-57
1.722,Bluetooth,-59
1.829,Bluetooth,-52
1.831,Bluetooth,-52
2.014,Bluetooth,-51
2.015,Bluetooth,-51
2.049,Bluetooth,-58
2.050,Bluetooth,-58
2.087,Bluetooth,-53
2.088,Bluetooth,-54
2.117,Bluetooth,-51
2.119,Bluetooth,-51
2.155,Bluetooth,-57
2.156,Bluetooth,-57
2.193,Bluetooth,-51
2.295,Bluetooth,-60
2.296,Bluetooth,-59
2.387,Bluetooth,-60
2.388,Bluetooth,-61
2.461,Bluetooth,-53
2.462,Bluetooth,-54
2.497,Bluetooth,-53
2.498,Bluetooth,-53
2.669,Bluetooth,-52
2.671,Bluetooth,-52
2.806,Bluetooth,-51
2.807,Bluetooth,-51
2.877,Bluetooth,-55
2.878,Bluetooth,-55
2.916,Bluetooth,-51
2.918,Bluetooth,-52
2.949,Bluetooth,-52
2.950,Bluetooth,-52
2.986,Bluetooth,-56
2.988,Bluetooth,-55
3.059,Bluetooth,-53
3.060,Bluetooth,-51
3.178,Bluetooth,-51
3.179,Bluetooth,-50
3.216,Bluetooth,-52
3.217,Bluetooth,-52
3.248,Bluetooth,-56
3.249,Bluetooth,-57
3.285,Bluetooth,-51
3.325,Bluetooth,-53
3.327,Bluetooth,-51
3.393,Bluetooth,-50
3.395,Bluetooth,-52
3.423,Bluetooth,-52
3.425,Bluetooth,-51
3.457,Bluetooth,-54
3.458,Bluetooth,-54
3.526,Bluetooth,-52
3.527,Bluetooth,-52
3.557,Bluetooth,-52
3.558,Bluetooth,-53
3.594,Bluetooth,-56
3.659,Bluetooth,-53
3.660,Bluetooth,-53
3.699,Bluetooth,-53
3.700,Bluetooth,-53
3.729,Bluetooth,-57
3.730,Bluetooth,-57
3.762,Bluetooth,-53
3.763,Bluetooth,-54
3.796,Bluetooth,-53
3.798,Bluetooth,-52
3.834,Bluetooth,-56
3.835,Bluetooth,-57
3.867,Bluetooth,-54
3.869,Bluetooth,-54
3.908,Bluetooth,-55
3.909,Bluetooth,-55
3.941,Bluetooth,-53
3.943,Bluetooth,-54
3.976,Bluetooth,-57
3.977,Bluetooth,-56
61.396,Bluetooth,-70
61.398,Bluetooth,-70
61.566,Bluetooth,-65
61.567,Bluetooth,-65
61.596,Bluetooth,-73
61.636,Bluetooth,-70
61.637,Bluetooth,-71
61.669,Bluetooth,-65
61.709,Bluetooth,-75
61.781,Bluetooth,-69
61.782,Bluetooth,-70
61.816,Bluetooth,-65
61.817,Bluetooth,-66
61.853,Bluetooth,-74
61.854,Bluetooth,-75
61.885,Bluetooth,-70
61.886,Bluetooth,-70
61.921,Bluetooth,-65
61.923,Bluetooth,-66
61.953,Bluetooth,-76
61.993,Bluetooth,-70
61.994,Bluetooth,-70
62.068,Bluetooth,-76
62.069,Bluetooth,-76
62.103,Bluetooth,-76
62.141,Bluetooth,-70
62.143,Bluetooth,-70
62.176,Bluetooth,-64
62.177,Bluetooth,-64
62.209,Bluetooth,-77
62.210,Bluetooth,-78
62.379,Bluetooth,-70
62.380,Bluetooth,-70
62.408,Bluetooth,-64
62.409,Bluetooth,-64
62.475,Bluetooth,-70
62.476,Bluetooth,-70
62.546,Bluetooth,-77
62.547,Bluetooth,-77
62.575,Bluetooth,-77
62.576,Bluetooth,-77
62.607,Bluetooth,-70
62.608,Bluetooth,-70
62.676,Bluetooth,-77
62.677,Bluetooth,-76
62.713,Bluetooth,-70
62.714,Bluetooth,-70
62.791,Bluetooth,-77
62.830,Bluetooth,-70
62.831,Bluetooth,-69
62.866,Bluetooth,-65
62.867,Bluetooth,-64
62.906,Bluetooth,-64
62.907,Bluetooth,-64
62.935,Bluetooth,-77
62.936,Bluetooth,-77
62.968,Bluetooth,-70
62.969,Bluetooth,-70
62.998,Bluetooth,-64
62.999,Bluetooth,-64
63.031,Bluetooth,-76
63.073,Bluetooth,-69
63.074,Bluetooth,-70
63.102,Bluetooth,-70
63.103,Bluetooth,-71
63.138,Bluetooth,-64
63.139,Bluetooth,-64
63.206,Bluetooth,-70
63.207,Bluetooth,-70
63.274,Bluetooth,-74
63.275,Bluetooth,-75
63.314,Bluetooth,-70
63.315,Bluetooth,-69
63.377,Bluetooth,-63
63.379,Bluetooth,-64
63.413,Bluetooth,-75
63.414,Bluetooth,-74
63.446,Bluetooth,-68
63.447,Bluetooth,-69
63.506,Bluetooth,-75
63.507,Bluetooth,-76
63.611,Bluetooth,-64
63.612,Bluetooth,-64
63.690,Bluetooth,-70
63.691,Bluetooth,-69
63.757,Bluetooth,-77
63.758,Bluetooth,-76
63.791,Bluetooth,-70
63.792,Bluetooth,-71
63.905,Bluetooth,-78
63.906,Bluetooth,-78
63.937,Bluetooth,-70
63.938,Bluetooth,-71
63.966,Bluetooth,-65
63.967,Bluetooth,-65
63.996,Bluetooth,-80
64.035,Bluetooth,-70
64.037,Bluetooth,-70
64.066,Bluetooth,-64
64.067,Bluetooth,-64
64.174,Bluetooth,-69
64.175,Bluetooth,-69
64.236,Bluetooth,-81
64.237,Bluetooth,-80
64.274,Bluetooth,-68
64.275,Bluetooth,-70
64.303,Bluetooth,-69
64.305,Bluetooth,-69
64.340,Bluetooth,-63
64.379,Bluetooth,-81
64.380,Bluetooth,-80
64.415,Bluetooth,-67
64.416,Bluetooth,-68
64.448,Bluetooth,-64
64.449,Bluetooth,-63
64.490,Bluetooth,-81
64.552,Bluetooth,-64
64.553,Bluetooth,-65
64.625,Bluetooth,-69
64.626,Bluetooth,-68
64.657,Bluetooth,-68
64.658,Bluetooth,-68
64.696,Bluetooth,-65
64.697,Bluetooth,-66
64.729,Bluetooth,-84
64.730,Bluetooth,-84
64.765,Bluetooth,-68
64.766,Bluetooth,-68
64.874,Bluetooth,-67
64.875,Bluetooth,-68
64.912,Bluetooth,-64
64.913,Bluetooth,-64
64.951,Bluetooth,-85
64.952,Bluetooth,-85
64.992,Bluetooth,-69
64.993,Bluetooth,-69
65.029,Bluetooth,-64
65.062,Bluetooth,-65
65.063,Bluetooth,-65
65.103,Bluetooth,-83
65.104,Bluetooth,-84
65.142,Bluetooth,-67
65.143,Bluetooth,-68
65.172,Bluetooth,-65
65.174,Bluetooth,-64
65.214,Bluetooth,-81
65.215,Bluetooth,-79
65.254,Bluetooth,-67
65.256,Bluetooth,-68
65.292,Bluetooth,-64
65.294,Bluetooth,-64
140.946,Bluetooth,-62
140.947,Bluetooth,-64
140.981,Bluetooth,-64
140.982,Bluetooth,-62
141.095,Bluetooth,-64
141.096,Bluetooth,-64
141.174,Bluetooth,-65
141.175,Bluetooth,-63
141.239,Bluetooth,-63
141.278,Bluetooth,-61
141.279,Bluetooth,-60
141.309,Bluetooth,-62
141.311,Bluetooth,-62
141.343,Bluetooth,-61
141.344,Bluetooth,-62
141.408,Bluetooth,-60
141.410,Bluetooth,-61
141.445,Bluetooth,-62
141.446,Bluetooth,-62
141.475,Bluetooth,-62
141.476,Bluetooth,-60
141.511,Bluetooth,-59
141.512,Bluetooth,-58
141.611,Bluetooth,-62
141.612,Bluetooth,-63
141.648,Bluetooth,-60
141.649,Bluetooth,-60
141.687,Bluetooth,-59
141.717,Bluetooth,-62
141.719,Bluetooth,-63
141.864,Bluetooth,-74
141.865,Bluetooth,-74
141.896,Bluetooth,-72
141.927,Bluetooth,-71
141.928,Bluetooth,-71
142.001,Bluetooth,-65
142.002,Bluetooth,-65
142.035,Bluetooth,-65
142.036,Bluetooth,-67
142.072,Bluetooth,-66
142.073,Bluetooth,-66
142.106,Bluetooth,-65
142.107,Bluetooth,-64
142.137,Bluetooth,-65
142.138,Bluetooth,-65
142.168,Bluetooth,-68
142.169,Bluetooth,-68
142.234,Bluetooth,-63
142.308,Bluetooth,-63
142.309,Bluetooth,-63
142.341,Bluetooth,-64
142.342,Bluetooth,-65
142.405,Bluetooth,-71
142.406,Bluetooth,-72
142.435,Bluetooth,-64
142.436,Bluetooth,-65
142.471,Bluetooth,-66
142.472,Bluetooth,-67
142.546,Bluetooth,-65
142.547,Bluetooth,-66
142.618,Bluetooth,-67
142.619,Bluetooth,-67
142.649,Bluetooth,-64
142.650,Bluetooth,-64
142.680,Bluetooth,-68
142.682,Bluetooth,-68
142.751,Bluetooth,-64
142.752,Bluetooth,-64
142.784,Bluetooth,-67
142.785,Bluetooth,-67
142.818,Bluetooth,-66
142.819,Bluetooth,-67
142.853,Bluetooth,-61
142.854,Bluetooth,-62
142.893,Bluetooth,-61
142.894,Bluetooth,-61
142.926,Bluetooth,-68
142.927,Bluetooth,-68
142.963,Bluetooth,-62
142.964,Bluetooth,-61
143.038,Bluetooth,-67
143.039,Bluetooth,-66
143.074,Bluetooth,-60
143.075,Bluetooth,-62
143.114,Bluetooth,-63
143.115,Bluetooth,-64
143.147,Bluetooth,-66
143.148,Bluetooth,-67
143.177,Bluetooth,-67
143.178,Bluetooth,-67
143.246,Bluetooth,-64
143.247,Bluetooth,-63
143.276,Bluetooth,-67
143.278,Bluetooth,-67
143.315,Bluetooth,-61
143.316,Bluetooth,-61
143.350,Bluetooth,-65
143.351,Bluetooth,-65
143.382,Bluetooth,-64
143.383,Bluetooth,-64
143.410,Bluetooth,-66
143.412,Bluetooth,-66
143.442,Bluetooth,-60
143.443,Bluetooth,-60
143.472,Bluetooth,-65
143.473,Bluetooth,-66
143.502,Bluetooth,-67
143.503,Bluetooth,-68
143.530,Bluetooth,-65
143.531,Bluetooth,-65
143.562,Bluetooth,-61
143.563,Bluetooth,-61
143.593,Bluetooth,-68
143.594,Bluetooth,-66
143.696,Bluetooth,-62
143.697,Bluetooth,-62
143.771,Bluetooth,-65
143.772,Bluetooth,-65
143.804,Bluetooth,-63
143.805,Bluetooth,-63
143.844,Bluetooth,-65
143.845,Bluetooth,-66
143.912,Bluetooth,-64
143.913,Bluetooth,-64
143.948,Bluetooth,-66
143.950,Bluetooth,-66
144.013,Bluetooth,-63
144.014,Bluetooth,-63
144.050,Bluetooth,-64
144.051,Bluetooth,-64
144.124,Bluetooth,-65
144.124,Bluetooth,-65
144.156,Bluetooth,-65
144.157,Bluetooth,-66
144.196,Bluetooth,-67
144.197,Bluetooth,-66
144.227,Bluetooth,-65
144.229,Bluetooth,-64
144.342,Bluetooth,-65
144.343,Bluetooth,-64
144.367,Bluetooth,-65
144.368,Bluetooth,-66
144.399,Bluetooth,-63
144.400,Bluetooth,-63
144.435,Bluetooth,-65
144.436,Bluetooth,-66
144.464,Bluetooth,-65
144.465,Bluetooth,-65
144.570,Bluetooth,-64
144.571,Bluetooth,-65
144.600,Bluetooth,-65
144.601,Bluetooth,-66
144.632,Bluetooth,-64
144.633,Bluetooth,-63
144.671,Bluetooth,-64
144.673,Bluetooth,-67
144.702,Bluetooth,-65
144.704,Bluetooth,-65
144.730,Bluetooth,-65
144.731,Bluetooth,-65
144.761,Bluetooth,-64
144.762,Bluetooth,-64
144.801,Bluetooth,-66
144.840,Bluetooth,-65
144.841,Bluetooth,-65
201.904,Bluetooth,-68
201.905,Bluetooth,-66
201.939,Bluetooth,-66
201.940,Bluetooth,-67
201.972,Bluetooth,-66
201.973,Bluetooth,-67
202.006,Bluetooth,-73
202.007,Bluetooth,-71
202.037,Bluetooth,-68
202.038,Bluetooth,-67
202.110,Bluetooth,-72
202.111,Bluetooth,-72
202.172,Bluetooth,-67
202.173,Bluetooth,-67
202.209,Bluetooth,-67
202.210,Bluetooth,-66
202.247,Bluetooth,-72
202.248,Bluetooth,-72
202.273,Bluetooth,-66
202.274,Bluetooth,-68
202.305,Bluetooth,-65
202.306,Bluetooth,-66
202.339,Bluetooth,-66
202.341,Bluetooth,-67
202.408,Bluetooth,-67
202.409,Bluetooth,-66
202.442,Bluetooth,-66
202.481,Bluetooth,-73
202.482,Bluetooth,-72
202.515,Bluetooth,-66
202.516,Bluetooth,-66
202.549,Bluetooth,-66
202.550,Bluetooth,-66
202.617,Bluetooth,-72
202.618,Bluetooth,-71
202.685,Bluetooth,-66
202.687,Bluetooth,-66
202.720,Bluetooth,-72
202.721,Bluetooth,-72
202.753,Bluetooth,-67
202.754,Bluetooth,-67
202.896,Bluetooth,-68
202.897,Bluetooth,-68
202.930,Bluetooth,-66
202.931,Bluetooth,-66
202.963,Bluetooth,-73
202.965,Bluetooth,-72
202.998,Bluetooth,-68
202.998,Bluetooth,-69
203.067,Bluetooth,-71
203.069,Bluetooth,-70
203.098,Bluetooth,-76
203.099,Bluetooth,-72
203.209,Bluetooth,-72
203.210,Bluetooth,-72
203.279,Bluetooth,-66
203.280,Bluetooth,-66
203.314,Bluetooth,-72
203.315,Bluetooth,-71
203.378,Bluetooth,-70
203.379,Bluetooth,-71
203.443,Bluetooth,-71
203.444,Bluetooth,-72
203.509,Bluetooth,-67
203.510,Bluetooth,-66
203.540,Bluetooth,-66
203.541,Bluetooth,-67
203.577,Bluetooth,-71
203.578,Bluetooth,-71
203.608,Bluetooth,-70
203.609,Bluetooth,-70
203.675,Bluetooth,-70
203.676,Bluetooth,-71
203.710,Bluetooth,-71
203.711,Bluetooth,-70
203.740,Bluetooth,-70
203.742,Bluetooth,-70
203.843,Bluetooth,-71
203.876,Bluetooth,-66
203.877,Bluetooth,-66
203.949,Bluetooth,-72
203.988,Bluetooth,-67
203.989,Bluetooth,-67
204.019,Bluetooth,-67
204.020,Bluetooth,-67
204.056,Bluetooth,-72
204.057,Bluetooth,-72
204.088,Bluetooth,-73
204.089,Bluetooth,-73
204.120,Bluetooth,-67
204.121,Bluetooth,-67
204.220,Bluetooth,-75
204.221,Bluetooth,-74
204.254,Bluetooth,-67
204.255,Bluetooth,-67
204.323,Bluetooth,-73
204.324,Bluetooth,-73
204.389,Bluetooth,-71
204.390,Bluetooth,-71
204.427,Bluetooth,-73
204.428,Bluetooth,-74
204.468,Bluetooth,-66
204.469,Bluetooth,-67
204.504,Bluetooth,-71
204.505,Bluetooth,-71
204.535,Bluetooth,-70
204.536,Bluetooth,-70
204.569,Bluetooth,-71
204.570,Bluetooth,-73
204.601,Bluetooth,-66
204.602,Bluetooth,-68
204.641,Bluetooth,-70
204.642,Bluetooth,-70
204.708,Bluetooth,-67
204.709,Bluetooth,-65
204.738,Bluetooth,-66
204.739,Bluetooth,-65
204.771,Bluetooth,-70
204.808,Bluetooth,-72
204.809,Bluetooth,-72
204.880,Bluetooth,-70
204.980,Bluetooth,-66
204.982,Bluetooth,-67
205.053,Bluetooth,-72
205.091,Bluetooth,-66
205.091,Bluetooth,-67
205.131,Bluetooth,-70
205.164,Bluetooth,-71
205.165,Bluetooth,-72
205.237,Bluetooth,-69
205.239,Bluetooth,-69
205.270,Bluetooth,-72
205.272,Bluetooth,-72
205.376,Bluetooth,-69
205.378,Bluetooth,-69
205.445,Bluetooth,-67
205.447,Bluetooth,-67
205.478,Bluetooth,-69
205.480,Bluetooth,-69
205.512,Bluetooth,-72
205.546,Bluetooth,-66
205.585,Bluetooth,-73
205.586,Bluetooth,-74
205.653,Bluetooth,-71
205.686,Bluetooth,-67
205.687,Bluetooth,-66
205.719,Bluetooth,-70
205.757,Bluetooth,-71
205.758,Bluetooth,-71
205.830,Bluetooth,-71
205.831,Bluetooth,-70
205.864,Bluetooth,-71
205.865,Bluetooth,-72
