Distance,10.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-61
0.002,Bluetooth,-60
0.035,Bluetooth,-54
0.036,Bluetooth,-54
0.101,Bluetooth,-58
0.102,Bluetooth,-59
0.139,Bluetooth,-59
0.141,Bluetooth,-58
0.176,Bluetooth,-54
0.177,Bluetooth,-55
0.208,Bluetooth,-60
0.209,Bluetooth,-58
0.246,Bluetooth,-60
0.248,Bluetooth,-59
0.281,Bluetooth,-54
0.351,Bluetooth,-58
0.352,Bluetooth,-58
0.387,Bluetooth,-53
0.388,Bluetooth,-54
0.425,Bluetooth,-58
0.426,Bluetooth,-57
0.464,Bluetooth,-57
0.465,Bluetooth,-59
0.499,Bluetooth,-57
0.500,Bluetooth,-58
0.536,Bluetooth,-54
0.537,Bluetooth,-53
0.578,Bluetooth,-58
0.579,Bluetooth,-57
0.711,Bluetooth,-59
0.712,Bluetooth,-58
0.743,Bluetooth,-57
0.781,Bluetooth,-53
0.782,Bluetooth,-55
0.810,Bluetooth,-58
0.811,Bluetooth,-58
0.844,Bluetooth,-58
0.845,Bluetooth,-57
0.908,Bluetooth,-57
0.909,Bluetooth,-58
0.941,Bluetooth,-57
0.942,Bluetooth,-58
0.979,Bluetooth,-58
0.981,Bluetooth,-58
1.090,Bluetooth,-58
1.091,Bluetooth,-58
1.201,Bluetooth,-58
1.202,Bluetooth,-58
1.272,Bluetooth,-56
1.273,Bluetooth,-58
1.303,Bluetooth,-58
1.304,Bluetooth,-59
1.334,Bluetooth,-58
1.335,Bluetooth,-58
1.368,Bluetooth,-54
1.369,Bluetooth,-54
1.402,Bluetooth,-56
1.438,Bluetooth,-58
1.439,Bluetooth,-58
1.544,Bluetooth,-59
1.545,Bluetooth,-58
1.585,Bluetooth,-54
1.586,Bluetooth,-53
1.626,Bluetooth,-56
1.627,Bluetooth,-56
1.663,Bluetooth,-60
1.664,Bluetooth,-58
1.706,Bluetooth,-53
1.707,Bluetooth,-53
1.741,Bluetooth,-54
1.742,Bluetooth,-53
1.781,Bluetooth,-54
1.782,Bluetooth,-56
1.817,Bluetooth,-59
1.818,Bluetooth,-59
1.855,Bluetooth,-54
1.856,Bluetooth,-53
1.886,Bluetooth,-55
1.887,Bluetooth,-55
1.917,Bluetooth,-60
1.918,Bluetooth,-59
1.953,Bluetooth,-53
1.954,Bluetooth,-53
2.052,Bluetooth,-58
2.186,Bluetooth,-54
2.187,Bluetooth,-53
2.287,Bluetooth,-59
2.288,Bluetooth,-58
2.324,Bluetooth,-54
2.325,Bluetooth,-52
2.396,Bluetooth,-60
2.397,Bluetooth,-60
2.428,Bluetooth,-52
2.429,Bluetooth,-53
2.539,Bluetooth,-60
2.540,Bluetooth,-59
2.652,Bluetooth,-58
2.653,Bluetooth,-59
2.726,Bluetooth,-56
2.727,Bluetooth,-57
2.761,Bluetooth,-59
2.762,Bluetooth,-58
2.798,Bluetooth,-53
