Distance,4.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-51
0.000,Bluetooth,-51
0.037,Bluetooth,-55
0.038,Bluetooth,-54
0.209,Bluetooth,-52
0.210,Bluetooth,-52
0.250,Bluetooth,-52
0.250,Bluetooth,-51
0.284,Bluetooth,-51
0.285,Bluetooth,-50
0.314,Bluetooth,-52
0.315,Bluetooth,-53
0.347,Bluetooth,-52
0.447,Bluetooth,-52
0.448,Bluetooth,-51
0.486,Bluetooth,-51
0.487,Bluetooth,-52
0.526,Bluetooth,-53
0.528,Bluetooth,-53
0.560,Bluetooth,-51
0.561,Bluetooth,-51
0.632,Bluetooth,-51
0.633,Bluetooth,-51
0.702,Bluetooth,-52
0.703,Bluetooth,-54
0.737,Bluetooth,-50
0.738,Bluetooth,-51
0.774,Bluetooth,-50
0.775,Bluetooth,-50
0.810,Bluetooth,-53
0.811,Bluetooth,-54
0.841,Bluetooth,-51
0.842,Bluetooth,-52
0.905,Bluetooth,-50
0.906,Bluetooth,-52
0.981,Bluetooth,-52
0.982,Bluetooth,-52
1.086,Bluetooth,-51
1.087,Bluetooth,-51
1.122,Bluetooth,-52
1.123,Bluetooth,-53
1.155,Bluetooth,-54
1.156,Bluetooth,-52
1.193,Bluetooth,-52
1.194,Bluetooth,-52
1.232,Bluetooth,-53
1.233,Bluetooth,-53
1.295,Bluetooth,-53
1.296,Bluetooth,-52
1.329,Bluetooth,-50
1.330,Bluetooth,-51
1.363,Bluetooth,-51
1.364,Bluetooth,-51
1.397,Bluetooth,-52
1.398,Bluetooth,-52
1.461,Bluetooth,-50
1.462,Bluetooth,-50
1.492,Bluetooth,-50
1.493,Bluetooth,-50
1.529,Bluetooth,-50
1.530,Bluetooth,-51
1.565,Bluetooth,-49
1.597,Bluetooth,-52
1.598,Bluetooth,-50
1.638,Bluetooth,-50
1.639,Bluetooth,-50
1.667,Bluetooth,-49
1.667,Bluetooth,-49
1.776,Bluetooth,-50
1.776,Bluetooth,-50
1.811,Bluetooth,-50
1.812,Bluetooth,-49
1.852,Bluetooth,-53
1.891,Bluetooth,-52
1.891,Bluetooth,-52
1.930,Bluetooth,-52
1.932,Bluetooth,-51
1.966,Bluetooth,-51
1.967,Bluetooth,-49
2.002,Bluetooth,-52
2.003,Bluetooth,-51
2.039,Bluetooth,-53
2.039,Bluetooth,-52
2.077,Bluetooth,-50
2.078,Bluetooth,-51
2.151,Bluetooth,-53
2.184,Bluetooth,-52
2.185,Bluetooth,-51
2.218,Bluetooth,-54
2.219,Bluetooth,-53
2.319,Bluetooth,-52
2.319,Bluetooth,-53
2.355,Bluetooth,-54
2.356,Bluetooth,-55
2.424,Bluetooth,-53
2.425,Bluetooth,-53
2.524,Bluetooth,-54
2.524,Bluetooth,-54
2.623,Bluetooth,-53
2.624,Bluetooth,-53
2.653,Bluetooth,-52
2.654,Bluetooth,-54
2.690,Bluetooth,-49
2.691,Bluetooth,-49
2.728,Bluetooth,-53
2.729,Bluetooth,-54
2.763,Bluetooth,-53
2.832,Bluetooth,-52
2.833,Bluetooth,-53
2.863,Bluetooth,-49
2.864,Bluetooth,-49
2.938,Bluetooth,-53
2.938,Bluetooth,-52
3.056,Bluetooth,-51
3.095,Bluetooth,-52
3.096,Bluetooth,-52
3.127,Bluetooth,-52
3.128,Bluetooth,-52
3.198,Bluetooth,-52
3.199,Bluetooth,-53
3.301,Bluetooth,-48
3.302,Bluetooth,-49
3.337,Bluetooth,-52
3.338,Bluetooth,-53
3.416,Bluetooth,-54
3.417,Bluetooth,-52
3.553,Bluetooth,-52
3.554,Bluetooth,-53
3.585,Bluetooth,-49
3.585,Bluetooth,-49
3.622,Bluetooth,-53
3.623,Bluetooth,-53
3.661,Bluetooth,-54
3.731,Bluetooth,-52
3.732,Bluetooth,-53
3.806,Bluetooth,-54
3.807,Bluetooth,-52
3.836,Bluetooth,-55
3.837,Bluetooth,-55
3.875,Bluetooth,-49
3.876,Bluetooth,-49
3.947,Bluetooth,-54
29.472,Bluetooth,-56
29.503,Bluetooth,-56
29.504,Bluetooth,-56
29.538,Bluetooth,-57
29.539,Bluetooth,-57
29.570,Bluetooth,-59
29.571,Bluetooth,-60
29.610,Bluetooth,-56
29.644,Bluetooth,-57
29.645,Bluetooth,-57
29.677,Bluetooth,-60
29.678,Bluetooth,-60
29.715,Bluetooth,-56
29.715,Bluetooth,-58
29.748,Bluetooth,-58
29.788,Bluetooth,-56
29.789,Bluetooth,-56
29.824,Bluetooth,-57
29.824,Bluetooth,-57
29.863,Bluetooth,-60
29.864,Bluetooth,-59
29.929,Bluetooth,-57
29.931,Bluetooth,-57
29.968,Bluetooth,-56
29.969,Bluetooth,-56
30.039,Bluetooth,-57
30.040,Bluetooth,-56
30.072,Bluetooth,-57
30.107,Bluetooth,-56
30.108,Bluetooth,-56
30.278,Bluetooth,-59
30.279,Bluetooth,-60
30.313,Bluetooth,-55
30.314,Bluetooth,-55
30.346,Bluetooth,-57
30.347,Bluetooth,-56
30.448,Bluetooth,-54
30.449,Bluetooth,-55
30.483,Bluetooth,-54
30.484,Bluetooth,-54
30.516,Bluetooth,-58
30.517,Bluetooth,-57
30.545,Bluetooth,-55
30.546,Bluetooth,-54
30.616,Bluetooth,-57
30.617,Bluetooth,-56
30.647,Bluetooth,-58
30.683,Bluetooth,-59
30.684,Bluetooth,-58
30.783,Bluetooth,-67
30.784,Bluetooth,-67
30.891,Bluetooth,-69
30.892,Bluetooth,-69
30.925,Bluetooth,-64
30.926,Bluetooth,-65
30.955,Bluetooth,-64
30.987,Bluetooth,-63
30.990,Bluetooth,-64
31.026,Bluetooth,-57
31.027,Bluetooth,-58
31.056,Bluetooth,-64
31.058,Bluetooth,-64
31.127,Bluetooth,-59
31.128,Bluetooth,-59
31.165,Bluetooth,-60
31.166,Bluetooth,-60
31.264,Bluetooth,-60
31.372,Bluetooth,-62
31.373,Bluetooth,-62
31.410,Bluetooth,-60
31.411,Bluetooth,-61
31.443,Bluetooth,-58
31.444,Bluetooth,-58
31.548,Bluetooth,-61
31.588,Bluetooth,-60
31.589,Bluetooth,-62
31.622,Bluetooth,-60
31.623,Bluetooth,-59
31.656,Bluetooth,-64
31.657,Bluetooth,-64
31.736,Bluetooth,-59
31.737,Bluetooth,-58
31.766,Bluetooth,-59
31.766,Bluetooth,-59
31.806,Bluetooth,-65
31.807,Bluetooth,-66
31.838,Bluetooth,-64
31.839,Bluetooth,-62
31.872,Bluetooth,-63
31.945,Bluetooth,-59
31.946,Bluetooth,-59
31.979,Bluetooth,-62
31.979,Bluetooth,-62
32.013,Bluetooth,-63
32.015,Bluetooth,-63
32.047,Bluetooth,-58
32.047,Bluetooth,-59
32.085,Bluetooth,-60
32.086,Bluetooth,-60
32.116,Bluetooth,-62
32.117,Bluetooth,-62
32.147,Bluetooth,-60
32.188,Bluetooth,-62
32.189,Bluetooth,-62
32.224,Bluetooth,-57
32.225,Bluetooth,-58
32.258,Bluetooth,-60
32.258,Bluetooth,-61
32.296,Bluetooth,-62
32.298,Bluetooth,-61
32.399,Bluetooth,-61
32.399,Bluetooth,-62
32.466,Bluetooth,-68
32.499,Bluetooth,-58
32.501,Bluetooth,-59
32.612,Bluetooth,-64
32.613,Bluetooth,-63
32.649,Bluetooth,-59
32.650,Bluetooth,-58
32.748,Bluetooth,-56
32.781,Bluetooth,-55
32.783,Bluetooth,-55
32.882,Bluetooth,-57
32.883,Bluetooth,-57
32.921,Bluetooth,-59
32.921,Bluetooth,-60
32.987,Bluetooth,-59
32.988,Bluetooth,-58
33.021,Bluetooth,-64
33.022,Bluetooth,-63
33.057,Bluetooth,-59
33.091,Bluetooth,-58
33.092,Bluetooth,-59
33.126,Bluetooth,-58
33.127,Bluetooth,-58
33.199,Bluetooth,-61
33.200,Bluetooth,-60
33.264,Bluetooth,-55
33.266,Bluetooth,-55
33.301,Bluetooth,-64
33.302,Bluetooth,-65
33.373,Bluetooth,-70
