Distance,4.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.025,Bluetooth,-58
0.026,Bluetooth,-58
0.097,Bluetooth,-64
0.099,Bluetooth,-64
0.135,Bluetooth,-60
0.137,Bluetooth,-61
0.171,Bluetooth,-60
0.239,Bluetooth,-64
0.240,Bluetooth,-63
0.278,Bluetooth,-63
0.281,Bluetooth,-63
0.315,Bluetooth,-62
0.317,Bluetooth,-63
0.447,Bluetooth,-64
0.485,Bluetooth,-57
0.487,Bluetooth,-57
0.523,Bluetooth,-64
0.525,Bluetooth,-65
0.591,Bluetooth,-66
0.593,Bluetooth,-67
0.651,Bluetooth,-60
0.652,Bluetooth,-60
0.685,Bluetooth,-61
0.755,Bluetooth,-58
0.793,Bluetooth,-59
0.795,Bluetooth,-57
0.831,Bluetooth,-61
0.863,Bluetooth,-64
0.865,Bluetooth,-64
0.901,Bluetooth,-58
0.902,Bluetooth,-58
0.965,Bluetooth,-61
0.967,Bluetooth,-61
1.000,Bluetooth,-61
1.002,Bluetooth,-61
1.040,Bluetooth,-57
1.042,Bluetooth,-58
1.106,Bluetooth,-57
1.108,Bluetooth,-56
1.139,Bluetooth,-61
1.206,Bluetooth,-57
1.208,Bluetooth,-57
1.236,Bluetooth,-60
1.239,Bluetooth,-59
1.308,Bluetooth,-59
1.310,Bluetooth,-58
1.339,Bluetooth,-57
1.341,Bluetooth,-56
1.377,Bluetooth,-58
1.379,Bluetooth,-57
1.447,Bluetooth,-59
1.449,Bluetooth,-59
1.593,Bluetooth,-58
1.595,Bluetooth,-59
1.768,Bluetooth,-63
1.770,Bluetooth,-62
1.799,Bluetooth,-58
1.801,Bluetooth,-59
1.833,Bluetooth,-55
1.835,Bluetooth,-56
1.871,Bluetooth,-56
1.873,Bluetooth,-57
1.970,Bluetooth,-58
2.080,Bluetooth,-60
2.082,Bluetooth,-59
2.113,Bluetooth,-58
2.218,Bluetooth,-58
2.287,Bluetooth,-56
2.289,Bluetooth,-55
2.325,Bluetooth,-59
2.327,Bluetooth,-60
2.360,Bluetooth,-59
2.362,Bluetooth,-59
2.467,Bluetooth,-57
2.469,Bluetooth,-57
2.504,Bluetooth,-56
2.506,Bluetooth,-57
2.536,Bluetooth,-59
2.539,Bluetooth,-59
2.565,Bluetooth,-56
2.605,Bluetooth,-59
2.608,Bluetooth,-59
2.647,Bluetooth,-60
2.647,Bluetooth,-59
2.754,Bluetooth,-60
2.756,Bluetooth,-61
2.793,Bluetooth,-55
2.795,Bluetooth,-55
2.870,Bluetooth,-60
2.902,Bluetooth,-59
2.904,Bluetooth,-60
2.932,Bluetooth,-60
2.962,Bluetooth,-58
2.964,Bluetooth,-57
2.999,Bluetooth,-60
3.001,Bluetooth,-61
3.029,Bluetooth,-59
3.031,Bluetooth,-61
3.096,Bluetooth,-57
3.098,Bluetooth,-57
3.168,Bluetooth,-61
3.236,Bluetooth,-60
3.238,Bluetooth,-61
3.270,Bluetooth,-58
3.272,Bluetooth,-58
3.311,Bluetooth,-60
3.313,Bluetooth,-60
3.347,Bluetooth,-61
3.349,Bluetooth,-60
3.377,Bluetooth,-60
3.379,Bluetooth,-60
3.414,Bluetooth,-59
3.417,Bluetooth,-57
3.447,Bluetooth,-58
3.522,Bluetooth,-60
3.524,Bluetooth,-59
3.696,Bluetooth,-57
3.698,Bluetooth,-58
3.731,Bluetooth,-60
3.733,Bluetooth,-62
3.761,Bluetooth,-61
3.799,Bluetooth,-60
