Distance,10.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhoneXR
0.020,Bluetooth,-66
0.050,Bluetooth,-66
0.052,Bluetooth,-67
0.082,Bluetooth,-73
0.083,Bluetooth,-74
0.115,Bluetooth,-70
0.117,Bluetooth,-71
0.148,Bluetooth,-69
0.149,Bluetooth,-68
0.206,Bluetooth,-69
0.208,Bluetooth,-69
0.239,Bluetooth,-65
0.241,Bluetooth,-67
0.272,Bluetooth,-66
0.274,Bluetooth,-65
0.302,Bluetooth,-68
0.304,Bluetooth,-67
0.332,Bluetooth,-66
0.334,Bluetooth,-67
0.402,Bluetooth,-61
0.404,Bluetooth,-62
0.432,Bluetooth,-65
0.434,Bluetooth,-65
0.467,Bluetooth,-63
0.468,Bluetooth,-63
0.502,Bluetooth,-61
0.504,Bluetooth,-61
0.565,Bluetooth,-66
0.566,Bluetooth,-65
0.596,Bluetooth,-63
0.597,Bluetooth,-63
0.626,Bluetooth,-58
0.628,Bluetooth,-59
0.656,Bluetooth,-59
0.659,Bluetooth,-59
0.690,Bluetooth,-67
0.692,Bluetooth,-67
0.723,Bluetooth,-64
0.725,Bluetooth,-66
0.753,Bluetooth,-67
0.753,Bluetooth,-67
0.786,Bluetooth,-72
0.787,Bluetooth,-70
0.848,Bluetooth,-65
0.850,Bluetooth,-65
0.882,Bluetooth,-67
0.884,Bluetooth,-67
0.914,Bluetooth,-71
0.915,Bluetooth,-72
0.946,Bluetooth,-66
0.947,Bluetooth,-66
0.976,Bluetooth,-65
0.978,Bluetooth,-67
1.010,Bluetooth,-68
1.012,Bluetooth,-67
1.039,Bluetooth,-71
1.040,Bluetooth,-71
1.071,Bluetooth,-67
1.072,Bluetooth,-67
1.102,Bluetooth,-66
1.104,Bluetooth,-66
1.166,Bluetooth,-71
1.168,Bluetooth,-72
1.198,Bluetooth,-67
1.200,Bluetooth,-68
1.231,Bluetooth,-66
1.232,Bluetooth,-66
1.289,Bluetooth,-73
1.290,Bluetooth,-73
1.323,Bluetooth,-67
1.325,Bluetooth,-67
1.354,Bluetooth,-68
1.355,Bluetooth,-68
1.382,Bluetooth,-76
1.384,Bluetooth,-76
1.413,Bluetooth,-75
1.414,Bluetooth,-75
1.443,Bluetooth,-66
1.445,Bluetooth,-66
1.540,Bluetooth,-66
1.542,Bluetooth,-66
1.573,Bluetooth,-66
1.575,Bluetooth,-65
1.605,Bluetooth,-65
1.607,Bluetooth,-67
1.635,Bluetooth,-77
1.636,Bluetooth,-75
1.666,Bluetooth,-66
1.667,Bluetooth,-66
1.696,Bluetooth,-65
1.697,Bluetooth,-66
1.756,Bluetooth,-70
1.758,Bluetooth,-70
1.787,Bluetooth,-65
1.788,Bluetooth,-65
1.850,Bluetooth,-65
1.852,Bluetooth,-65
1.882,Bluetooth,-69
1.884,Bluetooth,-70
1.951,Bluetooth,-64
1.953,Bluetooth,-64
1.985,Bluetooth,-69
1.986,Bluetooth,-69
2.014,Bluetooth,-68
2.015,Bluetooth,-69
2.047,Bluetooth,-66
2.049,Bluetooth,-66
2.079,Bluetooth,-65
2.081,Bluetooth,-66
2.110,Bluetooth,-69
2.112,Bluetooth,-69
2.141,Bluetooth,-67
2.143,Bluetooth,-68
2.175,Bluetooth,-67
2.177,Bluetooth,-66
2.205,Bluetooth,-65
2.208,Bluetooth,-66
2.270,Bluetooth,-67
2.271,Bluetooth,-67
2.305,Bluetooth,-66
2.307,Bluetooth,-66
2.435,Bluetooth,-66
2.437,Bluetooth,-66
2.467,Bluetooth,-70
2.469,Bluetooth,-70
2.501,Bluetooth,-67
2.502,Bluetooth,-68
2.534,Bluetooth,-70
2.536,Bluetooth,-69
2.565,Bluetooth,-67
2.567,Bluetooth,-66
2.599,Bluetooth,-71
2.600,Bluetooth,-71
2.630,Bluetooth,-70
2.631,Bluetooth,-70
2.661,Bluetooth,-66
2.663,Bluetooth,-68
2.694,Bluetooth,-67
2.696,Bluetooth,-68
2.756,Bluetooth,-69
2.757,Bluetooth,-70
2.788,Bluetooth,-69
2.918,Bluetooth,-68
2.919,Bluetooth,-67
2.981,Bluetooth,-66
2.982,Bluetooth,-66
3.040,Bluetooth,-67
3.042,Bluetooth,-67
3.069,Bluetooth,-75
3.070,Bluetooth,-75
3.099,Bluetooth,-66
3.101,Bluetooth,-66
3.131,Bluetooth,-65
3.132,Bluetooth,-66
3.162,Bluetooth,-67
3.164,Bluetooth,-67
3.194,Bluetooth,-73
3.196,Bluetooth,-74
3.234,Bluetooth,-66
3.291,Bluetooth,-67
3.292,Bluetooth,-68
3.324,Bluetooth,-74
3.326,Bluetooth,-74
3.360,Bluetooth,-66
3.362,Bluetooth,-67
3.391,Bluetooth,-66
3.393,Bluetooth,-66
3.422,Bluetooth,-75
3.424,Bluetooth,-74
3.454,Bluetooth,-72
3.455,Bluetooth,-74
3.484,Bluetooth,-66
3.486,Bluetooth,-66
3.515,Bluetooth,-67
3.516,Bluetooth,-65
3.546,Bluetooth,-73
3.548,Bluetooth,-75
3.648,Bluetooth,-65
3.649,Bluetooth,-66
3.678,Bluetooth,-73
3.679,Bluetooth,-73
3.712,Bluetooth,-65
3.745,Bluetooth,-67
3.747,Bluetooth,-66
3.809,Bluetooth,-73
3.811,Bluetooth,-72
3.842,Bluetooth,-66
3.844,Bluetooth,-65
3.876,Bluetooth,-66
3.878,Bluetooth,-67
3.904,Bluetooth,-73
3.905,Bluetooth,-73
3.934,Bluetooth,-73
3.935,Bluetooth,-73
3.965,Bluetooth,-66
3.967,Bluetooth,-66
3.996,Bluetooth,-64
3.998,Bluetooth,-65
92.221,Bluetooth,-66
92.224,Bluetooth,-66
92.254,Bluetooth,-68
92.256,Bluetooth,-69
92.288,Bluetooth,-69
92.289,Bluetooth,-67
92.382,Bluetooth,-68
92.383,Bluetooth,-69
92.410,Bluetooth,-68
92.411,Bluetooth,-70
92.442,Bluetooth,-65
92.443,Bluetooth,-65
92.472,Bluetooth,-65
92.474,Bluetooth,-66
92.503,Bluetooth,-68
92.505,Bluetooth,-68
92.532,Bluetooth,-69
92.533,Bluetooth,-70
92.563,Bluetooth,-66
92.565,Bluetooth,-66
92.625,Bluetooth,-67
92.627,Bluetooth,-67
92.654,Bluetooth,-68
92.656,Bluetooth,-67
92.746,Bluetooth,-67
92.748,Bluetooth,-67
92.776,Bluetooth,-69
92.778,Bluetooth,-67
92.808,Bluetooth,-66
92.810,Bluetooth,-66
92.843,Bluetooth,-68
92.844,Bluetooth,-68
92.901,Bluetooth,-69
92.965,Bluetooth,-67
92.967,Bluetooth,-67
92.999,Bluetooth,-68
93.000,Bluetooth,-67
93.031,Bluetooth,-67
93.033,Bluetooth,-68
93.066,Bluetooth,-66
93.067,Bluetooth,-66
93.096,Bluetooth,-69
93.098,Bluetooth,-69
93.126,Bluetooth,-68
93.128,Bluetooth,-67
93.251,Bluetooth,-69
93.253,Bluetooth,-67
93.287,Bluetooth,-66
93.288,Bluetooth,-66
93.319,Bluetooth,-68
93.321,Bluetooth,-67
93.349,Bluetooth,-68
93.351,Bluetooth,-68
93.380,Bluetooth,-68
93.381,Bluetooth,-68
93.412,Bluetooth,-66
93.413,Bluetooth,-65
93.446,Bluetooth,-68
93.448,Bluetooth,-68
93.479,Bluetooth,-68
93.480,Bluetooth,-68
93.511,Bluetooth,-68
93.513,Bluetooth,-67
93.546,Bluetooth,-66
93.547,Bluetooth,-66
93.578,Bluetooth,-68
93.579,Bluetooth,-68
93.611,Bluetooth,-68
93.613,Bluetooth,-68
93.646,Bluetooth,-66
93.647,Bluetooth,-66
93.680,Bluetooth,-69
93.681,Bluetooth,-67
93.711,Bluetooth,-69
93.713,Bluetooth,-68
93.742,Bluetooth,-68
93.743,Bluetooth,-69
93.772,Bluetooth,-66
93.774,Bluetooth,-65
93.803,Bluetooth,-68
93.805,Bluetooth,-69
93.869,Bluetooth,-68
93.871,Bluetooth,-68
93.900,Bluetooth,-70
93.901,Bluetooth,-71
93.961,Bluetooth,-74
93.963,Bluetooth,-73
93.991,Bluetooth,-70
93.993,Bluetooth,-70
94.056,Bluetooth,-75
94.056,Bluetooth,-75
94.090,Bluetooth,-73
94.091,Bluetooth,-74
94.185,Bluetooth,-73
94.187,Bluetooth,-73
94.214,Bluetooth,-75
94.215,Bluetooth,-74
94.249,Bluetooth,-78
94.250,Bluetooth,-78
94.284,Bluetooth,-76
94.286,Bluetooth,-77
94.344,Bluetooth,-77
94.345,Bluetooth,-77
94.375,Bluetooth,-76
94.376,Bluetooth,-73
94.407,Bluetooth,-74
94.408,Bluetooth,-73
94.659,Bluetooth,-73
94.660,Bluetooth,-72
94.692,Bluetooth,-79
94.693,Bluetooth,-79
94.722,Bluetooth,-72
94.724,Bluetooth,-73
94.788,Bluetooth,-70
94.817,Bluetooth,-79
94.850,Bluetooth,-74
94.851,Bluetooth,-73
94.886,Bluetooth,-71
94.887,Bluetooth,-71
94.948,Bluetooth,-68
94.949,Bluetooth,-68
94.982,Bluetooth,-71
94.983,Bluetooth,-73
95.016,Bluetooth,-70
95.018,Bluetooth,-69
95.145,Bluetooth,-71
95.147,Bluetooth,-70
95.245,Bluetooth,-71
95.247,Bluetooth,-71
95.275,Bluetooth,-70
95.277,Bluetooth,-71
95.307,Bluetooth,-80
95.308,Bluetooth,-78
95.342,Bluetooth,-71
95.343,Bluetooth,-71
95.688,Bluetooth,-71
95.690,Bluetooth,-71
95.723,Bluetooth,-70
95.724,Bluetooth,-70
95.817,Bluetooth,-71
95.819,Bluetooth,-71
95.849,Bluetooth,-70
95.850,Bluetooth,-70
95.880,Bluetooth,-79
95.882,Bluetooth,-77
95.911,Bluetooth,-78
95.913,Bluetooth,-77
95.942,Bluetooth,-72
95.943,Bluetooth,-72
95.973,Bluetooth,-73
96.069,Bluetooth,-74
96.070,Bluetooth,-73
96.099,Bluetooth,-74
96.100,Bluetooth,-74
96.128,Bluetooth,-76
96.129,Bluetooth,-76
96.158,Bluetooth,-69
96.160,Bluetooth,-67
189.852,Bluetooth,-67
189.853,Bluetooth,-67
189.885,Bluetooth,-69
189.887,Bluetooth,-69
189.917,Bluetooth,-68
189.919,Bluetooth,-68
189.947,Bluetooth,-67
189.949,Bluetooth,-68
189.979,Bluetooth,-67
189.981,Bluetooth,-66
190.009,Bluetooth,-68
190.039,Bluetooth,-68
190.041,Bluetooth,-67
190.104,Bluetooth,-66
190.105,Bluetooth,-66
190.134,Bluetooth,-70
190.136,Bluetooth,-69
190.170,Bluetooth,-68
190.171,Bluetooth,-68
190.202,Bluetooth,-66
190.203,Bluetooth,-67
190.261,Bluetooth,-69
190.263,Bluetooth,-70
190.295,Bluetooth,-68
190.296,Bluetooth,-68
190.325,Bluetooth,-67
190.327,Bluetooth,-67
190.424,Bluetooth,-67
190.426,Bluetooth,-68
190.456,Bluetooth,-66
190.458,Bluetooth,-68
190.492,Bluetooth,-70
190.494,Bluetooth,-69
190.519,Bluetooth,-67
190.521,Bluetooth,-67
190.551,Bluetooth,-67
190.614,Bluetooth,-70
190.616,Bluetooth,-71
190.648,Bluetooth,-67
190.650,Bluetooth,-69
190.679,Bluetooth,-66
190.681,Bluetooth,-67
190.709,Bluetooth,-67
190.710,Bluetooth,-67
190.742,Bluetooth,-71
190.744,Bluetooth,-70
190.771,Bluetooth,-68
190.772,Bluetooth,-68
190.803,Bluetooth,-67
190.804,Bluetooth,-67
190.869,Bluetooth,-70
190.870,Bluetooth,-70
190.901,Bluetooth,-69
190.935,Bluetooth,-67
190.937,Bluetooth,-68
190.965,Bluetooth,-70
190.967,Bluetooth,-70
191.001,Bluetooth,-68
191.068,Bluetooth,-68
191.070,Bluetooth,-67
191.101,Bluetooth,-68
191.102,Bluetooth,-69
191.165,Bluetooth,-68
191.167,Bluetooth,-67
191.294,Bluetooth,-67
191.295,Bluetooth,-68
191.358,Bluetooth,-68
191.360,Bluetooth,-68
191.482,Bluetooth,-68
191.547,Bluetooth,-66
191.549,Bluetooth,-67
191.607,Bluetooth,-68
191.704,Bluetooth,-69
191.705,Bluetooth,-69
191.735,Bluetooth,-69
191.799,Bluetooth,-70
191.801,Bluetooth,-70
191.902,Bluetooth,-66
191.903,Bluetooth,-67
191.935,Bluetooth,-69
191.937,Bluetooth,-70
191.971,Bluetooth,-68
191.973,Bluetooth,-67
192.003,Bluetooth,-67
192.004,Bluetooth,-67
192.065,Bluetooth,-69
192.066,Bluetooth,-69
192.098,Bluetooth,-68
192.100,Bluetooth,-68
192.129,Bluetooth,-68
192.131,Bluetooth,-69
192.160,Bluetooth,-69
192.162,Bluetooth,-69
192.194,Bluetooth,-69
192.195,Bluetooth,-69
192.259,Bluetooth,-69
192.261,Bluetooth,-67
192.288,Bluetooth,-68
192.289,Bluetooth,-68
192.321,Bluetooth,-67
192.322,Bluetooth,-67
192.385,Bluetooth,-68
192.387,Bluetooth,-68
192.415,Bluetooth,-68
192.417,Bluetooth,-68
192.446,Bluetooth,-68
192.448,Bluetooth,-68
192.507,Bluetooth,-68
192.508,Bluetooth,-69
192.535,Bluetooth,-68
192.537,Bluetooth,-68
