Distance,15.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.011,Bluetooth,-54
0.012,Bluetooth,-55
0.048,Bluetooth,-69
0.049,Bluetooth,-68
0.123,Bluetooth,-62
0.124,Bluetooth,-63
0.198,Bluetooth,-58
0.199,Bluetooth,-60
0.232,Bluetooth,-60
0.234,Bluetooth,-60
0.310,Bluetooth,-68
0.311,Bluetooth,-66
0.344,Bluetooth,-61
0.345,Bluetooth,-62
0.380,Bluetooth,-65
0.381,Bluetooth,-64
0.452,Bluetooth,-70
0.453,Bluetooth,-71
0.483,Bluetooth,-76
0.484,Bluetooth,-76
0.514,Bluetooth,-67
0.515,Bluetooth,-68
0.551,Bluetooth,-67
0.651,Bluetooth,-62
0.653,Bluetooth,-61
0.721,Bluetooth,-56
0.722,Bluetooth,-57
0.758,Bluetooth,-61
0.759,Bluetooth,-60
0.835,Bluetooth,-53
0.836,Bluetooth,-54
0.871,Bluetooth,-61
0.872,Bluetooth,-62
0.910,Bluetooth,-60
0.911,Bluetooth,-61
0.949,Bluetooth,-53
0.950,Bluetooth,-54
0.985,Bluetooth,-62
0.986,Bluetooth,-61
1.016,Bluetooth,-63
1.018,Bluetooth,-64
1.075,Bluetooth,-60
1.076,Bluetooth,-60
1.107,Bluetooth,-67
1.108,Bluetooth,-69
1.144,Bluetooth,-66
1.145,Bluetooth,-66
1.215,Bluetooth,-58
1.216,Bluetooth,-56
1.249,Bluetooth,-65
1.251,Bluetooth,-65
1.285,Bluetooth,-62
1.286,Bluetooth,-62
1.320,Bluetooth,-63
1.321,Bluetooth,-62
1.361,Bluetooth,-55
1.362,Bluetooth,-56
1.392,Bluetooth,-64
1.393,Bluetooth,-64
1.483,Bluetooth,-58
1.484,Bluetooth,-56
1.560,Bluetooth,-67
1.561,Bluetooth,-66
1.593,Bluetooth,-70
1.594,Bluetooth,-70
1.633,Bluetooth,-71
1.634,Bluetooth,-71
1.665,Bluetooth,-64
1.667,Bluetooth,-65
1.735,Bluetooth,-77
1.736,Bluetooth,-77
1.774,Bluetooth,-66
1.776,Bluetooth,-67
1.810,Bluetooth,-60
1.811,Bluetooth,-60
1.844,Bluetooth,-67
1.845,Bluetooth,-66
1.905,Bluetooth,-61
1.945,Bluetooth,-70
2.012,Bluetooth,-65
2.013,Bluetooth,-64
2.044,Bluetooth,-62
2.045,Bluetooth,-64
2.077,Bluetooth,-71
2.078,Bluetooth,-71
2.116,Bluetooth,-65
2.117,Bluetooth,-64
2.145,Bluetooth,-62
2.146,Bluetooth,-62
2.258,Bluetooth,-71
2.259,Bluetooth,-70
2.290,Bluetooth,-61
2.291,Bluetooth,-61
2.358,Bluetooth,-75
2.359,Bluetooth,-75
2.386,Bluetooth,-60
2.387,Bluetooth,-61
2.419,Bluetooth,-60
2.420,Bluetooth,-60
2.451,Bluetooth,-64
2.452,Bluetooth,-64
2.484,Bluetooth,-75
2.555,Bluetooth,-64
2.556,Bluetooth,-64
2.588,Bluetooth,-72
2.624,Bluetooth,-60
2.625,Bluetooth,-61
2.687,Bluetooth,-65
2.688,Bluetooth,-64
2.761,Bluetooth,-60
2.762,Bluetooth,-59
2.896,Bluetooth,-62
2.898,Bluetooth,-61
2.929,Bluetooth,-65
2.930,Bluetooth,-65
2.962,Bluetooth,-71
2.962,Bluetooth,-71
2.994,Bluetooth,-60
2.996,Bluetooth,-61
3.034,Bluetooth,-65
3.034,Bluetooth,-66
3.057,Bluetooth,-65
3.058,Bluetooth,-65
3.094,Bluetooth,-70
3.129,Bluetooth,-60
3.130,Bluetooth,-60
3.165,Bluetooth,-64
3.166,Bluetooth,-65
3.205,Bluetooth,-70
3.206,Bluetooth,-69
3.241,Bluetooth,-60
3.242,Bluetooth,-60
3.275,Bluetooth,-65
3.277,Bluetooth,-64
3.305,Bluetooth,-69
3.306,Bluetooth,-69
3.337,Bluetooth,-70
3.337,Bluetooth,-69
3.368,Bluetooth,-60
3.369,Bluetooth,-60
3.402,Bluetooth,-65
3.403,Bluetooth,-65
3.433,Bluetooth,-69
3.434,Bluetooth,-70
3.468,Bluetooth,-60
3.469,Bluetooth,-60
3.498,Bluetooth,-60
3.500,Bluetooth,-61
3.687,Bluetooth,-68
3.688,Bluetooth,-68
3.721,Bluetooth,-61
3.722,Bluetooth,-61
3.791,Bluetooth,-68
3.792,Bluetooth,-68
3.964,Bluetooth,-60
3.965,Bluetooth,-62
47.963,Bluetooth,-71
47.997,Bluetooth,-78
47.998,Bluetooth,-79
48.067,Bluetooth,-72
48.069,Bluetooth,-73
48.133,Bluetooth,-78
48.134,Bluetooth,-78
48.163,Bluetooth,-75
48.164,Bluetooth,-76
48.201,Bluetooth,-70
48.230,Bluetooth,-78
48.231,Bluetooth,-79
48.262,Bluetooth,-75
48.263,Bluetooth,-76
48.304,Bluetooth,-72
48.342,Bluetooth,-78
48.343,Bluetooth,-79
48.381,Bluetooth,-75
48.382,Bluetooth,-75
48.454,Bluetooth,-71
48.455,Bluetooth,-72
48.516,Bluetooth,-76
48.517,Bluetooth,-75
48.549,Bluetooth,-71
48.551,Bluetooth,-71
48.584,Bluetooth,-78
48.657,Bluetooth,-76
48.658,Bluetooth,-77
48.692,Bluetooth,-71
48.693,Bluetooth,-71
48.726,Bluetooth,-78
48.727,Bluetooth,-79
48.759,Bluetooth,-75
48.800,Bluetooth,-73
48.801,Bluetooth,-71
48.925,Bluetooth,-72
48.926,Bluetooth,-72
48.953,Bluetooth,-78
48.954,Bluetooth,-78
48.991,Bluetooth,-76
48.992,Bluetooth,-76
49.024,Bluetooth,-72
49.025,Bluetooth,-73
49.101,Bluetooth,-76
49.102,Bluetooth,-75
49.136,Bluetooth,-74
49.137,Bluetooth,-75
49.176,Bluetooth,-72
49.245,Bluetooth,-75
49.246,Bluetooth,-75
49.284,Bluetooth,-72
49.313,Bluetooth,-78
49.315,Bluetooth,-79
49.388,Bluetooth,-73
49.453,Bluetooth,-78
49.454,Bluetooth,-78
49.491,Bluetooth,-75
49.492,Bluetooth,-76
49.532,Bluetooth,-72
49.568,Bluetooth,-78
49.570,Bluetooth,-78
49.601,Bluetooth,-75
49.602,Bluetooth,-76
49.636,Bluetooth,-73
49.747,Bluetooth,-73
49.783,Bluetooth,-75
49.785,Bluetooth,-78
49.816,Bluetooth,-76
49.817,Bluetooth,-76
49.854,Bluetooth,-74
49.855,Bluetooth,-75
49.884,Bluetooth,-73
49.920,Bluetooth,-76
49.921,Bluetooth,-77
50.063,Bluetooth,-76
50.064,Bluetooth,-75
50.097,Bluetooth,-76
50.098,Bluetooth,-76
50.134,Bluetooth,-74
50.204,Bluetooth,-76
50.205,Bluetooth,-75
50.239,Bluetooth,-74
50.354,Bluetooth,-78
50.355,Bluetooth,-78
50.395,Bluetooth,-74
50.434,Bluetooth,-73
50.470,Bluetooth,-79
50.471,Bluetooth,-78
50.511,Bluetooth,-75
50.512,Bluetooth,-74
50.544,Bluetooth,-73
50.545,Bluetooth,-74
50.613,Bluetooth,-80
50.730,Bluetooth,-80
50.732,Bluetooth,-80
50.767,Bluetooth,-74
50.805,Bluetooth,-73
50.806,Bluetooth,-73
50.834,Bluetooth,-82
50.835,Bluetooth,-82
50.871,Bluetooth,-74
51.082,Bluetooth,-88
51.083,Bluetooth,-88
51.116,Bluetooth,-72
51.117,Bluetooth,-72
51.263,Bluetooth,-71
51.264,Bluetooth,-72
51.292,Bluetooth,-72
51.294,Bluetooth,-71
51.355,Bluetooth,-72
51.356,Bluetooth,-71
51.387,Bluetooth,-71
51.461,Bluetooth,-72
51.493,Bluetooth,-72
51.602,Bluetooth,-72
51.604,Bluetooth,-73
51.641,Bluetooth,-71
51.642,Bluetooth,-71
51.672,Bluetooth,-89
51.673,Bluetooth,-90
51.703,Bluetooth,-73
51.704,Bluetooth,-73
51.737,Bluetooth,-73
51.738,Bluetooth,-73
51.773,Bluetooth,-71
51.808,Bluetooth,-90
51.844,Bluetooth,-73
51.845,Bluetooth,-73
51.912,Bluetooth,-88
51.913,Bluetooth,-87
51.951,Bluetooth,-74
93.524,Bluetooth,-64
93.562,Bluetooth,-68
93.594,Bluetooth,-62
93.595,Bluetooth,-64
93.636,Bluetooth,-64
93.637,Bluetooth,-64
93.666,Bluetooth,-71
93.667,Bluetooth,-71
93.700,Bluetooth,-63
93.701,Bluetooth,-64
93.737,Bluetooth,-64
93.772,Bluetooth,-64
93.773,Bluetooth,-64
93.802,Bluetooth,-73
93.803,Bluetooth,-72
93.880,Bluetooth,-64
93.881,Bluetooth,-64
93.950,Bluetooth,-63
93.951,Bluetooth,-63
93.981,Bluetooth,-63
93.983,Bluetooth,-64
94.013,Bluetooth,-64
94.014,Bluetooth,-64
94.048,Bluetooth,-71
94.121,Bluetooth,-63
94.121,Bluetooth,-64
94.157,Bluetooth,-72
94.158,Bluetooth,-72
94.188,Bluetooth,-65
94.189,Bluetooth,-63
94.218,Bluetooth,-62
94.220,Bluetooth,-63
94.253,Bluetooth,-64
94.254,Bluetooth,-64
94.281,Bluetooth,-71
94.282,Bluetooth,-72
94.312,Bluetooth,-63
94.313,Bluetooth,-64
94.353,Bluetooth,-65
94.354,Bluetooth,-64
94.387,Bluetooth,-72
94.428,Bluetooth,-65
94.572,Bluetooth,-64
94.573,Bluetooth,-64
94.608,Bluetooth,-63
94.609,Bluetooth,-65
94.639,Bluetooth,-71
94.640,Bluetooth,-72
94.681,Bluetooth,-64
94.714,Bluetooth,-64
94.716,Bluetooth,-64
94.749,Bluetooth,-71
94.750,Bluetooth,-71
94.878,Bluetooth,-71
94.910,Bluetooth,-65
94.911,Bluetooth,-64
94.989,Bluetooth,-72
95.023,Bluetooth,-64
95.024,Bluetooth,-64
95.063,Bluetooth,-64
95.064,Bluetooth,-64
95.131,Bluetooth,-74
95.132,Bluetooth,-72
95.171,Bluetooth,-64
95.172,Bluetooth,-64
95.209,Bluetooth,-63
95.210,Bluetooth,-65
95.251,Bluetooth,-73
95.251,Bluetooth,-73
95.281,Bluetooth,-64
95.314,Bluetooth,-65
95.315,Bluetooth,-64
95.343,Bluetooth,-73
95.376,Bluetooth,-73
95.377,Bluetooth,-72
95.413,Bluetooth,-63
95.414,Bluetooth,-64
95.443,Bluetooth,-64
95.444,Bluetooth,-65
95.481,Bluetooth,-73
95.482,Bluetooth,-74
95.511,Bluetooth,-65
95.512,Bluetooth,-65
95.547,Bluetooth,-63
95.548,Bluetooth,-65
95.686,Bluetooth,-63
95.687,Bluetooth,-62
95.723,Bluetooth,-75
95.724,Bluetooth,-75
95.792,Bluetooth,-61
95.793,Bluetooth,-62
95.829,Bluetooth,-80
95.830,Bluetooth,-80
95.863,Bluetooth,-65
95.864,Bluetooth,-65
95.935,Bluetooth,-62
95.936,Bluetooth,-63
95.967,Bluetooth,-79
95.969,Bluetooth,-80
96.001,Bluetooth,-64
96.003,Bluetooth,-65
96.073,Bluetooth,-79
96.074,Bluetooth,-81
96.181,Bluetooth,-78
96.182,Bluetooth,-77
96.253,Bluetooth,-63
96.254,Bluetooth,-63
96.292,Bluetooth,-62
96.293,Bluetooth,-62
96.321,Bluetooth,-78
96.322,Bluetooth,-78
96.395,Bluetooth,-61
96.396,Bluetooth,-61
96.428,Bluetooth,-78
96.429,Bluetooth,-79
96.467,Bluetooth,-64
96.468,Bluetooth,-63
96.538,Bluetooth,-79
96.571,Bluetooth,-81
96.572,Bluetooth,-80
96.601,Bluetooth,-62
96.603,Bluetooth,-63
96.638,Bluetooth,-62
96.639,Bluetooth,-63
96.749,Bluetooth,-63
96.750,Bluetooth,-62
96.781,Bluetooth,-89
96.782,Bluetooth,-89
96.811,Bluetooth,-89
96.812,Bluetooth,-87
96.847,Bluetooth,-64
96.848,Bluetooth,-64
96.879,Bluetooth,-62
96.880,Bluetooth,-63
96.913,Bluetooth,-81
97.028,Bluetooth,-82
97.133,Bluetooth,-63
97.134,Bluetooth,-62
97.171,Bluetooth,-84
97.172,Bluetooth,-84
97.205,Bluetooth,-64
97.206,Bluetooth,-63
97.240,Bluetooth,-62
97.241,Bluetooth,-62
97.278,Bluetooth,-85
97.279,Bluetooth,-85
97.412,Bluetooth,-82
97.453,Bluetooth,-63
97.455,Bluetooth,-62
97.500,Bluetooth,-63
97.501,Bluetooth,-62
132.997,Bluetooth,-74
132.998,Bluetooth,-74
133.028,Bluetooth,-62
133.029,Bluetooth,-59
133.061,Bluetooth,-57
133.063,Bluetooth,-58
133.163,Bluetooth,-65
133.164,Bluetooth,-65
133.199,Bluetooth,-67
133.270,Bluetooth,-59
133.271,Bluetooth,-58
133.309,Bluetooth,-60
133.310,Bluetooth,-61
133.447,Bluetooth,-57
133.449,Bluetooth,-57
133.479,Bluetooth,-56
133.480,Bluetooth,-55
133.513,Bluetooth,-59
133.514,Bluetooth,-58
133.541,Bluetooth,-61
133.542,Bluetooth,-61
133.578,Bluetooth,-58
133.579,Bluetooth,-59
133.612,Bluetooth,-61
133.613,Bluetooth,-60
133.683,Bluetooth,-64
133.684,Bluetooth,-63
133.792,Bluetooth,-75
133.793,Bluetooth,-76
133.828,Bluetooth,-63
133.830,Bluetooth,-63
133.921,Bluetooth,-70
133.922,Bluetooth,-69
133.986,Bluetooth,-71
133.987,Bluetooth,-72
134.016,Bluetooth,-71
134.017,Bluetooth,-72
134.091,Bluetooth,-76
134.123,Bluetooth,-63
134.125,Bluetooth,-63
134.161,Bluetooth,-57
134.163,Bluetooth,-58
134.264,Bluetooth,-78
134.401,Bluetooth,-67
134.433,Bluetooth,-65
134.434,Bluetooth,-66
134.465,Bluetooth,-67
134.466,Bluetooth,-67
134.498,Bluetooth,-51
134.499,Bluetooth,-51
134.530,Bluetooth,-52
134.531,Bluetooth,-51
134.561,Bluetooth,-64
134.563,Bluetooth,-65
134.641,Bluetooth,-64
134.642,Bluetooth,-62
134.682,Bluetooth,-64
134.683,Bluetooth,-64
134.724,Bluetooth,-55
134.725,Bluetooth,-55
134.755,Bluetooth,-61
134.756,Bluetooth,-61
134.792,Bluetooth,-63
134.793,Bluetooth,-63
134.871,Bluetooth,-63
134.872,Bluetooth,-63
134.907,Bluetooth,-64
134.908,Bluetooth,-64
134.943,Bluetooth,-66
134.944,Bluetooth,-66
135.010,Bluetooth,-64
135.011,Bluetooth,-63
135.116,Bluetooth,-63
135.118,Bluetooth,-63
135.197,Bluetooth,-59
135.199,Bluetooth,-59
135.227,Bluetooth,-64
135.228,Bluetooth,-64
135.258,Bluetooth,-64
135.259,Bluetooth,-64
135.297,Bluetooth,-58
135.298,Bluetooth,-58
135.393,Bluetooth,-64
135.394,Bluetooth,-65
135.430,Bluetooth,-58
135.431,Bluetooth,-59
135.462,Bluetooth,-66
135.463,Bluetooth,-66
135.606,Bluetooth,-66
135.607,Bluetooth,-67
135.643,Bluetooth,-65
135.644,Bluetooth,-64
135.683,Bluetooth,-67
135.684,Bluetooth,-66
135.711,Bluetooth,-66
135.712,Bluetooth,-65
135.744,Bluetooth,-66
135.745,Bluetooth,-66
135.957,Bluetooth,-66
135.958,Bluetooth,-65
