Distance,4.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-58
0.001,Bluetooth,-58
0.036,Bluetooth,-60
0.149,Bluetooth,-57
0.149,Bluetooth,-57
0.189,Bluetooth,-63
0.190,Bluetooth,-63
0.264,Bluetooth,-61
0.265,Bluetooth,-61
0.330,Bluetooth,-63
0.394,Bluetooth,-59
0.395,Bluetooth,-60
0.561,Bluetooth,-59
0.562,Bluetooth,-59
0.660,Bluetooth,-58
0.661,Bluetooth,-57
0.698,Bluetooth,-59
0.699,Bluetooth,-59
0.734,Bluetooth,-61
0.735,Bluetooth,-62
0.767,Bluetooth,-58
0.768,Bluetooth,-59
0.809,Bluetooth,-63
0.810,Bluetooth,-62
0.948,Bluetooth,-60
0.949,Bluetooth,-60
0.992,Bluetooth,-58
0.993,Bluetooth,-58
1.022,Bluetooth,-68
1.023,Bluetooth,-67
1.087,Bluetooth,-65
1.087,Bluetooth,-63
1.123,Bluetooth,-57
1.124,Bluetooth,-59
1.163,Bluetooth,-61
1.164,Bluetooth,-61
1.198,Bluetooth,-63
1.199,Bluetooth,-63
1.232,Bluetooth,-60
1.309,Bluetooth,-60
1.311,Bluetooth,-60
1.343,Bluetooth,-61
1.344,Bluetooth,-61
1.371,Bluetooth,-61
1.372,Bluetooth,-61
1.412,Bluetooth,-58
1.413,Bluetooth,-58
1.481,Bluetooth,-61
1.482,Bluetooth,-61
1.523,Bluetooth,-60
1.560,Bluetooth,-61
1.561,Bluetooth,-61
1.629,Bluetooth,-54
1.630,Bluetooth,-53
1.669,Bluetooth,-61
1.669,Bluetooth,-60
1.699,Bluetooth,-58
1.700,Bluetooth,-58
1.730,Bluetooth,-54
1.731,Bluetooth,-52
1.836,Bluetooth,-61
1.870,Bluetooth,-58
1.871,Bluetooth,-60
1.911,Bluetooth,-56
1.912,Bluetooth,-58
1.975,Bluetooth,-61
1.976,Bluetooth,-62
2.083,Bluetooth,-60
2.084,Bluetooth,-61
2.114,Bluetooth,-57
2.191,Bluetooth,-57
2.192,Bluetooth,-57
2.229,Bluetooth,-59
2.230,Bluetooth,-58
2.267,Bluetooth,-62
2.268,Bluetooth,-62
2.413,Bluetooth,-58
2.445,Bluetooth,-61
2.446,Bluetooth,-60
2.510,Bluetooth,-56
2.511,Bluetooth,-54
2.573,Bluetooth,-61
2.574,Bluetooth,-60
2.603,Bluetooth,-55
2.604,Bluetooth,-55
2.707,Bluetooth,-62
2.743,Bluetooth,-61
2.744,Bluetooth,-61
2.782,Bluetooth,-55
2.783,Bluetooth,-55
2.855,Bluetooth,-56
2.856,Bluetooth,-56
3.026,Bluetooth,-55
3.063,Bluetooth,-62
3.063,Bluetooth,-62
3.100,Bluetooth,-55
3.101,Bluetooth,-55
3.139,Bluetooth,-56
3.140,Bluetooth,-58
3.173,Bluetooth,-61
3.174,Bluetooth,-61
3.208,Bluetooth,-55
3.209,Bluetooth,-54
3.312,Bluetooth,-57
3.346,Bluetooth,-61
3.425,Bluetooth,-59
3.427,Bluetooth,-57
3.558,Bluetooth,-58
3.559,Bluetooth,-58
3.596,Bluetooth,-62
3.597,Bluetooth,-61
3.625,Bluetooth,-59
3.657,Bluetooth,-61
3.658,Bluetooth,-61
3.733,Bluetooth,-58
3.734,Bluetooth,-57
3.762,Bluetooth,-61
3.763,Bluetooth,-62
3.935,Bluetooth,-55
73.104,Bluetooth,-55
73.106,Bluetooth,-54
73.141,Bluetooth,-54
73.142,Bluetooth,-54
73.171,Bluetooth,-54
73.172,Bluetooth,-54
73.211,Bluetooth,-55
73.367,Bluetooth,-55
73.368,Bluetooth,-54
73.446,Bluetooth,-56
73.519,Bluetooth,-58
73.590,Bluetooth,-54
73.591,Bluetooth,-54
73.624,Bluetooth,-53
73.625,Bluetooth,-52
73.691,Bluetooth,-55
73.691,Bluetooth,-55
73.799,Bluetooth,-57
73.800,Bluetooth,-57
73.839,Bluetooth,-55
73.901,Bluetooth,-59
73.902,Bluetooth,-58
73.935,Bluetooth,-57
73.936,Bluetooth,-55
73.972,Bluetooth,-57
73.973,Bluetooth,-56
74.005,Bluetooth,-60
74.006,Bluetooth,-62
74.043,Bluetooth,-56
74.044,Bluetooth,-56
74.108,Bluetooth,-57
74.181,Bluetooth,-63
74.182,Bluetooth,-62
74.253,Bluetooth,-57
74.254,Bluetooth,-57
74.353,Bluetooth,-57
74.353,Bluetooth,-57
74.420,Bluetooth,-55
74.489,Bluetooth,-53
74.490,Bluetooth,-53
74.527,Bluetooth,-55
74.528,Bluetooth,-56
74.696,Bluetooth,-61
74.697,Bluetooth,-61
74.729,Bluetooth,-63
74.761,Bluetooth,-64
74.764,Bluetooth,-64
74.797,Bluetooth,-60
74.798,Bluetooth,-60
74.831,Bluetooth,-57
74.832,Bluetooth,-57
74.869,Bluetooth,-56
74.870,Bluetooth,-57
74.905,Bluetooth,-59
74.905,Bluetooth,-60
74.942,Bluetooth,-61
74.943,Bluetooth,-61
75.005,Bluetooth,-53
75.006,Bluetooth,-53
75.045,Bluetooth,-52
75.047,Bluetooth,-52
75.144,Bluetooth,-55
75.145,Bluetooth,-55
75.219,Bluetooth,-54
75.219,Bluetooth,-54
75.255,Bluetooth,-55
75.255,Bluetooth,-55
75.294,Bluetooth,-55
75.295,Bluetooth,-54
75.334,Bluetooth,-55
75.366,Bluetooth,-54
75.367,Bluetooth,-54
75.433,Bluetooth,-55
75.433,Bluetooth,-56
75.466,Bluetooth,-54
75.467,Bluetooth,-54
75.502,Bluetooth,-54
75.503,Bluetooth,-54
75.532,Bluetooth,-53
75.533,Bluetooth,-54
75.564,Bluetooth,-56
75.564,Bluetooth,-55
75.598,Bluetooth,-56
75.599,Bluetooth,-55
75.629,Bluetooth,-57
75.668,Bluetooth,-56
75.669,Bluetooth,-56
75.710,Bluetooth,-54
75.711,Bluetooth,-54
75.741,Bluetooth,-54
75.742,Bluetooth,-54
75.844,Bluetooth,-55
75.845,Bluetooth,-55
75.913,Bluetooth,-56
75.945,Bluetooth,-57
75.946,Bluetooth,-57
76.053,Bluetooth,-62
76.054,Bluetooth,-63
76.091,Bluetooth,-61
76.092,Bluetooth,-61
76.166,Bluetooth,-59
76.167,Bluetooth,-61
76.247,Bluetooth,-55
76.248,Bluetooth,-54
76.287,Bluetooth,-60
76.288,Bluetooth,-61
76.327,Bluetooth,-52
76.327,Bluetooth,-50
76.390,Bluetooth,-58
76.391,Bluetooth,-58
76.419,Bluetooth,-51
76.420,Bluetooth,-51
76.486,Bluetooth,-59
76.487,Bluetooth,-58
76.522,Bluetooth,-50
76.555,Bluetooth,-56
76.556,Bluetooth,-56
76.622,Bluetooth,-53
76.623,Bluetooth,-52
76.661,Bluetooth,-54
76.662,Bluetooth,-55
76.720,Bluetooth,-54
76.721,Bluetooth,-54
76.756,Bluetooth,-53
76.757,Bluetooth,-52
76.827,Bluetooth,-52
76.862,Bluetooth,-53
76.863,Bluetooth,-53
77.000,Bluetooth,-53
77.000,Bluetooth,-53
77.030,Bluetooth,-54
77.031,Bluetooth,-54
141.588,Bluetooth,-62
141.589,Bluetooth,-62
141.626,Bluetooth,-65
141.657,Bluetooth,-68
141.658,Bluetooth,-68
141.698,Bluetooth,-57
141.699,Bluetooth,-58
141.726,Bluetooth,-63
141.727,Bluetooth,-64
141.764,Bluetooth,-64
141.765,Bluetooth,-65
141.871,Bluetooth,-60
141.871,Bluetooth,-62
141.914,Bluetooth,-66
141.952,Bluetooth,-61
141.953,Bluetooth,-61
142.022,Bluetooth,-68
142.023,Bluetooth,-68
142.123,Bluetooth,-76
142.125,Bluetooth,-75
142.156,Bluetooth,-67
142.157,Bluetooth,-68
142.191,Bluetooth,-67
142.192,Bluetooth,-66
142.222,Bluetooth,-71
142.258,Bluetooth,-70
142.259,Bluetooth,-69
142.296,Bluetooth,-65
142.298,Bluetooth,-65
142.333,Bluetooth,-67
142.427,Bluetooth,-65
142.428,Bluetooth,-65
142.465,Bluetooth,-62
142.466,Bluetooth,-62
142.538,Bluetooth,-67
142.665,Bluetooth,-66
142.665,Bluetooth,-66
142.769,Bluetooth,-59
142.770,Bluetooth,-60
142.799,Bluetooth,-66
142.869,Bluetooth,-66
142.870,Bluetooth,-66
142.899,Bluetooth,-66
142.900,Bluetooth,-66
142.932,Bluetooth,-62
142.933,Bluetooth,-61
142.971,Bluetooth,-65
142.972,Bluetooth,-65
143.052,Bluetooth,-64
143.053,Bluetooth,-62
143.122,Bluetooth,-64
143.161,Bluetooth,-63
143.162,Bluetooth,-64
143.195,Bluetooth,-65
143.286,Bluetooth,-62
143.321,Bluetooth,-65
143.323,Bluetooth,-65
143.352,Bluetooth,-62
143.354,Bluetooth,-61
143.429,Bluetooth,-66
143.498,Bluetooth,-65
143.499,Bluetooth,-66
143.576,Bluetooth,-62
143.577,Bluetooth,-63
143.655,Bluetooth,-61
143.656,Bluetooth,-62
143.692,Bluetooth,-61
143.693,Bluetooth,-62
143.731,Bluetooth,-60
143.765,Bluetooth,-63
143.766,Bluetooth,-61
143.801,Bluetooth,-61
143.801,Bluetooth,-61
143.874,Bluetooth,-61
143.875,Bluetooth,-61
143.910,Bluetooth,-60
143.911,Bluetooth,-61
143.944,Bluetooth,-65
143.945,Bluetooth,-67
143.983,Bluetooth,-61
143.984,Bluetooth,-61
144.019,Bluetooth,-61
144.054,Bluetooth,-61
144.055,Bluetooth,-61
144.083,Bluetooth,-60
144.084,Bluetooth,-60
144.152,Bluetooth,-68
144.153,Bluetooth,-69
144.194,Bluetooth,-64
144.194,Bluetooth,-64
144.221,Bluetooth,-62
144.222,Bluetooth,-62
144.262,Bluetooth,-68
144.263,Bluetooth,-68
144.370,Bluetooth,-66
144.370,Bluetooth,-67
144.401,Bluetooth,-67
144.402,Bluetooth,-67
144.437,Bluetooth,-66
144.437,Bluetooth,-66
144.473,Bluetooth,-64
144.474,Bluetooth,-66
144.505,Bluetooth,-65
144.507,Bluetooth,-65
144.574,Bluetooth,-68
144.576,Bluetooth,-69
144.608,Bluetooth,-63
144.611,Bluetooth,-69
144.644,Bluetooth,-63
144.645,Bluetooth,-63
144.735,Bluetooth,-69
144.737,Bluetooth,-68
144.767,Bluetooth,-63
144.866,Bluetooth,-72
144.869,Bluetooth,-72
144.905,Bluetooth,-61
144.906,Bluetooth,-63
144.981,Bluetooth,-61
144.982,Bluetooth,-61
145.017,Bluetooth,-61
145.018,Bluetooth,-62
145.086,Bluetooth,-63
145.087,Bluetooth,-62
145.128,Bluetooth,-62
145.128,Bluetooth,-62
145.162,Bluetooth,-73
145.163,Bluetooth,-73
145.234,Bluetooth,-63
145.338,Bluetooth,-63
145.339,Bluetooth,-63
145.415,Bluetooth,-74
145.416,Bluetooth,-74
145.444,Bluetooth,-63
145.445,Bluetooth,-62
217.950,Bluetooth,-58
217.983,Bluetooth,-60
217.984,Bluetooth,-60
218.046,Bluetooth,-60
218.047,Bluetooth,-59
218.121,Bluetooth,-56
218.157,Bluetooth,-58
218.158,Bluetooth,-58
218.197,Bluetooth,-57
218.198,Bluetooth,-57
218.232,Bluetooth,-56
218.233,Bluetooth,-55
218.370,Bluetooth,-57
218.371,Bluetooth,-57
218.470,Bluetooth,-63
218.470,Bluetooth,-63
218.502,Bluetooth,-56
218.503,Bluetooth,-55
218.576,Bluetooth,-62
218.577,Bluetooth,-62
218.608,Bluetooth,-56
218.608,Bluetooth,-55
218.644,Bluetooth,-63
218.645,Bluetooth,-64
218.683,Bluetooth,-62
218.684,Bluetooth,-62
218.717,Bluetooth,-60
218.754,Bluetooth,-62
218.755,Bluetooth,-62
218.787,Bluetooth,-57
218.788,Bluetooth,-56
218.826,Bluetooth,-59
218.827,Bluetooth,-59
218.862,Bluetooth,-59
218.863,Bluetooth,-59
218.931,Bluetooth,-55
218.932,Bluetooth,-54
218.960,Bluetooth,-58
218.961,Bluetooth,-57
218.997,Bluetooth,-58
218.998,Bluetooth,-57
219.036,Bluetooth,-56
219.066,Bluetooth,-56
219.067,Bluetooth,-55
219.107,Bluetooth,-54
219.108,Bluetooth,-54
219.144,Bluetooth,-58
219.219,Bluetooth,-59
219.220,Bluetooth,-58
219.258,Bluetooth,-51
219.259,Bluetooth,-53
219.291,Bluetooth,-60
219.292,Bluetooth,-60
219.323,Bluetooth,-53
219.382,Bluetooth,-62
219.383,Bluetooth,-61
219.489,Bluetooth,-62
219.559,Bluetooth,-57
219.560,Bluetooth,-54
219.592,Bluetooth,-59
219.593,Bluetooth,-60
219.627,Bluetooth,-59
219.687,Bluetooth,-62
219.688,Bluetooth,-62
219.792,Bluetooth,-60
219.793,Bluetooth,-58
219.828,Bluetooth,-59
219.829,Bluetooth,-59
219.860,Bluetooth,-53
219.861,Bluetooth,-53
219.956,Bluetooth,-57
219.958,Bluetooth,-57
219.987,Bluetooth,-54
219.988,Bluetooth,-55
220.025,Bluetooth,-49
220.026,Bluetooth,-51
220.061,Bluetooth,-54
220.063,Bluetooth,-56
220.133,Bluetooth,-56
220.134,Bluetooth,-58
220.173,Bluetooth,-55
220.174,Bluetooth,-55
220.211,Bluetooth,-56
220.243,Bluetooth,-54
220.244,Bluetooth,-54
220.349,Bluetooth,-58
220.350,Bluetooth,-56
220.377,Bluetooth,-56
220.378,Bluetooth,-56
220.455,Bluetooth,-56
220.456,Bluetooth,-55
220.523,Bluetooth,-58
220.554,Bluetooth,-55
220.555,Bluetooth,-55
220.590,Bluetooth,-61
220.591,Bluetooth,-60
220.654,Bluetooth,-60
220.654,Bluetooth,-60
220.691,Bluetooth,-60
220.692,Bluetooth,-61
220.749,Bluetooth,-61
220.751,Bluetooth,-61
220.829,Bluetooth,-59
220.936,Bluetooth,-59
220.937,Bluetooth,-58
220.971,Bluetooth,-55
220.972,Bluetooth,-55
221.032,Bluetooth,-62
221.032,Bluetooth,-63
221.111,Bluetooth,-54
221.151,Bluetooth,-52
221.152,Bluetooth,-54
221.211,Bluetooth,-59
221.212,Bluetooth,-59
221.244,Bluetooth,-56
221.245,Bluetooth,-56
221.275,Bluetooth,-54
221.276,Bluetooth,-53
221.304,Bluetooth,-54
221.304,Bluetooth,-53
221.404,Bluetooth,-53
221.405,Bluetooth,-53
221.444,Bluetooth,-55
221.445,Bluetooth,-54
221.482,Bluetooth,-64
221.484,Bluetooth,-63
221.591,Bluetooth,-55
221.592,Bluetooth,-55
221.628,Bluetooth,-55
