Distance,6.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-48
0.001,Bluetooth,-48
0.041,Bluetooth,-49
0.042,Bluetooth,-49
0.153,Bluetooth,-50
0.398,Bluetooth,-50
0.399,Bluetooth,-48
0.427,Bluetooth,-49
0.428,Bluetooth,-51
0.503,Bluetooth,-50
0.504,Bluetooth,-50
0.583,Bluetooth,-51
0.584,Bluetooth,-50
0.655,Bluetooth,-50
0.656,Bluetooth,-50
0.688,Bluetooth,-51
0.688,Bluetooth,-51
0.766,Bluetooth,-51
0.873,Bluetooth,-50
0.873,Bluetooth,-49
0.906,Bluetooth,-49
0.907,Bluetooth,-49
0.946,Bluetooth,-50
0.947,Bluetooth,-48
0.986,Bluetooth,-51
0.987,Bluetooth,-50
1.121,Bluetooth,-48
1.121,Bluetooth,-49
1.193,Bluetooth,-49
1.194,Bluetooth,-48
1.255,Bluetooth,-48
1.256,Bluetooth,-49
1.293,Bluetooth,-50
1.294,Bluetooth,-49
1.330,Bluetooth,-48
1.331,Bluetooth,-48
1.361,Bluetooth,-48
1.505,Bluetooth,-48
1.507,Bluetooth,-48
1.583,Bluetooth,-47
1.584,Bluetooth,-48
1.620,Bluetooth,-47
1.621,Bluetooth,-48
1.661,Bluetooth,-48
1.697,Bluetooth,-49
1.698,Bluetooth,-48
1.769,Bluetooth,-49
1.769,Bluetooth,-47
1.806,Bluetooth,-48
1.808,Bluetooth,-48
1.913,Bluetooth,-49
1.914,Bluetooth,-48
1.944,Bluetooth,-48
1.945,Bluetooth,-48
2.020,Bluetooth,-48
2.020,Bluetooth,-48
2.092,Bluetooth,-48
2.093,Bluetooth,-47
2.126,Bluetooth,-47
2.126,Bluetooth,-49
2.165,Bluetooth,-47
2.167,Bluetooth,-48
2.205,Bluetooth,-47
2.206,Bluetooth,-49
2.245,Bluetooth,-47
2.246,Bluetooth,-47
2.453,Bluetooth,-48
2.454,Bluetooth,-48
2.489,Bluetooth,-47
2.490,Bluetooth,-48
2.522,Bluetooth,-46
2.523,Bluetooth,-49
2.561,Bluetooth,-47
2.674,Bluetooth,-48
2.676,Bluetooth,-48
2.712,Bluetooth,-48
2.713,Bluetooth,-48
2.743,Bluetooth,-48
2.744,Bluetooth,-48
2.812,Bluetooth,-48
2.812,Bluetooth,-48
2.992,Bluetooth,-48
2.993,Bluetooth,-48
3.026,Bluetooth,-48
3.026,Bluetooth,-49
3.061,Bluetooth,-48
3.062,Bluetooth,-48
3.102,Bluetooth,-48
3.104,Bluetooth,-48
3.139,Bluetooth,-48
3.141,Bluetooth,-47
3.173,Bluetooth,-48
3.247,Bluetooth,-48
3.248,Bluetooth,-47
3.282,Bluetooth,-48
3.283,Bluetooth,-48
3.313,Bluetooth,-48
3.350,Bluetooth,-48
3.351,Bluetooth,-48
3.390,Bluetooth,-49
3.391,Bluetooth,-48
3.429,Bluetooth,-48
3.429,Bluetooth,-48
3.465,Bluetooth,-48
3.496,Bluetooth,-47
3.497,Bluetooth,-48
3.534,Bluetooth,-48
3.535,Bluetooth,-48
3.612,Bluetooth,-48
3.612,Bluetooth,-48
3.641,Bluetooth,-48
3.643,Bluetooth,-48
3.681,Bluetooth,-48
3.682,Bluetooth,-49
3.710,Bluetooth,-48
3.711,Bluetooth,-47
3.741,Bluetooth,-48
3.742,Bluetooth,-48
3.923,Bluetooth,-48
3.924,Bluetooth,-48
156.467,Bluetooth,-52
156.498,Bluetooth,-52
156.499,Bluetooth,-52
156.536,Bluetooth,-51
156.537,Bluetooth,-51
156.572,Bluetooth,-50
156.573,Bluetooth,-51
156.682,Bluetooth,-51
156.683,Bluetooth,-51
156.784,Bluetooth,-52
156.785,Bluetooth,-52
156.825,Bluetooth,-51
156.826,Bluetooth,-50
156.895,Bluetooth,-50
156.896,Bluetooth,-50
156.963,Bluetooth,-51
156.964,Bluetooth,-52
157.099,Bluetooth,-52
157.100,Bluetooth,-53
157.136,Bluetooth,-50
157.137,Bluetooth,-51
157.174,Bluetooth,-49
157.175,Bluetooth,-50
157.207,Bluetooth,-53
157.208,Bluetooth,-53
157.350,Bluetooth,-51
157.390,Bluetooth,-52
157.391,Bluetooth,-53
157.422,Bluetooth,-52
157.423,Bluetooth,-52
157.455,Bluetooth,-53
157.456,Bluetooth,-52
157.486,Bluetooth,-49
157.487,Bluetooth,-48
157.591,Bluetooth,-52
157.592,Bluetooth,-50
157.670,Bluetooth,-52
157.782,Bluetooth,-48
157.783,Bluetooth,-48
157.860,Bluetooth,-51
157.861,Bluetooth,-51
157.895,Bluetooth,-51
157.896,Bluetooth,-51
157.960,Bluetooth,-53
158.028,Bluetooth,-52
158.029,Bluetooth,-52
158.124,Bluetooth,-49
158.124,Bluetooth,-49
158.159,Bluetooth,-51
158.159,Bluetooth,-51
158.309,Bluetooth,-48
158.373,Bluetooth,-48
158.373,Bluetooth,-49
158.408,Bluetooth,-46
158.409,Bluetooth,-47
158.438,Bluetooth,-46
158.439,Bluetooth,-46
158.577,Bluetooth,-52
158.746,Bluetooth,-45
158.747,Bluetooth,-46
158.856,Bluetooth,-45
158.895,Bluetooth,-46
158.895,Bluetooth,-47
158.985,Bluetooth,-49
158.987,Bluetooth,-49
159.018,Bluetooth,-46
159.019,Bluetooth,-45
159.052,Bluetooth,-45
159.053,Bluetooth,-46
159.087,Bluetooth,-48
159.088,Bluetooth,-48
159.123,Bluetooth,-47
159.124,Bluetooth,-47
159.151,Bluetooth,-47
159.191,Bluetooth,-47
159.192,Bluetooth,-48
159.291,Bluetooth,-47
159.292,Bluetooth,-48
159.325,Bluetooth,-47
159.326,Bluetooth,-48
159.358,Bluetooth,-47
159.359,Bluetooth,-47
