Distance,6.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-59
0.031,Bluetooth,-68
0.032,Bluetooth,-67
0.064,Bluetooth,-60
0.065,Bluetooth,-61
0.175,Bluetooth,-60
0.176,Bluetooth,-60
0.209,Bluetooth,-60
0.210,Bluetooth,-59
0.319,Bluetooth,-66
0.325,Bluetooth,-66
0.356,Bluetooth,-60
0.357,Bluetooth,-61
0.387,Bluetooth,-57
0.388,Bluetooth,-58
0.427,Bluetooth,-65
0.428,Bluetooth,-66
0.467,Bluetooth,-61
0.468,Bluetooth,-62
0.529,Bluetooth,-57
0.530,Bluetooth,-60
0.567,Bluetooth,-67
0.568,Bluetooth,-67
0.600,Bluetooth,-64
0.712,Bluetooth,-57
0.714,Bluetooth,-58
0.817,Bluetooth,-62
0.852,Bluetooth,-58
0.853,Bluetooth,-58
0.886,Bluetooth,-59
0.924,Bluetooth,-66
0.925,Bluetooth,-65
0.999,Bluetooth,-58
1.000,Bluetooth,-58
1.031,Bluetooth,-65
1.031,Bluetooth,-65
1.173,Bluetooth,-64
1.202,Bluetooth,-65
1.269,Bluetooth,-61
1.270,Bluetooth,-60
1.304,Bluetooth,-59
1.305,Bluetooth,-59
1.336,Bluetooth,-64
1.337,Bluetooth,-65
1.405,Bluetooth,-59
1.406,Bluetooth,-59
1.481,Bluetooth,-61
1.514,Bluetooth,-65
1.515,Bluetooth,-66
1.547,Bluetooth,-61
1.548,Bluetooth,-61
1.654,Bluetooth,-64
1.654,Bluetooth,-64
1.684,Bluetooth,-61
1.685,Bluetooth,-61
1.720,Bluetooth,-59
1.721,Bluetooth,-59
1.756,Bluetooth,-63
1.757,Bluetooth,-64
1.794,Bluetooth,-59
1.828,Bluetooth,-64
1.829,Bluetooth,-64
1.862,Bluetooth,-59
2.007,Bluetooth,-59
2.007,Bluetooth,-60
2.038,Bluetooth,-59
2.039,Bluetooth,-59
2.080,Bluetooth,-63
2.215,Bluetooth,-61
2.216,Bluetooth,-59
2.285,Bluetooth,-59
2.285,Bluetooth,-59
2.358,Bluetooth,-62
2.359,Bluetooth,-62
2.400,Bluetooth,-61
2.432,Bluetooth,-61
2.433,Bluetooth,-61
2.505,Bluetooth,-60
2.506,Bluetooth,-60
2.545,Bluetooth,-62
2.546,Bluetooth,-61
2.577,Bluetooth,-61
2.578,Bluetooth,-60
2.615,Bluetooth,-59
2.616,Bluetooth,-59
2.645,Bluetooth,-64
2.646,Bluetooth,-62
2.684,Bluetooth,-59
2.723,Bluetooth,-63
2.724,Bluetooth,-63
2.762,Bluetooth,-59
2.763,Bluetooth,-59
2.797,Bluetooth,-59
2.798,Bluetooth,-59
2.867,Bluetooth,-59
2.868,Bluetooth,-59
2.934,Bluetooth,-60
2.935,Bluetooth,-59
3.112,Bluetooth,-61
3.113,Bluetooth,-60
3.152,Bluetooth,-65
3.153,Bluetooth,-65
3.228,Bluetooth,-60
3.230,Bluetooth,-61
3.299,Bluetooth,-59
3.335,Bluetooth,-63
3.336,Bluetooth,-62
3.411,Bluetooth,-59
3.412,Bluetooth,-59
3.512,Bluetooth,-61
3.513,Bluetooth,-59
3.549,Bluetooth,-64
3.585,Bluetooth,-59
3.624,Bluetooth,-63
3.624,Bluetooth,-62
3.663,Bluetooth,-59
3.664,Bluetooth,-59
3.691,Bluetooth,-59
3.693,Bluetooth,-59
3.729,Bluetooth,-63
3.730,Bluetooth,-64
3.795,Bluetooth,-59
3.796,Bluetooth,-60
3.832,Bluetooth,-58
3.833,Bluetooth,-59
3.906,Bluetooth,-64
3.906,Bluetooth,-63
82.047,Bluetooth,-56
82.048,Bluetooth,-54
82.204,Bluetooth,-53
82.343,Bluetooth,-52
82.344,Bluetooth,-51
82.414,Bluetooth,-56
82.415,Bluetooth,-56
82.451,Bluetooth,-52
82.452,Bluetooth,-52
82.493,Bluetooth,-51
82.530,Bluetooth,-50
82.531,Bluetooth,-51
82.570,Bluetooth,-51
82.571,Bluetooth,-51
82.604,Bluetooth,-54
82.605,Bluetooth,-54
82.677,Bluetooth,-50
82.678,Bluetooth,-49
