Distance,15.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.000,Bluetooth,-61
0.002,Bluetooth,-61
0.036,Bluetooth,-72
0.039,Bluetooth,-72
0.102,Bluetooth,-60
0.104,Bluetooth,-62
0.132,Bluetooth,-61
0.134,Bluetooth,-61
0.212,Bluetooth,-66
0.214,Bluetooth,-66
0.283,Bluetooth,-62
0.285,Bluetooth,-62
0.311,Bluetooth,-62
0.313,Bluetooth,-61
0.345,Bluetooth,-62
0.347,Bluetooth,-63
0.383,Bluetooth,-61
0.385,Bluetooth,-61
0.410,Bluetooth,-63
0.453,Bluetooth,-60
0.455,Bluetooth,-60
0.492,Bluetooth,-60
0.528,Bluetooth,-58
0.530,Bluetooth,-58
0.566,Bluetooth,-60
0.567,Bluetooth,-61
0.600,Bluetooth,-66
0.602,Bluetooth,-65
0.640,Bluetooth,-57
0.642,Bluetooth,-57
0.710,Bluetooth,-68
0.786,Bluetooth,-61
0.821,Bluetooth,-56
0.823,Bluetooth,-56
0.923,Bluetooth,-58
0.925,Bluetooth,-58
0.987,Bluetooth,-63
0.989,Bluetooth,-63
1.019,Bluetooth,-64
1.021,Bluetooth,-64
1.055,Bluetooth,-60
1.057,Bluetooth,-60
1.092,Bluetooth,-62
1.159,Bluetooth,-60
1.198,Bluetooth,-63
1.199,Bluetooth,-62
1.297,Bluetooth,-61
1.299,Bluetooth,-63
1.328,Bluetooth,-58
1.330,Bluetooth,-58
1.357,Bluetooth,-60
1.359,Bluetooth,-61
1.396,Bluetooth,-62
1.427,Bluetooth,-62
1.429,Bluetooth,-62
1.463,Bluetooth,-63
1.464,Bluetooth,-63
1.524,Bluetooth,-63
1.526,Bluetooth,-62
1.632,Bluetooth,-56
1.665,Bluetooth,-65
1.668,Bluetooth,-65
1.729,Bluetooth,-63
1.731,Bluetooth,-63
1.801,Bluetooth,-56
1.804,Bluetooth,-56
1.833,Bluetooth,-61
1.835,Bluetooth,-62
1.871,Bluetooth,-60
1.874,Bluetooth,-60
1.977,Bluetooth,-62
2.014,Bluetooth,-61
2.017,Bluetooth,-62
2.048,Bluetooth,-60
2.050,Bluetooth,-60
2.187,Bluetooth,-59
2.189,Bluetooth,-59
2.227,Bluetooth,-56
2.229,Bluetooth,-54
2.259,Bluetooth,-61
2.261,Bluetooth,-62
2.300,Bluetooth,-59
2.488,Bluetooth,-58
2.527,Bluetooth,-56
2.529,Bluetooth,-55
2.560,Bluetooth,-56
2.562,Bluetooth,-56
2.596,Bluetooth,-57
2.635,Bluetooth,-57
2.637,Bluetooth,-56
2.673,Bluetooth,-64
2.675,Bluetooth,-64
2.706,Bluetooth,-60
2.707,Bluetooth,-60
2.772,Bluetooth,-62
2.774,Bluetooth,-62
2.811,Bluetooth,-60
2.813,Bluetooth,-60
2.851,Bluetooth,-57
2.853,Bluetooth,-59
2.887,Bluetooth,-69
2.925,Bluetooth,-58
2.927,Bluetooth,-58
2.960,Bluetooth,-67
2.962,Bluetooth,-68
3.057,Bluetooth,-61
3.059,Bluetooth,-60
3.090,Bluetooth,-71
3.092,Bluetooth,-70
3.122,Bluetooth,-60
3.195,Bluetooth,-60
3.261,Bluetooth,-69
3.264,Bluetooth,-70
3.295,Bluetooth,-59
3.297,Bluetooth,-60
3.328,Bluetooth,-58
3.331,Bluetooth,-58
3.366,Bluetooth,-67
3.368,Bluetooth,-67
3.472,Bluetooth,-57
3.509,Bluetooth,-57
3.512,Bluetooth,-57
3.546,Bluetooth,-64
3.548,Bluetooth,-65
3.585,Bluetooth,-59
3.587,Bluetooth,-60
3.624,Bluetooth,-56
3.626,Bluetooth,-56
3.726,Bluetooth,-58
3.729,Bluetooth,-58
3.787,Bluetooth,-65
3.894,Bluetooth,-65
3.896,Bluetooth,-65
3.932,Bluetooth,-57
3.934,Bluetooth,-57
3.974,Bluetooth,-56
56.486,Bluetooth,-60
56.517,Bluetooth,-60
56.520,Bluetooth,-61
56.615,Bluetooth,-67
56.617,Bluetooth,-69
56.646,Bluetooth,-60
56.706,Bluetooth,-60
