Distance,6.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhoneXR
0.000,Bluetooth,-51
0.001,Bluetooth,-51
0.028,Bluetooth,-46
0.029,Bluetooth,-46
0.059,Bluetooth,-49
0.061,Bluetooth,-48
0.091,Bluetooth,-50
0.093,Bluetooth,-52
0.123,Bluetooth,-51
0.124,Bluetooth,-50
0.155,Bluetooth,-47
0.156,Bluetooth,-46
0.187,Bluetooth,-48
0.189,Bluetooth,-48
0.218,Bluetooth,-51
0.219,Bluetooth,-52
0.251,Bluetooth,-46
0.253,Bluetooth,-46
0.283,Bluetooth,-46
0.284,Bluetooth,-46
0.319,Bluetooth,-47
0.320,Bluetooth,-47
0.349,Bluetooth,-50
0.351,Bluetooth,-50
0.377,Bluetooth,-43
0.441,Bluetooth,-46
0.538,Bluetooth,-46
0.540,Bluetooth,-47
0.600,Bluetooth,-50
0.602,Bluetooth,-51
0.631,Bluetooth,-46
0.633,Bluetooth,-47
0.662,Bluetooth,-49
0.663,Bluetooth,-50
0.692,Bluetooth,-49
0.694,Bluetooth,-49
0.724,Bluetooth,-49
0.725,Bluetooth,-50
0.756,Bluetooth,-46
0.758,Bluetooth,-46
0.787,Bluetooth,-47
0.789,Bluetooth,-47
0.879,Bluetooth,-45
0.881,Bluetooth,-46
0.909,Bluetooth,-47
0.911,Bluetooth,-46
0.974,Bluetooth,-46
0.975,Bluetooth,-46
1.038,Bluetooth,-47
1.069,Bluetooth,-49
1.070,Bluetooth,-49
1.098,Bluetooth,-47
1.099,Bluetooth,-45
1.127,Bluetooth,-46
1.129,Bluetooth,-45
1.159,Bluetooth,-47
1.161,Bluetooth,-47
1.319,Bluetooth,-48
1.321,Bluetooth,-49
1.348,Bluetooth,-45
1.350,Bluetooth,-47
1.382,Bluetooth,-48
1.384,Bluetooth,-48
1.414,Bluetooth,-49
1.417,Bluetooth,-50
1.476,Bluetooth,-46
1.478,Bluetooth,-46
1.543,Bluetooth,-49
1.544,Bluetooth,-49
1.576,Bluetooth,-46
1.577,Bluetooth,-46
1.606,Bluetooth,-45
1.608,Bluetooth,-45
1.642,Bluetooth,-47
1.643,Bluetooth,-46
1.672,Bluetooth,-50
1.674,Bluetooth,-49
1.703,Bluetooth,-45
1.704,Bluetooth,-46
1.738,Bluetooth,-47
1.740,Bluetooth,-46
1.914,Bluetooth,-49
1.916,Bluetooth,-48
1.944,Bluetooth,-47
1.945,Bluetooth,-46
1.977,Bluetooth,-47
1.979,Bluetooth,-48
2.011,Bluetooth,-49
2.013,Bluetooth,-49
2.077,Bluetooth,-46
2.078,Bluetooth,-46
2.112,Bluetooth,-50
2.114,Bluetooth,-48
2.145,Bluetooth,-49
2.147,Bluetooth,-49
2.172,Bluetooth,-47
2.174,Bluetooth,-46
2.242,Bluetooth,-47
2.243,Bluetooth,-47
2.278,Bluetooth,-49
2.280,Bluetooth,-49
2.305,Bluetooth,-46
2.307,Bluetooth,-46
2.338,Bluetooth,-47
2.340,Bluetooth,-47
2.367,Bluetooth,-47
2.369,Bluetooth,-47
2.401,Bluetooth,-48
2.403,Bluetooth,-50
2.429,Bluetooth,-47
2.431,Bluetooth,-47
2.463,Bluetooth,-47
2.465,Bluetooth,-47
2.494,Bluetooth,-49
2.495,Bluetooth,-48
2.558,Bluetooth,-46
2.559,Bluetooth,-45
2.591,Bluetooth,-46
2.592,Bluetooth,-47
2.621,Bluetooth,-49
2.623,Bluetooth,-49
2.653,Bluetooth,-46
2.654,Bluetooth,-46
2.683,Bluetooth,-46
2.685,Bluetooth,-46
2.714,Bluetooth,-48
2.715,Bluetooth,-48
2.744,Bluetooth,-50
2.745,Bluetooth,-49
2.779,Bluetooth,-46
2.781,Bluetooth,-46
2.803,Bluetooth,-46
2.804,Bluetooth,-45
2.834,Bluetooth,-46
2.835,Bluetooth,-47
2.894,Bluetooth,-45
2.895,Bluetooth,-47
2.925,Bluetooth,-46
2.926,Bluetooth,-47
2.957,Bluetooth,-47
2.959,Bluetooth,-46
2.990,Bluetooth,-49
2.991,Bluetooth,-49
3.018,Bluetooth,-46
3.019,Bluetooth,-46
3.114,Bluetooth,-48
3.117,Bluetooth,-49
3.144,Bluetooth,-47
3.145,Bluetooth,-46
3.174,Bluetooth,-47
3.176,Bluetooth,-47
3.240,Bluetooth,-48
3.242,Bluetooth,-49
3.278,Bluetooth,-46
3.280,Bluetooth,-46
3.307,Bluetooth,-47
3.308,Bluetooth,-47
3.340,Bluetooth,-51
