Distance,15.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-68
0.001,Bluetooth,-68
0.029,Bluetooth,-65
0.030,Bluetooth,-65
0.138,Bluetooth,-75
0.139,Bluetooth,-74
0.169,Bluetooth,-70
0.171,Bluetooth,-67
0.237,Bluetooth,-73
0.238,Bluetooth,-73
0.269,Bluetooth,-64
0.270,Bluetooth,-65
0.305,Bluetooth,-67
0.346,Bluetooth,-74
0.347,Bluetooth,-74
0.380,Bluetooth,-62
0.417,Bluetooth,-70
0.419,Bluetooth,-69
0.451,Bluetooth,-68
0.514,Bluetooth,-71
0.584,Bluetooth,-53
0.585,Bluetooth,-55
0.656,Bluetooth,-62
0.657,Bluetooth,-63
0.696,Bluetooth,-58
0.697,Bluetooth,-58
0.729,Bluetooth,-59
0.730,Bluetooth,-59
0.759,Bluetooth,-66
0.793,Bluetooth,-61
0.794,Bluetooth,-62
0.827,Bluetooth,-68
0.828,Bluetooth,-67
0.863,Bluetooth,-65
0.900,Bluetooth,-57
0.902,Bluetooth,-57
0.944,Bluetooth,-69
0.945,Bluetooth,-69
1.039,Bluetooth,-59
1.040,Bluetooth,-60
1.132,Bluetooth,-68
1.133,Bluetooth,-67
1.171,Bluetooth,-60
1.172,Bluetooth,-61
1.206,Bluetooth,-73
1.207,Bluetooth,-73
1.239,Bluetooth,-68
1.240,Bluetooth,-68
1.276,Bluetooth,-60
1.277,Bluetooth,-60
1.309,Bluetooth,-69
1.310,Bluetooth,-69
1.342,Bluetooth,-67
1.344,Bluetooth,-67
1.373,Bluetooth,-65
1.374,Bluetooth,-65
1.406,Bluetooth,-65
1.407,Bluetooth,-64
1.445,Bluetooth,-65
1.446,Bluetooth,-66
1.510,Bluetooth,-64
1.511,Bluetooth,-65
1.648,Bluetooth,-66
1.650,Bluetooth,-66
1.681,Bluetooth,-64
1.683,Bluetooth,-64
1.719,Bluetooth,-69
1.755,Bluetooth,-67
1.756,Bluetooth,-68
1.789,Bluetooth,-62
1.789,Bluetooth,-63
1.818,Bluetooth,-71
1.819,Bluetooth,-71
1.854,Bluetooth,-72
1.859,Bluetooth,-71
1.895,Bluetooth,-60
1.896,Bluetooth,-62
1.926,Bluetooth,-60
1.927,Bluetooth,-60
1.965,Bluetooth,-71
2.036,Bluetooth,-63
2.037,Bluetooth,-61
2.070,Bluetooth,-69
2.072,Bluetooth,-70
2.146,Bluetooth,-61
2.208,Bluetooth,-71
2.209,Bluetooth,-71
2.249,Bluetooth,-73
2.315,Bluetooth,-72
2.316,Bluetooth,-71
2.354,Bluetooth,-73
2.462,Bluetooth,-74
2.533,Bluetooth,-62
2.535,Bluetooth,-62
2.566,Bluetooth,-71
2.600,Bluetooth,-73
2.601,Bluetooth,-73
2.638,Bluetooth,-63
2.639,Bluetooth,-63
2.672,Bluetooth,-72
2.673,Bluetooth,-71
2.835,Bluetooth,-73
2.874,Bluetooth,-62
2.875,Bluetooth,-62
2.906,Bluetooth,-71
2.907,Bluetooth,-71
2.945,Bluetooth,-73
2.979,Bluetooth,-62
2.980,Bluetooth,-63
3.009,Bluetooth,-62
3.010,Bluetooth,-64
3.083,Bluetooth,-73
3.210,Bluetooth,-71
3.250,Bluetooth,-63
3.251,Bluetooth,-62
3.283,Bluetooth,-72
3.421,Bluetooth,-72
3.559,Bluetooth,-69
3.594,Bluetooth,-61
3.595,Bluetooth,-62
3.631,Bluetooth,-74
3.777,Bluetooth,-71
3.778,Bluetooth,-72
3.817,Bluetooth,-65
3.818,Bluetooth,-65
3.851,Bluetooth,-62
3.852,Bluetooth,-62
3.883,Bluetooth,-73
3.884,Bluetooth,-73
3.924,Bluetooth,-69
3.925,Bluetooth,-70
3.959,Bluetooth,-61
3.960,Bluetooth,-62
107.215,Bluetooth,-61
107.216,Bluetooth,-62
107.254,Bluetooth,-68
107.255,Bluetooth,-68
107.283,Bluetooth,-68
107.284,Bluetooth,-68
107.318,Bluetooth,-80
107.320,Bluetooth,-80
107.356,Bluetooth,-61
107.357,Bluetooth,-61
107.388,Bluetooth,-68
107.427,Bluetooth,-80
107.428,Bluetooth,-80
107.468,Bluetooth,-61
107.469,Bluetooth,-61
107.496,Bluetooth,-68
107.598,Bluetooth,-61
107.599,Bluetooth,-61
107.671,Bluetooth,-80
107.708,Bluetooth,-59
107.710,Bluetooth,-61
107.739,Bluetooth,-68
107.820,Bluetooth,-60
107.821,Bluetooth,-60
107.886,Bluetooth,-67
107.953,Bluetooth,-61
107.954,Bluetooth,-61
107.988,Bluetooth,-67
108.028,Bluetooth,-82
108.029,Bluetooth,-80
108.062,Bluetooth,-80
108.063,Bluetooth,-81
108.094,Bluetooth,-59
108.167,Bluetooth,-68
108.205,Bluetooth,-82
108.206,Bluetooth,-81
108.235,Bluetooth,-60
108.236,Bluetooth,-60
108.263,Bluetooth,-67
108.264,Bluetooth,-67
108.301,Bluetooth,-82
108.302,Bluetooth,-81
108.334,Bluetooth,-61
108.335,Bluetooth,-61
108.369,Bluetooth,-60
108.370,Bluetooth,-60
108.407,Bluetooth,-68
108.409,Bluetooth,-67
108.481,Bluetooth,-61
108.483,Bluetooth,-60
108.575,Bluetooth,-60
108.577,Bluetooth,-61
108.644,Bluetooth,-67
108.645,Bluetooth,-67
108.719,Bluetooth,-61
108.721,Bluetooth,-60
108.757,Bluetooth,-68
108.794,Bluetooth,-82
108.795,Bluetooth,-83
108.831,Bluetooth,-60
108.867,Bluetooth,-66
108.868,Bluetooth,-67
108.901,Bluetooth,-84
108.902,Bluetooth,-83
108.934,Bluetooth,-60
108.936,Bluetooth,-60
109.006,Bluetooth,-67
109.007,Bluetooth,-66
109.085,Bluetooth,-60
109.086,Bluetooth,-61
109.113,Bluetooth,-67
109.114,Bluetooth,-67
109.191,Bluetooth,-61
109.192,Bluetooth,-60
109.221,Bluetooth,-68
109.257,Bluetooth,-86
109.258,Bluetooth,-86
109.291,Bluetooth,-87
109.361,Bluetooth,-68
109.362,Bluetooth,-68
109.469,Bluetooth,-67
109.538,Bluetooth,-62
109.539,Bluetooth,-61
109.571,Bluetooth,-61
109.572,Bluetooth,-60
109.639,Bluetooth,-90
109.640,Bluetooth,-91
109.711,Bluetooth,-67
109.712,Bluetooth,-68
109.743,Bluetooth,-92
109.785,Bluetooth,-61
109.786,Bluetooth,-62
109.824,Bluetooth,-67
109.825,Bluetooth,-67
109.856,Bluetooth,-91
109.857,Bluetooth,-92
109.898,Bluetooth,-61
109.899,Bluetooth,-62
109.966,Bluetooth,-74
109.968,Bluetooth,-75
110.036,Bluetooth,-60
110.038,Bluetooth,-62
110.072,Bluetooth,-67
110.074,Bluetooth,-67
110.143,Bluetooth,-60
110.145,Bluetooth,-61
110.181,Bluetooth,-66
110.260,Bluetooth,-61
110.261,Bluetooth,-61
110.328,Bluetooth,-68
110.329,Bluetooth,-67
110.408,Bluetooth,-62
110.410,Bluetooth,-61
110.510,Bluetooth,-61
110.511,Bluetooth,-61
110.580,Bluetooth,-91
110.615,Bluetooth,-61
110.616,Bluetooth,-62
110.654,Bluetooth,-68
110.655,Bluetooth,-67
110.694,Bluetooth,-67
110.766,Bluetooth,-61
110.767,Bluetooth,-61
110.802,Bluetooth,-67
110.837,Bluetooth,-88
110.876,Bluetooth,-62
110.877,Bluetooth,-60
110.906,Bluetooth,-68
110.908,Bluetooth,-67
110.969,Bluetooth,-87
111.032,Bluetooth,-70
111.063,Bluetooth,-83
111.064,Bluetooth,-83
111.095,Bluetooth,-62
111.096,Bluetooth,-62
208.485,Bluetooth,-73
208.487,Bluetooth,-73
208.523,Bluetooth,-78
208.524,Bluetooth,-80
208.550,Bluetooth,-69
208.551,Bluetooth,-68
208.585,Bluetooth,-73
208.617,Bluetooth,-83
208.618,Bluetooth,-84
208.651,Bluetooth,-70
208.652,Bluetooth,-71
208.688,Bluetooth,-71
208.785,Bluetooth,-74
208.827,Bluetooth,-68
208.828,Bluetooth,-67
208.859,Bluetooth,-78
208.860,Bluetooth,-78
208.893,Bluetooth,-76
208.894,Bluetooth,-77
208.933,Bluetooth,-67
208.934,Bluetooth,-67
208.963,Bluetooth,-66
208.963,Bluetooth,-66
209.034,Bluetooth,-75
209.065,Bluetooth,-67
209.066,Bluetooth,-68
209.095,Bluetooth,-73
209.130,Bluetooth,-73
209.131,Bluetooth,-73
209.165,Bluetooth,-73
209.241,Bluetooth,-70
209.269,Bluetooth,-72
209.270,Bluetooth,-72
209.300,Bluetooth,-67
209.336,Bluetooth,-69
209.337,Bluetooth,-69
209.367,Bluetooth,-69
209.368,Bluetooth,-69
209.398,Bluetooth,-73
209.434,Bluetooth,-66
209.435,Bluetooth,-66
209.504,Bluetooth,-72
209.760,Bluetooth,-74
209.761,Bluetooth,-75
209.792,Bluetooth,-65
209.793,Bluetooth,-65
209.828,Bluetooth,-69
209.829,Bluetooth,-69
209.865,Bluetooth,-72
209.866,Bluetooth,-72
209.967,Bluetooth,-68
209.968,Bluetooth,-69
210.045,Bluetooth,-64
210.046,Bluetooth,-65
210.081,Bluetooth,-67
210.082,Bluetooth,-66
210.114,Bluetooth,-73
210.115,Bluetooth,-73
210.151,Bluetooth,-65
210.152,Bluetooth,-65
210.218,Bluetooth,-75
210.252,Bluetooth,-65
210.253,Bluetooth,-65
210.288,Bluetooth,-64
210.289,Bluetooth,-65
210.363,Bluetooth,-74
210.364,Bluetooth,-75
210.399,Bluetooth,-66
210.400,Bluetooth,-65
210.432,Bluetooth,-67
210.433,Bluetooth,-69
210.469,Bluetooth,-73
210.470,Bluetooth,-72
210.541,Bluetooth,-67
210.542,Bluetooth,-68
210.577,Bluetooth,-73
210.578,Bluetooth,-73
210.606,Bluetooth,-73
210.641,Bluetooth,-65
210.642,Bluetooth,-66
210.677,Bluetooth,-68
210.678,Bluetooth,-69
210.715,Bluetooth,-74
210.790,Bluetooth,-69
210.792,Bluetooth,-69
210.826,Bluetooth,-73
210.827,Bluetooth,-72
210.859,Bluetooth,-65
210.861,Bluetooth,-66
210.900,Bluetooth,-68
210.962,Bluetooth,-71
210.998,Bluetooth,-66
210.999,Bluetooth,-65
211.028,Bluetooth,-68
211.029,Bluetooth,-69
211.064,Bluetooth,-71
211.106,Bluetooth,-66
211.107,Bluetooth,-66
211.142,Bluetooth,-69
211.143,Bluetooth,-69
211.172,Bluetooth,-72
211.246,Bluetooth,-66
211.248,Bluetooth,-67
211.278,Bluetooth,-69
211.279,Bluetooth,-68
211.315,Bluetooth,-72
211.392,Bluetooth,-68
211.393,Bluetooth,-68
211.465,Bluetooth,-66
211.466,Bluetooth,-66
211.560,Bluetooth,-73
211.561,Bluetooth,-73
211.596,Bluetooth,-65
211.597,Bluetooth,-66
211.633,Bluetooth,-67
211.634,Bluetooth,-67
211.709,Bluetooth,-66
211.710,Bluetooth,-66
211.780,Bluetooth,-73
211.812,Bluetooth,-66
211.886,Bluetooth,-68
211.887,Bluetooth,-69
211.922,Bluetooth,-72
212.202,Bluetooth,-66
212.203,Bluetooth,-66
212.237,Bluetooth,-68
212.271,Bluetooth,-68
212.387,Bluetooth,-67
212.420,Bluetooth,-66
212.421,Bluetooth,-67
