Distance,15.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-60
0.001,Bluetooth,-62
0.068,Bluetooth,-54
0.069,Bluetooth,-54
0.105,Bluetooth,-54
0.140,Bluetooth,-54
0.141,Bluetooth,-54
0.170,Bluetooth,-60
0.171,Bluetooth,-60
0.204,Bluetooth,-62
0.205,Bluetooth,-61
0.265,Bluetooth,-61
0.266,Bluetooth,-61
0.300,Bluetooth,-55
0.301,Bluetooth,-54
0.334,Bluetooth,-59
0.335,Bluetooth,-59
0.410,Bluetooth,-58
0.447,Bluetooth,-60
0.447,Bluetooth,-60
0.487,Bluetooth,-53
0.488,Bluetooth,-53
0.521,Bluetooth,-58
0.522,Bluetooth,-58
0.552,Bluetooth,-59
0.552,Bluetooth,-60
0.585,Bluetooth,-53
0.586,Bluetooth,-53
0.690,Bluetooth,-59
0.727,Bluetooth,-59
0.728,Bluetooth,-60
0.766,Bluetooth,-53
0.767,Bluetooth,-53
1.086,Bluetooth,-54
1.086,Bluetooth,-54
1.122,Bluetooth,-57
1.123,Bluetooth,-56
1.156,Bluetooth,-60
1.156,Bluetooth,-60
1.194,Bluetooth,-55
1.195,Bluetooth,-54
1.234,Bluetooth,-58
1.235,Bluetooth,-58
1.271,Bluetooth,-59
1.272,Bluetooth,-60
1.306,Bluetooth,-56
1.376,Bluetooth,-55
1.377,Bluetooth,-56
1.411,Bluetooth,-57
1.412,Bluetooth,-56
1.442,Bluetooth,-58
1.443,Bluetooth,-59
1.548,Bluetooth,-56
1.549,Bluetooth,-55
1.585,Bluetooth,-57
1.586,Bluetooth,-57
1.616,Bluetooth,-60
1.689,Bluetooth,-60
1.690,Bluetooth,-59
1.725,Bluetooth,-55
1.726,Bluetooth,-53
1.756,Bluetooth,-57
1.757,Bluetooth,-57
1.792,Bluetooth,-59
1.793,Bluetooth,-61
1.824,Bluetooth,-55
1.825,Bluetooth,-55
1.897,Bluetooth,-55
1.932,Bluetooth,-56
1.932,Bluetooth,-56
1.968,Bluetooth,-60
1.969,Bluetooth,-60
2.094,Bluetooth,-59
2.095,Bluetooth,-59
2.127,Bluetooth,-54
2.128,Bluetooth,-56
2.166,Bluetooth,-56
2.167,Bluetooth,-57
2.200,Bluetooth,-57
2.235,Bluetooth,-58
2.236,Bluetooth,-57
2.274,Bluetooth,-59
2.275,Bluetooth,-58
2.304,Bluetooth,-57
2.305,Bluetooth,-57
2.370,Bluetooth,-59
2.371,Bluetooth,-60
2.409,Bluetooth,-59
2.410,Bluetooth,-59
2.446,Bluetooth,-63
2.447,Bluetooth,-63
2.482,Bluetooth,-58
2.483,Bluetooth,-58
2.518,Bluetooth,-61
2.631,Bluetooth,-57
2.631,Bluetooth,-57
2.671,Bluetooth,-63
2.672,Bluetooth,-63
2.746,Bluetooth,-61
2.747,Bluetooth,-61
2.812,Bluetooth,-64
2.876,Bluetooth,-60
2.877,Bluetooth,-61
3.043,Bluetooth,-58
3.044,Bluetooth,-58
3.142,Bluetooth,-57
3.143,Bluetooth,-57
3.180,Bluetooth,-59
3.181,Bluetooth,-60
3.216,Bluetooth,-61
3.217,Bluetooth,-62
3.249,Bluetooth,-58
3.250,Bluetooth,-59
3.291,Bluetooth,-63
3.292,Bluetooth,-62
3.430,Bluetooth,-61
3.431,Bluetooth,-60
3.474,Bluetooth,-58
3.475,Bluetooth,-59
3.504,Bluetooth,-67
3.505,Bluetooth,-67
3.569,Bluetooth,-64
3.569,Bluetooth,-64
3.605,Bluetooth,-57
3.606,Bluetooth,-58
