Distance,10.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.000,Bluetooth,-65
0.002,Bluetooth,-64
0.064,Bluetooth,-68
0.066,Bluetooth,-68
0.095,Bluetooth,-66
0.097,Bluetooth,-66
0.210,Bluetooth,-56
0.211,Bluetooth,-56
0.237,Bluetooth,-61
0.239,Bluetooth,-61
0.304,Bluetooth,-61
0.306,Bluetooth,-60
0.378,Bluetooth,-62
0.381,Bluetooth,-61
0.417,Bluetooth,-57
0.452,Bluetooth,-63
0.454,Bluetooth,-63
0.488,Bluetooth,-62
0.491,Bluetooth,-62
0.528,Bluetooth,-60
0.529,Bluetooth,-60
0.560,Bluetooth,-61
0.562,Bluetooth,-63
0.710,Bluetooth,-60
0.750,Bluetooth,-62
0.752,Bluetooth,-62
0.823,Bluetooth,-60
0.825,Bluetooth,-60
0.857,Bluetooth,-61
0.859,Bluetooth,-62
0.922,Bluetooth,-61
0.958,Bluetooth,-59
0.959,Bluetooth,-59
0.989,Bluetooth,-61
1.021,Bluetooth,-61
1.129,Bluetooth,-59
1.131,Bluetooth,-60
1.167,Bluetooth,-60
1.169,Bluetooth,-59
1.198,Bluetooth,-59
1.200,Bluetooth,-60
1.338,Bluetooth,-60
1.340,Bluetooth,-59
1.403,Bluetooth,-61
1.405,Bluetooth,-60
1.437,Bluetooth,-59
1.438,Bluetooth,-59
1.509,Bluetooth,-61
1.511,Bluetooth,-60
1.546,Bluetooth,-58
1.548,Bluetooth,-59
1.582,Bluetooth,-59
1.584,Bluetooth,-59
1.618,Bluetooth,-59
1.651,Bluetooth,-59
1.654,Bluetooth,-59
1.683,Bluetooth,-59
1.685,Bluetooth,-60
1.723,Bluetooth,-59
1.725,Bluetooth,-59
1.784,Bluetooth,-58
1.786,Bluetooth,-59
1.822,Bluetooth,-59
1.824,Bluetooth,-58
1.854,Bluetooth,-60
1.856,Bluetooth,-59
1.923,Bluetooth,-59
1.960,Bluetooth,-58
1.961,Bluetooth,-59
1.985,Bluetooth,-60
1.987,Bluetooth,-59
2.019,Bluetooth,-59
2.022,Bluetooth,-58
2.058,Bluetooth,-59
2.060,Bluetooth,-59
2.088,Bluetooth,-60
2.090,Bluetooth,-60
2.130,Bluetooth,-58
2.132,Bluetooth,-58
2.208,Bluetooth,-60
2.243,Bluetooth,-58
2.245,Bluetooth,-59
2.316,Bluetooth,-58
2.319,Bluetooth,-58
2.462,Bluetooth,-57
2.463,Bluetooth,-58
2.608,Bluetooth,-58
2.610,Bluetooth,-58
2.640,Bluetooth,-58
2.642,Bluetooth,-58
2.678,Bluetooth,-59
2.680,Bluetooth,-59
2.743,Bluetooth,-57
2.778,Bluetooth,-58
2.780,Bluetooth,-58
2.814,Bluetooth,-58
2.853,Bluetooth,-59
2.855,Bluetooth,-59
2.891,Bluetooth,-58
2.893,Bluetooth,-57
2.924,Bluetooth,-59
2.927,Bluetooth,-58
2.960,Bluetooth,-59
2.962,Bluetooth,-59
3.100,Bluetooth,-58
3.181,Bluetooth,-58
3.218,Bluetooth,-58
3.220,Bluetooth,-59
3.288,Bluetooth,-59
3.290,Bluetooth,-59
3.319,Bluetooth,-57
3.351,Bluetooth,-59
3.353,Bluetooth,-59
3.391,Bluetooth,-59
3.393,Bluetooth,-59
3.421,Bluetooth,-57
3.423,Bluetooth,-57
3.489,Bluetooth,-57
3.491,Bluetooth,-59
3.545,Bluetooth,-58
3.548,Bluetooth,-59
3.589,Bluetooth,-58
3.591,Bluetooth,-58
3.657,Bluetooth,-58
3.660,Bluetooth,-59
3.687,Bluetooth,-60
3.725,Bluetooth,-58
3.760,Bluetooth,-58
3.762,Bluetooth,-58
3.798,Bluetooth,-60
3.800,Bluetooth,-59
3.830,Bluetooth,-59
3.832,Bluetooth,-59
3.865,Bluetooth,-58
3.867,Bluetooth,-59
3.896,Bluetooth,-59
3.898,Bluetooth,-59
3.966,Bluetooth,-60
3.967,Bluetooth,-59
36.769,Bluetooth,-67
36.771,Bluetooth,-67
36.804,Bluetooth,-67
36.806,Bluetooth,-67
36.947,Bluetooth,-68
36.983,Bluetooth,-94
36.985,Bluetooth,-94
37.012,Bluetooth,-67
37.046,Bluetooth,-68
37.048,Bluetooth,-68
37.185,Bluetooth,-66
37.187,Bluetooth,-67
37.248,Bluetooth,-69
37.251,Bluetooth,-70
37.321,Bluetooth,-82
37.355,Bluetooth,-66
37.357,Bluetooth,-65
37.393,Bluetooth,-79
37.394,Bluetooth,-79
37.423,Bluetooth,-70
37.459,Bluetooth,-65
37.461,Bluetooth,-65
37.561,Bluetooth,-65
37.563,Bluetooth,-66
37.592,Bluetooth,-66
37.594,Bluetooth,-67
37.622,Bluetooth,-68
37.654,Bluetooth,-67
37.690,Bluetooth,-68
37.721,Bluetooth,-70
37.724,Bluetooth,-70
37.760,Bluetooth,-67
37.762,Bluetooth,-67
37.866,Bluetooth,-66
37.868,Bluetooth,-67
37.904,Bluetooth,-70
37.965,Bluetooth,-69
37.996,Bluetooth,-58
37.997,Bluetooth,-58
38.027,Bluetooth,-57
38.029,Bluetooth,-57
38.132,Bluetooth,-67
38.134,Bluetooth,-66
38.168,Bluetooth,-58
38.171,Bluetooth,-57
38.206,Bluetooth,-58
38.240,Bluetooth,-69
38.243,Bluetooth,-68
38.277,Bluetooth,-67
38.279,Bluetooth,-68
38.348,Bluetooth,-57
38.351,Bluetooth,-58
38.420,Bluetooth,-74
38.422,Bluetooth,-74
38.459,Bluetooth,-59
38.461,Bluetooth,-59
38.495,Bluetooth,-66
38.497,Bluetooth,-64
38.533,Bluetooth,-65
38.566,Bluetooth,-65
38.568,Bluetooth,-65
38.658,Bluetooth,-65
38.660,Bluetooth,-64
38.688,Bluetooth,-65
38.690,Bluetooth,-64
38.764,Bluetooth,-63
38.766,Bluetooth,-62
38.796,Bluetooth,-65
38.798,Bluetooth,-65
38.865,Bluetooth,-66
38.866,Bluetooth,-65
38.939,Bluetooth,-68
38.941,Bluetooth,-68
38.971,Bluetooth,-67
38.973,Bluetooth,-68
39.003,Bluetooth,-67
39.004,Bluetooth,-67
39.039,Bluetooth,-66
39.040,Bluetooth,-67
39.102,Bluetooth,-79
39.133,Bluetooth,-69
39.210,Bluetooth,-66
39.212,Bluetooth,-65
39.241,Bluetooth,-69
39.243,Bluetooth,-68
39.277,Bluetooth,-70
39.279,Bluetooth,-70
39.317,Bluetooth,-70
39.413,Bluetooth,-65
39.447,Bluetooth,-65
39.449,Bluetooth,-65
39.477,Bluetooth,-70
39.479,Bluetooth,-70
39.545,Bluetooth,-66
39.547,Bluetooth,-66
39.578,Bluetooth,-65
39.579,Bluetooth,-65
39.612,Bluetooth,-72
39.615,Bluetooth,-71
39.680,Bluetooth,-65
39.682,Bluetooth,-65
39.710,Bluetooth,-65
39.749,Bluetooth,-65
39.751,Bluetooth,-65
39.790,Bluetooth,-73
39.822,Bluetooth,-66
39.824,Bluetooth,-67
39.856,Bluetooth,-65
39.958,Bluetooth,-64
39.959,Bluetooth,-64
39.993,Bluetooth,-70
39.995,Bluetooth,-69
40.031,Bluetooth,-78
40.101,Bluetooth,-75
40.102,Bluetooth,-74
40.135,Bluetooth,-65
40.137,Bluetooth,-64
40.204,Bluetooth,-70
40.206,Bluetooth,-71
40.239,Bluetooth,-66
40.241,Bluetooth,-66
40.280,Bluetooth,-72
40.283,Bluetooth,-71
40.310,Bluetooth,-69
40.383,Bluetooth,-62
40.385,Bluetooth,-62
40.413,Bluetooth,-66
40.416,Bluetooth,-65
40.447,Bluetooth,-66
40.449,Bluetooth,-66
40.480,Bluetooth,-79
40.482,Bluetooth,-79
40.511,Bluetooth,-60
40.513,Bluetooth,-60
40.540,Bluetooth,-66
40.542,Bluetooth,-67
75.422,Bluetooth,-73
75.487,Bluetooth,-74
75.489,Bluetooth,-73
75.527,Bluetooth,-66
75.528,Bluetooth,-67
75.558,Bluetooth,-72
75.560,Bluetooth,-71
75.598,Bluetooth,-73
75.600,Bluetooth,-72
75.666,Bluetooth,-68
75.669,Bluetooth,-67
75.699,Bluetooth,-72
75.701,Bluetooth,-73
75.734,Bluetooth,-72
75.797,Bluetooth,-71
75.864,Bluetooth,-73
75.866,Bluetooth,-73
75.902,Bluetooth,-70
75.904,Bluetooth,-71
75.937,Bluetooth,-67
75.939,Bluetooth,-66
75.968,Bluetooth,-67
76.168,Bluetooth,-73
76.169,Bluetooth,-74
76.205,Bluetooth,-72
76.207,Bluetooth,-72
76.237,Bluetooth,-67
76.239,Bluetooth,-66
76.270,Bluetooth,-65
76.272,Bluetooth,-67
76.303,Bluetooth,-75
76.305,Bluetooth,-76
76.450,Bluetooth,-71
