Distance,4.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-62
0.002,Bluetooth,-60
0.033,Bluetooth,-65
0.034,Bluetooth,-65
0.066,Bluetooth,-71
0.066,Bluetooth,-72
0.098,Bluetooth,-60
0.100,Bluetooth,-62
0.138,Bluetooth,-66
0.138,Bluetooth,-65
0.161,Bluetooth,-65
0.162,Bluetooth,-65
0.198,Bluetooth,-70
0.233,Bluetooth,-60
0.234,Bluetooth,-60
0.269,Bluetooth,-65
0.270,Bluetooth,-65
0.309,Bluetooth,-70
0.310,Bluetooth,-69
0.345,Bluetooth,-60
0.346,Bluetooth,-60
0.379,Bluetooth,-65
0.381,Bluetooth,-64
0.409,Bluetooth,-69
0.410,Bluetooth,-69
0.441,Bluetooth,-70
0.441,Bluetooth,-68
0.472,Bluetooth,-60
0.473,Bluetooth,-60
0.506,Bluetooth,-66
0.507,Bluetooth,-64
0.537,Bluetooth,-69
0.538,Bluetooth,-68
0.572,Bluetooth,-60
0.573,Bluetooth,-60
0.602,Bluetooth,-60
0.604,Bluetooth,-60
0.791,Bluetooth,-68
0.792,Bluetooth,-67
0.825,Bluetooth,-62
0.826,Bluetooth,-61
0.895,Bluetooth,-68
0.896,Bluetooth,-68
1.068,Bluetooth,-61
1.069,Bluetooth,-61
1.109,Bluetooth,-66
1.110,Bluetooth,-66
1.145,Bluetooth,-66
1.146,Bluetooth,-66
1.180,Bluetooth,-60
1.181,Bluetooth,-61
1.215,Bluetooth,-64
1.216,Bluetooth,-66
1.246,Bluetooth,-65
1.247,Bluetooth,-66
1.317,Bluetooth,-61
1.318,Bluetooth,-61
1.429,Bluetooth,-61
1.430,Bluetooth,-62
1.468,Bluetooth,-80
1.469,Bluetooth,-80
1.501,Bluetooth,-65
1.502,Bluetooth,-65
1.570,Bluetooth,-77
1.600,Bluetooth,-80
1.705,Bluetooth,-76
1.706,Bluetooth,-76
1.739,Bluetooth,-62
1.741,Bluetooth,-61
1.768,Bluetooth,-59
1.769,Bluetooth,-59
1.803,Bluetooth,-60
1.804,Bluetooth,-59
