Distance,10.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-54
0.036,Bluetooth,-54
0.071,Bluetooth,-53
0.072,Bluetooth,-54
0.101,Bluetooth,-61
0.102,Bluetooth,-60
0.135,Bluetooth,-63
0.136,Bluetooth,-63
0.196,Bluetooth,-61
0.197,Bluetooth,-61
0.231,Bluetooth,-54
0.232,Bluetooth,-53
0.265,Bluetooth,-59
0.266,Bluetooth,-59
0.341,Bluetooth,-58
0.378,Bluetooth,-60
0.378,Bluetooth,-60
0.418,Bluetooth,-54
0.419,Bluetooth,-53
0.452,Bluetooth,-58
0.453,Bluetooth,-58
0.483,Bluetooth,-60
0.483,Bluetooth,-60
0.516,Bluetooth,-53
0.517,Bluetooth,-53
0.621,Bluetooth,-60
0.658,Bluetooth,-59
0.659,Bluetooth,-60
0.697,Bluetooth,-53
0.698,Bluetooth,-52
1.017,Bluetooth,-54
1.017,Bluetooth,-55
1.053,Bluetooth,-57
1.054,Bluetooth,-56
1.087,Bluetooth,-59
1.087,Bluetooth,-59
1.125,Bluetooth,-56
1.126,Bluetooth,-55
1.165,Bluetooth,-58
1.166,Bluetooth,-57
1.202,Bluetooth,-58
1.203,Bluetooth,-58
1.237,Bluetooth,-57
1.307,Bluetooth,-56
1.308,Bluetooth,-55
1.342,Bluetooth,-56
1.343,Bluetooth,-57
1.373,Bluetooth,-59
1.374,Bluetooth,-59
1.479,Bluetooth,-55
1.480,Bluetooth,-55
1.516,Bluetooth,-57
1.517,Bluetooth,-57
1.547,Bluetooth,-59
1.620,Bluetooth,-59
1.621,Bluetooth,-59
1.656,Bluetooth,-54
1.657,Bluetooth,-54
1.687,Bluetooth,-58
1.688,Bluetooth,-57
1.723,Bluetooth,-60
1.724,Bluetooth,-61
1.755,Bluetooth,-56
1.756,Bluetooth,-55
1.828,Bluetooth,-55
1.863,Bluetooth,-56
1.863,Bluetooth,-55
1.899,Bluetooth,-59
1.900,Bluetooth,-61
2.025,Bluetooth,-60
2.026,Bluetooth,-59
2.058,Bluetooth,-54
2.059,Bluetooth,-55
2.097,Bluetooth,-56
2.098,Bluetooth,-56
2.131,Bluetooth,-58
2.166,Bluetooth,-59
2.167,Bluetooth,-59
2.205,Bluetooth,-60
2.206,Bluetooth,-58
2.235,Bluetooth,-59
2.236,Bluetooth,-58
2.301,Bluetooth,-60
2.302,Bluetooth,-60
2.340,Bluetooth,-59
2.341,Bluetooth,-60
2.377,Bluetooth,-63
2.378,Bluetooth,-64
2.413,Bluetooth,-58
2.414,Bluetooth,-58
2.449,Bluetooth,-61
2.562,Bluetooth,-57
2.562,Bluetooth,-57
2.602,Bluetooth,-63
2.603,Bluetooth,-63
2.677,Bluetooth,-61
2.678,Bluetooth,-60
2.743,Bluetooth,-63
2.807,Bluetooth,-60
2.808,Bluetooth,-60
2.974,Bluetooth,-57
2.975,Bluetooth,-58
3.073,Bluetooth,-57
3.074,Bluetooth,-57
3.111,Bluetooth,-59
3.112,Bluetooth,-60
3.147,Bluetooth,-61
3.148,Bluetooth,-63
3.180,Bluetooth,-58
3.181,Bluetooth,-58
3.222,Bluetooth,-62
3.223,Bluetooth,-62
3.361,Bluetooth,-60
3.362,Bluetooth,-59
3.405,Bluetooth,-58
3.406,Bluetooth,-59
3.435,Bluetooth,-66
3.436,Bluetooth,-67
3.500,Bluetooth,-63
3.500,Bluetooth,-64
3.536,Bluetooth,-59
3.537,Bluetooth,-59
3.576,Bluetooth,-61
3.577,Bluetooth,-61
3.611,Bluetooth,-63
3.612,Bluetooth,-64
3.645,Bluetooth,-59
3.722,Bluetooth,-59
3.724,Bluetooth,-61
3.756,Bluetooth,-61
3.757,Bluetooth,-61
3.784,Bluetooth,-61
3.785,Bluetooth,-61
3.825,Bluetooth,-57
3.826,Bluetooth,-58
3.894,Bluetooth,-61
3.895,Bluetooth,-62
3.936,Bluetooth,-61
3.973,Bluetooth,-61
3.974,Bluetooth,-61
60.640,Bluetooth,-73
60.709,Bluetooth,-68
60.710,Bluetooth,-68
60.738,Bluetooth,-68
60.739,Bluetooth,-69
60.937,Bluetooth,-68
60.976,Bluetooth,-62
60.977,Bluetooth,-61
61.018,Bluetooth,-63
61.019,Bluetooth,-61
61.094,Bluetooth,-60
61.095,Bluetooth,-60
61.200,Bluetooth,-60
61.201,Bluetooth,-61
61.235,Bluetooth,-60
61.301,Bluetooth,-70
61.302,Bluetooth,-70
61.472,Bluetooth,-68
61.473,Bluetooth,-69
61.503,Bluetooth,-60
61.504,Bluetooth,-59
61.537,Bluetooth,-72
61.568,Bluetooth,-60
61.569,Bluetooth,-59
61.639,Bluetooth,-70
61.670,Bluetooth,-70
61.671,Bluetooth,-70
61.705,Bluetooth,-60
61.706,Bluetooth,-60
61.778,Bluetooth,-62
61.779,Bluetooth,-62
61.816,Bluetooth,-59
61.817,Bluetooth,-59
61.855,Bluetooth,-60
61.856,Bluetooth,-60
61.895,Bluetooth,-63
61.896,Bluetooth,-64
61.961,Bluetooth,-61
61.962,Bluetooth,-60
61.992,Bluetooth,-68
61.993,Bluetooth,-69
62.028,Bluetooth,-66
62.029,Bluetooth,-65
62.062,Bluetooth,-62
62.100,Bluetooth,-72
62.101,Bluetooth,-72
62.130,Bluetooth,-71
62.162,Bluetooth,-74
62.163,Bluetooth,-75
62.195,Bluetooth,-63
62.196,Bluetooth,-63
62.265,Bluetooth,-64
62.266,Bluetooth,-65
62.340,Bluetooth,-63
62.341,Bluetooth,-63
62.406,Bluetooth,-74
62.407,Bluetooth,-74
62.443,Bluetooth,-63
62.473,Bluetooth,-70
62.474,Bluetooth,-70
62.512,Bluetooth,-65
62.513,Bluetooth,-65
62.545,Bluetooth,-63
62.584,Bluetooth,-67
62.585,Bluetooth,-67
62.624,Bluetooth,-68
62.625,Bluetooth,-68
62.663,Bluetooth,-62
62.664,Bluetooth,-62
62.703,Bluetooth,-66
62.704,Bluetooth,-65
62.741,Bluetooth,-61
62.772,Bluetooth,-65
62.773,Bluetooth,-65
62.853,Bluetooth,-60
62.854,Bluetooth,-61
62.923,Bluetooth,-64
62.924,Bluetooth,-65
62.962,Bluetooth,-71
62.964,Bluetooth,-73
63.031,Bluetooth,-63
63.062,Bluetooth,-63
63.063,Bluetooth,-63
63.164,Bluetooth,-60
63.165,Bluetooth,-58
63.202,Bluetooth,-66
63.202,Bluetooth,-68
63.242,Bluetooth,-66
63.243,Bluetooth,-67
63.270,Bluetooth,-59
63.271,Bluetooth,-60
63.305,Bluetooth,-66
63.306,Bluetooth,-66
63.344,Bluetooth,-69
63.451,Bluetooth,-61
63.452,Bluetooth,-61
63.481,Bluetooth,-60
63.482,Bluetooth,-60
63.516,Bluetooth,-63
63.517,Bluetooth,-63
63.654,Bluetooth,-64
63.655,Bluetooth,-64
63.721,Bluetooth,-58
63.722,Bluetooth,-57
63.751,Bluetooth,-55
63.752,Bluetooth,-56
63.784,Bluetooth,-71
63.785,Bluetooth,-69
63.820,Bluetooth,-58
63.821,Bluetooth,-58
63.883,Bluetooth,-57
63.884,Bluetooth,-58
63.985,Bluetooth,-65
64.019,Bluetooth,-61
64.019,Bluetooth,-62
64.054,Bluetooth,-62
64.054,Bluetooth,-62
64.139,Bluetooth,-63
64.140,Bluetooth,-64
64.238,Bluetooth,-59
64.238,Bluetooth,-58
64.269,Bluetooth,-65
64.270,Bluetooth,-65
64.301,Bluetooth,-62
64.302,Bluetooth,-62
64.404,Bluetooth,-69
64.405,Bluetooth,-68
64.441,Bluetooth,-61
64.442,Bluetooth,-60
64.480,Bluetooth,-58
64.481,Bluetooth,-58
64.518,Bluetooth,-69
147.499,Bluetooth,-63
147.500,Bluetooth,-64
147.541,Bluetooth,-62
147.541,Bluetooth,-63
147.575,Bluetooth,-73
147.576,Bluetooth,-73
147.647,Bluetooth,-63
147.751,Bluetooth,-64
147.752,Bluetooth,-63
147.828,Bluetooth,-74
147.829,Bluetooth,-75
147.857,Bluetooth,-63
147.858,Bluetooth,-64
147.922,Bluetooth,-72
147.952,Bluetooth,-72
148.059,Bluetooth,-63
148.060,Bluetooth,-65
148.278,Bluetooth,-65
148.279,Bluetooth,-65
148.349,Bluetooth,-64
148.377,Bluetooth,-65
148.378,Bluetooth,-65
148.527,Bluetooth,-64
148.738,Bluetooth,-68
148.739,Bluetooth,-67
148.845,Bluetooth,-67
148.881,Bluetooth,-69
148.882,Bluetooth,-69
148.948,Bluetooth,-65
148.948,Bluetooth,-65
148.988,Bluetooth,-67
148.989,Bluetooth,-67
149.020,Bluetooth,-65
149.020,Bluetooth,-65
149.059,Bluetooth,-64
149.060,Bluetooth,-65
149.127,Bluetooth,-65
149.165,Bluetooth,-64
149.167,Bluetooth,-64
149.200,Bluetooth,-65
149.201,Bluetooth,-65
149.235,Bluetooth,-62
149.236,Bluetooth,-63
149.340,Bluetooth,-63
149.445,Bluetooth,-63
149.484,Bluetooth,-65
149.485,Bluetooth,-64
149.516,Bluetooth,-62
149.548,Bluetooth,-65
149.549,Bluetooth,-66
149.587,Bluetooth,-65
149.588,Bluetooth,-65
149.623,Bluetooth,-64
149.624,Bluetooth,-63
149.661,Bluetooth,-65
149.695,Bluetooth,-67
149.696,Bluetooth,-66
149.733,Bluetooth,-66
149.770,Bluetooth,-68
149.771,Bluetooth,-68
149.804,Bluetooth,-64
149.805,Bluetooth,-63
149.845,Bluetooth,-65
149.846,Bluetooth,-65
149.883,Bluetooth,-64
149.884,Bluetooth,-64
149.954,Bluetooth,-64
149.954,Bluetooth,-64
149.985,Bluetooth,-65
149.986,Bluetooth,-65
150.028,Bluetooth,-66
150.060,Bluetooth,-67
150.061,Bluetooth,-67
150.121,Bluetooth,-64
150.122,Bluetooth,-63
150.160,Bluetooth,-64
150.162,Bluetooth,-64
150.228,Bluetooth,-64
150.229,Bluetooth,-64
150.265,Bluetooth,-65
150.298,Bluetooth,-67
150.298,Bluetooth,-67
150.327,Bluetooth,-65
150.365,Bluetooth,-62
150.366,Bluetooth,-62
150.399,Bluetooth,-62
150.400,Bluetooth,-62
150.434,Bluetooth,-64
150.435,Bluetooth,-64
150.499,Bluetooth,-70
150.500,Bluetooth,-70
150.530,Bluetooth,-60
150.531,Bluetooth,-60
150.597,Bluetooth,-72
150.598,Bluetooth,-72
150.631,Bluetooth,-71
150.666,Bluetooth,-69
150.667,Bluetooth,-69
150.741,Bluetooth,-60
150.777,Bluetooth,-66
150.777,Bluetooth,-67
150.806,Bluetooth,-66
150.807,Bluetooth,-65
150.910,Bluetooth,-62
150.911,Bluetooth,-63
150.946,Bluetooth,-60
150.981,Bluetooth,-63
150.982,Bluetooth,-64
151.018,Bluetooth,-61
151.019,Bluetooth,-61
151.050,Bluetooth,-64
151.051,Bluetooth,-64
151.081,Bluetooth,-65
151.081,Bluetooth,-64
151.142,Bluetooth,-59
151.144,Bluetooth,-60
151.315,Bluetooth,-60
151.348,Bluetooth,-67
151.349,Bluetooth,-66
151.380,Bluetooth,-62
151.380,Bluetooth,-62
151.416,Bluetooth,-61
151.417,Bluetooth,-62
206.974,Bluetooth,-67
207.013,Bluetooth,-74
207.014,Bluetooth,-75
207.157,Bluetooth,-66
207.158,Bluetooth,-66
207.223,Bluetooth,-68
207.224,Bluetooth,-68
207.330,Bluetooth,-66
207.465,Bluetooth,-66
207.465,Bluetooth,-66
207.540,Bluetooth,-65
207.542,Bluetooth,-65
207.621,Bluetooth,-68
207.827,Bluetooth,-66
207.828,Bluetooth,-67
207.866,Bluetooth,-66
207.866,Bluetooth,-67
207.896,Bluetooth,-67
207.897,Bluetooth,-67
207.929,Bluetooth,-65
207.968,Bluetooth,-65
207.969,Bluetooth,-65
