Distance,4.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-57
0.001,Bluetooth,-57
0.036,Bluetooth,-60
0.037,Bluetooth,-61
0.071,Bluetooth,-64
0.072,Bluetooth,-65
0.106,Bluetooth,-59
0.107,Bluetooth,-59
0.173,Bluetooth,-73
0.174,Bluetooth,-74
0.209,Bluetooth,-77
0.210,Bluetooth,-77
0.243,Bluetooth,-57
0.244,Bluetooth,-56
0.279,Bluetooth,-57
0.280,Bluetooth,-57
0.348,Bluetooth,-68
0.381,Bluetooth,-55
0.382,Bluetooth,-56
0.444,Bluetooth,-58
0.445,Bluetooth,-58
0.485,Bluetooth,-63
0.486,Bluetooth,-64
0.521,Bluetooth,-62
0.522,Bluetooth,-62
0.554,Bluetooth,-65
0.591,Bluetooth,-63
0.592,Bluetooth,-62
0.623,Bluetooth,-60
0.624,Bluetooth,-61
0.658,Bluetooth,-61
0.659,Bluetooth,-62
0.695,Bluetooth,-60
0.696,Bluetooth,-60
0.725,Bluetooth,-58
0.726,Bluetooth,-58
0.795,Bluetooth,-64
0.827,Bluetooth,-54
0.828,Bluetooth,-55
0.863,Bluetooth,-61
0.935,Bluetooth,-52
0.936,Bluetooth,-54
0.966,Bluetooth,-59
0.967,Bluetooth,-58
0.999,Bluetooth,-61
1.000,Bluetooth,-62
1.035,Bluetooth,-75
1.036,Bluetooth,-76
1.071,Bluetooth,-63
1.072,Bluetooth,-63
1.139,Bluetooth,-59
1.140,Bluetooth,-60
1.177,Bluetooth,-56
1.178,Bluetooth,-56
1.218,Bluetooth,-61
1.219,Bluetooth,-62
1.248,Bluetooth,-67
1.249,Bluetooth,-67
1.280,Bluetooth,-58
1.281,Bluetooth,-59
1.351,Bluetooth,-68
1.352,Bluetooth,-70
1.380,Bluetooth,-67
1.381,Bluetooth,-66
1.485,Bluetooth,-65
1.486,Bluetooth,-63
1.516,Bluetooth,-56
1.517,Bluetooth,-57
1.551,Bluetooth,-72
1.552,Bluetooth,-72
1.617,Bluetooth,-60
1.619,Bluetooth,-60
1.724,Bluetooth,-83
1.725,Bluetooth,-83
1.754,Bluetooth,-62
1.756,Bluetooth,-62
1.795,Bluetooth,-62
1.835,Bluetooth,-68
1.836,Bluetooth,-67
1.864,Bluetooth,-65
1.865,Bluetooth,-65
1.973,Bluetooth,-73
1.974,Bluetooth,-74
2.004,Bluetooth,-69
2.006,Bluetooth,-68
2.072,Bluetooth,-72
2.073,Bluetooth,-73
2.104,Bluetooth,-65
2.105,Bluetooth,-65
2.140,Bluetooth,-66
2.181,Bluetooth,-74
2.182,Bluetooth,-73
2.215,Bluetooth,-62
2.252,Bluetooth,-68
2.254,Bluetooth,-69
2.286,Bluetooth,-67
2.349,Bluetooth,-71
2.419,Bluetooth,-54
2.420,Bluetooth,-55
2.491,Bluetooth,-62
2.492,Bluetooth,-63
2.531,Bluetooth,-58
2.532,Bluetooth,-58
2.564,Bluetooth,-59
2.565,Bluetooth,-59
2.594,Bluetooth,-66
2.628,Bluetooth,-61
2.629,Bluetooth,-61
2.662,Bluetooth,-67
2.663,Bluetooth,-67
2.698,Bluetooth,-64
2.735,Bluetooth,-58
2.737,Bluetooth,-57
2.779,Bluetooth,-69
2.780,Bluetooth,-70
2.874,Bluetooth,-58
2.875,Bluetooth,-60
2.967,Bluetooth,-69
2.968,Bluetooth,-67
3.006,Bluetooth,-60
3.007,Bluetooth,-61
3.041,Bluetooth,-73
3.042,Bluetooth,-73
3.074,Bluetooth,-68
3.075,Bluetooth,-69
3.111,Bluetooth,-60
3.112,Bluetooth,-60
3.144,Bluetooth,-70
3.145,Bluetooth,-69
3.177,Bluetooth,-67
3.179,Bluetooth,-67
3.208,Bluetooth,-66
3.209,Bluetooth,-65
3.241,Bluetooth,-64
3.242,Bluetooth,-64
3.280,Bluetooth,-66
3.281,Bluetooth,-66
3.345,Bluetooth,-66
3.346,Bluetooth,-66
3.483,Bluetooth,-66
3.485,Bluetooth,-67
3.516,Bluetooth,-64
3.518,Bluetooth,-63
3.554,Bluetooth,-68
3.590,Bluetooth,-67
3.591,Bluetooth,-68
3.624,Bluetooth,-61
3.624,Bluetooth,-63
3.653,Bluetooth,-72
3.654,Bluetooth,-70
3.689,Bluetooth,-71
3.694,Bluetooth,-71
3.730,Bluetooth,-60
3.731,Bluetooth,-62
3.761,Bluetooth,-61
3.762,Bluetooth,-60
3.800,Bluetooth,-71
3.871,Bluetooth,-62
3.872,Bluetooth,-61
3.905,Bluetooth,-70
3.907,Bluetooth,-69
3.981,Bluetooth,-61
50.875,Bluetooth,-71
50.876,Bluetooth,-71
50.913,Bluetooth,-70
50.914,Bluetooth,-71
50.949,Bluetooth,-80
50.950,Bluetooth,-80
50.984,Bluetooth,-71
50.985,Bluetooth,-71
51.012,Bluetooth,-70
51.052,Bluetooth,-80
51.082,Bluetooth,-80
51.083,Bluetooth,-81
51.122,Bluetooth,-71
51.123,Bluetooth,-71
51.152,Bluetooth,-70
51.189,Bluetooth,-80
51.190,Bluetooth,-80
51.331,Bluetooth,-70
51.332,Bluetooth,-71
51.405,Bluetooth,-69
51.406,Bluetooth,-70
51.484,Bluetooth,-70
51.486,Bluetooth,-70
51.522,Bluetooth,-70
51.523,Bluetooth,-70
51.560,Bluetooth,-80
51.625,Bluetooth,-70
51.663,Bluetooth,-79
51.737,Bluetooth,-70
51.739,Bluetooth,-68
51.886,Bluetooth,-70
51.887,Bluetooth,-70
51.917,Bluetooth,-80
51.919,Bluetooth,-78
51.980,Bluetooth,-70
52.055,Bluetooth,-71
52.056,Bluetooth,-71
52.087,Bluetooth,-71
52.088,Bluetooth,-72
52.124,Bluetooth,-70
52.125,Bluetooth,-70
52.156,Bluetooth,-79
52.189,Bluetooth,-70
52.190,Bluetooth,-70
52.224,Bluetooth,-69
52.226,Bluetooth,-69
52.260,Bluetooth,-78
52.261,Bluetooth,-78
52.327,Bluetooth,-71
52.355,Bluetooth,-71
52.356,Bluetooth,-69
52.390,Bluetooth,-79
52.458,Bluetooth,-70
52.460,Bluetooth,-71
52.532,Bluetooth,-71
52.631,Bluetooth,-79
52.710,Bluetooth,-71
52.711,Bluetooth,-69
52.751,Bluetooth,-78
52.920,Bluetooth,-72
52.921,Bluetooth,-73
52.958,Bluetooth,-70
52.960,Bluetooth,-69
53.029,Bluetooth,-72
53.030,Bluetooth,-69
53.060,Bluetooth,-69
53.061,Bluetooth,-69
53.136,Bluetooth,-70
53.137,Bluetooth,-72
53.173,Bluetooth,-69
53.174,Bluetooth,-69
53.213,Bluetooth,-77
53.214,Bluetooth,-77
53.251,Bluetooth,-77
53.252,Bluetooth,-77
53.279,Bluetooth,-70
53.280,Bluetooth,-70
53.308,Bluetooth,-69
53.309,Bluetooth,-69
53.381,Bluetooth,-71
53.382,Bluetooth,-70
53.410,Bluetooth,-69
53.451,Bluetooth,-76
53.485,Bluetooth,-78
53.486,Bluetooth,-78
53.520,Bluetooth,-71
53.521,Bluetooth,-71
53.552,Bluetooth,-69
53.584,Bluetooth,-77
53.586,Bluetooth,-78
53.625,Bluetooth,-70
53.627,Bluetooth,-71
53.663,Bluetooth,-69
53.665,Bluetooth,-68
53.760,Bluetooth,-70
53.761,Bluetooth,-71
53.795,Bluetooth,-69
53.863,Bluetooth,-72
53.864,Bluetooth,-71
53.896,Bluetooth,-69
53.897,Bluetooth,-70
53.934,Bluetooth,-78
53.935,Bluetooth,-78
