Distance,15.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.000,Bluetooth,-63
0.061,Bluetooth,-65
0.063,Bluetooth,-66
0.126,Bluetooth,-63
0.127,Bluetooth,-62
0.156,Bluetooth,-65
0.157,Bluetooth,-64
0.223,Bluetooth,-62
0.224,Bluetooth,-62
0.254,Bluetooth,-66
0.255,Bluetooth,-65
0.317,Bluetooth,-63
0.318,Bluetooth,-62
0.347,Bluetooth,-65
0.348,Bluetooth,-65
0.414,Bluetooth,-62
0.415,Bluetooth,-61
0.444,Bluetooth,-65
0.445,Bluetooth,-65
0.488,Bluetooth,-70
0.510,Bluetooth,-63
0.511,Bluetooth,-62
0.542,Bluetooth,-65
0.543,Bluetooth,-65
0.572,Bluetooth,-65
0.574,Bluetooth,-65
0.604,Bluetooth,-62
0.605,Bluetooth,-62
0.663,Bluetooth,-65
0.664,Bluetooth,-64
0.759,Bluetooth,-66
0.760,Bluetooth,-65
0.823,Bluetooth,-63
0.824,Bluetooth,-62
0.853,Bluetooth,-65
0.854,Bluetooth,-66
0.917,Bluetooth,-62
0.918,Bluetooth,-62
0.948,Bluetooth,-66
0.949,Bluetooth,-66
1.009,Bluetooth,-62
1.010,Bluetooth,-62
1.039,Bluetooth,-67
1.040,Bluetooth,-66
1.132,Bluetooth,-62
1.133,Bluetooth,-62
1.169,Bluetooth,-66
1.170,Bluetooth,-66
1.201,Bluetooth,-62
1.202,Bluetooth,-62
1.266,Bluetooth,-66
1.267,Bluetooth,-67
1.330,Bluetooth,-63
1.332,Bluetooth,-62
1.360,Bluetooth,-66
1.362,Bluetooth,-66
1.423,Bluetooth,-61
1.424,Bluetooth,-62
1.456,Bluetooth,-66
1.458,Bluetooth,-66
1.521,Bluetooth,-62
1.522,Bluetooth,-62
1.552,Bluetooth,-66
1.553,Bluetooth,-67
1.614,Bluetooth,-62
1.615,Bluetooth,-62
1.647,Bluetooth,-65
1.648,Bluetooth,-66
1.706,Bluetooth,-62
1.707,Bluetooth,-62
1.765,Bluetooth,-66
1.767,Bluetooth,-67
1.858,Bluetooth,-65
1.859,Bluetooth,-66
1.921,Bluetooth,-63
1.922,Bluetooth,-62
1.954,Bluetooth,-66
1.956,Bluetooth,-66
2.010,Bluetooth,-62
2.011,Bluetooth,-61
2.039,Bluetooth,-66
2.040,Bluetooth,-66
2.070,Bluetooth,-67
2.070,Bluetooth,-65
2.129,Bluetooth,-62
2.130,Bluetooth,-62
2.162,Bluetooth,-66
2.163,Bluetooth,-66
2.216,Bluetooth,-61
2.217,Bluetooth,-62
2.248,Bluetooth,-65
2.249,Bluetooth,-67
2.310,Bluetooth,-62
2.311,Bluetooth,-63
2.343,Bluetooth,-66
2.344,Bluetooth,-66
2.410,Bluetooth,-61
2.411,Bluetooth,-62
2.442,Bluetooth,-66
2.443,Bluetooth,-66
2.501,Bluetooth,-62
2.502,Bluetooth,-61
2.565,Bluetooth,-66
2.566,Bluetooth,-65
2.598,Bluetooth,-62
2.599,Bluetooth,-62
2.629,Bluetooth,-62
2.630,Bluetooth,-62
2.660,Bluetooth,-66
2.661,Bluetooth,-65
2.719,Bluetooth,-62
2.721,Bluetooth,-62
2.750,Bluetooth,-66
2.752,Bluetooth,-66
2.784,Bluetooth,-70
2.785,Bluetooth,-71
2.814,Bluetooth,-62
2.815,Bluetooth,-63
2.845,Bluetooth,-66
2.846,Bluetooth,-66
2.940,Bluetooth,-66
2.941,Bluetooth,-66
3.003,Bluetooth,-62
3.004,Bluetooth,-61
3.037,Bluetooth,-67
3.038,Bluetooth,-66
3.132,Bluetooth,-63
3.133,Bluetooth,-62
3.168,Bluetooth,-66
3.169,Bluetooth,-65
3.199,Bluetooth,-62
3.200,Bluetooth,-61
3.262,Bluetooth,-66
3.263,Bluetooth,-66
3.328,Bluetooth,-63
3.329,Bluetooth,-62
3.364,Bluetooth,-66
3.365,Bluetooth,-66
3.424,Bluetooth,-62
3.426,Bluetooth,-61
3.456,Bluetooth,-66
3.457,Bluetooth,-66
3.521,Bluetooth,-62
3.523,Bluetooth,-63
3.552,Bluetooth,-66
3.553,Bluetooth,-67
3.616,Bluetooth,-62
3.617,Bluetooth,-62
3.687,Bluetooth,-66
3.688,Bluetooth,-66
3.711,Bluetooth,-63
3.712,Bluetooth,-63
3.745,Bluetooth,-66
3.747,Bluetooth,-66
3.810,Bluetooth,-62
3.811,Bluetooth,-62
3.841,Bluetooth,-66
3.842,Bluetooth,-67
3.934,Bluetooth,-62
3.935,Bluetooth,-62
3.966,Bluetooth,-67
3.968,Bluetooth,-66
156.913,Bluetooth,-75
156.914,Bluetooth,-75
156.945,Bluetooth,-81
156.946,Bluetooth,-81
157.005,Bluetooth,-75
157.006,Bluetooth,-75
157.037,Bluetooth,-81
157.039,Bluetooth,-81
157.132,Bluetooth,-75
157.133,Bluetooth,-75
157.165,Bluetooth,-81
157.166,Bluetooth,-81
157.199,Bluetooth,-74
157.327,Bluetooth,-73
157.328,Bluetooth,-75
157.360,Bluetooth,-80
