Distance,10.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-58
0.038,Bluetooth,-67
0.039,Bluetooth,-68
0.072,Bluetooth,-65
0.073,Bluetooth,-65
0.106,Bluetooth,-63
0.107,Bluetooth,-62
0.141,Bluetooth,-61
0.142,Bluetooth,-61
0.177,Bluetooth,-56
0.178,Bluetooth,-56
0.215,Bluetooth,-72
0.216,Bluetooth,-71
0.250,Bluetooth,-59
0.251,Bluetooth,-59
0.289,Bluetooth,-59
0.290,Bluetooth,-59
0.354,Bluetooth,-64
0.395,Bluetooth,-68
0.396,Bluetooth,-66
0.435,Bluetooth,-62
0.436,Bluetooth,-61
0.467,Bluetooth,-63
0.468,Bluetooth,-62
0.540,Bluetooth,-64
0.615,Bluetooth,-64
0.617,Bluetooth,-63
0.648,Bluetooth,-65
0.649,Bluetooth,-65
0.710,Bluetooth,-71
0.712,Bluetooth,-72
0.748,Bluetooth,-61
0.750,Bluetooth,-60
0.788,Bluetooth,-56
0.790,Bluetooth,-56
0.819,Bluetooth,-54
0.820,Bluetooth,-55
0.853,Bluetooth,-68
0.854,Bluetooth,-67
0.893,Bluetooth,-59
0.894,Bluetooth,-61
0.958,Bluetooth,-61
0.959,Bluetooth,-61
1.058,Bluetooth,-55
1.093,Bluetooth,-56
1.094,Bluetooth,-57
1.134,Bluetooth,-61
1.135,Bluetooth,-61
1.162,Bluetooth,-61
1.163,Bluetooth,-62
1.196,Bluetooth,-63
1.197,Bluetooth,-65
1.227,Bluetooth,-67
1.228,Bluetooth,-67
1.259,Bluetooth,-68
1.288,Bluetooth,-70
1.289,Bluetooth,-71
1.320,Bluetooth,-75
1.452,Bluetooth,-65
1.453,Bluetooth,-65
1.486,Bluetooth,-70
1.487,Bluetooth,-70
1.519,Bluetooth,-70
1.581,Bluetooth,-65
1.582,Bluetooth,-66
1.613,Bluetooth,-66
1.615,Bluetooth,-67
1.646,Bluetooth,-63
1.648,Bluetooth,-64
1.683,Bluetooth,-70
1.684,Bluetooth,-69
1.803,Bluetooth,-78
1.804,Bluetooth,-79
1.835,Bluetooth,-78
1.837,Bluetooth,-77
1.873,Bluetooth,-84
1.874,Bluetooth,-82
1.908,Bluetooth,-64
1.909,Bluetooth,-64
2.075,Bluetooth,-63
2.076,Bluetooth,-63
2.110,Bluetooth,-58
2.112,Bluetooth,-60
2.145,Bluetooth,-57
2.146,Bluetooth,-58
2.185,Bluetooth,-66
2.186,Bluetooth,-66
2.226,Bluetooth,-56
2.227,Bluetooth,-57
2.290,Bluetooth,-65
2.291,Bluetooth,-66
2.322,Bluetooth,-64
2.323,Bluetooth,-65
2.363,Bluetooth,-61
2.365,Bluetooth,-59
2.393,Bluetooth,-67
2.394,Bluetooth,-67
2.466,Bluetooth,-59
2.467,Bluetooth,-58
2.494,Bluetooth,-66
2.535,Bluetooth,-59
2.536,Bluetooth,-59
2.565,Bluetooth,-60
2.567,Bluetooth,-59
2.706,Bluetooth,-66
2.707,Bluetooth,-67
2.738,Bluetooth,-64
2.739,Bluetooth,-64
2.771,Bluetooth,-62
2.772,Bluetooth,-63
2.812,Bluetooth,-61
2.813,Bluetooth,-59
2.844,Bluetooth,-60
2.845,Bluetooth,-62
2.872,Bluetooth,-65
2.873,Bluetooth,-65
2.903,Bluetooth,-65
2.904,Bluetooth,-65
2.938,Bluetooth,-65
2.966,Bluetooth,-64
2.967,Bluetooth,-64
2.999,Bluetooth,-62
3.000,Bluetooth,-63
3.029,Bluetooth,-70
3.102,Bluetooth,-62
3.104,Bluetooth,-63
3.199,Bluetooth,-66
3.200,Bluetooth,-68
3.267,Bluetooth,-67
3.268,Bluetooth,-67
3.403,Bluetooth,-63
3.404,Bluetooth,-63
3.513,Bluetooth,-65
3.514,Bluetooth,-64
3.547,Bluetooth,-68
3.614,Bluetooth,-65
3.616,Bluetooth,-66
3.653,Bluetooth,-68
3.758,Bluetooth,-65
3.759,Bluetooth,-65
3.797,Bluetooth,-69
3.798,Bluetooth,-69
3.834,Bluetooth,-70
3.835,Bluetooth,-69
3.867,Bluetooth,-65
3.869,Bluetooth,-66
3.898,Bluetooth,-69
3.899,Bluetooth,-69
80.558,Bluetooth,-65
80.559,Bluetooth,-65
80.592,Bluetooth,-75
80.593,Bluetooth,-75
80.630,Bluetooth,-74
80.668,Bluetooth,-66
80.669,Bluetooth,-65
80.705,Bluetooth,-75
80.707,Bluetooth,-75
80.772,Bluetooth,-66
80.773,Bluetooth,-67
80.802,Bluetooth,-75
80.870,Bluetooth,-74
80.872,Bluetooth,-75
80.908,Bluetooth,-65
80.909,Bluetooth,-66
80.939,Bluetooth,-75
80.941,Bluetooth,-76
80.974,Bluetooth,-73
80.975,Bluetooth,-73
81.009,Bluetooth,-66
81.010,Bluetooth,-66
81.050,Bluetooth,-75
81.082,Bluetooth,-73
81.083,Bluetooth,-73
81.116,Bluetooth,-74
81.117,Bluetooth,-72
81.146,Bluetooth,-66
81.218,Bluetooth,-74
81.219,Bluetooth,-73
81.257,Bluetooth,-64
81.323,Bluetooth,-74
81.324,Bluetooth,-72
81.358,Bluetooth,-72
81.359,Bluetooth,-73
81.396,Bluetooth,-65
81.397,Bluetooth,-65
81.506,Bluetooth,-64
81.546,Bluetooth,-75
81.547,Bluetooth,-75
81.619,Bluetooth,-65
81.621,Bluetooth,-64
81.654,Bluetooth,-75
81.656,Bluetooth,-75
81.691,Bluetooth,-73
81.724,Bluetooth,-65
81.725,Bluetooth,-65
81.758,Bluetooth,-65
81.790,Bluetooth,-75
81.791,Bluetooth,-75
81.826,Bluetooth,-75
81.827,Bluetooth,-74
81.905,Bluetooth,-75
81.936,Bluetooth,-73
81.938,Bluetooth,-74
82.002,Bluetooth,-65
82.004,Bluetooth,-66
82.211,Bluetooth,-73
82.243,Bluetooth,-66
82.244,Bluetooth,-66
82.273,Bluetooth,-66
82.274,Bluetooth,-66
82.311,Bluetooth,-75
82.312,Bluetooth,-75
82.346,Bluetooth,-73
82.379,Bluetooth,-66
