Distance,4.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-48
0.001,Bluetooth,-48
0.082,Bluetooth,-49
0.083,Bluetooth,-50
0.119,Bluetooth,-48
0.119,Bluetooth,-49
0.208,Bluetooth,-48
0.209,Bluetooth,-47
0.249,Bluetooth,-49
0.250,Bluetooth,-49
0.282,Bluetooth,-51
0.284,Bluetooth,-50
0.352,Bluetooth,-49
0.353,Bluetooth,-49
0.389,Bluetooth,-50
0.390,Bluetooth,-49
0.419,Bluetooth,-48
0.420,Bluetooth,-48
0.454,Bluetooth,-49
0.492,Bluetooth,-49
0.493,Bluetooth,-48
0.529,Bluetooth,-49
0.530,Bluetooth,-49
0.599,Bluetooth,-48
0.600,Bluetooth,-48
0.640,Bluetooth,-50
0.641,Bluetooth,-50
0.752,Bluetooth,-50
0.997,Bluetooth,-49
0.998,Bluetooth,-49
1.026,Bluetooth,-50
1.027,Bluetooth,-50
1.102,Bluetooth,-50
1.103,Bluetooth,-50
1.182,Bluetooth,-50
1.183,Bluetooth,-49
1.254,Bluetooth,-51
1.255,Bluetooth,-50
1.287,Bluetooth,-51
1.287,Bluetooth,-51
1.365,Bluetooth,-51
1.472,Bluetooth,-50
1.472,Bluetooth,-51
1.505,Bluetooth,-49
1.506,Bluetooth,-50
1.545,Bluetooth,-49
1.546,Bluetooth,-49
1.585,Bluetooth,-49
1.586,Bluetooth,-50
1.720,Bluetooth,-48
1.720,Bluetooth,-49
1.792,Bluetooth,-49
1.793,Bluetooth,-48
1.854,Bluetooth,-47
1.855,Bluetooth,-48
1.892,Bluetooth,-50
1.893,Bluetooth,-49
1.929,Bluetooth,-48
1.930,Bluetooth,-47
1.960,Bluetooth,-48
2.104,Bluetooth,-48
2.106,Bluetooth,-47
2.182,Bluetooth,-48
2.183,Bluetooth,-48
2.219,Bluetooth,-48
2.220,Bluetooth,-49
2.260,Bluetooth,-47
2.296,Bluetooth,-48
2.297,Bluetooth,-48
2.368,Bluetooth,-48
2.368,Bluetooth,-48
2.405,Bluetooth,-48
2.407,Bluetooth,-48
2.512,Bluetooth,-48
2.513,Bluetooth,-49
2.543,Bluetooth,-48
2.544,Bluetooth,-48
2.619,Bluetooth,-47
2.619,Bluetooth,-48
2.691,Bluetooth,-48
2.692,Bluetooth,-48
2.725,Bluetooth,-47
2.725,Bluetooth,-48
2.764,Bluetooth,-48
2.766,Bluetooth,-48
2.804,Bluetooth,-48
2.805,Bluetooth,-48
2.844,Bluetooth,-47
2.845,Bluetooth,-47
3.052,Bluetooth,-48
3.053,Bluetooth,-48
3.088,Bluetooth,-47
3.089,Bluetooth,-48
3.121,Bluetooth,-47
3.122,Bluetooth,-49
3.160,Bluetooth,-46
3.273,Bluetooth,-48
3.275,Bluetooth,-47
3.311,Bluetooth,-48
3.312,Bluetooth,-49
3.342,Bluetooth,-48
3.343,Bluetooth,-48
3.411,Bluetooth,-49
3.411,Bluetooth,-48
3.591,Bluetooth,-48
3.592,Bluetooth,-48
3.625,Bluetooth,-48
3.625,Bluetooth,-48
3.660,Bluetooth,-49
3.661,Bluetooth,-48
3.701,Bluetooth,-48
3.703,Bluetooth,-48
3.738,Bluetooth,-48
3.740,Bluetooth,-47
3.772,Bluetooth,-48
3.846,Bluetooth,-47
3.847,Bluetooth,-49
3.881,Bluetooth,-47
3.882,Bluetooth,-48
3.912,Bluetooth,-48
60.777,Bluetooth,-54
60.863,Bluetooth,-55
60.863,Bluetooth,-53
60.897,Bluetooth,-60
60.898,Bluetooth,-60
60.936,Bluetooth,-61
60.937,Bluetooth,-60
60.969,Bluetooth,-55
60.970,Bluetooth,-55
61.003,Bluetooth,-68
61.004,Bluetooth,-67
61.041,Bluetooth,-65
61.042,Bluetooth,-65
61.187,Bluetooth,-61
61.188,Bluetooth,-61
61.296,Bluetooth,-67
61.297,Bluetooth,-67
61.333,Bluetooth,-63
61.334,Bluetooth,-63
61.368,Bluetooth,-63
61.430,Bluetooth,-60
61.431,Bluetooth,-60
61.463,Bluetooth,-64
61.464,Bluetooth,-63
61.528,Bluetooth,-56
61.530,Bluetooth,-56
61.565,Bluetooth,-61
61.566,Bluetooth,-61
61.602,Bluetooth,-62
61.603,Bluetooth,-63
61.631,Bluetooth,-57
61.632,Bluetooth,-57
61.667,Bluetooth,-63
61.777,Bluetooth,-59
61.778,Bluetooth,-59
61.815,Bluetooth,-52
61.816,Bluetooth,-52
61.854,Bluetooth,-60
61.855,Bluetooth,-60
61.921,Bluetooth,-54
61.954,Bluetooth,-60
61.985,Bluetooth,-55
61.986,Bluetooth,-55
62.050,Bluetooth,-60
62.051,Bluetooth,-59
62.091,Bluetooth,-63
62.092,Bluetooth,-63
62.123,Bluetooth,-58
62.124,Bluetooth,-58
62.166,Bluetooth,-60
62.167,Bluetooth,-60
62.234,Bluetooth,-60
62.235,Bluetooth,-61
62.270,Bluetooth,-55
62.339,Bluetooth,-61
62.340,Bluetooth,-62
62.411,Bluetooth,-54
62.412,Bluetooth,-54
62.443,Bluetooth,-62
62.554,Bluetooth,-61
62.593,Bluetooth,-55
62.594,Bluetooth,-54
62.633,Bluetooth,-63
62.633,Bluetooth,-63
62.663,Bluetooth,-60
62.664,Bluetooth,-61
62.767,Bluetooth,-66
62.767,Bluetooth,-67
62.799,Bluetooth,-60
62.800,Bluetooth,-60
62.873,Bluetooth,-61
62.952,Bluetooth,-61
62.953,Bluetooth,-62
62.981,Bluetooth,-62
63.045,Bluetooth,-62
63.046,Bluetooth,-61
63.156,Bluetooth,-63
63.195,Bluetooth,-63
63.196,Bluetooth,-64
63.231,Bluetooth,-62
63.232,Bluetooth,-60
63.269,Bluetooth,-63
