Distance,15.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-60
0.001,Bluetooth,-58
0.033,Bluetooth,-55
0.034,Bluetooth,-54
0.072,Bluetooth,-57
0.073,Bluetooth,-57
0.106,Bluetooth,-57
0.141,Bluetooth,-57
0.142,Bluetooth,-59
0.180,Bluetooth,-59
0.181,Bluetooth,-59
0.210,Bluetooth,-58
0.211,Bluetooth,-57
0.276,Bluetooth,-60
0.277,Bluetooth,-60
0.315,Bluetooth,-59
0.316,Bluetooth,-60
0.352,Bluetooth,-63
0.353,Bluetooth,-63
0.388,Bluetooth,-58
0.389,Bluetooth,-57
0.424,Bluetooth,-61
0.537,Bluetooth,-57
0.537,Bluetooth,-57
0.577,Bluetooth,-63
0.578,Bluetooth,-63
0.652,Bluetooth,-60
0.653,Bluetooth,-62
0.718,Bluetooth,-64
0.782,Bluetooth,-61
0.783,Bluetooth,-60
0.949,Bluetooth,-58
0.950,Bluetooth,-59
1.048,Bluetooth,-57
1.049,Bluetooth,-57
1.086,Bluetooth,-59
1.087,Bluetooth,-60
1.122,Bluetooth,-61
1.123,Bluetooth,-62
1.155,Bluetooth,-58
1.156,Bluetooth,-58
1.197,Bluetooth,-63
1.198,Bluetooth,-63
1.336,Bluetooth,-60
1.337,Bluetooth,-59
1.380,Bluetooth,-58
1.381,Bluetooth,-59
1.410,Bluetooth,-67
1.411,Bluetooth,-67
1.475,Bluetooth,-65
1.475,Bluetooth,-63
1.511,Bluetooth,-58
1.512,Bluetooth,-58
1.551,Bluetooth,-62
1.552,Bluetooth,-61
1.586,Bluetooth,-63
1.587,Bluetooth,-63
1.620,Bluetooth,-60
1.697,Bluetooth,-61
1.699,Bluetooth,-60
1.731,Bluetooth,-60
1.732,Bluetooth,-61
1.759,Bluetooth,-62
1.760,Bluetooth,-61
1.800,Bluetooth,-58
1.801,Bluetooth,-58
1.869,Bluetooth,-61
1.870,Bluetooth,-62
1.911,Bluetooth,-60
1.948,Bluetooth,-61
1.949,Bluetooth,-61
2.017,Bluetooth,-54
2.018,Bluetooth,-54
2.057,Bluetooth,-60
2.057,Bluetooth,-60
2.087,Bluetooth,-57
2.088,Bluetooth,-58
2.118,Bluetooth,-53
2.119,Bluetooth,-53
2.224,Bluetooth,-60
2.258,Bluetooth,-58
2.259,Bluetooth,-60
2.299,Bluetooth,-57
2.300,Bluetooth,-58
2.363,Bluetooth,-62
2.364,Bluetooth,-61
2.471,Bluetooth,-59
2.472,Bluetooth,-60
2.502,Bluetooth,-57
2.579,Bluetooth,-57
2.580,Bluetooth,-57
2.617,Bluetooth,-58
2.618,Bluetooth,-59
2.655,Bluetooth,-61
2.656,Bluetooth,-62
2.801,Bluetooth,-58
2.833,Bluetooth,-60
2.834,Bluetooth,-60
2.898,Bluetooth,-55
2.899,Bluetooth,-55
2.961,Bluetooth,-61
2.962,Bluetooth,-60
2.991,Bluetooth,-54
2.992,Bluetooth,-55
3.095,Bluetooth,-61
3.131,Bluetooth,-62
3.132,Bluetooth,-61
3.170,Bluetooth,-55
3.171,Bluetooth,-55
3.243,Bluetooth,-56
3.244,Bluetooth,-57
3.414,Bluetooth,-56
3.451,Bluetooth,-62
3.451,Bluetooth,-61
3.488,Bluetooth,-54
3.489,Bluetooth,-55
3.527,Bluetooth,-57
3.528,Bluetooth,-57
3.561,Bluetooth,-61
3.562,Bluetooth,-60
3.596,Bluetooth,-55
3.597,Bluetooth,-55
3.700,Bluetooth,-57
3.734,Bluetooth,-61
3.813,Bluetooth,-58
3.815,Bluetooth,-57
3.946,Bluetooth,-58
3.947,Bluetooth,-58
30.410,Bluetooth,-77
30.450,Bluetooth,-83
30.451,Bluetooth,-82
30.481,Bluetooth,-63
30.482,Bluetooth,-63
30.514,Bluetooth,-67
30.515,Bluetooth,-68
30.553,Bluetooth,-82
30.554,Bluetooth,-82
30.593,Bluetooth,-62
30.593,Bluetooth,-63
30.703,Bluetooth,-64
30.741,Bluetooth,-68
30.742,Bluetooth,-68
30.780,Bluetooth,-64
30.781,Bluetooth,-63
30.893,Bluetooth,-64
30.894,Bluetooth,-64
31.003,Bluetooth,-72
31.039,Bluetooth,-60
31.040,Bluetooth,-62
31.077,Bluetooth,-61
31.078,Bluetooth,-62
31.113,Bluetooth,-68
31.114,Bluetooth,-68
31.221,Bluetooth,-62
31.222,Bluetooth,-61
31.251,Bluetooth,-69
31.252,Bluetooth,-70
31.281,Bluetooth,-66
31.282,Bluetooth,-67
31.319,Bluetooth,-65
31.357,Bluetooth,-65
31.358,Bluetooth,-64
31.493,Bluetooth,-66
31.494,Bluetooth,-65
31.605,Bluetooth,-60
31.676,Bluetooth,-61
31.676,Bluetooth,-60
31.735,Bluetooth,-70
31.735,Bluetooth,-71
31.775,Bluetooth,-66
31.815,Bluetooth,-60
31.816,Bluetooth,-61
31.882,Bluetooth,-65
31.883,Bluetooth,-64
31.918,Bluetooth,-72
31.948,Bluetooth,-63
31.950,Bluetooth,-63
31.981,Bluetooth,-60
31.982,Bluetooth,-61
32.013,Bluetooth,-78
32.014,Bluetooth,-78
32.080,Bluetooth,-60
32.081,Bluetooth,-61
32.119,Bluetooth,-61
32.120,Bluetooth,-62
32.149,Bluetooth,-72
32.150,Bluetooth,-73
32.184,Bluetooth,-60
32.185,Bluetooth,-60
32.218,Bluetooth,-61
32.299,Bluetooth,-62
32.300,Bluetooth,-62
32.336,Bluetooth,-68
32.337,Bluetooth,-68
32.408,Bluetooth,-66
32.409,Bluetooth,-66
32.447,Bluetooth,-73
32.448,Bluetooth,-73
32.487,Bluetooth,-57
32.489,Bluetooth,-57
32.523,Bluetooth,-73
32.556,Bluetooth,-58
32.557,Bluetooth,-58
32.596,Bluetooth,-65
32.597,Bluetooth,-66
32.632,Bluetooth,-68
32.633,Bluetooth,-67
32.664,Bluetooth,-61
32.665,Bluetooth,-61
32.732,Bluetooth,-58
32.733,Bluetooth,-59
32.770,Bluetooth,-71
32.771,Bluetooth,-72
32.801,Bluetooth,-72
32.832,Bluetooth,-60
32.833,Bluetooth,-60
32.981,Bluetooth,-62
32.982,Bluetooth,-63
33.019,Bluetooth,-69
33.020,Bluetooth,-71
33.085,Bluetooth,-65
33.086,Bluetooth,-65
33.115,Bluetooth,-68
33.150,Bluetooth,-63
33.151,Bluetooth,-64
33.182,Bluetooth,-66
33.183,Bluetooth,-67
33.214,Bluetooth,-60
33.215,Bluetooth,-59
33.343,Bluetooth,-63
33.344,Bluetooth,-63
33.385,Bluetooth,-61
33.386,Bluetooth,-61
33.424,Bluetooth,-63
33.527,Bluetooth,-70
33.529,Bluetooth,-70
33.566,Bluetooth,-71
33.567,Bluetooth,-70
33.596,Bluetooth,-67
33.597,Bluetooth,-67
33.628,Bluetooth,-65
33.629,Bluetooth,-65
33.658,Bluetooth,-64
33.659,Bluetooth,-64
33.734,Bluetooth,-62
33.735,Bluetooth,-62
33.833,Bluetooth,-69
33.834,Bluetooth,-68
33.936,Bluetooth,-67
33.937,Bluetooth,-67
33.999,Bluetooth,-61
34.030,Bluetooth,-78
34.031,Bluetooth,-78
34.098,Bluetooth,-59
34.099,Bluetooth,-59
34.202,Bluetooth,-58
34.203,Bluetooth,-59
34.243,Bluetooth,-61
34.244,Bluetooth,-61
34.312,Bluetooth,-63
34.346,Bluetooth,-66
34.347,Bluetooth,-67
34.380,Bluetooth,-59
62.114,Bluetooth,-64
62.115,Bluetooth,-64
62.213,Bluetooth,-59
62.213,Bluetooth,-60
62.244,Bluetooth,-65
62.245,Bluetooth,-65
62.276,Bluetooth,-62
62.277,Bluetooth,-61
62.379,Bluetooth,-70
62.380,Bluetooth,-69
62.416,Bluetooth,-61
62.417,Bluetooth,-60
62.455,Bluetooth,-58
62.456,Bluetooth,-57
62.493,Bluetooth,-70
62.531,Bluetooth,-69
62.599,Bluetooth,-58
62.600,Bluetooth,-57
