Distance,4.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-69
0.001,Bluetooth,-69
0.070,Bluetooth,-53
0.071,Bluetooth,-54
0.226,Bluetooth,-54
0.227,Bluetooth,-55
0.260,Bluetooth,-68
0.261,Bluetooth,-68
0.295,Bluetooth,-57
0.296,Bluetooth,-57
0.368,Bluetooth,-61
0.369,Bluetooth,-62
0.467,Bluetooth,-54
0.468,Bluetooth,-54
0.501,Bluetooth,-51
0.502,Bluetooth,-50
0.536,Bluetooth,-50
0.537,Bluetooth,-49
0.573,Bluetooth,-53
0.575,Bluetooth,-54
0.607,Bluetooth,-57
0.608,Bluetooth,-55
0.635,Bluetooth,-52
0.636,Bluetooth,-53
0.676,Bluetooth,-54
0.677,Bluetooth,-53
0.825,Bluetooth,-64
0.826,Bluetooth,-65
0.891,Bluetooth,-64
0.892,Bluetooth,-64
0.923,Bluetooth,-54
0.925,Bluetooth,-53
0.959,Bluetooth,-58
0.960,Bluetooth,-59
0.990,Bluetooth,-52
0.991,Bluetooth,-53
1.053,Bluetooth,-54
1.054,Bluetooth,-56
1.091,Bluetooth,-56
1.092,Bluetooth,-57
1.128,Bluetooth,-56
1.198,Bluetooth,-58
1.199,Bluetooth,-59
1.229,Bluetooth,-56
1.264,Bluetooth,-56
1.305,Bluetooth,-58
1.368,Bluetooth,-56
1.448,Bluetooth,-61
1.449,Bluetooth,-60
1.477,Bluetooth,-54
1.478,Bluetooth,-53
1.514,Bluetooth,-56
1.515,Bluetooth,-55
1.545,Bluetooth,-57
1.546,Bluetooth,-59
1.581,Bluetooth,-55
1.582,Bluetooth,-55
1.611,Bluetooth,-55
1.612,Bluetooth,-55
1.644,Bluetooth,-54
1.645,Bluetooth,-62
1.679,Bluetooth,-54
1.680,Bluetooth,-54
1.711,Bluetooth,-59
1.712,Bluetooth,-60
1.951,Bluetooth,-63
1.952,Bluetooth,-65
1.987,Bluetooth,-65
1.988,Bluetooth,-65
2.022,Bluetooth,-65
