Distance,6.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-69
0.001,Bluetooth,-69
0.034,Bluetooth,-62
0.035,Bluetooth,-61
0.104,Bluetooth,-69
0.105,Bluetooth,-68
0.277,Bluetooth,-61
0.278,Bluetooth,-61
0.318,Bluetooth,-66
0.319,Bluetooth,-66
0.354,Bluetooth,-67
0.355,Bluetooth,-68
0.389,Bluetooth,-59
0.390,Bluetooth,-60
0.424,Bluetooth,-65
0.425,Bluetooth,-66
0.455,Bluetooth,-67
0.456,Bluetooth,-66
0.526,Bluetooth,-61
0.527,Bluetooth,-62
0.638,Bluetooth,-62
0.639,Bluetooth,-62
0.677,Bluetooth,-80
0.678,Bluetooth,-80
0.710,Bluetooth,-65
0.711,Bluetooth,-64
0.779,Bluetooth,-78
0.809,Bluetooth,-80
0.914,Bluetooth,-76
0.915,Bluetooth,-76
0.948,Bluetooth,-62
0.950,Bluetooth,-62
0.977,Bluetooth,-60
0.978,Bluetooth,-60
1.012,Bluetooth,-59
1.013,Bluetooth,-59
1.043,Bluetooth,-74
1.044,Bluetooth,-73
1.081,Bluetooth,-66
1.110,Bluetooth,-62
1.112,Bluetooth,-62
1.146,Bluetooth,-87
1.147,Bluetooth,-87
1.184,Bluetooth,-69
1.185,Bluetooth,-68
1.220,Bluetooth,-58
1.221,Bluetooth,-59
1.295,Bluetooth,-72
1.330,Bluetooth,-71
1.332,Bluetooth,-72
1.364,Bluetooth,-61
1.365,Bluetooth,-61
1.395,Bluetooth,-68
1.396,Bluetooth,-68
1.433,Bluetooth,-69
1.434,Bluetooth,-70
1.463,Bluetooth,-63
1.464,Bluetooth,-63
1.530,Bluetooth,-63
1.531,Bluetooth,-62
1.561,Bluetooth,-65
1.562,Bluetooth,-64
1.598,Bluetooth,-60
1.599,Bluetooth,-61
1.632,Bluetooth,-61
1.633,Bluetooth,-61
1.672,Bluetooth,-61
1.673,Bluetooth,-62
1.703,Bluetooth,-61
1.736,Bluetooth,-60
