Distance,4.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-58
0.001,Bluetooth,-58
0.040,Bluetooth,-67
0.041,Bluetooth,-67
0.080,Bluetooth,-62
0.081,Bluetooth,-62
0.142,Bluetooth,-57
0.143,Bluetooth,-59
0.180,Bluetooth,-66
0.181,Bluetooth,-68
0.213,Bluetooth,-63
0.325,Bluetooth,-58
0.327,Bluetooth,-58
0.430,Bluetooth,-61
0.465,Bluetooth,-58
0.466,Bluetooth,-58
0.499,Bluetooth,-58
0.537,Bluetooth,-65
0.538,Bluetooth,-66
0.612,Bluetooth,-58
0.613,Bluetooth,-58
0.644,Bluetooth,-64
0.644,Bluetooth,-64
0.786,Bluetooth,-65
0.815,Bluetooth,-65
0.882,Bluetooth,-61
0.883,Bluetooth,-62
0.917,Bluetooth,-59
0.918,Bluetooth,-59
0.949,Bluetooth,-65
0.950,Bluetooth,-65
1.018,Bluetooth,-59
1.019,Bluetooth,-58
1.094,Bluetooth,-60
1.127,Bluetooth,-64
1.128,Bluetooth,-65
1.160,Bluetooth,-61
1.161,Bluetooth,-61
1.267,Bluetooth,-64
1.267,Bluetooth,-64
1.297,Bluetooth,-61
1.298,Bluetooth,-60
1.333,Bluetooth,-59
1.334,Bluetooth,-59
1.369,Bluetooth,-64
1.370,Bluetooth,-64
1.407,Bluetooth,-59
1.441,Bluetooth,-64
1.442,Bluetooth,-63
1.475,Bluetooth,-60
1.620,Bluetooth,-60
1.620,Bluetooth,-60
1.651,Bluetooth,-59
1.652,Bluetooth,-59
1.693,Bluetooth,-63
1.828,Bluetooth,-61
1.829,Bluetooth,-58
1.898,Bluetooth,-59
1.898,Bluetooth,-59
1.971,Bluetooth,-61
1.972,Bluetooth,-61
2.013,Bluetooth,-60
2.045,Bluetooth,-61
2.046,Bluetooth,-61
2.118,Bluetooth,-61
2.119,Bluetooth,-60
2.158,Bluetooth,-61
2.159,Bluetooth,-62
2.190,Bluetooth,-60
2.191,Bluetooth,-60
2.228,Bluetooth,-59
2.229,Bluetooth,-59
2.258,Bluetooth,-63
2.259,Bluetooth,-63
2.297,Bluetooth,-59
2.336,Bluetooth,-63
2.337,Bluetooth,-64
2.375,Bluetooth,-60
2.376,Bluetooth,-59
2.410,Bluetooth,-59
2.411,Bluetooth,-59
2.480,Bluetooth,-60
2.481,Bluetooth,-58
2.547,Bluetooth,-60
2.548,Bluetooth,-59
2.725,Bluetooth,-61
2.726,Bluetooth,-60
2.765,Bluetooth,-65
2.766,Bluetooth,-64
2.841,Bluetooth,-60
2.843,Bluetooth,-60
2.912,Bluetooth,-58
2.948,Bluetooth,-63
2.949,Bluetooth,-63
3.024,Bluetooth,-60
3.025,Bluetooth,-59
3.125,Bluetooth,-60
3.126,Bluetooth,-59
3.162,Bluetooth,-62
3.198,Bluetooth,-59
3.237,Bluetooth,-64
3.237,Bluetooth,-63
3.276,Bluetooth,-59
3.277,Bluetooth,-60
3.304,Bluetooth,-59
3.306,Bluetooth,-59
3.342,Bluetooth,-63
3.343,Bluetooth,-63
3.408,Bluetooth,-58
3.409,Bluetooth,-60
3.445,Bluetooth,-59
3.446,Bluetooth,-58
3.519,Bluetooth,-65
3.519,Bluetooth,-64
3.582,Bluetooth,-59
3.583,Bluetooth,-59
3.614,Bluetooth,-59
3.615,Bluetooth,-59
3.731,Bluetooth,-58
3.769,Bluetooth,-63
3.770,Bluetooth,-62
3.806,Bluetooth,-58
3.837,Bluetooth,-63
3.838,Bluetooth,-64
3.872,Bluetooth,-59
3.873,Bluetooth,-59
3.904,Bluetooth,-59
3.905,Bluetooth,-60
3.938,Bluetooth,-63
3.939,Bluetooth,-63
76.809,Bluetooth,-57
76.810,Bluetooth,-57
76.847,Bluetooth,-70
76.848,Bluetooth,-70
76.882,Bluetooth,-54
76.883,Bluetooth,-54
76.946,Bluetooth,-55
77.125,Bluetooth,-55
77.230,Bluetooth,-61
77.231,Bluetooth,-59
77.266,Bluetooth,-57
77.267,Bluetooth,-57
77.298,Bluetooth,-59
77.368,Bluetooth,-58
77.369,Bluetooth,-58
77.508,Bluetooth,-57
77.509,Bluetooth,-57
77.536,Bluetooth,-64
77.537,Bluetooth,-64
77.642,Bluetooth,-61
77.643,Bluetooth,-61
77.681,Bluetooth,-58
77.681,Bluetooth,-57
77.710,Bluetooth,-66
77.710,Bluetooth,-66
77.748,Bluetooth,-60
77.749,Bluetooth,-61
77.790,Bluetooth,-58
77.791,Bluetooth,-58
77.825,Bluetooth,-62
77.826,Bluetooth,-62
77.902,Bluetooth,-55
77.940,Bluetooth,-59
77.940,Bluetooth,-57
77.974,Bluetooth,-58
77.975,Bluetooth,-56
78.008,Bluetooth,-55
78.008,Bluetooth,-54
78.072,Bluetooth,-57
78.072,Bluetooth,-58
78.109,Bluetooth,-58
78.110,Bluetooth,-57
78.181,Bluetooth,-57
78.182,Bluetooth,-58
78.221,Bluetooth,-58
78.222,Bluetooth,-58
78.298,Bluetooth,-59
78.299,Bluetooth,-59
78.328,Bluetooth,-56
78.328,Bluetooth,-57
78.405,Bluetooth,-57
78.406,Bluetooth,-57
78.484,Bluetooth,-58
78.485,Bluetooth,-58
78.630,Bluetooth,-60
78.631,Bluetooth,-60
78.665,Bluetooth,-60
78.666,Bluetooth,-61
78.703,Bluetooth,-53
78.704,Bluetooth,-53
78.745,Bluetooth,-60
78.746,Bluetooth,-59
78.776,Bluetooth,-56
78.777,Bluetooth,-57
78.813,Bluetooth,-56
78.846,Bluetooth,-59
78.846,Bluetooth,-59
78.882,Bluetooth,-60
78.883,Bluetooth,-59
78.917,Bluetooth,-54
78.918,Bluetooth,-53
78.955,Bluetooth,-58
78.956,Bluetooth,-57
79.091,Bluetooth,-54
79.159,Bluetooth,-54
79.160,Bluetooth,-55
79.230,Bluetooth,-52
79.231,Bluetooth,-53
79.298,Bluetooth,-56
79.299,Bluetooth,-56
79.401,Bluetooth,-56
79.510,Bluetooth,-52
79.511,Bluetooth,-53
79.645,Bluetooth,-52
79.646,Bluetooth,-51
79.747,Bluetooth,-54
79.748,Bluetooth,-54
79.815,Bluetooth,-56
79.816,Bluetooth,-55
79.926,Bluetooth,-56
79.927,Bluetooth,-57
79.968,Bluetooth,-53
79.969,Bluetooth,-54
80.034,Bluetooth,-54
80.035,Bluetooth,-54
80.182,Bluetooth,-55
80.183,Bluetooth,-55
80.259,Bluetooth,-55
80.260,Bluetooth,-54
80.327,Bluetooth,-53
80.328,Bluetooth,-53
80.365,Bluetooth,-57
80.366,Bluetooth,-57
80.431,Bluetooth,-61
80.432,Bluetooth,-61
80.501,Bluetooth,-57
80.501,Bluetooth,-57
80.538,Bluetooth,-59
80.539,Bluetooth,-60
80.611,Bluetooth,-56
80.647,Bluetooth,-53
80.648,Bluetooth,-55
164.762,Bluetooth,-63
164.764,Bluetooth,-63
164.803,Bluetooth,-56
164.804,Bluetooth,-57
164.872,Bluetooth,-62
164.873,Bluetooth,-62
164.904,Bluetooth,-63
164.975,Bluetooth,-57
164.976,Bluetooth,-55
165.009,Bluetooth,-62
165.010,Bluetooth,-62
165.043,Bluetooth,-64
165.044,Bluetooth,-65
165.078,Bluetooth,-56
165.079,Bluetooth,-56
165.175,Bluetooth,-63
165.201,Bluetooth,-61
165.268,Bluetooth,-57
165.269,Bluetooth,-58
165.343,Bluetooth,-61
165.344,Bluetooth,-61
165.411,Bluetooth,-60
165.412,Bluetooth,-60
165.452,Bluetooth,-73
165.453,Bluetooth,-72
165.491,Bluetooth,-57
165.528,Bluetooth,-58
165.531,Bluetooth,-58
165.559,Bluetooth,-69
165.560,Bluetooth,-69
165.630,Bluetooth,-60
165.631,Bluetooth,-60
165.663,Bluetooth,-58
165.664,Bluetooth,-59
165.699,Bluetooth,-67
165.700,Bluetooth,-67
165.737,Bluetooth,-61
165.738,Bluetooth,-61
165.776,Bluetooth,-56
165.777,Bluetooth,-56
165.874,Bluetooth,-63
165.875,Bluetooth,-63
165.966,Bluetooth,-56
165.966,Bluetooth,-56
166.041,Bluetooth,-66
166.042,Bluetooth,-67
166.190,Bluetooth,-63
166.191,Bluetooth,-63
166.222,Bluetooth,-63
166.223,Bluetooth,-64
166.258,Bluetooth,-60
166.259,Bluetooth,-61
166.299,Bluetooth,-68
166.300,Bluetooth,-67
166.331,Bluetooth,-64
166.332,Bluetooth,-64
166.370,Bluetooth,-58
166.371,Bluetooth,-60
166.434,Bluetooth,-60
166.435,Bluetooth,-60
166.471,Bluetooth,-72
166.472,Bluetooth,-72
166.506,Bluetooth,-62
166.507,Bluetooth,-61
166.581,Bluetooth,-61
166.582,Bluetooth,-61
166.621,Bluetooth,-60
166.622,Bluetooth,-60
166.653,Bluetooth,-72
166.654,Bluetooth,-72
166.689,Bluetooth,-76
166.795,Bluetooth,-60
166.796,Bluetooth,-61
166.831,Bluetooth,-67
166.831,Bluetooth,-67
166.862,Bluetooth,-58
166.863,Bluetooth,-57
166.934,Bluetooth,-59
166.935,Bluetooth,-59
166.969,Bluetooth,-66
166.970,Bluetooth,-67
167.006,Bluetooth,-57
167.042,Bluetooth,-59
167.043,Bluetooth,-58
167.072,Bluetooth,-62
167.073,Bluetooth,-63
167.102,Bluetooth,-59
167.103,Bluetooth,-59
167.168,Bluetooth,-65
167.169,Bluetooth,-65
167.207,Bluetooth,-60
167.208,Bluetooth,-60
167.240,Bluetooth,-64
167.241,Bluetooth,-63
167.275,Bluetooth,-74
167.276,Bluetooth,-74
167.453,Bluetooth,-67
167.453,Bluetooth,-67
167.521,Bluetooth,-65
167.522,Bluetooth,-64
167.590,Bluetooth,-63
167.624,Bluetooth,-63
167.625,Bluetooth,-63
167.665,Bluetooth,-61
167.666,Bluetooth,-61
167.733,Bluetooth,-58
167.734,Bluetooth,-58
167.768,Bluetooth,-59
167.769,Bluetooth,-60
167.800,Bluetooth,-65
167.801,Bluetooth,-64
167.837,Bluetooth,-58
167.839,Bluetooth,-59
167.875,Bluetooth,-56
167.876,Bluetooth,-56
167.906,Bluetooth,-59
167.936,Bluetooth,-58
167.937,Bluetooth,-58
167.976,Bluetooth,-66
167.977,Bluetooth,-64
168.043,Bluetooth,-61
168.044,Bluetooth,-62
168.181,Bluetooth,-69
168.181,Bluetooth,-69
168.215,Bluetooth,-60
168.281,Bluetooth,-60
168.282,Bluetooth,-60
168.321,Bluetooth,-61
168.322,Bluetooth,-61
168.358,Bluetooth,-72
168.359,Bluetooth,-71
168.393,Bluetooth,-61
168.393,Bluetooth,-61
168.428,Bluetooth,-64
168.429,Bluetooth,-63
168.461,Bluetooth,-73
168.462,Bluetooth,-73
168.499,Bluetooth,-64
168.532,Bluetooth,-75
168.533,Bluetooth,-77
168.572,Bluetooth,-58
168.574,Bluetooth,-60
168.642,Bluetooth,-80
168.643,Bluetooth,-79
168.706,Bluetooth,-58
168.707,Bluetooth,-60
168.743,Bluetooth,-63
168.745,Bluetooth,-64
252.591,Bluetooth,-62
252.592,Bluetooth,-63
252.624,Bluetooth,-58
252.625,Bluetooth,-57
252.766,Bluetooth,-59
252.768,Bluetooth,-59
252.798,Bluetooth,-60
252.828,Bluetooth,-59
252.829,Bluetooth,-59
252.868,Bluetooth,-61
252.869,Bluetooth,-61
252.974,Bluetooth,-59
252.975,Bluetooth,-59
253.009,Bluetooth,-63
253.010,Bluetooth,-62
253.049,Bluetooth,-59
253.050,Bluetooth,-60
253.084,Bluetooth,-60
253.085,Bluetooth,-60
253.117,Bluetooth,-59
253.151,Bluetooth,-60
253.152,Bluetooth,-61
253.189,Bluetooth,-64
253.190,Bluetooth,-63
253.220,Bluetooth,-60
253.221,Bluetooth,-61
253.256,Bluetooth,-61
253.257,Bluetooth,-61
253.291,Bluetooth,-67
253.292,Bluetooth,-65
253.326,Bluetooth,-62
253.327,Bluetooth,-62
253.501,Bluetooth,-62
253.502,Bluetooth,-62
253.601,Bluetooth,-68
253.602,Bluetooth,-68
253.634,Bluetooth,-69
253.635,Bluetooth,-70
253.668,Bluetooth,-65
253.668,Bluetooth,-65
253.708,Bluetooth,-72
253.776,Bluetooth,-66
253.777,Bluetooth,-66
253.811,Bluetooth,-69
253.811,Bluetooth,-69
253.851,Bluetooth,-68
253.852,Bluetooth,-66
253.890,Bluetooth,-64
253.891,Bluetooth,-64
253.928,Bluetooth,-67
253.929,Bluetooth,-67
254.041,Bluetooth,-66
254.042,Bluetooth,-66
254.109,Bluetooth,-65
254.109,Bluetooth,-65
254.141,Bluetooth,-66
254.142,Bluetooth,-66
254.210,Bluetooth,-73
254.211,Bluetooth,-75
254.242,Bluetooth,-64
254.243,Bluetooth,-64
254.273,Bluetooth,-65
254.274,Bluetooth,-66
254.312,Bluetooth,-64
254.350,Bluetooth,-62
254.351,Bluetooth,-63
254.422,Bluetooth,-64
254.423,Bluetooth,-63
254.452,Bluetooth,-61
254.453,Bluetooth,-61
254.524,Bluetooth,-61
254.525,Bluetooth,-61
254.592,Bluetooth,-71
254.626,Bluetooth,-60
254.627,Bluetooth,-61
254.661,Bluetooth,-68
254.662,Bluetooth,-68
254.701,Bluetooth,-61
254.702,Bluetooth,-61
254.731,Bluetooth,-60
254.732,Bluetooth,-60
254.763,Bluetooth,-63
254.765,Bluetooth,-64
254.840,Bluetooth,-59
254.841,Bluetooth,-59
254.872,Bluetooth,-61
254.873,Bluetooth,-60
254.911,Bluetooth,-59
254.946,Bluetooth,-60
254.947,Bluetooth,-61
254.981,Bluetooth,-63
254.982,Bluetooth,-63
255.018,Bluetooth,-58
255.020,Bluetooth,-59
255.051,Bluetooth,-57
255.053,Bluetooth,-58
255.196,Bluetooth,-69
255.230,Bluetooth,-58
255.231,Bluetooth,-58
255.262,Bluetooth,-69
255.365,Bluetooth,-57
255.366,Bluetooth,-59
255.481,Bluetooth,-57
255.482,Bluetooth,-58
255.588,Bluetooth,-64
255.589,Bluetooth,-64
255.620,Bluetooth,-62
255.773,Bluetooth,-58
255.773,Bluetooth,-58
255.813,Bluetooth,-58
255.891,Bluetooth,-61
255.892,Bluetooth,-59
255.967,Bluetooth,-58
255.967,Bluetooth,-57
255.998,Bluetooth,-65
255.999,Bluetooth,-65
256.091,Bluetooth,-62
256.133,Bluetooth,-58
256.169,Bluetooth,-56
256.170,Bluetooth,-57
256.206,Bluetooth,-56
256.207,Bluetooth,-56
256.348,Bluetooth,-55
256.349,Bluetooth,-55
