Distance,6.0
TXDevice,iPhoneXR
TXPower,12
RXDevice,iPhone11_Pro
0.000,Bluetooth,-71
0.001,Bluetooth,-73
0.062,Bluetooth,-73
0.094,Bluetooth,-73
0.095,Bluetooth,-72
0.157,Bluetooth,-69
0.193,Bluetooth,-72
0.194,Bluetooth,-74
0.256,Bluetooth,-69
0.323,Bluetooth,-72
0.324,Bluetooth,-73
0.355,Bluetooth,-67
0.355,Bluetooth,-68
0.420,Bluetooth,-71
0.423,Bluetooth,-70
0.482,Bluetooth,-68
0.483,Bluetooth,-68
0.514,Bluetooth,-71
0.515,Bluetooth,-72
0.581,Bluetooth,-68
0.582,Bluetooth,-69
0.611,Bluetooth,-72
0.612,Bluetooth,-72
0.676,Bluetooth,-70
0.677,Bluetooth,-68
0.711,Bluetooth,-70
0.712,Bluetooth,-69
0.777,Bluetooth,-72
0.778,Bluetooth,-72
0.810,Bluetooth,-69
0.811,Bluetooth,-71
0.915,Bluetooth,-74
0.916,Bluetooth,-73
0.977,Bluetooth,-69
0.978,Bluetooth,-69
1.044,Bluetooth,-68
1.045,Bluetooth,-69
1.072,Bluetooth,-69
1.073,Bluetooth,-69
1.133,Bluetooth,-71
1.134,Bluetooth,-72
1.163,Bluetooth,-69
1.164,Bluetooth,-69
1.193,Bluetooth,-72
1.195,Bluetooth,-72
1.258,Bluetooth,-69
1.259,Bluetooth,-69
1.289,Bluetooth,-69
1.290,Bluetooth,-68
1.323,Bluetooth,-72
1.324,Bluetooth,-72
1.355,Bluetooth,-72
1.356,Bluetooth,-72
1.488,Bluetooth,-70
1.489,Bluetooth,-69
1.582,Bluetooth,-69
1.583,Bluetooth,-69
1.616,Bluetooth,-72
1.684,Bluetooth,-68
1.685,Bluetooth,-69
1.713,Bluetooth,-72
1.715,Bluetooth,-72
1.780,Bluetooth,-68
1.781,Bluetooth,-69
1.811,Bluetooth,-72
1.812,Bluetooth,-71
1.874,Bluetooth,-68
1.875,Bluetooth,-69
1.905,Bluetooth,-72
1.906,Bluetooth,-71
1.940,Bluetooth,-68
1.966,Bluetooth,-68
1.967,Bluetooth,-69
1.998,Bluetooth,-70
1.999,Bluetooth,-71
2.064,Bluetooth,-68
2.065,Bluetooth,-68
2.097,Bluetooth,-72
2.098,Bluetooth,-71
2.159,Bluetooth,-68
2.159,Bluetooth,-69
2.219,Bluetooth,-71
2.220,Bluetooth,-71
2.281,Bluetooth,-69
2.282,Bluetooth,-69
2.311,Bluetooth,-70
2.312,Bluetooth,-70
2.377,Bluetooth,-68
2.378,Bluetooth,-69
2.407,Bluetooth,-72
2.408,Bluetooth,-71
2.440,Bluetooth,-68
2.499,Bluetooth,-71
2.501,Bluetooth,-71
2.533,Bluetooth,-68
2.534,Bluetooth,-68
2.561,Bluetooth,-68
2.562,Bluetooth,-69
2.591,Bluetooth,-68
2.592,Bluetooth,-69
2.626,Bluetooth,-69
2.627,Bluetooth,-68
2.653,Bluetooth,-68
2.654,Bluetooth,-68
2.714,Bluetooth,-68
2.716,Bluetooth,-68
2.814,Bluetooth,-70
2.815,Bluetooth,-72
2.876,Bluetooth,-68
2.877,Bluetooth,-68
2.970,Bluetooth,-72
2.971,Bluetooth,-72
3.002,Bluetooth,-70
3.003,Bluetooth,-69
3.067,Bluetooth,-71
3.068,Bluetooth,-71
3.103,Bluetooth,-69
3.104,Bluetooth,-69
3.144,Bluetooth,-70
3.145,Bluetooth,-71
3.166,Bluetooth,-73
3.167,Bluetooth,-72
3.228,Bluetooth,-71
3.229,Bluetooth,-72
3.258,Bluetooth,-73
3.259,Bluetooth,-71
3.480,Bluetooth,-68
3.481,Bluetooth,-70
3.513,Bluetooth,-73
3.514,Bluetooth,-73
3.574,Bluetooth,-69
3.575,Bluetooth,-72
3.604,Bluetooth,-74
3.605,Bluetooth,-75
3.664,Bluetooth,-69
3.665,Bluetooth,-69
3.694,Bluetooth,-74
3.696,Bluetooth,-74
3.760,Bluetooth,-69
3.761,Bluetooth,-69
3.790,Bluetooth,-69
3.791,Bluetooth,-69
3.820,Bluetooth,-73
3.821,Bluetooth,-74
3.884,Bluetooth,-71
3.885,Bluetooth,-70
3.912,Bluetooth,-70
3.914,Bluetooth,-70
16.176,Bluetooth,-84
16.177,Bluetooth,-83
16.239,Bluetooth,-84
16.240,Bluetooth,-83
16.268,Bluetooth,-83
16.269,Bluetooth,-83
16.363,Bluetooth,-83
16.364,Bluetooth,-83
16.456,Bluetooth,-83
16.457,Bluetooth,-83
16.517,Bluetooth,-81
16.614,Bluetooth,-82
16.615,Bluetooth,-82
16.678,Bluetooth,-82
16.679,Bluetooth,-83
16.708,Bluetooth,-82
16.709,Bluetooth,-82
16.808,Bluetooth,-84
16.809,Bluetooth,-82
16.872,Bluetooth,-82
16.873,Bluetooth,-84
16.903,Bluetooth,-81
16.904,Bluetooth,-81
16.945,Bluetooth,-86
16.946,Bluetooth,-85
16.965,Bluetooth,-83
16.966,Bluetooth,-83
16.994,Bluetooth,-81
16.996,Bluetooth,-81
17.027,Bluetooth,-80
17.028,Bluetooth,-81
17.058,Bluetooth,-84
17.059,Bluetooth,-84
17.121,Bluetooth,-81
17.122,Bluetooth,-81
17.183,Bluetooth,-83
17.185,Bluetooth,-83
17.216,Bluetooth,-81
17.217,Bluetooth,-82
17.282,Bluetooth,-84
17.283,Bluetooth,-83
17.379,Bluetooth,-84
17.380,Bluetooth,-82
17.408,Bluetooth,-82
17.410,Bluetooth,-82
17.506,Bluetooth,-83
17.507,Bluetooth,-83
17.544,Bluetooth,-85
17.568,Bluetooth,-84
17.569,Bluetooth,-83
17.600,Bluetooth,-82
17.601,Bluetooth,-82
17.630,Bluetooth,-81
17.631,Bluetooth,-82
17.661,Bluetooth,-84
17.663,Bluetooth,-82
17.724,Bluetooth,-82
17.725,Bluetooth,-81
17.755,Bluetooth,-83
17.756,Bluetooth,-83
17.818,Bluetooth,-81
17.819,Bluetooth,-82
17.883,Bluetooth,-83
17.884,Bluetooth,-82
17.914,Bluetooth,-81
17.916,Bluetooth,-80
17.980,Bluetooth,-82
17.981,Bluetooth,-82
18.009,Bluetooth,-81
18.011,Bluetooth,-80
18.074,Bluetooth,-81
18.075,Bluetooth,-81
18.172,Bluetooth,-81
18.174,Bluetooth,-82
18.206,Bluetooth,-82
18.207,Bluetooth,-82
18.245,Bluetooth,-81
18.269,Bluetooth,-81
18.270,Bluetooth,-81
18.301,Bluetooth,-81
18.302,Bluetooth,-81
18.363,Bluetooth,-81
18.364,Bluetooth,-82
18.394,Bluetooth,-81
18.395,Bluetooth,-82
18.487,Bluetooth,-81
18.488,Bluetooth,-82
18.518,Bluetooth,-82
18.519,Bluetooth,-82
18.580,Bluetooth,-80
18.581,Bluetooth,-81
18.613,Bluetooth,-82
18.614,Bluetooth,-82
18.682,Bluetooth,-82
18.684,Bluetooth,-82
18.780,Bluetooth,-81
18.781,Bluetooth,-82
18.811,Bluetooth,-82
18.812,Bluetooth,-82
18.870,Bluetooth,-82
18.871,Bluetooth,-82
18.901,Bluetooth,-82
18.966,Bluetooth,-83
18.967,Bluetooth,-83
18.996,Bluetooth,-82
18.997,Bluetooth,-82
19.061,Bluetooth,-83
19.062,Bluetooth,-82
19.160,Bluetooth,-83
19.161,Bluetooth,-82
19.223,Bluetooth,-82
19.224,Bluetooth,-82
19.283,Bluetooth,-83
19.284,Bluetooth,-82
