Distance,6.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.002,Bluetooth,-61
0.003,Bluetooth,-60
0.032,Bluetooth,-58
0.033,Bluetooth,-58
0.102,Bluetooth,-62
0.134,Bluetooth,-54
0.135,Bluetooth,-55
0.170,Bluetooth,-60
0.242,Bluetooth,-52
0.243,Bluetooth,-53
0.273,Bluetooth,-59
0.274,Bluetooth,-59
0.306,Bluetooth,-62
0.307,Bluetooth,-62
0.342,Bluetooth,-75
0.343,Bluetooth,-75
0.378,Bluetooth,-63
0.379,Bluetooth,-63
0.446,Bluetooth,-58
0.447,Bluetooth,-60
0.484,Bluetooth,-57
0.485,Bluetooth,-55
0.525,Bluetooth,-62
0.526,Bluetooth,-61
0.555,Bluetooth,-67
0.556,Bluetooth,-66
0.587,Bluetooth,-58
0.588,Bluetooth,-58
0.658,Bluetooth,-69
0.659,Bluetooth,-70
0.687,Bluetooth,-66
0.688,Bluetooth,-67
0.792,Bluetooth,-64
0.793,Bluetooth,-64
0.823,Bluetooth,-57
0.824,Bluetooth,-57
0.858,Bluetooth,-71
0.859,Bluetooth,-72
0.924,Bluetooth,-59
0.926,Bluetooth,-59
1.031,Bluetooth,-83
1.032,Bluetooth,-83
1.061,Bluetooth,-63
1.063,Bluetooth,-61
1.102,Bluetooth,-62
1.142,Bluetooth,-69
1.143,Bluetooth,-68
1.171,Bluetooth,-65
1.172,Bluetooth,-65
1.280,Bluetooth,-74
1.281,Bluetooth,-74
1.311,Bluetooth,-69
1.313,Bluetooth,-68
1.379,Bluetooth,-71
1.380,Bluetooth,-72
1.411,Bluetooth,-66
1.412,Bluetooth,-65
1.447,Bluetooth,-67
1.488,Bluetooth,-74
1.489,Bluetooth,-73
1.522,Bluetooth,-63
1.559,Bluetooth,-69
1.561,Bluetooth,-70
1.593,Bluetooth,-67
1.656,Bluetooth,-70
1.726,Bluetooth,-54
1.727,Bluetooth,-55
1.798,Bluetooth,-62
1.799,Bluetooth,-62
1.838,Bluetooth,-58
1.839,Bluetooth,-57
1.871,Bluetooth,-59
1.872,Bluetooth,-59
1.901,Bluetooth,-66
1.935,Bluetooth,-60
1.936,Bluetooth,-60
1.969,Bluetooth,-66
1.970,Bluetooth,-68
2.005,Bluetooth,-66
2.042,Bluetooth,-57
2.044,Bluetooth,-57
2.086,Bluetooth,-68
2.087,Bluetooth,-68
2.181,Bluetooth,-59
2.182,Bluetooth,-59
2.274,Bluetooth,-68
2.275,Bluetooth,-68
2.313,Bluetooth,-60
2.314,Bluetooth,-60
2.348,Bluetooth,-73
2.349,Bluetooth,-75
2.381,Bluetooth,-67
2.382,Bluetooth,-67
2.418,Bluetooth,-60
2.419,Bluetooth,-60
2.451,Bluetooth,-69
2.452,Bluetooth,-69
2.484,Bluetooth,-67
2.486,Bluetooth,-66
2.515,Bluetooth,-65
2.516,Bluetooth,-66
2.548,Bluetooth,-63
2.549,Bluetooth,-65
2.587,Bluetooth,-67
2.588,Bluetooth,-66
2.652,Bluetooth,-64
2.653,Bluetooth,-65
2.790,Bluetooth,-66
2.792,Bluetooth,-66
2.823,Bluetooth,-64
2.825,Bluetooth,-63
2.861,Bluetooth,-69
2.897,Bluetooth,-69
2.898,Bluetooth,-68
2.931,Bluetooth,-63
2.931,Bluetooth,-64
2.960,Bluetooth,-72
2.961,Bluetooth,-71
2.996,Bluetooth,-71
3.001,Bluetooth,-71
3.037,Bluetooth,-60
3.038,Bluetooth,-62
3.068,Bluetooth,-60
3.069,Bluetooth,-62
3.107,Bluetooth,-71
3.178,Bluetooth,-62
3.179,Bluetooth,-62
3.212,Bluetooth,-70
3.214,Bluetooth,-70
3.288,Bluetooth,-61
3.350,Bluetooth,-71
3.351,Bluetooth,-71
3.391,Bluetooth,-73
3.457,Bluetooth,-71
3.458,Bluetooth,-72
3.496,Bluetooth,-74
3.604,Bluetooth,-75
3.675,Bluetooth,-62
3.677,Bluetooth,-62
3.708,Bluetooth,-71
3.742,Bluetooth,-73
3.743,Bluetooth,-75
3.780,Bluetooth,-61
3.781,Bluetooth,-62
3.814,Bluetooth,-71
3.815,Bluetooth,-70
3.977,Bluetooth,-73
61.349,Bluetooth,-66
61.350,Bluetooth,-66
61.386,Bluetooth,-76
61.387,Bluetooth,-75
61.424,Bluetooth,-67
61.425,Bluetooth,-67
61.460,Bluetooth,-66
61.461,Bluetooth,-65
61.492,Bluetooth,-77
61.527,Bluetooth,-67
61.630,Bluetooth,-75
61.631,Bluetooth,-77
61.703,Bluetooth,-66
61.739,Bluetooth,-77
61.740,Bluetooth,-76
61.855,Bluetooth,-76
61.857,Bluetooth,-77
61.887,Bluetooth,-67
61.888,Bluetooth,-67
61.953,Bluetooth,-65
61.954,Bluetooth,-66
61.988,Bluetooth,-77
61.989,Bluetooth,-77
62.059,Bluetooth,-66
62.060,Bluetooth,-66
62.092,Bluetooth,-77
62.174,Bluetooth,-66
62.175,Bluetooth,-66
62.207,Bluetooth,-76
62.208,Bluetooth,-77
62.240,Bluetooth,-67
62.242,Bluetooth,-67
62.273,Bluetooth,-67
62.312,Bluetooth,-66
62.314,Bluetooth,-65
62.420,Bluetooth,-66
62.422,Bluetooth,-66
62.455,Bluetooth,-78
62.456,Bluetooth,-78
62.489,Bluetooth,-76
62.490,Bluetooth,-74
62.528,Bluetooth,-65
62.529,Bluetooth,-65
62.566,Bluetooth,-78
62.567,Bluetooth,-79
62.695,Bluetooth,-78
62.696,Bluetooth,-80
62.872,Bluetooth,-68
62.874,Bluetooth,-67
62.909,Bluetooth,-66
62.910,Bluetooth,-66
62.946,Bluetooth,-79
62.948,Bluetooth,-78
62.983,Bluetooth,-68
62.984,Bluetooth,-67
63.094,Bluetooth,-67
63.095,Bluetooth,-67
63.134,Bluetooth,-66
63.135,Bluetooth,-66
63.171,Bluetooth,-77
63.172,Bluetooth,-78
63.206,Bluetooth,-67
63.207,Bluetooth,-69
63.240,Bluetooth,-65
63.241,Bluetooth,-66
63.348,Bluetooth,-67
63.415,Bluetooth,-78
63.416,Bluetooth,-79
63.447,Bluetooth,-68
63.448,Bluetooth,-66
63.517,Bluetooth,-78
63.518,Bluetooth,-78
63.554,Bluetooth,-78
63.555,Bluetooth,-78
63.628,Bluetooth,-66
63.629,Bluetooth,-66
63.658,Bluetooth,-78
63.659,Bluetooth,-78
63.689,Bluetooth,-66
63.691,Bluetooth,-67
63.722,Bluetooth,-66
63.723,Bluetooth,-66
63.797,Bluetooth,-68
63.799,Bluetooth,-66
63.831,Bluetooth,-68
63.832,Bluetooth,-67
63.898,Bluetooth,-78
63.899,Bluetooth,-78
63.939,Bluetooth,-67
63.940,Bluetooth,-67
64.114,Bluetooth,-66
64.116,Bluetooth,-67
64.151,Bluetooth,-79
64.153,Bluetooth,-80
64.182,Bluetooth,-67
64.214,Bluetooth,-66
64.216,Bluetooth,-65
64.285,Bluetooth,-67
64.286,Bluetooth,-68
64.312,Bluetooth,-67
64.313,Bluetooth,-67
64.349,Bluetooth,-67
64.350,Bluetooth,-66
64.384,Bluetooth,-78
64.385,Bluetooth,-79
64.417,Bluetooth,-68
64.522,Bluetooth,-66
64.523,Bluetooth,-67
64.597,Bluetooth,-80
64.598,Bluetooth,-80
64.627,Bluetooth,-80
64.628,Bluetooth,-81
64.661,Bluetooth,-66
64.662,Bluetooth,-67
64.725,Bluetooth,-80
64.726,Bluetooth,-80
64.802,Bluetooth,-66
64.803,Bluetooth,-66
64.831,Bluetooth,-66
64.832,Bluetooth,-66
64.870,Bluetooth,-81
64.871,Bluetooth,-81
64.972,Bluetooth,-81
65.038,Bluetooth,-68
65.039,Bluetooth,-68
65.073,Bluetooth,-66
65.074,Bluetooth,-65
65.104,Bluetooth,-81
65.105,Bluetooth,-82
65.166,Bluetooth,-66
65.167,Bluetooth,-66
65.269,Bluetooth,-66
65.271,Bluetooth,-66
65.301,Bluetooth,-66
65.302,Bluetooth,-66
129.459,Bluetooth,-71
129.460,Bluetooth,-72
129.536,Bluetooth,-66
129.537,Bluetooth,-67
129.574,Bluetooth,-71
129.645,Bluetooth,-67
129.646,Bluetooth,-67
129.674,Bluetooth,-72
129.779,Bluetooth,-67
129.813,Bluetooth,-72
129.814,Bluetooth,-71
129.847,Bluetooth,-84
129.848,Bluetooth,-82
129.947,Bluetooth,-72
129.948,Bluetooth,-74
129.985,Bluetooth,-83
129.986,Bluetooth,-83
130.106,Bluetooth,-84
130.143,Bluetooth,-66
130.143,Bluetooth,-65
130.371,Bluetooth,-65
130.372,Bluetooth,-66
130.439,Bluetooth,-84
130.440,Bluetooth,-84
130.478,Bluetooth,-65
130.479,Bluetooth,-65
130.516,Bluetooth,-72
130.517,Bluetooth,-72
130.553,Bluetooth,-83
130.585,Bluetooth,-81
130.586,Bluetooth,-81
130.627,Bluetooth,-65
130.628,Bluetooth,-65
130.661,Bluetooth,-72
130.662,Bluetooth,-73
130.736,Bluetooth,-66
130.737,Bluetooth,-65
130.772,Bluetooth,-74
130.773,Bluetooth,-75
130.803,Bluetooth,-79
130.804,Bluetooth,-79
130.877,Bluetooth,-75
130.878,Bluetooth,-76
130.915,Bluetooth,-79
130.917,Bluetooth,-79
130.947,Bluetooth,-79
130.948,Bluetooth,-78
130.984,Bluetooth,-66
131.018,Bluetooth,-77
131.019,Bluetooth,-77
131.048,Bluetooth,-78
131.049,Bluetooth,-78
131.089,Bluetooth,-66
131.090,Bluetooth,-66
131.121,Bluetooth,-78
131.122,Bluetooth,-77
131.159,Bluetooth,-77
131.160,Bluetooth,-78
131.198,Bluetooth,-65
131.199,Bluetooth,-66
131.236,Bluetooth,-78
131.237,Bluetooth,-78
131.270,Bluetooth,-78
131.271,Bluetooth,-78
131.308,Bluetooth,-82
131.422,Bluetooth,-85
131.424,Bluetooth,-84
131.457,Bluetooth,-66
131.458,Bluetooth,-66
131.495,Bluetooth,-77
131.525,Bluetooth,-89
131.526,Bluetooth,-90
131.560,Bluetooth,-67
131.562,Bluetooth,-67
131.595,Bluetooth,-75
131.597,Bluetooth,-75
131.770,Bluetooth,-91
131.771,Bluetooth,-92
131.810,Bluetooth,-67
131.848,Bluetooth,-76
131.850,Bluetooth,-77
131.974,Bluetooth,-78
132.013,Bluetooth,-88
132.014,Bluetooth,-89
132.053,Bluetooth,-67
132.087,Bluetooth,-78
132.088,Bluetooth,-78
132.117,Bluetooth,-88
132.118,Bluetooth,-90
132.181,Bluetooth,-66
132.182,Bluetooth,-68
132.213,Bluetooth,-80
132.214,Bluetooth,-79
132.242,Bluetooth,-90
132.243,Bluetooth,-88
132.279,Bluetooth,-67
132.280,Bluetooth,-68
132.427,Bluetooth,-67
132.429,Bluetooth,-66
132.458,Bluetooth,-79
132.459,Bluetooth,-80
132.497,Bluetooth,-90
132.498,Bluetooth,-90
132.536,Bluetooth,-66
132.571,Bluetooth,-78
132.604,Bluetooth,-89
132.606,Bluetooth,-89
132.645,Bluetooth,-66
132.646,Bluetooth,-66
132.682,Bluetooth,-77
132.713,Bluetooth,-84
132.749,Bluetooth,-83
132.750,Bluetooth,-84
132.786,Bluetooth,-65
132.787,Bluetooth,-65
132.864,Bluetooth,-76
132.899,Bluetooth,-65
132.900,Bluetooth,-66
132.934,Bluetooth,-73
132.965,Bluetooth,-85
132.966,Bluetooth,-85
133.037,Bluetooth,-72
133.147,Bluetooth,-65
133.178,Bluetooth,-71
133.250,Bluetooth,-64
133.251,Bluetooth,-65
133.325,Bluetooth,-88
133.326,Bluetooth,-88
133.365,Bluetooth,-66
193.429,Bluetooth,-80
193.430,Bluetooth,-81
193.531,Bluetooth,-80
193.532,Bluetooth,-80
193.568,Bluetooth,-72
193.599,Bluetooth,-71
193.600,Bluetooth,-71
193.635,Bluetooth,-82
193.636,Bluetooth,-82
193.666,Bluetooth,-83
193.668,Bluetooth,-82
193.707,Bluetooth,-70
193.708,Bluetooth,-70
193.740,Bluetooth,-71
193.771,Bluetooth,-86
193.772,Bluetooth,-86
193.812,Bluetooth,-68
193.813,Bluetooth,-68
193.876,Bluetooth,-89
193.877,Bluetooth,-89
193.948,Bluetooth,-67
193.950,Bluetooth,-68
193.985,Bluetooth,-72
193.986,Bluetooth,-70
194.192,Bluetooth,-68
194.193,Bluetooth,-68
194.219,Bluetooth,-71
194.220,Bluetooth,-71
194.283,Bluetooth,-68
194.284,Bluetooth,-68
194.324,Bluetooth,-70
194.361,Bluetooth,-95
194.362,Bluetooth,-93
194.398,Bluetooth,-68
194.400,Bluetooth,-67
194.441,Bluetooth,-70
194.470,Bluetooth,-70
194.471,Bluetooth,-71
194.547,Bluetooth,-68
194.548,Bluetooth,-68
194.580,Bluetooth,-71
194.581,Bluetooth,-71
194.616,Bluetooth,-88
194.617,Bluetooth,-89
194.718,Bluetooth,-84
194.823,Bluetooth,-70
194.825,Bluetooth,-71
194.858,Bluetooth,-81
194.859,Bluetooth,-80
194.888,Bluetooth,-69
194.890,Bluetooth,-69
194.919,Bluetooth,-72
194.920,Bluetooth,-71
194.990,Bluetooth,-79
194.991,Bluetooth,-81
195.027,Bluetooth,-69
195.028,Bluetooth,-69
195.091,Bluetooth,-79
195.093,Bluetooth,-79
195.125,Bluetooth,-69
195.162,Bluetooth,-70
195.164,Bluetooth,-72
195.193,Bluetooth,-78
195.269,Bluetooth,-70
195.270,Bluetooth,-70
195.302,Bluetooth,-70
195.303,Bluetooth,-70
195.340,Bluetooth,-78
195.340,Bluetooth,-76
195.371,Bluetooth,-72
195.412,Bluetooth,-69
195.413,Bluetooth,-70
195.449,Bluetooth,-77
195.450,Bluetooth,-77
195.490,Bluetooth,-71
195.491,Bluetooth,-70
195.520,Bluetooth,-70
195.521,Bluetooth,-70
195.555,Bluetooth,-77
195.556,Bluetooth,-78
195.623,Bluetooth,-72
195.624,Bluetooth,-73
195.658,Bluetooth,-70
195.659,Bluetooth,-70
195.695,Bluetooth,-77
195.696,Bluetooth,-78
195.842,Bluetooth,-72
195.843,Bluetooth,-71
195.880,Bluetooth,-70
195.944,Bluetooth,-79
195.945,Bluetooth,-78
195.982,Bluetooth,-71
195.984,Bluetooth,-72
196.022,Bluetooth,-72
196.058,Bluetooth,-79
196.059,Bluetooth,-80
196.092,Bluetooth,-71
196.093,Bluetooth,-72
196.127,Bluetooth,-71
196.158,Bluetooth,-79
196.159,Bluetooth,-79
196.197,Bluetooth,-71
196.198,Bluetooth,-71
196.234,Bluetooth,-71
196.273,Bluetooth,-78
196.274,Bluetooth,-78
196.304,Bluetooth,-77
196.305,Bluetooth,-79
196.406,Bluetooth,-79
196.408,Bluetooth,-79
196.443,Bluetooth,-71
196.484,Bluetooth,-72
196.587,Bluetooth,-71
196.588,Bluetooth,-71
196.618,Bluetooth,-72
196.619,Bluetooth,-72
196.656,Bluetooth,-78
196.658,Bluetooth,-78
196.693,Bluetooth,-69
196.695,Bluetooth,-70
196.731,Bluetooth,-71
196.769,Bluetooth,-78
196.770,Bluetooth,-77
196.802,Bluetooth,-71
196.803,Bluetooth,-69
196.833,Bluetooth,-72
196.835,Bluetooth,-72
196.906,Bluetooth,-76
196.907,Bluetooth,-76
196.981,Bluetooth,-72
196.982,Bluetooth,-72
197.012,Bluetooth,-74
197.013,Bluetooth,-75
197.049,Bluetooth,-71
197.083,Bluetooth,-72
197.085,Bluetooth,-73
197.116,Bluetooth,-75
197.118,Bluetooth,-75
197.150,Bluetooth,-74
197.152,Bluetooth,-75
197.224,Bluetooth,-73
197.225,Bluetooth,-72
197.255,Bluetooth,-72
197.256,Bluetooth,-73
197.293,Bluetooth,-71
197.408,Bluetooth,-70
197.410,Bluetooth,-71
258.546,Bluetooth,-75
258.547,Bluetooth,-74
258.586,Bluetooth,-66
258.587,Bluetooth,-66
258.620,Bluetooth,-75
258.659,Bluetooth,-74
258.690,Bluetooth,-66
258.691,Bluetooth,-66
258.793,Bluetooth,-65
258.795,Bluetooth,-66
258.825,Bluetooth,-66
258.938,Bluetooth,-66
258.939,Bluetooth,-66
258.976,Bluetooth,-76
259.042,Bluetooth,-66
259.043,Bluetooth,-66
259.080,Bluetooth,-76
259.119,Bluetooth,-72
259.120,Bluetooth,-72
259.228,Bluetooth,-74
259.262,Bluetooth,-76
259.301,Bluetooth,-72
259.302,Bluetooth,-73
259.337,Bluetooth,-66
259.339,Bluetooth,-66
259.404,Bluetooth,-70
259.435,Bluetooth,-67
259.569,Bluetooth,-67
259.570,Bluetooth,-67
259.601,Bluetooth,-79
259.603,Bluetooth,-79
259.636,Bluetooth,-73
259.637,Bluetooth,-73
259.667,Bluetooth,-73
259.668,Bluetooth,-72
259.734,Bluetooth,-77
259.806,Bluetooth,-67
259.808,Bluetooth,-67
259.835,Bluetooth,-77
259.905,Bluetooth,-70
259.906,Bluetooth,-70
259.936,Bluetooth,-67
259.938,Bluetooth,-68
259.969,Bluetooth,-77
260.075,Bluetooth,-73
260.076,Bluetooth,-73
260.108,Bluetooth,-73
260.110,Bluetooth,-72
260.146,Bluetooth,-72
260.148,Bluetooth,-72
260.177,Bluetooth,-68
260.179,Bluetooth,-67
260.208,Bluetooth,-71
260.210,Bluetooth,-71
260.247,Bluetooth,-71
260.248,Bluetooth,-71
260.283,Bluetooth,-69
260.284,Bluetooth,-70
260.311,Bluetooth,-71
260.312,Bluetooth,-71
260.352,Bluetooth,-71
260.353,Bluetooth,-70
260.388,Bluetooth,-70
260.389,Bluetooth,-70
260.452,Bluetooth,-71
260.560,Bluetooth,-71
260.596,Bluetooth,-71
260.597,Bluetooth,-71
260.707,Bluetooth,-73
260.709,Bluetooth,-72
260.777,Bluetooth,-69
260.806,Bluetooth,-71
260.840,Bluetooth,-73
260.841,Bluetooth,-72
261.014,Bluetooth,-69
261.015,Bluetooth,-68
261.053,Bluetooth,-71
261.089,Bluetooth,-73
261.122,Bluetooth,-68
261.123,Bluetooth,-69
261.158,Bluetooth,-71
261.192,Bluetooth,-73
261.193,Bluetooth,-74
261.229,Bluetooth,-75
261.230,Bluetooth,-74
261.262,Bluetooth,-67
261.263,Bluetooth,-67
261.294,Bluetooth,-70
261.332,Bluetooth,-76
261.333,Bluetooth,-76
261.368,Bluetooth,-67
261.369,Bluetooth,-67
261.407,Bluetooth,-71
261.444,Bluetooth,-77
261.445,Bluetooth,-77
261.512,Bluetooth,-71
261.513,Bluetooth,-71
261.545,Bluetooth,-71
261.546,Bluetooth,-71
261.582,Bluetooth,-77
261.583,Bluetooth,-78
261.620,Bluetooth,-66
261.622,Bluetooth,-66
261.650,Bluetooth,-72
261.718,Bluetooth,-65
261.783,Bluetooth,-73
261.784,Bluetooth,-73
261.823,Bluetooth,-79
261.825,Bluetooth,-80
261.860,Bluetooth,-66
261.861,Bluetooth,-67
261.892,Bluetooth,-73
261.923,Bluetooth,-78
262.028,Bluetooth,-74
262.068,Bluetooth,-75
262.142,Bluetooth,-69
262.143,Bluetooth,-69
262.184,Bluetooth,-73
262.185,Bluetooth,-74
262.218,Bluetooth,-63
262.219,Bluetooth,-63
262.253,Bluetooth,-70
262.287,Bluetooth,-76
262.288,Bluetooth,-74
262.326,Bluetooth,-62
262.327,Bluetooth,-62
262.363,Bluetooth,-72
262.364,Bluetooth,-70
262.431,Bluetooth,-62
262.432,Bluetooth,-62
262.464,Bluetooth,-65
316.295,Bluetooth,-92
316.296,Bluetooth,-92
316.332,Bluetooth,-72
316.333,Bluetooth,-74
316.365,Bluetooth,-73
316.366,Bluetooth,-73
316.476,Bluetooth,-72
316.583,Bluetooth,-73
316.584,Bluetooth,-73
316.614,Bluetooth,-73
316.778,Bluetooth,-90
316.855,Bluetooth,-73
316.888,Bluetooth,-88
316.889,Bluetooth,-88
316.921,Bluetooth,-73
316.922,Bluetooth,-72
316.993,Bluetooth,-87
317.023,Bluetooth,-87
317.024,Bluetooth,-89
317.064,Bluetooth,-72
317.065,Bluetooth,-73
317.100,Bluetooth,-73
317.101,Bluetooth,-73
317.138,Bluetooth,-87
317.176,Bluetooth,-72
317.177,Bluetooth,-72
317.210,Bluetooth,-82
317.211,Bluetooth,-83
317.319,Bluetooth,-73
317.320,Bluetooth,-73
317.357,Bluetooth,-86
317.359,Bluetooth,-87
317.398,Bluetooth,-72
317.399,Bluetooth,-71
317.428,Bluetooth,-72
317.430,Bluetooth,-71
317.507,Bluetooth,-86
317.508,Bluetooth,-86
317.644,Bluetooth,-72
317.645,Bluetooth,-71
317.677,Bluetooth,-74
317.678,Bluetooth,-73
