Distance,10.0
TXDevice,iPhone11
TXPower,8
RXDevice,iPhone11_Pro_max
0.000,Bluetooth,-63
0.001,Bluetooth,-64
0.036,Bluetooth,-65
0.037,Bluetooth,-64
0.068,Bluetooth,-62
0.069,Bluetooth,-62
0.100,Bluetooth,-62
0.101,Bluetooth,-62
0.165,Bluetooth,-62
0.199,Bluetooth,-64
0.199,Bluetooth,-64
0.300,Bluetooth,-68
0.301,Bluetooth,-68
0.337,Bluetooth,-66
0.337,Bluetooth,-66
0.367,Bluetooth,-61
0.369,Bluetooth,-60
0.400,Bluetooth,-72
0.401,Bluetooth,-72
0.473,Bluetooth,-62
0.508,Bluetooth,-65
0.508,Bluetooth,-65
0.544,Bluetooth,-65
0.545,Bluetooth,-65
0.584,Bluetooth,-74
0.585,Bluetooth,-74
0.621,Bluetooth,-70
0.621,Bluetooth,-71
0.722,Bluetooth,-72
0.723,Bluetooth,-74
0.754,Bluetooth,-76
0.755,Bluetooth,-75
0.790,Bluetooth,-70
0.858,Bluetooth,-64
0.966,Bluetooth,-68
0.966,Bluetooth,-69
1.008,Bluetooth,-68
1.008,Bluetooth,-68
1.077,Bluetooth,-64
1.147,Bluetooth,-70
1.180,Bluetooth,-71
1.181,Bluetooth,-72
1.247,Bluetooth,-65
1.248,Bluetooth,-65
1.281,Bluetooth,-71
1.282,Bluetooth,-69
1.312,Bluetooth,-71
1.313,Bluetooth,-72
1.346,Bluetooth,-65
1.347,Bluetooth,-65
1.388,Bluetooth,-68
1.467,Bluetooth,-69
1.468,Bluetooth,-69
1.497,Bluetooth,-71
1.498,Bluetooth,-71
1.605,Bluetooth,-71
1.606,Bluetooth,-72
1.640,Bluetooth,-79
1.641,Bluetooth,-78
1.673,Bluetooth,-69
1.709,Bluetooth,-70
1.743,Bluetooth,-73
1.744,Bluetooth,-72
1.857,Bluetooth,-73
1.858,Bluetooth,-72
1.965,Bluetooth,-68
2.000,Bluetooth,-62
2.000,Bluetooth,-62
2.182,Bluetooth,-68
2.183,Bluetooth,-68
2.285,Bluetooth,-66
2.315,Bluetooth,-72
2.317,Bluetooth,-71
2.384,Bluetooth,-66
2.385,Bluetooth,-66
2.423,Bluetooth,-75
2.424,Bluetooth,-75
2.455,Bluetooth,-70
2.456,Bluetooth,-70
2.489,Bluetooth,-65
2.490,Bluetooth,-65
2.562,Bluetooth,-71
2.597,Bluetooth,-73
2.598,Bluetooth,-74
2.739,Bluetooth,-80
2.849,Bluetooth,-68
2.850,Bluetooth,-67
2.884,Bluetooth,-67
2.920,Bluetooth,-70
2.921,Bluetooth,-71
2.952,Bluetooth,-68
2.953,Bluetooth,-67
2.985,Bluetooth,-76
3.020,Bluetooth,-70
3.020,Bluetooth,-69
3.158,Bluetooth,-72
3.159,Bluetooth,-72
3.195,Bluetooth,-71
3.196,Bluetooth,-71
3.232,Bluetooth,-68
3.233,Bluetooth,-69
3.262,Bluetooth,-68
3.263,Bluetooth,-70
3.334,Bluetooth,-71
3.335,Bluetooth,-70
3.373,Bluetooth,-68
3.374,Bluetooth,-68
3.410,Bluetooth,-76
3.411,Bluetooth,-76
3.444,Bluetooth,-71
3.445,Bluetooth,-71
3.592,Bluetooth,-77
3.593,Bluetooth,-77
3.630,Bluetooth,-68
3.631,Bluetooth,-67
3.667,Bluetooth,-66
3.668,Bluetooth,-66
3.700,Bluetooth,-75
3.701,Bluetooth,-74
3.739,Bluetooth,-68
3.740,Bluetooth,-68
3.776,Bluetooth,-68
3.809,Bluetooth,-68
3.811,Bluetooth,-68
3.851,Bluetooth,-67
3.851,Bluetooth,-67
