Distance,6.0
TXDevice,iPhoneXS
TXPower,12
RXDevice,iPhone8
0.000,Bluetooth,-72
0.105,Bluetooth,-51
0.106,Bluetooth,-50
0.138,Bluetooth,-53
0.139,Bluetooth,-52
0.178,Bluetooth,-56
0.179,Bluetooth,-58
0.216,Bluetooth,-54
0.218,Bluetooth,-55
0.255,Bluetooth,-60
0.290,Bluetooth,-49
0.290,Bluetooth,-49
0.328,Bluetooth,-49
0.329,Bluetooth,-50
0.364,Bluetooth,-55
0.366,Bluetooth,-56
0.398,Bluetooth,-48
0.399,Bluetooth,-48
0.435,Bluetooth,-47
0.436,Bluetooth,-47
0.467,Bluetooth,-56
0.468,Bluetooth,-56
0.497,Bluetooth,-56
0.498,Bluetooth,-57
0.531,Bluetooth,-47
0.532,Bluetooth,-46
0.569,Bluetooth,-46
0.571,Bluetooth,-47
0.634,Bluetooth,-55
0.635,Bluetooth,-54
0.669,Bluetooth,-50
0.670,Bluetooth,-51
0.742,Bluetooth,-54
0.743,Bluetooth,-55
0.809,Bluetooth,-65
0.810,Bluetooth,-65
0.842,Bluetooth,-62
0.843,Bluetooth,-61
0.874,Bluetooth,-55
0.875,Bluetooth,-55
0.906,Bluetooth,-52
0.907,Bluetooth,-53
0.943,Bluetooth,-59
0.944,Bluetooth,-59
0.981,Bluetooth,-55
0.982,Bluetooth,-56
1.053,Bluetooth,-55
1.054,Bluetooth,-55
1.125,Bluetooth,-61
1.126,Bluetooth,-61
1.163,Bluetooth,-58
1.164,Bluetooth,-58
1.202,Bluetooth,-55
1.203,Bluetooth,-56
1.231,Bluetooth,-63
1.267,Bluetooth,-58
1.269,Bluetooth,-59
1.302,Bluetooth,-64
1.304,Bluetooth,-64
1.409,Bluetooth,-69
1.410,Bluetooth,-68
1.446,Bluetooth,-60
1.447,Bluetooth,-59
1.486,Bluetooth,-61
1.487,Bluetooth,-60
1.592,Bluetooth,-60
1.593,Bluetooth,-59
1.630,Bluetooth,-57
1.631,Bluetooth,-57
1.664,Bluetooth,-57
1.665,Bluetooth,-57
1.694,Bluetooth,-58
1.695,Bluetooth,-58
1.769,Bluetooth,-62
1.771,Bluetooth,-61
1.802,Bluetooth,-59
1.803,Bluetooth,-59
1.831,Bluetooth,-60
1.832,Bluetooth,-62
1.862,Bluetooth,-72
1.863,Bluetooth,-72
1.897,Bluetooth,-72
1.898,Bluetooth,-72
2.050,Bluetooth,-59
2.051,Bluetooth,-59
2.077,Bluetooth,-60
2.078,Bluetooth,-60
2.151,Bluetooth,-65
2.152,Bluetooth,-64
2.228,Bluetooth,-65
2.229,Bluetooth,-65
2.294,Bluetooth,-61
2.295,Bluetooth,-61
2.332,Bluetooth,-74
2.333,Bluetooth,-74
2.369,Bluetooth,-63
2.370,Bluetooth,-63
2.445,Bluetooth,-72
2.446,Bluetooth,-72
2.483,Bluetooth,-66
2.483,Bluetooth,-67
2.518,Bluetooth,-66
2.520,Bluetooth,-66
2.557,Bluetooth,-76
2.559,Bluetooth,-75
2.630,Bluetooth,-71
2.632,Bluetooth,-72
2.669,Bluetooth,-73
2.671,Bluetooth,-74
2.766,Bluetooth,-64
2.768,Bluetooth,-64
2.805,Bluetooth,-69
2.806,Bluetooth,-70
2.873,Bluetooth,-71
2.874,Bluetooth,-73
2.908,Bluetooth,-74
2.909,Bluetooth,-74
2.939,Bluetooth,-62
2.940,Bluetooth,-63
3.014,Bluetooth,-64
3.015,Bluetooth,-65
3.065,Bluetooth,-67
3.066,Bluetooth,-68
3.130,Bluetooth,-64
3.131,Bluetooth,-65
3.247,Bluetooth,-70
3.285,Bluetooth,-70
3.287,Bluetooth,-69
3.352,Bluetooth,-64
3.354,Bluetooth,-65
3.392,Bluetooth,-70
3.393,Bluetooth,-70
3.462,Bluetooth,-63
3.463,Bluetooth,-63
3.501,Bluetooth,-70
3.503,Bluetooth,-72
3.541,Bluetooth,-64
3.574,Bluetooth,-64
3.575,Bluetooth,-65
3.611,Bluetooth,-67
3.612,Bluetooth,-66
3.684,Bluetooth,-70
3.685,Bluetooth,-70
3.714,Bluetooth,-63
3.715,Bluetooth,-63
3.750,Bluetooth,-77
3.751,Bluetooth,-77
3.786,Bluetooth,-65
3.788,Bluetooth,-67
3.824,Bluetooth,-62
3.825,Bluetooth,-62
3.864,Bluetooth,-69
3.865,Bluetooth,-68
3.895,Bluetooth,-78
3.962,Bluetooth,-63
3.963,Bluetooth,-63
160.448,Bluetooth,-65
160.449,Bluetooth,-64
160.490,Bluetooth,-61
160.491,Bluetooth,-63
160.562,Bluetooth,-63
160.563,Bluetooth,-64
160.603,Bluetooth,-61
160.604,Bluetooth,-62
160.715,Bluetooth,-62
160.716,Bluetooth,-61
160.748,Bluetooth,-67
160.749,Bluetooth,-68
160.785,Bluetooth,-64
160.786,Bluetooth,-63
160.814,Bluetooth,-64
160.816,Bluetooth,-63
160.847,Bluetooth,-62
160.848,Bluetooth,-63
160.875,Bluetooth,-67
160.876,Bluetooth,-67
160.952,Bluetooth,-63
160.953,Bluetooth,-61
160.989,Bluetooth,-66
160.991,Bluetooth,-67
161.021,Bluetooth,-64
161.023,Bluetooth,-63
161.058,Bluetooth,-62
161.059,Bluetooth,-63
161.092,Bluetooth,-62
161.122,Bluetooth,-67
161.123,Bluetooth,-68
161.160,Bluetooth,-63
161.161,Bluetooth,-64
161.193,Bluetooth,-61
161.195,Bluetooth,-61
161.230,Bluetooth,-64
161.231,Bluetooth,-63
161.266,Bluetooth,-62
161.267,Bluetooth,-64
161.371,Bluetooth,-64
161.372,Bluetooth,-65
161.411,Bluetooth,-62
161.412,Bluetooth,-63
161.441,Bluetooth,-66
161.442,Bluetooth,-68
161.476,Bluetooth,-63
161.477,Bluetooth,-64
161.542,Bluetooth,-67
161.613,Bluetooth,-65
161.615,Bluetooth,-65
161.763,Bluetooth,-63
161.764,Bluetooth,-61
161.799,Bluetooth,-67
161.800,Bluetooth,-66
161.831,Bluetooth,-62
161.832,Bluetooth,-64
161.862,Bluetooth,-62
161.863,Bluetooth,-63
161.934,Bluetooth,-67
161.935,Bluetooth,-67
162.080,Bluetooth,-64
162.081,Bluetooth,-64
162.144,Bluetooth,-66
162.145,Bluetooth,-67
162.247,Bluetooth,-62
162.249,Bluetooth,-62
162.282,Bluetooth,-67
162.283,Bluetooth,-67
162.320,Bluetooth,-64
162.321,Bluetooth,-65
162.353,Bluetooth,-62
162.354,Bluetooth,-64
162.381,Bluetooth,-66
162.382,Bluetooth,-67
162.492,Bluetooth,-62
162.494,Bluetooth,-63
162.565,Bluetooth,-62
162.566,Bluetooth,-64
162.630,Bluetooth,-66
162.631,Bluetooth,-66
162.670,Bluetooth,-63
162.701,Bluetooth,-62
162.702,Bluetooth,-62
162.767,Bluetooth,-67
162.768,Bluetooth,-67
162.845,Bluetooth,-62
162.846,Bluetooth,-61
162.875,Bluetooth,-66
162.876,Bluetooth,-66
162.911,Bluetooth,-62
162.912,Bluetooth,-64
162.948,Bluetooth,-62
162.949,Bluetooth,-62
162.980,Bluetooth,-66
162.981,Bluetooth,-66
163.011,Bluetooth,-67
163.012,Bluetooth,-67
163.051,Bluetooth,-63
163.091,Bluetooth,-63
163.092,Bluetooth,-63
163.195,Bluetooth,-62
163.196,Bluetooth,-61
163.233,Bluetooth,-66
163.234,Bluetooth,-66
163.269,Bluetooth,-68
163.270,Bluetooth,-68
163.300,Bluetooth,-62
163.301,Bluetooth,-60
163.330,Bluetooth,-62
163.331,Bluetooth,-62
163.359,Bluetooth,-66
163.360,Bluetooth,-66
163.391,Bluetooth,-64
163.392,Bluetooth,-63
163.426,Bluetooth,-63
163.427,Bluetooth,-63
163.464,Bluetooth,-66
163.465,Bluetooth,-66
163.504,Bluetooth,-63
163.506,Bluetooth,-63
163.545,Bluetooth,-61
163.546,Bluetooth,-62
163.610,Bluetooth,-67
163.611,Bluetooth,-66
163.645,Bluetooth,-64
163.646,Bluetooth,-65
163.686,Bluetooth,-62
163.687,Bluetooth,-62
163.802,Bluetooth,-62
163.803,Bluetooth,-62
163.838,Bluetooth,-65
163.839,Bluetooth,-66
163.872,Bluetooth,-64
163.874,Bluetooth,-63
163.950,Bluetooth,-66
163.951,Bluetooth,-66
163.985,Bluetooth,-64
163.986,Bluetooth,-63
164.055,Bluetooth,-62
164.056,Bluetooth,-62
164.087,Bluetooth,-67
164.088,Bluetooth,-66
164.117,Bluetooth,-63
164.118,Bluetooth,-64
164.156,Bluetooth,-62
164.157,Bluetooth,-62
164.194,Bluetooth,-66
164.195,Bluetooth,-67
164.270,Bluetooth,-62
164.271,Bluetooth,-62
164.298,Bluetooth,-66
164.299,Bluetooth,-66
164.340,Bluetooth,-64
164.341,Bluetooth,-63
164.371,Bluetooth,-64
164.372,Bluetooth,-64
